,rand_1000_00,rand_1000_01,rand_1000_02,rand_1000_03,rand_1000_04,rand_1000_05,rand_1000_06,rand_1000_07,rand_1000_08,rand_1000_09,rand_1000_10,rand_1000_11,rand_1000_12,rand_1000_13,rand_1000_14,rand_1000_15,rand_1000_16,rand_1000_17,rand_1000_18,rand_1000_19,rand_1000_20,rand_1000_21,rand_1000_22,rand_1000_23,rand_1000_24,rand_1000_25,rand_1000_26,rand_1000_27,rand_1000_28,rand_1000_29,rand_1000_30,rand_1000_31,rand_1000_32,rand_1000_33,rand_1000_34,rand_1000_35,rand_1000_36,rand_1000_37,rand_1000_38,rand_1000_39,rand_1000_40,rand_1000_41,rand_1000_42,rand_1000_43,rand_1000_44,rand_1000_45,rand_1000_46,rand_1000_47,rand_1000_48,rand_1000_49
19,21.0,22.0,22.0,21.0,22.0,22.0,21.0,21.0,22.0,21.0,21.0,22.0,21.0,20.0,23.0,21.0,22.0,23.0,23.0,21.0,21.0,21.0,22.0,23.0,22.0,21.0,22.0,23.0,21.0,21.0,22.0,22.0,22.0,21.0,21.0,22.0,22.0,23.0,22.0,21.0,21.0,22.0,21.0,21.0,21.0,21.0,23.0,22.0,22.0,20.0
20,21.0,22.0,22.0,22.0,22.0,23.0,21.0,21.0,22.0,22.0,21.0,22.0,21.0,20.0,24.0,22.0,22.0,23.0,23.0,21.0,21.0,21.0,22.0,23.0,22.0,21.0,22.0,23.0,21.0,21.0,22.0,22.0,22.0,22.0,21.0,22.0,23.0,23.0,23.0,22.0,21.0,22.0,21.0,21.0,21.0,21.0,23.0,22.0,22.0,21.0
21,21.0,22.0,23.0,22.0,22.0,23.0,22.0,21.0,22.0,22.0,22.0,22.0,21.0,21.0,24.0,22.0,23.0,23.0,23.0,21.0,21.0,21.0,23.0,23.0,22.0,21.0,22.0,23.0,21.0,21.0,22.0,22.0,22.0,22.0,21.0,22.0,23.0,23.0,23.0,22.0,21.0,23.0,21.0,22.0,21.0,21.0,23.0,22.0,22.0,21.0
22,21.0,22.0,23.0,22.0,22.0,23.0,22.0,21.0,23.0,22.0,22.0,22.0,21.0,21.0,24.0,22.0,23.0,23.0,23.0,21.0,22.0,21.0,23.0,23.0,22.0,21.0,23.0,23.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,21.0,23.0,22.0,22.0,21.0,21.0,23.0,22.0,22.0,21.0
23,21.0,22.0,23.0,22.0,22.0,23.0,22.0,21.0,23.0,23.0,22.0,22.0,22.0,21.0,25.0,22.0,23.0,23.0,23.0,21.0,22.0,21.0,23.0,23.0,22.0,21.0,23.0,23.0,22.0,21.0,23.0,23.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,21.0,21.0,23.0,22.0,22.0,21.0
24,21.0,22.0,23.0,22.0,22.0,23.0,22.0,22.0,23.0,23.0,22.0,22.0,22.0,21.0,25.0,22.0,23.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,21.0,23.0,23.0,22.0,22.0,23.0,23.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,23.0,22.0,22.0,22.0
25,21.0,22.0,23.0,22.0,22.0,23.0,22.0,22.0,23.0,23.0,22.0,22.0,22.0,21.0,25.0,22.0,23.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,21.0,23.0,23.0,22.0,22.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,23.0,23.0,22.0,22.0
26,21.0,22.0,23.0,23.0,22.0,23.0,22.0,22.0,23.0,23.0,22.0,23.0,22.0,21.0,25.0,22.0,23.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0
27,22.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,23.0,23.0,22.0,23.0,22.0,21.0,25.0,22.0,23.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0
28,22.0,23.0,23.0,23.0,23.0,23.0,22.0,22.0,23.0,23.0,22.0,23.0,22.0,21.0,25.0,22.0,23.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0
29,22.0,23.0,23.0,23.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,26.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0
30,22.0,23.0,23.0,23.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,26.0,22.0,23.0,24.0,23.0,23.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0
31,22.0,23.0,23.0,23.0,23.0,24.0,23.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,26.0,23.0,23.0,24.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0
32,22.0,23.0,23.0,23.0,23.0,24.0,23.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,26.0,23.0,23.0,24.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
33,22.0,23.0,23.0,23.0,23.0,24.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,26.0,23.0,23.0,24.0,24.0,23.0,22.0,23.0,24.0,23.0,23.0,23.0,23.0,24.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0
34,22.0,23.0,23.0,23.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,26.0,23.0,24.0,24.0,24.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,24.0,24.0,23.0,23.0
35,22.0,23.0,23.0,23.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,26.0,23.0,24.0,24.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0
36,22.0,23.0,23.0,23.0,23.0,25.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,26.0,23.0,24.0,24.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0
37,22.0,23.0,24.0,23.0,23.0,25.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,26.0,23.0,24.0,25.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0
38,23.0,23.0,24.0,23.0,23.0,25.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,26.0,23.0,24.0,25.0,24.0,23.0,23.0,23.0,24.0,25.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,23.0,23.0,25.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0
39,23.0,23.0,24.0,23.0,23.0,25.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,27.0,23.0,24.0,25.0,24.0,23.0,23.0,23.0,24.0,25.0,24.0,23.0,24.0,25.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,23.0,23.0,25.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0
40,23.0,23.0,24.0,23.0,24.0,25.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,27.0,23.0,24.0,25.0,25.0,23.0,23.0,23.0,25.0,25.0,24.0,23.0,24.0,25.0,24.0,23.0,23.0,23.0,24.0,23.0,24.0,24.0,23.0,25.0,25.0,23.0,24.0,25.0,24.0,24.0,23.0,23.0,24.0,24.0,25.0,23.0
41,23.0,23.0,24.0,24.0,24.0,25.0,23.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,27.0,24.0,24.0,25.0,25.0,23.0,23.0,23.0,25.0,25.0,24.0,23.0,24.0,25.0,24.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,25.0,25.0,24.0,24.0,25.0,25.0,24.0,24.0,23.0,25.0,24.0,25.0,23.0
42,23.0,23.0,24.0,24.0,24.0,25.0,23.0,23.0,25.0,24.0,23.0,23.0,23.0,23.0,27.0,24.0,24.0,25.0,25.0,23.0,23.0,23.0,25.0,25.0,24.0,24.0,24.0,25.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,24.0,24.0,23.0,25.0,24.0,25.0,23.0
43,23.0,23.0,25.0,24.0,24.0,25.0,23.0,23.0,25.0,24.0,23.0,23.0,23.0,23.0,27.0,24.0,24.0,25.0,25.0,23.0,23.0,23.0,25.0,25.0,24.0,24.0,24.0,25.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,24.0,24.0,23.0,25.0,24.0,25.0,23.0
44,23.0,24.0,25.0,24.0,24.0,25.0,24.0,23.0,25.0,24.0,24.0,23.0,23.0,23.0,27.0,25.0,24.0,25.0,25.0,23.0,23.0,23.0,25.0,25.0,25.0,24.0,24.0,25.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,24.0,24.0,23.0,25.0,24.0,25.0,23.0
45,23.0,24.0,25.0,24.0,24.0,25.0,24.0,23.0,25.0,24.0,24.0,23.0,24.0,23.0,27.0,25.0,25.0,25.0,25.0,23.0,23.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,26.0,24.0,24.0,25.0,25.0,24.0,24.0,23.0,25.0,24.0,25.0,24.0
46,23.0,24.0,25.0,25.0,25.0,25.0,24.0,23.0,25.0,24.0,24.0,23.0,24.0,23.0,27.0,25.0,25.0,25.0,25.0,23.0,23.0,24.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,23.0,24.0,24.0,24.0,24.0,25.0,24.0,24.0,25.0,26.0,24.0,24.0,25.0,25.0,24.0,24.0,23.0,25.0,25.0,25.0,24.0
47,23.0,24.0,25.0,25.0,25.0,25.0,24.0,23.0,26.0,24.0,24.0,23.0,24.0,24.0,27.0,25.0,25.0,25.0,25.0,23.0,23.0,24.0,25.0,25.0,25.0,24.0,25.0,26.0,25.0,23.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,25.0,26.0,24.0,24.0,26.0,25.0,25.0,25.0,23.0,26.0,25.0,26.0,24.0
48,23.0,24.0,25.0,25.0,25.0,26.0,24.0,23.0,26.0,24.0,24.0,23.0,24.0,24.0,27.0,25.0,25.0,26.0,25.0,24.0,23.0,24.0,26.0,25.0,25.0,24.0,25.0,26.0,25.0,23.0,24.0,25.0,25.0,24.0,25.0,25.0,24.0,25.0,26.0,24.0,24.0,26.0,25.0,25.0,25.0,24.0,26.0,25.0,26.0,24.0
49,23.0,24.0,25.0,25.0,25.0,26.0,24.0,24.0,26.0,24.0,24.0,23.0,24.0,24.0,27.0,25.0,25.0,26.0,25.0,24.0,24.0,24.0,26.0,25.0,25.0,24.0,25.0,26.0,25.0,23.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,26.0,26.0,24.0,24.0,26.0,26.0,25.0,25.0,24.0,26.0,25.0,26.0,24.0
50,23.0,24.0,25.0,25.0,25.0,26.0,24.0,24.0,26.0,24.0,24.0,23.0,25.0,24.0,27.0,25.0,25.0,26.0,25.0,24.0,24.0,24.0,26.0,25.0,25.0,24.0,25.0,26.0,26.0,23.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,24.0,24.0,26.0,26.0,25.0,25.0,24.0,26.0,25.0,26.0,24.0
51,23.0,24.0,25.0,25.0,25.0,26.0,24.0,24.0,26.0,24.0,25.0,23.0,25.0,24.0,27.0,25.0,25.0,26.0,25.0,24.0,24.0,24.0,26.0,26.0,25.0,25.0,25.0,26.0,26.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,24.0,24.0,26.0,26.0,25.0,25.0,24.0,26.0,25.0,26.0,24.0
52,23.0,24.0,26.0,25.0,25.0,26.0,24.0,24.0,26.0,24.0,25.0,23.0,25.0,24.0,27.0,25.0,25.0,26.0,25.0,24.0,24.0,24.0,26.0,26.0,25.0,25.0,25.0,26.0,26.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,24.0,24.0,26.0,26.0,25.0,25.0,24.0,26.0,25.0,26.0,25.0
53,23.0,24.0,26.0,25.0,25.0,26.0,24.0,24.0,26.0,25.0,25.0,24.0,25.0,25.0,27.0,25.0,25.0,26.0,26.0,24.0,24.0,24.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,26.0,25.0,26.0,26.0,24.0,24.0,26.0,26.0,25.0,25.0,25.0,27.0,25.0,26.0,25.0
54,23.0,24.0,26.0,25.0,25.0,26.0,25.0,24.0,26.0,25.0,25.0,24.0,25.0,25.0,27.0,25.0,25.0,26.0,26.0,24.0,24.0,24.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,26.0,25.0,26.0,26.0,25.0,24.0,26.0,26.0,25.0,25.0,25.0,27.0,25.0,26.0,25.0
55,23.0,24.0,26.0,25.0,25.0,26.0,25.0,24.0,26.0,25.0,25.0,24.0,25.0,25.0,27.0,25.0,26.0,26.0,26.0,24.0,25.0,24.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,26.0,25.0,25.0,25.0,27.0,25.0,26.0,25.0
56,24.0,24.0,26.0,25.0,26.0,26.0,25.0,24.0,26.0,25.0,25.0,24.0,25.0,25.0,27.0,25.0,26.0,26.0,26.0,25.0,25.0,24.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,26.0,25.0,25.0,25.0,27.0,25.0,26.0,25.0
57,24.0,25.0,26.0,25.0,26.0,26.0,25.0,24.0,26.0,25.0,25.0,24.0,26.0,25.0,28.0,25.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,26.0,26.0,26.0,25.0,27.0,25.0,26.0,25.0
58,24.0,25.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,25.0,25.0,24.0,26.0,25.0,28.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,27.0,26.0,26.0,26.0,27.0,25.0,26.0,25.0
59,24.0,25.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,25.0,25.0,24.0,26.0,25.0,28.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,27.0,26.0,26.0,26.0,27.0,26.0,26.0,25.0
60,24.0,25.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,25.0,25.0,24.0,26.0,25.0,28.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,27.0,26.0,26.0,26.0,27.0,26.0,27.0,25.0
61,24.0,25.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,28.0,26.0,26.0,27.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,27.0,26.0,26.0,26.0,27.0,26.0,27.0,25.0
62,24.0,25.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,28.0,26.0,27.0,27.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,27.0,26.0,26.0,26.0,27.0,26.0,27.0,25.0
63,24.0,25.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,25.0,25.0,26.0,25.0,28.0,26.0,27.0,27.0,26.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,27.0,26.0,26.0,26.0,27.0,26.0,27.0,25.0
64,25.0,25.0,27.0,26.0,26.0,26.0,25.0,25.0,27.0,26.0,26.0,25.0,26.0,26.0,28.0,26.0,27.0,27.0,26.0,26.0,25.0,26.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,25.0,26.0,27.0,27.0,26.0,26.0,26.0,27.0,26.0,27.0,25.0
