,rand_500_00,rand_500_01,rand_500_02,rand_500_03,rand_500_04,rand_500_05,rand_500_06,rand_500_07,rand_500_08,rand_500_09,rand_500_10,rand_500_11,rand_500_12,rand_500_13,rand_500_14,rand_500_15,rand_500_16,rand_500_17,rand_500_18,rand_500_19,rand_500_20,rand_500_21,rand_500_22,rand_500_23,rand_500_24,rand_500_25,rand_500_26,rand_500_27,rand_500_28,rand_500_29,rand_500_30,rand_500_31,rand_500_32,rand_500_33,rand_500_34,rand_500_35,rand_500_36,rand_500_37,rand_500_38,rand_500_39,rand_500_40,rand_500_41,rand_500_42,rand_500_43,rand_500_44,rand_500_45,rand_500_46,rand_500_47,rand_500_48,rand_500_49
0,15.0,12.0,17.0,17.0,15.0,12.0,16.0,16.0,17.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,14.0,15.0,17.0,17.0,17.0,8.0,17.0,17.0,17.0,16.0,15.0,17.0,15.0,13.0,19.0,17.0,6.0,16.0,16.0,17.0,18.0,12.0,17.0,17.0,17.0,17.0,15.0,16.0,17.0,10.0,15.0
1,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,19.0,17.0,17.0,17.0,18.0,16.0,17.0,17.0,18.0,18.0,17.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,19.0,18.0,17.0,20.0,17.0,17.0,19.0,17.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0
2,17.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,19.0,19.0,20.0,18.0,18.0,18.0,21.0,17.0,17.0,18.0,18.0,17.0,18.0,17.0,20.0,19.0,17.0,19.0,19.0,20.0,18.0,17.0,17.0,18.0,18.0,20.0,18.0,18.0,20.0,18.0,17.0,20.0,17.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
3,18.0,19.0,19.0,18.0,18.0,20.0,17.0,17.0,19.0,21.0,20.0,19.0,19.0,18.0,22.0,17.0,17.0,18.0,18.0,17.0,19.0,17.0,21.0,19.0,19.0,20.0,19.0,20.0,19.0,17.0,18.0,19.0,18.0,20.0,18.0,19.0,21.0,19.0,19.0,20.0,18.0,22.0,19.0,17.0,17.0,20.0,17.0,17.0,17.0,17.0
4,19.0,21.0,19.0,20.0,18.0,20.0,19.0,18.0,20.0,21.0,21.0,22.0,21.0,19.0,23.0,18.0,19.0,19.0,21.0,17.0,20.0,17.0,21.0,19.0,20.0,20.0,20.0,21.0,19.0,17.0,18.0,20.0,20.0,21.0,18.0,20.0,21.0,20.0,20.0,20.0,19.0,22.0,20.0,18.0,18.0,20.0,17.0,19.0,17.0,17.0
5,19.0,22.0,20.0,21.0,20.0,21.0,20.0,18.0,20.0,21.0,21.0,22.0,21.0,19.0,23.0,19.0,19.0,20.0,21.0,18.0,21.0,17.0,21.0,20.0,20.0,21.0,21.0,21.0,20.0,18.0,20.0,20.0,20.0,21.0,20.0,20.0,21.0,21.0,21.0,21.0,20.0,22.0,20.0,20.0,18.0,20.0,18.0,19.0,19.0,17.0
6,20.0,22.0,20.0,22.0,20.0,21.0,20.0,18.0,21.0,21.0,21.0,22.0,21.0,20.0,23.0,20.0,20.0,20.0,22.0,18.0,21.0,18.0,22.0,20.0,20.0,21.0,21.0,22.0,20.0,20.0,20.0,21.0,20.0,22.0,21.0,21.0,22.0,22.0,21.0,21.0,20.0,22.0,20.0,20.0,19.0,21.0,19.0,20.0,20.0,18.0
7,20.0,23.0,21.0,23.0,20.0,21.0,21.0,19.0,21.0,21.0,21.0,22.0,21.0,20.0,23.0,21.0,22.0,21.0,22.0,18.0,22.0,20.0,23.0,21.0,21.0,21.0,22.0,22.0,20.0,20.0,21.0,21.0,20.0,23.0,21.0,21.0,22.0,22.0,21.0,21.0,20.0,22.0,21.0,21.0,19.0,21.0,22.0,20.0,20.0,19.0
8,20.0,23.0,22.0,23.0,21.0,22.0,21.0,20.0,22.0,21.0,22.0,23.0,22.0,20.0,24.0,21.0,22.0,22.0,22.0,18.0,22.0,21.0,23.0,21.0,21.0,21.0,22.0,23.0,21.0,20.0,21.0,21.0,20.0,23.0,22.0,21.0,23.0,22.0,22.0,22.0,20.0,23.0,22.0,21.0,19.0,21.0,22.0,20.0,21.0,20.0
9,21.0,23.0,22.0,23.0,21.0,22.0,21.0,20.0,23.0,22.0,22.0,23.0,22.0,20.0,24.0,22.0,23.0,22.0,23.0,18.0,22.0,21.0,23.0,21.0,23.0,22.0,23.0,23.0,21.0,21.0,22.0,21.0,22.0,23.0,22.0,22.0,23.0,23.0,22.0,23.0,21.0,23.0,22.0,21.0,20.0,21.0,23.0,21.0,21.0,20.0
