,rand_1000_00,rand_1000_01,rand_1000_02,rand_1000_03,rand_1000_04,rand_1000_05,rand_1000_06,rand_1000_07,rand_1000_08,rand_1000_09,rand_1000_10,rand_1000_11,rand_1000_12,rand_1000_13,rand_1000_14,rand_1000_15,rand_1000_16,rand_1000_17,rand_1000_18,rand_1000_19,rand_1000_20,rand_1000_21,rand_1000_22,rand_1000_23,rand_1000_24,rand_1000_25,rand_1000_26,rand_1000_27,rand_1000_28,rand_1000_29,rand_1000_30,rand_1000_31,rand_1000_32,rand_1000_33,rand_1000_34,rand_1000_35,rand_1000_36,rand_1000_37,rand_1000_38,rand_1000_39,rand_1000_40,rand_1000_41,rand_1000_42,rand_1000_43,rand_1000_44,rand_1000_45,rand_1000_46,rand_1000_47,rand_1000_48,rand_1000_49
0,92.0,93.0,92.0,91.0,93.0,93.0,92.0,93.0,91.0,91.0,91.0,91.0,91.0,92.0,91.0,90.0,91.0,92.0,91.0,91.0,93.0,91.0,91.0,92.0,93.0,93.0,92.0,93.0,93.0,91.0,91.0,92.0,93.0,91.0,91.0,92.0,90.0,92.0,91.0,93.0,91.0,91.0,92.0,91.0,93.0,91.0,92.0,92.0,94.0,92.0
1,93.0,93.0,92.0,92.0,94.0,93.0,93.0,93.0,91.0,93.0,92.0,92.0,92.0,93.0,91.0,91.0,92.0,92.0,92.0,92.0,94.0,92.0,92.0,93.0,93.0,94.0,93.0,93.0,94.0,92.0,92.0,94.0,93.0,92.0,91.0,94.0,92.0,92.0,92.0,93.0,92.0,91.0,93.0,92.0,93.0,92.0,93.0,92.0,94.0,93.0
2,94.0,93.0,94.0,93.0,94.0,93.0,93.0,94.0,92.0,94.0,93.0,93.0,93.0,94.0,92.0,92.0,93.0,94.0,92.0,92.0,94.0,93.0,95.0,93.0,94.0,94.0,93.0,94.0,94.0,93.0,93.0,94.0,93.0,93.0,91.0,94.0,93.0,93.0,92.0,93.0,93.0,91.0,94.0,93.0,94.0,92.0,93.0,92.0,95.0,94.0
3,94.0,94.0,94.0,93.0,94.0,93.0,94.0,94.0,93.0,94.0,93.0,93.0,94.0,94.0,92.0,92.0,93.0,94.0,92.0,93.0,94.0,93.0,95.0,94.0,95.0,94.0,93.0,94.0,94.0,93.0,94.0,94.0,94.0,93.0,92.0,94.0,93.0,93.0,93.0,94.0,93.0,92.0,94.0,93.0,94.0,93.0,94.0,93.0,95.0,94.0
4,94.0,95.0,95.0,93.0,94.0,94.0,94.0,94.0,93.0,94.0,93.0,93.0,94.0,94.0,92.0,92.0,93.0,95.0,93.0,93.0,95.0,93.0,95.0,94.0,95.0,95.0,93.0,95.0,94.0,95.0,94.0,94.0,94.0,93.0,93.0,94.0,94.0,93.0,94.0,94.0,94.0,92.0,94.0,93.0,94.0,93.0,94.0,93.0,95.0,94.0
5,94.0,95.0,95.0,93.0,94.0,95.0,94.0,95.0,93.0,94.0,93.0,93.0,94.0,94.0,92.0,93.0,94.0,95.0,94.0,93.0,95.0,93.0,95.0,95.0,95.0,95.0,94.0,95.0,94.0,95.0,94.0,94.0,95.0,94.0,93.0,94.0,94.0,93.0,94.0,94.0,94.0,93.0,94.0,94.0,95.0,94.0,94.0,93.0,95.0,94.0
6,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,93.0,94.0,94.0,94.0,94.0,95.0,93.0,93.0,94.0,95.0,94.0,94.0,95.0,94.0,95.0,95.0,95.0,95.0,94.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,94.0,95.0,94.0,94.0,94.0,94.0,94.0,93.0,94.0,94.0,95.0,94.0,94.0,94.0,95.0,94.0
7,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,94.0,94.0,94.0,94.0,94.0,95.0,93.0,93.0,94.0,95.0,95.0,94.0,95.0,94.0,96.0,95.0,95.0,95.0,94.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,94.0,95.0,94.0,94.0,94.0,94.0,94.0,93.0,94.0,94.0,96.0,94.0,94.0,95.0,95.0,94.0
8,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,94.0,95.0,94.0,94.0,94.0,95.0,93.0,93.0,95.0,96.0,95.0,94.0,95.0,94.0,96.0,96.0,95.0,96.0,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,94.0,95.0,94.0,94.0,95.0,95.0,94.0,94.0,94.0,94.0,96.0,94.0,95.0,95.0,96.0,95.0
9,96.0,96.0,95.0,95.0,95.0,96.0,95.0,95.0,94.0,95.0,94.0,95.0,94.0,95.0,94.0,94.0,96.0,96.0,95.0,95.0,95.0,94.0,96.0,96.0,95.0,96.0,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,94.0,95.0,95.0,95.0,95.0,95.0,94.0,94.0,95.0,94.0,96.0,94.0,95.0,96.0,96.0,95.0
