,rand_100_00,rand_100_01,rand_100_02,rand_100_03,rand_100_04,rand_100_05,rand_100_06,rand_100_07,rand_100_08,rand_100_09,rand_100_10,rand_100_11,rand_100_12,rand_100_13,rand_100_14,rand_100_15,rand_100_16,rand_100_17,rand_100_18,rand_100_19,rand_100_20,rand_100_21,rand_100_22,rand_100_23,rand_100_24,rand_100_25,rand_100_26,rand_100_27,rand_100_28,rand_100_29,rand_100_30,rand_100_31,rand_100_32,rand_100_33,rand_100_34,rand_100_35,rand_100_36,rand_100_37,rand_100_38,rand_100_39,rand_100_40,rand_100_41,rand_100_42,rand_100_43,rand_100_44,rand_100_45,rand_100_46,rand_100_47,rand_100_48,rand_100_49
11,94.0,186.0,152.0,146.0,151.0,50.0,54.0,29.0,169.0,95.0,59.0,48.0,85.0,229.0,188.0,25.0,230.0,62.0,8.0,83.0,142.0,64.0,79.0,35.0,41.0,92.0,153.0,104.0,20.0,139.0,71.0,90.0,76.0,128.0,75.0,101.0,156.0,61.0,13.0,21.0,51.0,179.0,110.0,53.0,116.0,27.0,99.0,58.0,140.0,136.0
12,124.0,242.0,157.0,200.0,171.0,54.0,64.0,34.0,182.0,114.0,90.0,78.0,95.0,258.0,227.0,31.0,258.0,68.0,32.0,85.0,151.0,80.0,86.0,50.0,41.0,128.0,157.0,109.0,21.0,151.0,96.0,120.0,83.0,180.0,84.0,134.0,161.0,78.0,14.0,48.0,51.0,212.0,115.0,55.0,166.0,34.0,112.0,99.0,154.0,137.0
13,141.0,253.0,158.0,208.0,232.0,66.0,86.0,35.0,293.0,149.0,96.0,102.0,107.0,305.0,281.0,39.0,310.0,72.0,40.0,86.0,163.0,89.0,114.0,50.0,47.0,157.0,168.0,112.0,24.0,152.0,112.0,144.0,100.0,194.0,90.0,163.0,198.0,93.0,20.0,101.0,57.0,251.0,165.0,110.0,212.0,39.0,116.0,103.0,165.0,180.0
14,213.0,282.0,188.0,233.0,274.0,68.0,127.0,39.0,440.0,156.0,115.0,103.0,129.0,439.0,321.0,57.0,341.0,96.0,53.0,102.0,178.0,121.0,116.0,68.0,53.0,157.0,201.0,146.0,40.0,176.0,118.0,253.0,108.0,248.0,108.0,164.0,204.0,94.0,30.0,128.0,150.0,342.0,179.0,116.0,232.0,63.0,131.0,112.0,170.0,194.0
15,280.0,285.0,203.0,256.0,309.0,111.0,144.0,39.0,445.0,194.0,246.0,121.0,144.0,468.0,339.0,62.0,354.0,122.0,65.0,118.0,245.0,125.0,139.0,98.0,67.0,170.0,228.0,155.0,42.0,220.0,158.0,370.0,110.0,294.0,125.0,171.0,251.0,96.0,42.0,129.0,155.0,387.0,189.0,117.0,233.0,93.0,143.0,204.0,243.0,222.0
16,299.0,317.0,214.0,283.0,317.0,173.0,147.0,74.0,538.0,238.0,298.0,152.0,164.0,567.0,378.0,62.0,369.0,125.0,68.0,188.0,265.0,221.0,208.0,99.0,102.0,174.0,243.0,156.0,113.0,227.0,170.0,378.0,112.0,313.0,144.0,182.0,327.0,138.0,54.0,232.0,172.0,415.0,214.0,123.0,239.0,107.0,173.0,354.0,262.0,240.0
17,337.0,338.0,249.0,331.0,323.0,186.0,193.0,89.0,540.0,244.0,322.0,158.0,167.0,572.0,495.0,69.0,416.0,127.0,81.0,211.0,287.0,247.0,213.0,107.0,102.0,176.0,276.0,163.0,130.0,259.0,204.0,393.0,128.0,533.0,163.0,194.0,360.0,160.0,68.0,233.0,178.0,450.0,220.0,148.0,288.0,141.0,249.0,396.0,270.0,258.0
18,408.0,394.0,252.0,431.0,411.0,213.0,257.0,122.0,568.0,327.0,337.0,174.0,200.0,646.0,526.0,82.0,434.0,245.0,97.0,266.0,299.0,293.0,259.0,121.0,106.0,180.0,333.0,169.0,137.0,271.0,206.0,404.0,140.0,572.0,185.0,252.0,372.0,191.0,82.0,249.0,219.0,527.0,241.0,210.0,306.0,147.0,265.0,424.0,322.0,438.0
19,415.0,592.0,308.0,566.0,504.0,395.0,303.0,164.0,686.0,452.0,393.0,186.0,214.0,712.0,618.0,101.0,452.0,250.0,102.0,336.0,355.0,448.0,266.0,164.0,109.0,212.0,374.0,173.0,161.0,322.0,240.0,486.0,195.0,737.0,210.0,265.0,403.0,211.0,100.0,297.0,229.0,632.0,247.0,274.0,462.0,194.0,279.0,468.0,332.0,439.0
20,446.0,642.0,336.0,622.0,523.0,396.0,316.0,183.0,806.0,472.0,418.0,208.0,229.0,783.0,759.0,109.0,492.0,268.0,117.0,337.0,373.0,463.0,288.0,249.0,188.0,212.0,387.0,211.0,193.0,323.0,241.0,522.0,209.0,1071.0,227.0,362.0,501.0,223.0,106.0,383.0,253.0,651.0,318.0,281.0,470.0,194.0,320.0,515.0,364.0,449.0
21,514.0,764.0,341.0,689.0,605.0,403.0,319.0,240.0,NaN,501.0,509.0,249.0,236.0,1188.0,811.0,115.0,494.0,271.0,141.0,337.0,379.0,471.0,334.0,299.0,218.0,258.0,446.0,219.0,274.0,352.0,250.0,529.0,213.0,NaN,372.0,367.0,508.0,259.0,108.0,385.0,312.0,662.0,320.0,323.0,658.0,204.0,380.0,544.0,392.0,478.0
22,540.0,1042.0,453.0,770.0,719.0,477.0,334.0,255.0,NaN,598.0,669.0,288.0,241.0,NaN,NaN,209.0,498.0,295.0,147.0,339.0,423.0,547.0,375.0,300.0,258.0,300.0,481.0,259.0,301.0,567.0,293.0,551.0,213.0,NaN,393.0,755.0,571.0,296.0,131.0,392.0,419.0,NaN,384.0,325.0,679.0,226.0,383.0,570.0,399.0,503.0
23,553.0,NaN,457.0,840.0,739.0,624.0,393.0,310.0,NaN,602.0,671.0,423.0,241.0,NaN,NaN,218.0,523.0,344.0,152.0,382.0,445.0,679.0,387.0,363.0,332.0,338.0,493.0,282.0,317.0,628.0,293.0,587.0,220.0,NaN,437.0,NaN,588.0,312.0,140.0,406.0,485.0,NaN,566.0,334.0,822.0,242.0,412.0,777.0,456.0,524.0
24,573.0,NaN,491.0,NaN,924.0,637.0,658.0,316.0,NaN,641.0,756.0,543.0,314.0,NaN,NaN,223.0,526.0,391.0,192.0,382.0,476.0,692.0,453.0,477.0,410.0,350.0,524.0,304.0,337.0,634.0,311.0,591.0,236.0,NaN,442.0,NaN,686.0,322.0,142.0,581.0,500.0,NaN,585.0,349.0,902.0,280.0,424.0,991.0,544.0,622.0
25,603.0,NaN,519.0,NaN,NaN,642.0,783.0,320.0,NaN,665.0,796.0,561.0,329.0,NaN,NaN,232.0,596.0,417.0,284.0,477.0,512.0,951.0,557.0,573.0,415.0,395.0,546.0,344.0,352.0,678.0,332.0,677.0,251.0,NaN,512.0,NaN,852.0,341.0,146.0,617.0,523.0,NaN,585.0,468.0,NaN,283.0,425.0,NaN,583.0,812.0
26,752.0,NaN,611.0,NaN,NaN,796.0,886.0,439.0,NaN,773.0,878.0,761.0,369.0,NaN,NaN,234.0,600.0,454.0,312.0,510.0,531.0,NaN,745.0,630.0,449.0,411.0,563.0,367.0,376.0,799.0,399.0,713.0,340.0,NaN,587.0,NaN,966.0,427.0,146.0,666.0,549.0,NaN,604.0,474.0,NaN,284.0,479.0,NaN,645.0,900.0
27,755.0,NaN,627.0,NaN,NaN,892.0,930.0,517.0,NaN,814.0,977.0,839.0,533.0,NaN,NaN,255.0,642.0,461.0,354.0,583.0,587.0,NaN,NaN,728.0,532.0,499.0,612.0,392.0,473.0,854.0,419.0,767.0,396.0,NaN,645.0,NaN,NaN,569.0,179.0,798.0,560.0,NaN,745.0,509.0,NaN,293.0,530.0,NaN,775.0,NaN
28,771.0,NaN,633.0,NaN,NaN,1076.0,NaN,562.0,NaN,972.0,NaN,847.0,867.0,NaN,NaN,279.0,736.0,462.0,400.0,598.0,602.0,NaN,NaN,NaN,661.0,617.0,637.0,413.0,484.0,1074.0,476.0,818.0,527.0,NaN,790.0,NaN,NaN,616.0,197.0,798.0,610.0,NaN,1088.0,554.0,NaN,326.0,574.0,NaN,NaN,NaN
29,800.0,NaN,675.0,NaN,NaN,NaN,NaN,588.0,NaN,NaN,NaN,983.0,910.0,NaN,NaN,446.0,1013.0,469.0,488.0,731.0,644.0,NaN,NaN,NaN,671.0,654.0,648.0,456.0,507.0,NaN,612.0,NaN,548.0,NaN,907.0,NaN,NaN,633.0,358.0,870.0,662.0,NaN,NaN,607.0,NaN,346.0,585.0,NaN,NaN,NaN
30,993.0,NaN,685.0,NaN,NaN,NaN,NaN,692.0,NaN,NaN,NaN,NaN,944.0,NaN,NaN,453.0,NaN,491.0,548.0,NaN,664.0,NaN,NaN,NaN,734.0,719.0,711.0,712.0,552.0,NaN,NaN,NaN,550.0,NaN,1023.0,NaN,NaN,733.0,381.0,978.0,722.0,NaN,NaN,649.0,NaN,399.0,615.0,NaN,NaN,NaN
31,NaN,NaN,728.0,NaN,NaN,NaN,NaN,877.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,524.0,NaN,496.0,585.0,NaN,676.0,NaN,NaN,NaN,848.0,779.0,NaN,714.0,556.0,NaN,NaN,NaN,744.0,NaN,NaN,NaN,NaN,951.0,651.0,NaN,751.0,NaN,NaN,727.0,NaN,416.0,632.0,NaN,NaN,NaN
32,NaN,NaN,737.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,558.0,NaN,540.0,673.0,NaN,679.0,NaN,NaN,NaN,NaN,NaN,NaN,739.0,567.0,NaN,NaN,NaN,850.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,775.0,NaN,NaN,857.0,NaN,430.0,671.0,NaN,NaN,NaN
33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583.0,NaN,596.0,684.0,NaN,692.0,NaN,NaN,NaN,NaN,NaN,NaN,803.0,569.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,956.0,NaN,447.0,710.0,NaN,NaN,NaN
34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,631.0,788.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,578.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,473.0,776.0,NaN,NaN,NaN
35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,702.0,918.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,580.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,729.0,785.0,NaN,NaN,NaN
36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,989.0,1132.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,642.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,796.0,787.0,NaN,NaN,NaN
37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,738.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
