,X,Y,srtm30_wgs84-aster30_wgs84_abs,srtm30_wgs84-aster30_wgs84_color
2015,-47.17675559,-22.14228221,3.0,200:200:255
2016,-47.99540018,-22.44780923,4.0,182:182:255
2017,-47.46682596,-22.83888391,2.0,255:219:219
2018,-47.21806739,-22.58731784,1.0,236:236:255
2019,-47.37155905,-22.78052859,0.0,255:255:255
2020,-47.03872348,-22.6853604,8.0,255:110:110
2021,-47.19023776,-22.64702698,8.0,255:110:110
2022,-47.98665266,-22.40260245,10.0,72:72:255
2023,-47.56002402,-22.15159868,1.0,255:237:237
2024,-47.6576495,-22.99069086,8.0,109:109:255
2025,-47.63670699,-22.42087682,6.0,145:145:255
2026,-47.9894449,-22.30550056,1.0,255:237:237
2027,-47.15608973,-22.43735636,1.0,255:237:237
2028,-47.84699748,-22.26156656,9.0,91:91:255
2029,-47.94923408,-22.69815592,11.0,54:54:255
2030,-47.0770455,-22.10719848,8.0,109:109:255
2031,-47.85182497,-22.24951898,9.0,91:91:255
2032,-47.60355687,-22.55192549,7.0,127:127:255
2033,-47.56090873,-22.61453088,4.0,182:182:255
2034,-47.39921957,-22.02814369,1.0,255:237:237
2035,-47.98783446,-22.53407819,8.0,109:109:255
2036,-47.09167879,-22.34782745,11.0,255:55:55
2037,-47.74400079,-22.44839283,11.0,54:54:255
2038,-47.43410017,-22.98582005,1.0,255:237:237
2039,-47.94654373,-22.50665613,8.0,109:109:255
2040,-47.83527508,-22.09909509,14.0,0:0:255
2041,-47.58523565,-22.67928555,5.0,255:164:164
2042,-47.86528594,-22.47656407,12.0,255:37:37
2043,-47.5203534,-22.06846958,2.0,218:218:255
2044,-47.05784645,-22.8430048,4.0,255:183:183
2045,-47.99236106,-22.83658695,4.0,182:182:255
2046,-47.65225646,-22.49818318,2.0,255:219:219
2047,-47.13561259,-22.7964467,6.0,255:146:146
2048,-47.37512779,-22.68381084,3.0,255:201:201
2049,-47.74846281,-22.27513825,7.0,127:127:255
2050,-47.50408125,-22.92909758,3.0,200:200:255
2051,-47.53547188,-22.01010933,0.0,255:255:255
2052,-47.87588967,-22.88260555,6.0,145:145:255
2053,-47.36477379,-22.14321898,7.0,255:128:128
2054,-47.97004913,-22.4306322,1.0,236:236:255
2055,-47.86122811,-22.57159336,8.0,255:110:110
2056,-47.8586936,-22.65411612,1.0,236:236:255
2057,-47.79092188,-22.34914073,5.0,163:163:255
2058,-47.93035203,-22.25533548,6.0,255:146:146
2059,-47.26592967,-22.96874556,6.0,255:146:146
2060,-47.13865734,-22.57672755,12.0,255:37:37
2061,-47.22152802,-22.31995678,1.0,255:237:237
2062,-47.31645499,-22.51231916,0.0,255:255:255
2063,-47.16081185,-22.6253507,0.0,255:255:255
2064,-47.52061797,-22.49363566,7.0,127:127:255
2065,-47.88452363,-22.45416446,4.0,182:182:255
2066,-47.05977869,-22.60024686,5.0,163:163:255
2067,-47.7714905,-22.55357489,0.0,255:255:255
2068,-47.23492861,-22.93903672,27.0,255:0:0
2069,-47.95110716,-22.46524065,0.0,255:255:255
2070,-47.18869625,-22.51252235,0.0,255:255:255
2071,-47.87554827,-22.95365159,4.0,182:182:255
2072,-47.44030996,-22.56423476,2.0,255:219:219
2073,-47.5083808,-22.500454,4.0,182:182:255
2074,-47.53185957,-22.84333985,9.0,91:91:255
2075,-47.83686484,-22.73230323,1.0,255:237:237
2076,-47.26489658,-22.69320756,5.0,163:163:255
2077,-47.86875005,-22.09631921,1.0,236:236:255
2078,-47.98915494,-22.07658087,3.0,255:201:201
2079,-47.44731011,-22.47762617,5.0,255:164:164
2080,-47.84143864,-22.512351,2.0,255:219:219
2081,-47.63735915,-22.43560417,4.0,255:183:183
2082,-47.88315054,-22.57422506,10.0,255:73:73
2083,-47.65765101,-22.03303628,6.0,145:145:255
2084,-47.81449005,-22.3297823,4.0,255:183:183
2085,-47.74927514,-22.12889919,8.0,109:109:255
2086,-47.57112407,-22.75225789,3.0,255:201:201
2087,-47.22300816,-22.56087003,4.0,255:183:183
2088,-47.38465169,-22.73880917,4.0,255:183:183
2089,-47.74779859,-22.12496433,1.0,236:236:255
2090,-47.58240219,-22.84840572,1.0,255:237:237
2091,-47.22210087,-22.99747751,10.0,255:73:73
2092,-47.99524113,-22.12917752,3.0,200:200:255
2093,-47.57702282,-22.5175647,4.0,182:182:255
2094,-47.83394084,-22.25893141,7.0,127:127:255
2095,-47.6238788,-22.96187304,5.0,255:164:164
2096,-47.75719665,-22.12782863,2.0,218:218:255
2097,-47.07531055,-22.76209009,17.0,255:0:0
2098,-47.48933147,-22.41582994,1.0,255:237:237
2099,-47.78186807,-22.89059111,9.0,91:91:255
2100,-47.00503929,-22.86559033,6.0,255:146:146
2101,-47.69831043,-22.33336372,8.0,109:109:255
2102,-47.26761813,-22.0588469,2.0,218:218:255
2103,-47.31944929,-22.09932496,1.0,255:237:237
2104,-47.44613316,-22.18308087,7.0,127:127:255
2105,-47.08397152,-22.47772989,4.0,255:183:183
2106,-47.21771032,-22.44970138,5.0,255:164:164
2107,-47.13399845,-22.29981703,7.0,255:128:128
2108,-47.03249515,-22.56182982,15.0,255:0:0
2109,-47.25808304,-22.65945154,1.0,255:237:237
2110,-47.37541038,-22.70275272,1.0,255:237:237
2111,-47.67189738,-22.27656839,1.0,236:236:255
2112,-47.38358198,-22.82705327,6.0,145:145:255
2113,-47.22439695,-22.43595142,5.0,163:163:255
2114,-47.2711488,-22.0442557,4.0,182:182:255
2115,-47.60927362,-22.91610507,8.0,255:110:110
2116,-47.61377041,-22.97662289,4.0,182:182:255
2117,-47.59248264,-22.07142344,1.0,255:237:237
2118,-47.89982056,-22.24157446,1.0,255:237:237
2119,-47.18624843,-22.81127467,7.0,255:128:128
2120,-47.17296492,-22.38462361,9.0,255:92:92
2121,-47.77009368,-22.60737952,7.0,255:128:128
2122,-47.67639584,-22.8976709,3.0,200:200:255
2123,-47.67862032,-22.47946429,4.0,255:183:183
2124,-47.55561265,-22.47371687,10.0,72:72:255
2125,-47.13284709,-22.63596072,15.0,255:0:0
2126,-47.74337507,-22.2213709,3.0,255:201:201
2127,-47.51532956,-22.84747283,5.0,163:163:255
2128,-47.84444718,-22.6926484,0.0,255:255:255
2129,-47.82715317,-22.59213497,11.0,54:54:255
2130,-47.16417589,-22.64999076,5.0,255:164:164
2131,-47.94964991,-22.59340435,4.0,182:182:255
2132,-47.26196712,-22.54612489,4.0,182:182:255
2133,-47.35418933,-22.30965664,5.0,163:163:255
2134,-47.41006383,-22.41064981,2.0,255:219:219
2135,-47.72562722,-22.98936629,3.0,200:200:255
2136,-47.54580166,-22.85451632,6.0,255:146:146
2137,-47.51176187,-22.32893016,2.0,255:219:219
2138,-47.74152511,-22.30590145,2.0,255:219:219
2139,-47.02949359,-22.8655743,5.0,255:164:164
2140,-47.7439199,-22.5491335,0.0,255:255:255
2141,-47.37249665,-22.34938082,2.0,255:219:219
2142,-47.69666302,-22.44720798,1.0,236:236:255
2143,-47.03117087,-22.78992698,2.0,218:218:255
2144,-47.25167247,-22.89201674,4.0,255:183:183
2145,-47.78316906,-22.27189542,5.0,255:164:164
2146,-47.76228595,-22.03841232,10.0,72:72:255
2147,-47.27795083,-22.61608468,1.0,255:237:237
2148,-47.75386012,-22.13221525,3.0,255:201:201
2149,-47.96022838,-22.85628299,16.0,0:0:255
2150,-47.23522845,-22.03599563,5.0,163:163:255
2151,-47.04729225,-22.55206094,14.0,255:0:0
2152,-47.46972282,-22.43652148,9.0,255:92:92
2153,-47.50666661,-22.64307645,2.0,218:218:255
2154,-47.33386454,-22.4419529,1.0,255:237:237
2155,-47.8665698,-22.2104281,1.0,236:236:255
2156,-47.36463126,-22.45276246,3.0,200:200:255
2157,-47.00818005,-22.86752913,8.0,255:110:110
2158,-47.3288675,-22.18009148,1.0,255:237:237
2159,-47.80458606,-22.85619433,10.0,72:72:255
2160,-47.03641016,-22.64737675,3.0,255:201:201
2161,-47.00179926,-22.67616083,9.0,255:92:92
2162,-47.0985502,-22.98210892,15.0,255:0:0
2163,-47.79463036,-22.92059331,5.0,163:163:255
2164,-47.91307483,-22.50358204,8.0,109:109:255
2165,-47.81442052,-22.48310508,1.0,236:236:255
2166,-47.33246834,-22.18371058,1.0,236:236:255
2167,-47.29562456,-22.71543343,3.0,255:201:201
2168,-47.42813935,-22.7475501,2.0,218:218:255
2169,-47.60543784,-22.35585871,1.0,236:236:255
2170,-47.09664222,-22.9741812,6.0,255:146:146
2171,-47.59210151,-22.09589734,1.0,255:237:237
2172,-47.54475218,-22.79136433,3.0,255:201:201
2173,-47.02729812,-22.36951522,14.0,255:0:0
2174,-47.60838502,-22.82925286,7.0,255:128:128
2175,-47.20295526,-22.27800679,0.0,255:255:255
2176,-47.56530231,-22.92497641,4.0,182:182:255
2177,-47.64751216,-22.02747971,3.0,200:200:255
2178,-47.55632388,-22.91396231,10.0,255:73:73
2179,-47.362497,-22.33424024,3.0,255:201:201
2180,-47.63276316,-22.1648626,4.0,182:182:255
2181,-47.60955064,-22.61794558,3.0,200:200:255
2182,-47.8341476,-22.19973655,13.0,18:18:255
2183,-47.6766371,-22.54650264,3.0,200:200:255
2184,-47.85722062,-22.86269455,6.0,255:146:146
2185,-47.69911427,-22.40261567,5.0,163:163:255
2186,-47.06166934,-22.38158651,14.0,255:0:0
2187,-47.58515415,-22.28491617,4.0,255:183:183
2188,-47.09846323,-22.80929322,8.0,255:110:110
2189,-47.82434315,-22.35145328,4.0,255:183:183
2190,-47.15508677,-22.09354625,9.0,255:92:92
2191,-47.59304754,-22.66446902,2.0,255:219:219
2192,-47.2252652,-22.83176546,14.0,255:0:0
2193,-47.00834674,-22.91945582,12.0,255:37:37
2194,-47.62536412,-22.04301983,3.0,255:201:201
2195,-47.70681271,-22.68579488,2.0,218:218:255
2196,-47.13551318,-22.29748996,6.0,255:146:146
2197,-47.97159672,-22.67398626,5.0,163:163:255
2198,-47.35933251,-22.86026164,6.0,145:145:255
2199,-47.63391909,-22.93324899,1.0,236:236:255
2200,-47.04943498,-22.10811052,3.0,255:201:201
2201,-47.68870493,-22.130128,5.0,163:163:255
2202,-47.73666535,-22.48371765,2.0,218:218:255
2203,-47.00647184,-22.24061672,7.0,255:128:128
2204,-47.0310788,-22.11861927,7.0,127:127:255
2205,-47.42426002,-22.53352938,3.0,255:201:201
2206,-47.90596707,-22.77441856,6.0,255:146:146
2207,-47.7755407,-22.86547802,5.0,163:163:255
2208,-47.4104345,-22.45780739,2.0,218:218:255
2209,-47.46794602,-22.78257715,7.0,255:128:128
2210,-47.46782324,-22.72518857,3.0,255:201:201
2211,-47.51535529,-22.97632441,0.0,255:255:255
2212,-47.68913028,-22.29178687,5.0,255:164:164
2213,-47.42921515,-22.83241519,5.0,255:164:164
2214,-47.25918237,-22.75839026,20.0,0:0:255
2215,-47.3727859,-22.2564751,8.0,255:110:110
2216,-47.64479791,-22.5750294,5.0,163:163:255
2217,-47.64231178,-22.5408591,2.0,255:219:219
2218,-47.2036304,-22.2976638,2.0,255:219:219
2219,-47.91541595,-22.78578439,0.0,255:255:255
2220,-47.09067424,-22.51463944,5.0,255:164:164
2221,-47.14629781,-22.65983005,14.0,255:0:0
2222,-47.57211263,-22.36616241,3.0,255:201:201
2223,-47.96110596,-22.46081403,1.0,236:236:255
2224,-47.09486484,-22.65271242,9.0,255:92:92
2225,-47.31163605,-22.84534505,4.0,255:183:183
2226,-47.50896128,-22.67078257,5.0,255:164:164
2227,-47.32516289,-22.95793007,0.0,255:255:255
2228,-47.27438378,-22.79608858,8.0,255:110:110
2229,-47.50145107,-22.84478812,4.0,182:182:255
2230,-47.32358313,-22.44661163,2.0,255:219:219
2231,-47.18185327,-22.798666,17.0,255:0:0
2232,-47.01842142,-22.71818217,7.0,255:128:128
2233,-47.9952821,-22.25319929,1.0,236:236:255
2234,-47.06810888,-22.67916496,14.0,255:0:0
2235,-47.71069528,-22.62528926,4.0,182:182:255
2236,-47.48847524,-22.67755767,7.0,255:128:128
2237,-47.62632114,-22.13233825,0.0,255:255:255
2238,-47.03933637,-22.81798295,4.0,255:183:183
2239,-47.86227635,-22.28505907,14.0,0:0:255
2240,-47.92457744,-22.97437276,14.0,0:0:255
2241,-47.3470189,-22.71960996,3.0,255:201:201
2242,-47.51742156,-22.32095426,1.0,255:237:237
2243,-47.3326794,-22.21803765,1.0,255:237:237
2244,-47.9508125,-22.95867574,3.0,255:201:201
2245,-47.94664261,-22.17151068,7.0,127:127:255
2246,-47.72636733,-22.6045978,4.0,182:182:255
2247,-47.2512546,-22.67500514,5.0,255:164:164
2248,-47.12295848,-22.1519163,2.0,255:219:219
2249,-47.89885946,-22.68161962,1.0,255:237:237
2250,-47.3491879,-22.95487225,8.0,109:109:255
2251,-47.15660631,-22.20414973,1.0,236:236:255
2252,-47.15910316,-22.31111579,0.0,255:255:255
2253,-47.3655495,-22.17050312,3.0,255:201:201
2254,-47.11481952,-22.6124099,8.0,255:110:110
2255,-47.72531759,-22.14849942,2.0,255:219:219
2256,-47.01254976,-22.79828133,6.0,255:146:146
2257,-47.5695487,-22.48901996,3.0,200:200:255
2258,-47.88991293,-22.47504145,16.0,0:0:255
2259,-47.51401941,-22.6168985,5.0,255:164:164
2260,-47.91668323,-22.28829858,0.0,255:255:255
2261,-47.46548774,-22.52284726,2.0,218:218:255
2262,-47.2364643,-22.25186249,3.0,200:200:255
2263,-47.93672,-22.82170231,9.0,91:91:255
2264,-47.59453618,-22.50728664,1.0,255:237:237
2265,-47.07280189,-22.69064169,10.0,255:73:73
2266,-47.65007433,-22.50278941,4.0,255:183:183
2267,-47.50650263,-22.12388484,12.0,255:37:37
2268,-47.18177003,-22.01895626,7.0,127:127:255
2269,-47.22369371,-22.93778973,18.0,255:0:0
2270,-47.27210578,-22.05458609,6.0,145:145:255
2271,-47.37632008,-22.66416814,2.0,255:219:219
2272,-47.8702407,-22.32571524,16.0,0:0:255
2273,-47.35355927,-22.92948834,3.0,200:200:255
2274,-47.10514256,-22.00086115,7.0,127:127:255
2275,-47.69207165,-22.67595712,8.0,255:110:110
2276,-47.50919579,-22.30907361,1.0,255:237:237
2277,-47.40124241,-22.61886308,1.0,236:236:255
2278,-47.97232425,-22.77481215,9.0,91:91:255
2279,-47.668736,-22.32678994,7.0,127:127:255
2280,-47.18077147,-22.96340178,6.0,255:146:146
2281,-47.76743616,-22.72652952,4.0,182:182:255
2282,-47.19909418,-22.98792666,14.0,255:0:0
2283,-47.485212,-22.08981134,0.0,255:255:255
2284,-47.23351709,-22.9694982,22.0,255:0:0
2285,-47.52445804,-22.82661498,1.0,236:236:255
2286,-47.2967913,-22.4169637,14.0,255:0:0
2287,-47.60573093,-22.84118413,2.0,218:218:255
2288,-47.15924523,-22.97906526,11.0,255:55:55
2289,-47.89921214,-22.24058644,5.0,163:163:255
2290,-47.5618429,-22.20998132,5.0,255:164:164
2291,-47.43715948,-22.2647418,14.0,255:0:0
2292,-47.6410284,-22.93553418,1.0,236:236:255
2293,-47.23001882,-22.73470563,30.0,0:0:255
2294,-47.22696004,-22.28772019,9.0,91:91:255
2295,-47.9560045,-22.13854379,5.0,255:164:164
2296,-47.79946312,-22.81630697,6.0,145:145:255
2297,-47.69061681,-22.18060994,6.0,145:145:255
2298,-47.60095817,-22.71019821,0.0,255:255:255
2299,-47.14211998,-22.11194188,11.0,54:54:255
2300,-47.19559042,-22.15010778,5.0,163:163:255
2301,-47.69137679,-22.84307606,4.0,182:182:255
2302,-47.98525421,-22.33393945,3.0,200:200:255
2303,-47.46554454,-22.85454362,7.0,255:128:128
2304,-47.19667213,-22.42259255,14.0,255:0:0
2305,-47.91583381,-22.41676804,12.0,36:36:255
2306,-47.2657367,-22.23000194,1.0,236:236:255
2307,-47.93797725,-22.6839344,3.0,200:200:255
2308,-47.4193171,-22.24361611,9.0,255:92:92
2309,-47.88415258,-22.34763163,10.0,72:72:255
2310,-47.14095036,-22.59715592,20.0,255:0:0
2311,-47.18241981,-22.93668454,1.0,236:236:255
2312,-47.78655372,-22.19868495,11.0,54:54:255
2313,-47.00505873,-22.48812761,14.0,255:0:0
2314,-47.3881371,-22.27159475,3.0,200:200:255
2315,-47.83663878,-22.43214048,4.0,182:182:255
2316,-47.28404765,-22.76134434,6.0,255:146:146
2317,-47.58195414,-22.78287763,3.0,200:200:255
2318,-47.29876737,-22.59095999,2.0,218:218:255
2319,-47.30337081,-22.15152075,4.0,255:183:183
2320,-47.39783872,-22.1968939,2.0,255:219:219
2321,-47.77211081,-22.13733162,4.0,255:183:183
2322,-47.08028375,-22.45587665,5.0,163:163:255
2323,-47.22952141,-22.99227564,13.0,255:19:19
2324,-47.94316308,-22.06335957,0.0,255:255:255
2325,-47.20160739,-22.95218596,12.0,255:37:37
2326,-47.25074813,-22.78939929,5.0,255:164:164
2327,-47.14678253,-22.70151626,21.0,255:0:0
2328,-47.14195548,-22.81365587,9.0,255:92:92
2329,-47.75151201,-22.21654094,1.0,255:237:237
2330,-47.71219084,-22.51966197,0.0,255:255:255
2331,-47.86778016,-22.40019163,1.0,255:237:237
2332,-47.32568926,-22.05206342,3.0,255:201:201
2333,-47.93807595,-22.63986393,3.0,255:201:201
2334,-47.62533833,-22.20262884,6.0,145:145:255
2335,-47.60759936,-22.80483316,3.0,255:201:201
2336,-47.08987612,-22.70535664,9.0,255:92:92
2337,-47.59361156,-22.80402652,1.0,236:236:255
2338,-47.50605306,-22.91230609,4.0,182:182:255
2339,-47.41473483,-22.17496198,3.0,255:201:201
2340,-47.52576151,-22.56910856,1.0,236:236:255
2341,-47.04438611,-22.85993861,11.0,255:55:55
2342,-47.18963779,-22.21037272,1.0,236:236:255
2343,-47.54446897,-22.2661582,6.0,145:145:255
2344,-47.83183344,-22.2959576,18.0,0:0:255
2345,-47.30324783,-22.14716521,3.0,255:201:201
2346,-47.76489472,-22.47431658,0.0,255:255:255
2347,-47.50955101,-22.27143915,3.0,255:201:201
2348,-47.05040846,-22.64615797,10.0,255:73:73
2349,-47.62066224,-22.43856217,4.0,255:183:183
2350,-47.05161992,-22.42434595,14.0,255:0:0
2351,-47.9878788,-22.772729,9.0,91:91:255
2352,-47.37983894,-22.04088465,4.0,182:182:255
2353,-47.03810349,-22.10520953,6.0,255:146:146
2354,-47.20356432,-22.10923435,1.0,255:237:237
2355,-47.76658335,-22.5011906,3.0,200:200:255
2356,-47.83724578,-22.79298919,5.0,255:164:164
2357,-47.87891693,-22.55018599,3.0,200:200:255
2358,-47.06868526,-22.35762126,20.0,255:0:0
2359,-47.84027486,-22.88702612,6.0,145:145:255
2360,-47.45594012,-22.56378767,1.0,236:236:255
2361,-47.70732414,-22.10406905,3.0,255:201:201
2362,-47.76900698,-22.69503096,3.0,255:201:201
2363,-47.46389053,-22.64865118,1.0,255:237:237
2364,-47.52105316,-22.16171903,8.0,255:110:110
2365,-47.54652923,-22.43214336,5.0,163:163:255
2366,-47.79723549,-22.09201123,16.0,0:0:255
2367,-47.86512967,-22.47615158,3.0,255:201:201
2368,-47.01091319,-22.89117652,10.0,255:73:73
2369,-47.72913443,-22.23545794,8.0,109:109:255
2370,-47.72444236,-22.7224796,2.0,255:219:219
2371,-47.84728322,-22.16850842,12.0,36:36:255
2372,-47.71434073,-22.73744803,7.0,255:128:128
2373,-47.86138338,-22.88802291,2.0,255:219:219
2374,-47.31502435,-22.95387236,6.0,255:146:146
2375,-47.23165221,-22.61771935,4.0,182:182:255
2376,-47.83859502,-22.27458805,9.0,91:91:255
2377,-47.01809991,-22.03413072,1.0,236:236:255
2378,-47.62852114,-22.29541767,1.0,255:237:237
2379,-47.99286753,-22.04076747,5.0,255:164:164
2380,-47.07189397,-22.67339701,17.0,255:0:0
2381,-47.49542952,-22.35720695,2.0,255:219:219
2382,-47.21386247,-22.4343234,7.0,255:128:128
2383,-47.6953098,-22.85313793,2.0,255:219:219
2384,-47.39031594,-22.5108373,4.0,255:183:183
2385,-47.57834688,-22.6495454,6.0,145:145:255
2386,-47.16572832,-22.18153035,8.0,109:109:255
2387,-47.03139811,-22.08162172,6.0,255:146:146
2388,-47.63291884,-22.51263173,12.0,255:37:37
2389,-47.72096692,-22.27619134,3.0,200:200:255
2390,-47.99482333,-22.22170647,5.0,163:163:255
2391,-47.65155791,-22.02146983,6.0,255:146:146
2392,-47.351903,-22.24805408,6.0,145:145:255
2393,-47.97846656,-22.5921601,5.0,255:164:164
2394,-47.57824695,-22.56224515,2.0,255:219:219
2395,-47.24185689,-22.76118523,12.0,255:37:37
2396,-47.37679191,-22.31874502,6.0,255:146:146
2397,-47.2052393,-22.18679533,1.0,255:237:237
2398,-47.00141786,-22.25220514,17.0,255:0:0
2399,-47.80115089,-22.80060745,0.0,255:255:255
2400,-47.2224808,-22.49860492,4.0,182:182:255
2401,-47.47699389,-22.97968686,2.0,255:219:219
2402,-47.71219132,-22.99653842,2.0,218:218:255
2403,-47.06952453,-22.36332233,23.0,255:0:0
2404,-47.08955283,-22.67438925,7.0,255:128:128
2405,-47.98397092,-22.55711234,5.0,255:164:164
2406,-47.89827545,-22.12886975,7.0,255:128:128
2407,-47.0101329,-22.50730949,21.0,255:0:0
2408,-47.02980517,-22.46964873,0.0,255:255:255
2409,-47.65426554,-22.23499309,7.0,127:127:255
2410,-47.4225637,-22.88591585,1.0,255:237:237
2411,-47.51541368,-22.13823984,5.0,255:164:164
2412,-47.51815949,-22.09932529,8.0,255:110:110
2413,-47.42326123,-22.57304466,1.0,255:237:237
2414,-47.54368968,-22.10988614,2.0,218:218:255
2415,-47.13608498,-22.66369696,6.0,255:146:146
2416,-47.4311226,-22.86797264,1.0,255:237:237
2417,-47.08712544,-22.49495876,4.0,255:183:183
2418,-47.28148436,-22.40653993,9.0,255:92:92
2419,-47.57928439,-22.94518685,5.0,163:163:255
2420,-47.38815878,-22.68867785,4.0,255:183:183
2421,-47.33179469,-22.23150727,1.0,255:237:237
2422,-47.91395709,-22.12376004,7.0,127:127:255
2423,-47.12443072,-22.32511206,12.0,255:37:37
2424,-47.78155597,-22.03790357,2.0,218:218:255
2425,-47.87736065,-22.57846419,9.0,255:92:92
2426,-47.20318963,-22.45943794,2.0,255:219:219
2427,-47.51756377,-22.7605366,5.0,255:164:164
2428,-47.17780912,-22.67736007,10.0,255:73:73
2429,-47.83161186,-22.92087814,4.0,182:182:255
2430,-47.51575785,-22.93217493,3.0,255:201:201
2431,-47.55457969,-22.18279845,2.0,218:218:255
2432,-47.3037754,-22.64948874,1.0,236:236:255
2433,-47.71291391,-22.23180076,6.0,145:145:255
2434,-47.73698823,-22.68093564,4.0,255:183:183
2435,-47.6003434,-22.33570505,2.0,218:218:255
2436,-47.57782317,-22.19815419,10.0,255:73:73
2437,-47.1357264,-22.31001469,16.0,255:0:0
2438,-47.46989739,-22.63061757,8.0,255:110:110
2439,-47.03541407,-22.00466569,8.0,255:110:110
2440,-47.26322035,-22.16878749,0.0,255:255:255
2441,-47.60283387,-22.52116395,0.0,255:255:255
2442,-47.3858113,-22.95292198,2.0,218:218:255
2443,-47.81822974,-22.22978983,1.0,236:236:255
2444,-47.32078241,-22.71870817,0.0,255:255:255
2445,-47.01466221,-22.78414803,3.0,255:201:201
2446,-47.16554842,-22.15245107,14.0,0:0:255
2447,-47.41310084,-22.05845558,6.0,145:145:255
2448,-47.04239726,-22.01301469,2.0,218:218:255
2449,-47.48258748,-22.67450531,1.0,236:236:255
2450,-47.38318712,-22.15626175,0.0,255:255:255
2451,-47.60017415,-22.4134937,2.0,218:218:255
2452,-47.53790787,-22.51673169,6.0,255:146:146
2453,-47.46152355,-22.86420907,1.0,255:237:237
2454,-47.06870301,-22.32395134,16.0,255:0:0
2455,-47.66143817,-22.77393259,2.0,255:219:219
2456,-47.2157847,-22.12042466,0.0,255:255:255
2457,-47.53577353,-22.3888872,4.0,255:183:183
2458,-47.9054164,-22.1206337,2.0,255:219:219
2459,-47.05751082,-22.64382552,11.0,255:55:55
2460,-47.99325414,-22.08294852,7.0,127:127:255
2461,-47.88650036,-22.02563259,4.0,182:182:255
2462,-47.92186483,-22.30590873,5.0,163:163:255
2463,-47.57592128,-22.04427549,4.0,182:182:255
2464,-47.15363574,-22.64822312,20.0,255:0:0
2465,-47.3214402,-22.61460121,2.0,218:218:255
2466,-47.70841976,-22.84028249,6.0,145:145:255
2467,-47.56728253,-22.84325214,2.0,255:219:219
2468,-47.45652663,-22.52788547,3.0,255:201:201
2469,-47.08674986,-22.09342757,9.0,91:91:255
2470,-47.19408182,-22.9517327,9.0,255:92:92
2471,-47.98743976,-22.24165188,11.0,54:54:255
2472,-47.3284753,-22.65144275,4.0,182:182:255
2473,-47.63312345,-22.10367852,7.0,127:127:255
2474,-47.66017409,-22.04763423,4.0,255:183:183
2475,-47.64953547,-22.78240382,1.0,255:237:237
2476,-47.1056048,-22.9113518,10.0,255:73:73
2477,-47.24638474,-22.93229435,11.0,255:55:55
2478,-47.23124001,-22.71258302,6.0,255:146:146
2479,-47.14999465,-22.22801185,5.0,255:164:164
2480,-47.36234773,-22.89161672,1.0,236:236:255
2481,-47.44638746,-22.56803749,2.0,218:218:255
2482,-47.58984979,-22.16543574,13.0,255:19:19
2483,-47.07861629,-22.46211572,3.0,255:201:201
2484,-47.19848698,-22.91248611,13.0,255:19:19
2485,-47.32383716,-22.47381128,3.0,200:200:255
2486,-47.11610934,-22.22688727,12.0,255:37:37
2487,-47.23905036,-22.37944202,11.0,255:55:55
2488,-47.93587801,-22.37623285,9.0,255:92:92
2489,-47.33606193,-22.1313811,7.0,255:128:128
2490,-47.29370638,-22.49303897,2.0,255:219:219
2491,-47.99760562,-22.71851761,3.0,255:201:201
2492,-47.3217552,-22.41352159,4.0,255:183:183
2493,-47.38015691,-22.22720578,7.0,255:128:128
2494,-47.77595298,-22.64469022,1.0,236:236:255
2495,-47.52311288,-22.9109756,4.0,255:183:183
2496,-47.98196746,-22.83834942,1.0,236:236:255
2497,-47.36253564,-22.87907386,2.0,218:218:255
2498,-47.42549908,-22.22366295,2.0,218:218:255
2499,-47.47787449,-22.73406357,2.0,255:219:219
2500,-47.30879111,-22.38194345,3.0,255:201:201
2501,-47.69184122,-22.30596693,5.0,163:163:255
2502,-47.37258148,-22.05661637,2.0,218:218:255
2503,-47.74085259,-22.58855893,12.0,36:36:255
2504,-47.107453,-22.13040226,18.0,255:0:0
2505,-47.63837922,-22.71159528,2.0,255:219:219
2506,-47.35559435,-22.53692631,6.0,255:146:146
2507,-47.48235099,-22.32782337,10.0,255:73:73
2508,-47.42585716,-22.90348619,3.0,200:200:255
2509,-47.87558256,-22.66954873,4.0,255:183:183
2510,-47.47555381,-22.12281335,7.0,255:128:128
2511,-47.52956606,-22.24592962,3.0,255:201:201
2512,-47.92531641,-22.42713107,4.0,182:182:255
2513,-47.59223462,-22.38978386,4.0,255:183:183
2514,-47.90818782,-22.56465459,15.0,0:0:255
2515,-47.55143656,-22.12003664,1.0,236:236:255
2516,-47.64778969,-22.34244169,3.0,200:200:255
2517,-47.72986013,-22.7276556,3.0,200:200:255
2518,-47.95379754,-22.12907936,8.0,109:109:255
2519,-47.40799836,-22.38646618,4.0,255:183:183
2520,-47.93803829,-22.20970134,2.0,255:219:219
2521,-47.34632233,-22.62395298,1.0,255:237:237
2522,-47.17996303,-22.48792756,13.0,255:19:19
2523,-47.73461259,-22.91886068,7.0,255:128:128
2524,-47.78743381,-22.38602232,0.0,255:255:255
2525,-47.06958947,-22.68409381,19.0,255:0:0
2526,-47.92424053,-22.23546406,4.0,255:183:183
2527,-47.81752353,-22.54362347,3.0,200:200:255
2528,-47.78944885,-22.23649683,4.0,182:182:255
2529,-47.61708202,-22.30407717,6.0,145:145:255
2530,-47.40622512,-22.3895423,2.0,255:219:219
2531,-47.33862975,-22.96142266,1.0,236:236:255
