,srtm30_wgs84_Araca,srtm30_slope_Araca
2591,62.56969506,3.087089
2592,60.82202366,1.76417
2593,44.62847054,8.502365
2594,82.26989777,0.7339674
2595,37.92726516,1.851163
2596,50.78117646,3.02233
2597,49.64748219,0.9847991
2598,46.50523617,2.712787
2599,45.0665422,4.309142
2600,47.75193852,1.037982
2601,38.77388468,3.389465
2602,61.45497527,1.179892
2603,75.42217958,3.997182
2604,1072.22877517,12.99986
2605,71.52152299,3.01858
2606,50.98170996,2.83376
2607,103.52331444,5.885491
2608,73.19499537,3.420219
2609,48.68882502,3.344281
2610,41.56949072,2.395805
2611,334.98821226,17.11567
2612,43.84311495,4.475502
2613,55.88050813,0.6561514
2614,54.99156137,4.122503
2615,46.93634877,2.62684
2616,44.83520878,2.097772
2617,63.82976014,1.648676
2618,29.4081545,2.638958
2619,84.64293081,1.352002
2620,47.18959005,1.47279
2621,45.9128613,3.831744
2622,52.13800309,3.544166
2623,80.73959455,3.302541
2624,128.89083315,28.63004
2625,60.2431546,1.041036
2626,48.99113001,3.120864
2627,1126.27403992,8.13582
2628,33.98855611,1.677845
2629,52.45497053,2.196876
2630,56.23358093,3.754161
2631,24.02097104,2.38618
2632,58.17460991,3.260621
2633,52.28392107,1.388234
2634,84.4316608,1.357771
2635,52.78691295,3.950213
2636,48.74971998,4.189312
2637,394.64122393,6.274998
2638,38.21702866,1.677154
2639,40.23104528,6.363014
2640,67.44373557,0.3297161
2641,34.97346949,1.188523
2642,53.67178261,1.672284
2643,35.83866069,0.9868056
2644,736.8788121,24.98441
2645,61.72457792,3.996672
2646,54.90609131,6.896232
2647,37.91168109,1.921335
2648,83.29080246,2.574012
2649,44.80964122,3.351797
2650,1044.25535242,4.123089
2651,33.45610528,4.318111
2652,27.98649048,5.00598
2653,67.95855632,3.622592
2654,40.35540683,4.689843
2655,717.88247444,16.34776
2656,47.49617598,4.862698
2657,37.02581718,5.8497
2658,67.33721285,1.648575
2659,34.34625279,2.976136
2660,56.37885139,6.375448
2661,50.07908391,0.932327
2662,71.35308184,1.764389
2663,80.73077245,0.656364
2664,54.699219,3.120874
2665,40.93350161,8.083733
2666,45.84966566,2.001528
2667,35.04736926,3.478867
2668,63.30589258,5.483374
2669,49.98331127,2.321742
2670,55.49188974,0.7361205
2671,30.06500251,6.006845
2672,49.79582128,1.315445
2673,123.64767825,1.864517
2674,32.75235852,2.109984
2675,51.07107346,6.364596
2676,48.25431447,4.017685
2677,58.46776693,6.03051
2678,78.45357141,1.921355
2679,96.51970416,3.120476
2680,54.46284523,0.733945
2681,73.71888521,7.154021
2682,32.91171169,0.3291985
2683,106.70361913,1.353571
2684,48.20891044,0.3281068
2685,34.29079932,0.4666092
2686,47.83666941,2.975209
2687,46.54560984,2.573232
2688,71.34988432,2.974794
2689,34.1712086,4.318573
2690,69.49796112,6.005275
2691,31.9522312,2.095566
2692,28.66048308,1.996881
2693,42.71886796,4.95751
2694,45.0466964,2.628057
2695,47.4360054,3.666337
2696,38.75918131,2.394787
2697,34.67509255,1.473979
2698,40.7842058,1.673919
2699,53.6390615,4.469342
2700,414.74164411,29.36314
2701,33.81526332,3.240224
2702,55.10950464,4.445768
2703,38.04586304,1.764367
2704,686.3443912,18.55114
2705,53.84302318,2.557881
2706,136.05758748,7.328631
2707,83.52478285,1.921919
2708,32.75794339,1.920845
2709,803.86289237,13.5526
2710,55.73535564,1.911113
2711,56.79689169,2.778441
2712,33.72149669,2.330708
2713,46.83761878,0.7367648
2714,35.43452034,1.472815
2715,42.00821641,10.40198
2716,39.82319125,2.649602
2717,53.00608887,3.031175
2718,382.89257954,11.86188
2719,232.20110055,13.55582
2720,35.42911472,1.041527
2721,68.9658821,2.001448
2722,49.49600804,4.826598
2723,42.24088728,3.848662
2724,39.27914936,2.324446
2725,80.16550028,0.6579285
2726,46.62413678,0.3292393
2727,58.02536546,3.543554
2728,89.01540307,1.642355
2729,42.96913104,2.198842
2730,39.50589156,1.390647
2731,34.16056012,2.557908
2732,59.59734928,1.643492
2733,96.68947167,5.329328
2734,32.13015685,3.037006
2735,57.36994844,3.936908
2736,37.05855021,2.376477
2737,60.90376776,1.189077
2738,54.39703148,6.581711
2739,31.72323802,4.558739
2740,52.80921899,2.496489
2741,67.79816957,3.22451
2742,54.10932593,3.301019
2743,50.21169103,6.868119
2744,36.10933843,5.243339
2745,64.92913578,3.241669
2746,56.6087357,2.573415
2747,82.36285238,1.313454
2748,46.00519691,3.748012
2749,57.42016805,3.390033
2750,35.57862703,2.508124
2751,46.04459467,2.557853
2752,41.46204776,1.315492
2753,47.85063314,5.340237
2754,620.93452337,9.627928
2755,53.65400276,3.032403
2756,82.3346269,1.766576
2757,61.28972406,2.712809
2758,39.57565186,2.711582
2759,63.71666771,2.970241
2760,55.16043479,2.83397
2761,44.92334471,0.4621908
2762,42.42669922,4.542178
2763,50.14845332,2.795523
2764,45.77930544,1.908971
2765,32.83220374,0.3292223
2766,38.78226153,4.319892
2767,38.6009572,2.811268
2768,54.7893806,3.626497
2769,43.10399165,2.496294
2770,33.87795184,1.188405
2771,44.73544649,2.385903
2772,47.37839711,1.908997
2773,37.71582217,3.544052
2774,100.50767098,4.46903
2775,1065.97803401,6.610332
2776,1139.12321808,9.492176
2777,61.29945275,4.46989
2778,77.18375558,2.628168
2779,171.72032154,14.4442
2780,42.90961837,1.643786
2781,315.80476714,7.839114
2782,101.15946643,17.89319
2783,52.63926852,6.532378
2784,1200.16425659,13.72941
2785,68.06700352,2.654944
2786,52.69871387,1.398443
2787,39.19105662,1.466764
2788,38.34679396,3.938286
2789,89.67487316,2.07482
2790,63.85017513,1.038382
2791,1130.43569668,4.60593
2792,68.18756369,1.357837
2793,78.53813646,2.558219
2794,46.73519106,2.704773
2795,77.72590878,1.038048
2796,71.58840879,3.273821
2797,47.36412748,5.022022
2798,47.46504571,1.851261
2799,43.96511905,2.31927
2800,47.62254911,0.4619961
2801,54.54842013,2.796235
2802,75.44746309,2.395871
2803,68.39954314,0.7317327
2804,1241.26690021,2.92855
2805,54.5729218,0.7369113
2806,40.76622763,4.214792
2807,71.43559324,5.243091
2808,716.9092021,3.293436
2809,53.4438642,3.037656
2810,39.41636635,4.052968
2811,24.92854848,3.352511
2812,36.80557567,0.7338014
2813,62.95940005,3.749245
2814,48.24502706,0.7367911
2815,38.88689751,5.995149
2816,59.72532072,3.353137
2817,58.88872978,3.27377
2818,37.64154831,4.980347
2819,49.90419333,1.642253
2820,50.57074892,5.968458
2821,76.78307074,4.634643
2822,1075.30260542,3.543661
2823,633.11203146,14.33197
2824,71.3911335,1.464489
2825,40.97132885,1.353485
2826,44.16074734,4.390047
2827,36.24330841,2.496259
2828,60.73382106,2.93035
2829,43.02043717,7.447382
2830,72.12296009,1.648237
2831,62.60035463,2.110179
2832,47.99680561,8.038434
2833,55.14534257,2.494093
2834,32.7403931,0.3280988
2835,109.58592177,2.558019
2836,41.30565519,1.908938
2837,47.8804586,1.999557
2838,52.22958138,1.674025
2839,35.24605982,0.9849265
2840,45.80544852,2.944794
2841,71.57232244,2.074652
2842,52.72116965,1.041551
2843,65.71603216,0.7367343
2844,50.07578117,2.082113
2845,34.35505991,0.4621297
2846,1129.32691249,2.496469
2847,57.85911475,2.712125
2848,52.58970105,0.925333
2849,44.35290776,2.081657
2850,55.89790127,1.038272
2851,48.27789573,4.918325
2852,63.99181988,2.508151
2853,855.89427752,18.89917
2854,41.60172011,6.524951
2855,36.35507502,5.581829
2856,52.96814106,4.427307
2857,50.2234564,3.260608
2858,61.70200019,0.9254101
2859,59.78343906,4.390397
2860,39.09559536,3.975552
2861,1108.99174694,9.205812
2862,55.95378036,2.555695
2863,53.64058742,2.324122
2864,46.18459276,2.196657
2865,40.07501126,2.944289
2866,31.16526443,0.3281129
2867,33.68700763,4.901166
2868,67.64175854,1.041559
2869,57.76719395,0.3297735
2870,36.25458577,2.795552
2871,60.05571189,2.833437
2872,44.79827062,3.24035
2873,47.14111994,1.180102
2874,60.77117668,0.3276897
2875,32.01777323,1.773252
2876,85.28512355,4.62396
2877,92.55004121,7.91199
2878,39.56782137,2.814844
2879,61.4570725,0.6583585
2880,38.33116492,0.3280433
2881,61.50923759,2.081096
2882,78.54062415,10.88871
2883,64.9797175,1.182311
2884,37.03821863,3.42008
2885,47.25903325,5.729618
2886,42.13164927,3.753929
2887,41.03347483,1.86498
2888,71.58169507,2.811799
2889,54.88930822,1.182253
2890,71.91739004,1.357811
2891,42.1938463,4.901186
2892,35.75746074,3.528036
2893,41.9270752,3.433249
2894,44.23546225,3.023835
2895,83.48907676,4.160951
2896,52.32342066,3.731037
2897,64.46995121,5.342087
2898,36.98443216,1.390534
2899,121.66503836,1.921303
2900,52.01241791,2.00013
2901,37.56258747,3.389375
2902,33.9865484,3.296486
2903,1115.39480134,4.569448
2904,49.17430584,0.4621906
2905,79.03433125,3.628578
2906,44.48394512,7.61768
2907,72.93577768,1.970263
2908,806.90393975,35.98691
2909,35.50396393,6.302016
2910,55.89318808,1.31377
2911,51.99745599,4.382378
2912,53.45372215,0.9848218
2913,59.0870575,4.577504
2914,64.45298141,1.351971
2915,35.14396294,2.976629
2916,42.41330171,7.968004
2917,45.2423541,3.849488
2918,761.99247917,11.99807
2919,56.86407418,4.215483
2920,518.7841115,23.33477
2921,49.1968635,1.921317
2922,37.91785964,10.47306
2923,56.63095614,2.974601
2924,27.1117128,0.3292122
2925,43.90322775,3.950119
2926,52.92851522,4.412405
2927,85.88496497,1.636613
2928,42.2374097,9.18468
2929,497.72903257,10.88712
2930,40.93888506,6.91923
2931,67.37485091,2.298439
2932,1089.32526327,1.911292
2933,37.97410487,2.362409
2934,83.16069008,4.646948
2935,71.31175597,4.889984
2936,38.84777337,2.557849
2937,64.23986069,3.628159
2938,88.3653989,2.388148
2939,196.26633545,12.35355
2940,55.24901551,6.278354
2941,43.8390345,6.019041
2942,869.00404032,7.198342
2943,54.81810583,3.241647
2944,65.24618781,1.474069
2945,39.34279995,3.611051
2946,40.82683761,4.600201
2947,37.22856589,2.507304
2948,33.38477206,3.838377
2949,55.92948083,2.778466
2950,65.72024572,2.198894
2951,40.24283073,5.927674
2952,54.83565388,2.800639
2953,39.40003038,5.144148
2954,50.84702587,1.921358
2955,50.66305269,5.562108
2956,37.37118116,1.040556
2957,35.74419558,3.016162
2958,54.07547254,6.308779
2959,55.8972932,0.7369011
2960,36.25518502,3.543247
2961,43.56335365,2.702754
2962,63.06965049,6.645285
2963,50.62830366,6.878027
2964,65.66550331,5.41132
2965,48.59434504,6.126278
2966,68.94847275,4.556956
2967,51.57031811,3.022112
2968,49.28903655,4.427228
2969,74.68048275,1.353562
2970,64.15964001,1.674044
2971,71.17462748,1.038332
2972,273.76919295,22.00024
2973,54.38469806,1.673985
2974,58.24819925,4.214835
2975,49.82764044,3.749125
2976,47.63756323,1.6767
2977,50.61960305,1.86451
2978,26.77495421,2.072344
2979,478.3923564,28.69487
2980,47.37340469,2.074482
2981,29.9626569,1.774148
2982,51.35569714,2.324432
2983,48.15573297,3.526208
2984,49.03106216,7.158119
2985,65.96347837,1.313485
2986,55.79119058,2.210136
2987,40.47583824,3.937093
2988,59.67869089,2.641473
2989,36.18519651,4.927526
2990,114.68201249,3.106872
2991,39.84102455,3.087352
2992,103.97465754,7.751623
2993,49.21015524,2.395237
2994,35.72078239,2.38623
2995,24.32392739,1.996858
2996,38.48678207,2.001382
2997,53.91050503,6.219361
2998,44.29305168,3.109488
2999,42.01596371,3.949852
3000,44.26171619,4.381973
3001,45.22708758,1.188564
3002,74.78631833,5.00778
3003,50.54289398,4.826549
3004,39.13919915,4.140805
3005,69.60003045,3.422178
3006,48.48475681,1.46658
3007,41.37212042,1.92082
3008,42.51332665,5.255361
3009,71.65912913,2.394804
3010,44.39770374,2.316097
3011,43.31599047,2.50682
3012,27.10244875,3.678679
3013,100.53644606,1.041043
3014,26.67341033,5.270164
3015,52.72900594,0.4660702
3016,46.12758696,4.370876
3017,52.42212656,1.398452
3018,44.4938812,1.851149
3019,47.81748032,2.704754
3020,35.34767733,2.955894
3021,63.0651093,7.63071
3022,41.35249185,2.945491
3023,58.6684013,2.330791
3024,49.37540616,3.939314
3025,50.1749131,2.705011
3026,44.48523555,6.308314
3027,61.58753104,7.21865
3028,62.86670435,2.507314
3029,57.65782556,2.712096
3030,74.71457127,1.648191
3031,56.01974269,1.472802
3032,62.7460207,2.944154
3033,37.82636788,3.389357
3034,35.85706217,1.673989
3035,101.61506973,2.097953
3036,559.91103662,14.42912
3037,37.98771429,3.371379
3038,66.90499682,7.095409
3039,123.65204062,19.0217
3040,43.81890633,1.474148
3041,49.0998609,3.611502
3042,38.16633623,3.433246
3043,37.23644971,3.833772
3044,44.46181233,1.995002
3045,50.48848199,3.087082
3046,76.45951002,1.997096
3047,36.03087052,0.3280872
3048,38.84436519,3.814624
3049,861.98576821,32.59925
3050,414.65289689,22.95418
3051,37.30072489,1.674271
3052,31.05971019,3.022155
3053,64.42667573,2.000117
3054,37.35408828,4.100585
3055,26.76580876,3.838943
3056,31.75988071,1.390552
3057,43.17279191,4.95592
3058,34.51434289,0.9329295
3059,263.11500018,19.94009
3060,52.99696156,7.047491
3061,65.12933839,1.865016
3062,26.16305961,1.85119
3063,79.34480239,0.7369447
3064,28.58989573,1.473465
3065,65.4537714,1.970601
3066,77.07954412,1.398489
3067,58.94454007,3.834104
3068,51.08738199,1.864439
3069,337.98566432,9.397786
3070,50.59397511,6.904458
3071,66.36104822,1.921906
3072,41.61694813,2.702829
3073,40.39419805,2.811319
3074,97.7940114,1.315354
3075,60.91152687,1.971854
3076,57.86791327,2.072258
3077,73.03771015,3.939579
3078,49.09230304,4.707656
3079,33.33972201,3.031193
3080,48.72561682,5.794568
3081,51.4764117,1.313277
3082,56.04633183,6.610102
3083,42.15449364,2.702859
3084,62.49352437,2.395234
3085,51.97778682,1.399126
3086,64.70504422,1.466768
3087,71.72366132,0.925351
3088,43.17551554,7.263861
3089,200.6318827,29.57138
3090,841.93770464,7.946828
3091,48.41303458,1.040518
3092,102.41566145,2.970436
3093,59.10423793,2.395856
3094,67.10921518,0.3292754
3095,63.40451165,4.051113
3096,56.72714045,6.89596
3097,58.54117789,3.848492
3098,28.310471,3.1213
3099,54.93151328,2.36261
3100,50.35072005,1.677872
3101,49.30799756,2.506853
3102,41.94238957,5.09688
3103,50.89655782,0.6583337
3104,1125.30861875,4.782063
3105,1000.06002831,9.941161
3106,36.29068443,5.481126
3107,361.33243962,18.71272
3108,41.25346751,2.300341
3109,62.77717203,3.528188
3110,30.70174938,2.072647
3111,24.27559796,2.198822
3112,49.07794795,2.974761
3113,43.25620312,3.955784
3114,60.09916677,4.743707
3115,51.79921173,3.018391
3116,39.11817473,3.816957
3117,45.4424351,1.466535
3118,46.28255887,2.395215
3119,48.58399339,1.864478
3120,45.81441802,2.703077
3121,57.57292394,3.351292
3122,91.05054958,8.811325
3123,72.64366484,2.555719
3124,102.57466009,6.581055
3125,54.30053619,5.352631
3126,1513.07786808,3.106397
3127,45.27989914,5.391758
3128,652.90783685,10.36402
3129,40.38728076,4.856825
3130,64.65889537,1.999593
3131,107.4930484,3.736753
3132,50.69553757,1.971813
3133,33.08534521,1.464402
3134,46.32422251,4.399395
3135,40.85128442,0.00117901
3136,58.90167346,1.677128
3137,65.63307799,0.9252336
3138,1037.24942444,0.9328499
3139,55.32406508,4.829182
3140,52.96966863,3.53835
3141,47.48409733,3.936954
3142,55.62089092,2.507601
3143,53.85438064,4.982483
3144,54.85953025,2.00152
3145,49.38569827,2.811785
3146,50.07835719,2.396276
3147,40.01911829,0.9849735
3148,51.46810239,1.188411
3149,57.01136137,3.031947
3150,95.5114067,6.998824
3151,68.1377905,1.676658
3152,37.64789983,3.032394
3153,47.81832688,0.3280711
3154,110.85070064,2.834257
3155,58.50242219,6.816791
3156,105.57384548,2.316309
3157,27.92877328,1.042088
3158,50.87015743,4.469315
3159,54.11751566,6.347801
3160,1114.14759681,5.503276
3161,46.97791236,5.842312
3162,42.60991258,7.251433
3163,1033.06767576,19.69306
3164,42.75946388,5.19857
3165,50.42044299,1.672048
3166,29.98377335,2.816948
3167,35.2151042,6.601749
3168,66.55160321,1.351899
3169,127.81862073,4.255826
3170,66.62128154,1.648479
3171,83.47335083,1.18021
3172,34.85321399,1.31385
3173,90.42415475,2.074526
3174,76.24579364,1.353908
3175,39.56831596,1.774123
3176,32.84152509,0.6578566
3177,66.51188884,3.611162
3178,44.10993857,4.889938
3179,77.77008178,4.577612
3180,47.58313638,3.371451
3181,41.29571892,1.853449
3182,59.52619779,1.473458
3183,56.85205188,1.180011
3184,1143.94654533,7.158706
3185,57.95829242,1.970637
3186,45.64582644,1.921811
3187,37.25547712,1.04201
3188,40.9937935,2.097711
3189,34.00802434,4.265173
3190,42.16514799,3.271394
3191,54.29698291,2.300375
3192,414.40050474,10.03572
3193,42.04930469,3.62221
3194,969.01877722,3.753963
3195,38.99351546,2.321249
3196,60.9588762,4.265598
3197,44.0062293,2.812139
3198,67.34562729,2.323968
3199,40.36923755,2.928118
3200,55.02245508,0.3276409
3201,55.63113737,4.140338
3202,50.34316063,1.188562
3203,38.22684662,2.507303
3204,53.56712054,1.315044
3205,53.39606203,2.655467
3206,47.76129256,7.222836
3207,1002.321446,16.74954
3208,40.33004132,2.360188
3209,75.1300561,5.307431
3210,53.86183985,1.466845
3211,58.44233902,1.038074
3212,48.40349262,6.306299
3213,55.72661126,3.658883
3214,51.53069136,4.933333
3215,53.02066832,3.433233
3216,46.47598438,0.7367731
3217,29.24888127,4.568874
3218,30.68752159,2.573416
3219,32.80560382,7.449584
3220,64.7839662,2.000134
3221,37.25968527,4.884544
3222,52.81204005,0.7368777
3223,65.70083447,4.256015
3224,37.50826718,2.655444
3225,397.65691476,NaN
3226,156.77696842,18.56054
3227,56.78352831,2.833997
3228,29.93858977,1.188988
3229,56.07340803,0.7319477
3230,68.67935747,6.556013
3231,86.3679572,0.9276577
3232,155.67533761,7.906004
3233,46.7002649,2.646406
3234,53.50878169,1.464263
3235,45.09408803,2.082668
3236,50.694881,4.687939
3237,46.69844335,3.991562
3238,49.99455745,2.644934
3239,45.25035475,10.78813
3240,68.93136105,0.9328829
3241,65.23674662,2.110522
3242,76.06265744,3.54274
3243,58.38784102,3.664094
3244,63.49565327,1.041038
3245,50.79763397,1.188539
3246,73.69020551,2.506893
3247,42.00779503,1.473493
3248,48.64342975,6.336804
3249,85.49256537,2.628143
3250,41.37949819,2.110497
3251,100.4778502,3.109926
3252,44.33798272,6.039755
3253,66.62263742,3.371455
3254,32.71885896,4.65347
3255,720.03708171,42.91072
3256,42.34803188,5.729557
3257,835.02308641,4.100844
3258,42.14741948,2.628043
3259,779.87317195,9.397826
3260,77.60232121,0.9868742
3261,50.0326338,1.971722
3262,63.21074843,3.240882
3263,36.70989743,2.074593
3264,68.60296688,1.647641
3265,521.75793433,29.51009
3266,67.16432674,6.136649
3267,58.80219652,2.209598
3268,52.9217562,3.018468
3269,49.38460573,7.25004
3270,46.61518103,4.856697
3271,57.78949189,5.009409
3272,48.50645655,0.734148
3273,49.07028003,0.4643131
3274,574.67968076,8.186598
3275,84.57745171,4.925603
3276,51.22445533,2.930261
3277,52.48759836,0.9322512
3278,58.47609921,3.974902
3279,57.69715549,0.4660715
3280,80.49643317,1.315341
3281,64.37923817,7.545478
3282,76.14879667,4.122606
3283,53.67887089,3.351224
3284,1103.01718206,12.06189
3285,46.28872188,3.728652
3286,53.62250264,1.040467
3287,77.44846901,2.507352
3288,67.82656073,0.9849397
3289,33.85449401,5.711355
3290,39.77471662,1.648504
3291,66.40736126,2.300089
3292,49.93408669,7.153831
3293,32.24557636,2.396292
3294,57.87459084,1.636634
3295,44.84433818,2.712095
3296,26.02624605,3.293986
3297,84.78016282,1.182324
3298,34.23941976,0.7316383
3299,60.37648789,1.038071
3300,1177.30626732,5.578245
3301,61.68104057,2.095693
3302,125.66500519,3.301201
3303,270.75499427,31.74898
3304,83.33607598,2.798951
3305,93.89619378,4.053561
3306,62.42198125,0.736171
3307,54.64390522,3.501309
3308,50.64122979,6.234419
3309,376.54672889,28.13289
3310,51.99778778,1.179996
3311,49.24663959,2.956368
3312,41.69644796,3.283593
3313,44.22406702,6.916938
3314,46.19180045,3.10769
3315,38.39606961,3.293106
3316,82.05352014,6.232592
3317,69.2656386,1.766315
3318,34.5899824,4.601439
3319,54.22866511,1.677917
3320,28.17822095,7.041028
3321,32.3594202,5.413645
3322,49.92666059,4.606176
3323,60.1583043,2.555718
3324,46.34913261,7.193788
3325,60.62215129,1.353935
3326,43.88873169,5.358425
3327,43.48618443,0.3280868
3328,42.49187271,1.970248
3329,72.28535456,4.369128
3330,43.48949744,2.31953
3331,59.30244678,2.081105
3332,39.35512152,1.647699
3333,33.16434902,0.4621473
3334,37.73632498,3.293127
3335,49.42996126,5.143623
3336,33.09342793,1.182264
3337,44.47235179,0.4643302
3338,22.42375609,1.97171
3339,59.44758267,1.464368
3340,50.99805619,6.166853
3341,47.0596058,2.92804
3342,57.4316248,5.008999
3343,55.76621561,0.7340695
3344,38.7647133,3.816973
3345,59.92404047,4.098102
3346,40.55659554,2.376477
3347,70.91861308,4.397466
3348,55.81213395,3.27127
3349,44.52830498,7.877633
3350,59.92240484,5.892562
3351,60.32313684,1.921344
3352,52.99433822,4.063886
3353,62.55035439,3.543648
3354,53.92220511,2.208866
3355,120.85523253,9.633337
3356,79.03803751,3.300741
3357,34.24656289,5.096393
3358,62.65004913,1.036287
3359,37.4345707,3.34442
3360,49.69365094,4.253492
3361,69.81985769,4.634368
3362,45.42019181,2.300456
3363,61.88962305,2.110841
3364,1013.2866564,21.57151
3365,32.71009255,3.238118
3366,120.47152298,1.773229
3367,34.09045346,2.573225
3368,48.84093803,3.351322
3369,40.45550112,4.45205
3370,33.93436684,3.106807
3371,37.01093065,1.037925
3372,59.52219952,0.3276049
3373,53.30477933,1.035954
3374,53.96555661,1.188548
3375,104.64407951,5.437346
3376,47.98199619,2.81705
3377,57.7589151,2.649539
3378,48.23357614,1.677923
3379,51.95492632,6.784201
3380,50.70526766,0.7338374
3381,58.67710697,1.672203
3382,58.02912422,3.283671
3383,51.54510853,7.679526
3384,71.21711913,2.298848
3385,35.11527219,2.323974
3386,36.76202709,3.952663
3387,52.23765375,3.838342
3388,61.88656781,2.573859
3389,63.78319563,3.974716
3390,52.10622144,1.908799
3391,34.50916231,2.09546
3392,37.10487903,13.28129
3393,44.62887595,5.006106
3394,29.78192165,0.3276184
3395,62.00916008,8.145959
3396,58.93928531,3.476857
3397,26.38281171,1.03596
3398,85.55801041,2.325403
3399,28.16204829,2.298396
3400,67.64089289,3.107289
3401,46.75648335,2.394691
3402,68.59782555,1.313827
3403,92.083633,6.543911
3404,30.65523593,0.932303
3405,1266.21140469,17.89247
3406,842.95809031,4.448615
3407,54.54545952,0.3280714
3408,33.8231274,0.6567385
3409,49.68514114,5.597841
3410,76.55573241,3.848588
3411,54.54840521,3.991513
3412,79.37223855,2.110786
3413,46.453873,1.035957
3414,68.48354428,2.376407
3415,46.61487631,2.649544
3416,52.15452242,3.420148
3417,1098.22514947,NaN
3418,110.53865996,1.466756
3419,33.86332691,1.638625
3420,42.47460515,2.19662
3421,40.48282161,1.764382
3422,96.82753733,2.494635
3423,27.1243763,0.3291959
3424,50.35891437,3.938249
3425,80.34060859,6.313688
3426,43.43253836,1.351941
3427,37.26985735,0.6582553
3428,38.33276615,3.037012
3429,57.60538556,4.601962
3430,65.13272104,2.394746
3431,29.10522062,0.9323036
3432,44.63300191,1.99963
3433,42.33970378,2.074439
3434,35.22631481,2.001394
3435,67.38717737,2.974777
3436,46.55932649,1.35151
3437,40.6296358,0.9329365
3438,53.75025033,2.395212
3439,67.41829863,3.107596
3440,62.66293776,2.644897
3441,56.62562675,0.3296294
3442,67.82025494,4.716032
3443,83.54143162,2.376029
3444,42.24276804,0.00110621
3445,65.9984716,0.3296589
3446,36.17469489,2.656118
3447,56.05180394,1.999442
3448,454.90854682,13.30488
3449,38.08284012,6.640171
3450,62.92828979,1.041043
3451,68.2566999,2.000155
3452,33.50410823,4.933334
3453,46.54435308,1.672075
3454,44.29160936,2.649558
3455,56.737414,4.653549
3456,1042.97880517,5.171356
3457,56.7963646,1.399132
3458,38.88262707,1.920844
3459,48.85256011,2.49653
3460,44.01869261,2.508085
3461,56.62761644,6.72329
3462,38.73472367,10.84799
3463,57.361443,1.314998
3464,45.32391935,2.072643
3465,49.4999299,2.388298
3466,64.33484362,2.801062
3467,45.34920099,2.196747
3468,60.65374883,3.10749
3469,56.92113722,0.00132565
3470,31.83908967,2.704934
3471,71.82193885,1.356667
3472,61.57474654,3.224732
3473,50.63602157,1.921886
3474,41.3262809,1.764169
3475,48.08922822,0.9322951
3476,60.2307717,5.905745
3477,52.36893526,3.478826
3478,120.75207155,14.58621
3479,43.75632774,0.462085
3480,38.13723627,1.647977
3481,28.15612746,1.86505
3482,46.31614101,1.908793
3483,54.29120509,5.653525
3484,75.85073233,4.828938
3485,57.82062472,2.097796
3486,43.54903001,4.64303
3487,58.13262334,3.500581
3488,56.17703837,1.313387
3489,825.03061354,14.19258
3490,36.35491531,3.561434
3491,37.47163207,2.944945
3492,91.36281634,3.342526
3493,53.82820247,2.81478
3494,45.94741463,4.558906
3495,64.74656666,1.315338
3496,116.38517336,17.88696
3497,60.39918843,4.397161
3498,32.90338946,2.082612
3499,63.61945781,3.032499
3500,47.0858072,1.643469
3501,58.95631789,2.796139
3502,56.79542179,3.03074
3503,313.64955751,11.86191
3504,49.04116345,4.122035
3505,39.02412099,2.704744
3506,51.18496169,1.180099
3507,35.58962879,2.506803
3508,111.99318097,16.69003
3509,71.47678576,5.268533
3510,53.63586836,3.037018
3511,68.93074611,2.209634
3512,1134.22820364,10.12263
3513,40.62466649,2.796154
3514,50.45859023,3.543246
3515,90.50312047,3.664759
3516,615.93990211,7.891791
3517,48.39638211,1.772732
3518,37.9650239,3.224555
3519,44.75597844,5.299569
3520,52.01528151,1.180238
3521,33.8736956,0.4621706
3522,72.17148739,2.930369
3523,54.38764355,3.293984
3524,49.03463224,4.280499
3525,589.93902047,5.395372
3526,1227.29438879,4.427343
3527,57.04194879,1.466603
3528,60.30861965,1.464367
3529,52.85337885,1.648244
3530,61.35664517,2.811236
3531,62.62072737,4.140855
3532,30.31504332,5.30016
3533,45.69457843,2.386218
3534,77.92601569,3.296303
3535,77.47180972,2.209618
3536,177.60683351,24.16029
3537,42.66105965,2.834003
3538,70.52429419,6.308825
3539,60.0841636,1.641872
3540,34.97140781,2.974765
3541,45.11845106,4.142889
3542,51.81237402,5.008945
3543,114.86245857,10.5752
3544,79.12230942,3.036883
3545,57.03950896,1.970201
3546,80.28884319,6.030498
3547,53.07588216,4.621113
3548,43.11607017,3.273726
3549,54.79240674,0.461962
3550,37.26431503,2.388158
3551,63.55186439,3.664568
3552,37.0929901,4.369252
3553,50.9595879,1.853433
3554,71.58364475,5.3162
3555,37.23991723,1.390515
3556,1037.96327527,2.573489
3557,72.40373947,3.838384
3558,79.77821317,4.601934
3559,52.6473594,1.911297
3560,26.74426934,2.082086
3561,71.91517,0.4621599
3562,50.93034418,2.110142
3563,32.28196939,4.634474
3564,85.74254369,3.369586
3565,83.71467284,1.971871
3566,65.16505704,1.773607
3567,76.50155803,3.725221
3568,82.86037889,2.928294
3569,56.59084714,4.413194
3570,44.05265747,1.179967
3571,59.77536091,3.728577
3572,65.36492026,1.041547
3573,62.77876326,1.99976
3574,249.86472807,10.76836
3575,51.53058152,4.274388
3576,39.00177621,1.773602
3577,44.50387401,1.921981
3578,42.45426706,2.812783
3579,75.09274351,2.494436
3580,27.09949636,0.9848861
3581,796.36862184,22.92987
