,srtm30_wgs84_SantaCatarina,srtm30_slope_SantaCatarina
2772,113.31075581,12.49919
2773,6.04258329,0.6968005
2774,1181.2199202,11.94358
2775,14.10872616,2.776979
2776,25.17290191,3.295643
2777,330.541266,12.54467
2778,340.21549982,21.25171
2779,221.05495704,30.79774
2780,49.35191321,19.58628
2781,246.44913833,16.66397
2782,457.32203468,17.38377
2783,15.12286994,4.229895
2784,15.99271131,3.599267
2785,4.17445974,1.648741
2786,1095.39205642,32.27608
2787,428.41542563,29.85261
2788,NaN,NaN
2789,417.34520076,19.52257
2790,23.25401486,8.460528
2791,213.95505175,16.79112
2792,5.37599546,2.676499
2793,33.31438156,3.859699
2794,280.89948856,16.8893
2795,44.45969364,5.400481
2796,61.38745156,2.804382
2797,528.68348441,29.63251
2798,385.70054502,35.06101
2799,123.18988092,11.13782
2800,9.87257707,3.466145
2801,18.50531125,0.35076
2802,64.36680143,8.804304
2803,127.00080871,19.83715
2804,429.39021268,15.10357
2805,1069.53782784,20.4418
2806,648.77065614,10.89177
2807,312.20548997,6.945734
2808,83.54916917,22.3752
2809,7.81732036,1.40345
2810,21.26907171,2.977742
2811,309.4141062,5.753745
2812,282.82219395,24.86753
2813,285.52102539,24.68159
2814,198.50514277,18.65204
2815,1126.55942066,36.85838
2816,662.23123374,32.37728
2817,38.71908689,10.80149
2818,378.5725539,16.8204
2819,12.17987171,2.86022
2820,307.49801831,4.844617
2821,106.77448995,7.878073
2822,94.11579769,15.86671
2823,7.40838254,0.7462854
2824,96.20708927,5.351709
2825,35.62970529,21.72746
2826,231.75757797,5.773349
2827,609.79499856,18.11519
2828,943.44802854,12.44277
2829,201.67895352,34.40176
2830,189.44522032,9.92575
2831,9.0731995,3.191703
2832,234.5744225,15.69877
2833,589.69891591,4.510744
2834,44.77481313,13.40099
2835,136.39975928,22.11519
2836,7.04601326,3.097694
2837,336.67649692,12.3768
2838,131.58071204,14.39711
2839,1009.41279825,18.84127
2840,9.10881004,2.154013
2841,860.47122988,16.9817
2842,165.78024135,26.34332
2843,59.16940533,19.41875
2844,86.19584592,20.84769
2845,443.60557418,32.38952
2846,256.62498213,6.948156
2847,572.62657286,26.39071
2848,102.45513621,23.11006
2849,481.76335537,19.4488
2850,165.16797179,9.659665
2851,556.58353697,2.383357
2852,710.20695927,12.68731
2853,82.74960788,10.67618
2854,4.65266389,4.391973
2855,720.77548969,19.01394
2856,11.98533452,1.831836
2857,8.15710409,2.108921
2858,755.37683701,22.36131
2859,23.17562,6.646296
2860,674.6672587,21.14579
2861,4.5823167,1.48807
2862,71.58581008,23.23116
2863,143.28708196,11.48368
2864,4.14527741,1.048394
2865,572.50424943,8.843883
2866,451.49749814,24.33147
2867,522.79582056,13.44726
2868,172.60318877,30.76852
2869,8.77186214,1.048778
2870,159.23108725,21.55543
2871,107.13868124,1.143213
2872,196.39766641,16.41603
2873,432.61521891,16.24703
2874,3.08792556,NaN
2875,434.51287523,26.73356
2876,855.69249823,8.787526
2877,329.63600092,27.61788
2878,149.138857,17.87908
2879,483.53826688,28.3519
2880,104.27655008,16.13488
2881,24.09934577,0.3487512
2882,6.17928606,1.952826
2883,834.46966952,17.29467
2884,381.40285507,22.17585
2885,147.7259332,13.82986
2886,26.05484657,5.320243
2887,197.53237132,13.35643
2888,31.94746706,7.360678
2889,653.45884424,15.45144
2890,455.12634898,29.31784
2891,137.43527603,11.44299
2892,81.31552631,7.928632
2893,500.35612324,18.43782
2894,175.29223421,10.7109
2895,476.39682591,23.92676
2896,175.17097493,17.89581
2897,396.56158675,21.04842
2898,184.74310703,18.89203
2899,626.72389987,16.2791
2900,32.63710728,8.300545
2901,797.59378512,7.920245
2902,194.27988164,2.285078
2903,4.43843394,NaN
2904,100.64082906,19.3471
2905,9.82768472,2.838611
2906,156.51429643,13.36099
2907,28.39263926,2.619974
2908,14.21004948,7.488005
2909,357.52688279,17.36477
2910,560.31619499,22.56402
2911,83.84327228,13.84649
2912,288.62704401,10.10273
2913,4.92837659,0.3513615
2914,492.38779473,19.78755
2915,775.55722578,8.715446
2916,21.60957746,1.932523
2917,630.68805366,5.792236
2918,3.27317313,NaN
2919,11.46390441,0.8254689
2920,19.99832261,8.566895
2921,970.17163378,18.73389
2922,29.16588148,10.07031
2923,15.36643122,2.668325
2924,22.39304239,12.34882
2925,497.64453587,24.63242
2926,9.3310243,2.383665
2927,299.04926656,10.9811
2928,223.61166323,18.61415
2929,5.50240733,0.3502658
2930,130.96628501,28.28019
2931,38.50464941,18.11376
2932,4.04601643,1.755503
2933,316.36648576,20.85808
2934,6.39472524,0.00134075
2935,23.20916292,1.559522
2936,75.80944587,5.643057
2937,3.41859446,NaN
2938,216.11346809,4.601037
2939,163.40010553,11.48422
2940,600.51740495,9.64976
2941,25.88088424,25.38898
2942,7.47799148,2.795737
2943,379.71231344,8.415772
2944,368.44033196,14.21195
2945,648.595409,2.951801
2946,140.4859511,18.25749
2947,312.56437749,18.52597
2948,504.60300748,21.78712
2949,534.54339973,10.98735
2950,31.85744519,14.89145
2951,692.3668013,22.33851
2952,27.33694509,1.967685
2953,59.9062332,19.6764
2954,664.7273981,6.979619
2955,244.34102329,5.200601
2956,4.14729609,1.93341
2957,31.13857019,0.821916
2958,594.28484028,15.71731
2959,4.42073212,1.395373
2960,95.47555618,13.60216
2961,469.14644331,25.87366
2962,4.79502655,0.00136963
2963,375.30009302,23.12089
2964,312.19261771,20.63239
2965,10.12046919,0.8179606
2966,25.83524034,7.104827
2967,298.54785916,19.68934
2968,357.56897236,29.31921
2969,523.73114407,23.61299
2970,483.63308893,9.045728
2971,12.26335654,3.4958
2972,690.65771711,19.85733
2973,315.71938817,21.41624
2974,584.68425953,10.08111
2975,3.90461203,NaN
2976,15.07953536,3.753534
2977,167.03280709,15.80017
2978,5.08424142,1.806348
2979,83.61752777,24.16851
2980,19.09334554,1.06628
2981,95.23331544,7.713884
2982,156.59374055,16.36645
2983,24.9352636,7.096963
2984,NaN,NaN
2985,675.62660614,1.192632
2986,33.28035816,11.97727
2987,119.96383499,17.84915
2988,15.14607598,5.59666
2989,93.80363127,17.36143
2990,8.53817105,0.7037413
2991,42.78132251,27.97234
2992,659.66520979,16.65517
2993,80.67876582,16.85349
2994,476.3288008,7.194013
2995,749.72989814,26.65568
2996,255.52134253,18.35559
2997,275.35008183,24.18014
2998,641.59282506,21.22775
2999,24.54610746,26.64891
3000,339.35989424,13.66667
3001,549.77089129,36.10227
3002,311.05903601,20.08508
3003,547.74094687,18.23487
3004,327.1684293,20.67013
3005,4.04486334,1.19259
3006,115.37868009,14.73489
3007,120.01233274,11.52308
3008,580.64297374,13.30807
3009,377.47513136,5.802392
3010,280.63320442,29.08351
3011,489.49661994,27.51194
3012,254.55421109,2.789991
3013,76.83818192,10.94876
3014,451.54820697,15.18927
3015,281.10152842,12.40967
3016,1069.45487168,17.89461
3017,144.51513855,4.925967
3018,442.68704476,6.575102
3019,141.239744,16.31788
3020,242.56478992,23.46477
3021,760.74476782,7.179748
3022,829.2507727,27.65339
3023,147.20026434,34.36113
3024,181.04004871,23.0574
3025,5.29208276,1.401729
3026,4.85648288,0.9307058
3027,381.93274999,21.42661
3028,95.74123019,12.58774
3029,374.25453304,19.47691
3030,185.31392308,15.14404
3031,6.80972865,1.191726
3032,19.47112824,7.51991
3033,550.75049708,20.89919
3034,161.22552775,18.09265
3035,4.66182499,0.5230216
3036,279.54093074,16.52858
3037,194.9128227,20.30695
3038,61.3602715,21.6899
3039,14.26887496,1.14372
3040,147.25561459,27.22247
3041,457.61114193,18.52913
3042,124.13765157,26.17079
3043,164.50280372,3.939424
3044,374.44998506,20.62296
3045,442.51635098,16.70851
3046,803.21581089,15.22226
3047,18.51652343,4.57482
3048,253.59276103,28.64082
3049,269.40733239,33.3699
3050,88.5282155,23.64394
3051,97.93958022,4.102339
3052,146.39655707,8.414458
3053,228.41032702,22.48887
3054,138.11933552,29.31681
3055,4.12046718,0.8136873
3056,396.39561117,8.467209
3057,329.48585211,21.18905
3058,4.44208727,1.069991
3059,131.07057747,12.3677
3060,103.31514905,10.75122
3061,97.62311184,22.0752
3062,64.9724453,11.9222
3063,65.45234773,14.40001
3064,18.42060387,8.868381
3065,11.06703859,2.156
3066,473.35352238,28.83743
3067,374.53576263,17.23432
3068,48.10309868,11.72648
3069,20.96401163,7.393292
3070,61.23755706,23.35134
3071,528.74789616,10.10467
3072,273.46803074,23.13128
3073,49.16061773,13.76227
3074,11.87102558,2.094016
3075,53.98602066,14.64483
3076,362.02970108,8.509586
3077,15.11771968,1.932805
3078,821.42002779,11.50713
3079,10.25693564,8.615114
3080,89.58783621,25.18118
3081,328.12458709,14.97496
3082,7.03725718,4.346965
3083,374.59877075,24.27544
3084,673.72684921,8.965567
3085,720.24080808,16.23829
3086,428.44111291,31.15663
3087,449.37442179,19.36159
3088,12.1951873,1.806353
3089,26.68774517,11.22383
3090,713.75076713,31.72929
3091,204.1180122,24.82892
3092,5.57660298,0.8217952
3093,62.512818,15.37243
3094,230.7999028,16.75119
3095,20.35297554,0.5240383
3096,563.43959947,23.995
3097,693.38428108,22.11846
3098,934.15581464,20.74847
3099,977.48225259,14.83345
3100,108.12320716,23.91734
3101,NaN,NaN
3102,492.72737982,17.26888
3103,8.97302831,1.399402
3104,30.13192931,7.934758
3105,7.89586654,1.486254
3106,NaN,NaN
3107,900.58214673,7.316899
3108,6.71296259,2.429272
3109,657.34508364,8.619255
3110,373.63865903,1.067312
3111,4.3713048,1.933893
3112,9.32934387,4.160837
3113,5.77667203,0.6981226
3114,447.50796722,16.32747
3115,422.37263514,17.87154
3116,458.49732572,20.82967
3117,268.66670698,13.86459
3118,129.30225208,16.08629
3119,3.40678798,0.7465807
3120,8.39859936,0.8229994
3121,30.06579613,18.10253
3122,210.56620709,2.551695
3123,94.65093493,11.79014
3124,372.19598819,11.33399
3125,57.36042771,4.897096
3126,300.5024,18.48207
3127,59.27444328,24.18902
3128,48.78466924,8.152112
3129,4.47507202,NaN
3130,79.22892647,19.65028
3131,6.73297811,1.741623
3132,467.60076201,5.849289
3133,169.50423887,12.61378
3134,100.70469933,13.55895
3135,400.26115623,22.43448
3136,570.49760868,16.78104
3137,9.18730694,2.162727
3138,650.43412647,19.60054
3139,813.79410579,13.71336
3140,38.34929371,4.02547
3141,86.25651325,20.20647
3142,10.02810459,2.109646
3143,192.41605244,17.016
3144,277.15564637,7.905277
3145,111.99796348,17.13989
3146,270.52834013,26.02972
3147,444.26658857,24.37355
3148,160.34700107,36.12865
3149,546.52890181,13.06111
3150,360.68550782,29.1721
3151,108.97584403,18.79755
3152,81.29240048,10.25668
3153,19.00252413,1.053046
3154,470.63731666,9.729342
3155,233.23529572,14.01549
3156,19.18658005,0.9307153
3157,NaN,NaN
3158,173.50289562,14.38288
3159,35.6287272,7.583839
3160,259.20204038,21.32748
3161,601.68341168,8.093407
3162,65.47296673,13.29771
3163,133.2682659,13.78114
3164,8.72935824,1.649158
3165,11.67502556,0.3509245
3166,314.82135935,18.62748
3167,99.37912386,14.92325
3168,3.02254824,NaN
3169,117.33114222,7.842594
3170,5.95656577,NaN
3171,912.51447181,5.545209
3172,302.21947663,25.41149
3173,34.21682871,10.14938
3174,158.51130088,4.003036
3175,747.72801021,23.68251
3176,48.12535351,3.420769
3177,86.07894154,8.87124
3178,141.6673134,22.57724
3179,793.51017033,4.643144
3180,23.10331147,18.97257
3181,146.53542088,27.70539
3182,513.82235801,29.0016
3183,152.08766289,15.93602
3184,760.39264293,6.721335
3185,547.38245387,20.25249
3186,183.41023963,25.42836
3187,62.36507473,13.04934
3188,203.77047808,23.84442
3189,266.25281489,23.4224
3190,32.37281962,4.180641
3191,9.27912892,0.6973216
3192,36.71516163,6.770007
3193,531.80262936,20.79994
3194,125.42422015,7.947621
3195,2.72443071,0.00144469
3196,21.9749654,8.301594
3197,285.29299492,17.13359
3198,422.22305726,29.2095
3199,550.12388899,30.29594
3200,367.6004748,40.71846
3201,18.02268319,1.404197
3202,19.27329576,2.772887
3203,503.69418591,18.6389
3204,15.55633759,2.325601
3205,446.74300765,16.1092
3206,742.62211833,18.61694
3207,61.47363236,6.300428
3208,4.06890891,1.478889
3209,879.3663798,17.76403
3210,228.43710676,8.20188
3211,356.4877429,14.95616
3212,424.45014935,15.01037
3213,24.26604591,12.96995
3214,169.6929429,25.93225
3215,8.17371935,1.052805
3216,109.60065283,21.93186
3217,671.39353523,12.63597
3218,254.93027546,19.81386
3219,129.2904213,1.804894
3220,28.35822666,9.796293
3221,6.05290999,0.3481902
3222,9.54233587,2.164324
3223,419.10983317,18.20808
3224,312.52031364,26.58967
3225,224.0836197,23.62303
3226,101.78578416,27.44221
3227,22.47432425,0.5193555
3228,165.53307725,29.27936
3229,141.26674171,19.99338
3230,756.73672478,20.64619
3231,269.60866727,32.8088
3232,79.47161969,7.342448
3233,164.10608955,6.507857
3234,199.4446651,30.28015
3235,65.21796865,13.02897
3236,15.8894246,9.323255
3237,172.79296676,14.63407
3238,8.99557168,1.806157
3239,303.68884595,22.43836
3240,251.799065,20.09923
3241,18.5918368,1.137676
3242,714.70290369,32.15851
3243,2.85230594,NaN
3244,351.50409813,24.19842
3245,129.09353117,18.77721
3246,806.3971122,16.41731
3247,81.17225151,18.63964
3248,48.717326,5.367376
3249,10.3741787,1.646798
3250,14.42517035,9.354969
3251,100.23809626,17.20276
3252,322.49861936,11.65632
3253,51.13079042,15.30265
3254,12.2657347,1.398525
3255,783.39523142,23.81854
3256,430.32368761,22.62217
3257,655.68305842,18.69809
3258,120.11683139,27.26323
3259,38.32317465,13.94118
3260,23.52149235,3.033021
3261,105.98760089,20.86206
3262,452.15662647,27.58114
3263,8.11223839,2.838598
3264,641.67682394,20.64338
3265,118.62346613,3.784062
3266,422.52875312,17.32405
3267,283.06171206,4.941308
3268,158.82745055,22.06348
3269,247.35994864,15.17836
3270,307.67376729,24.44831
3271,183.50322859,20.62333
3272,52.77808883,6.803028
3273,236.46296765,13.66418
3274,530.41011961,11.79727
3275,67.5084638,10.27812
3276,7.51448398,3.483838
3277,338.34815511,21.84808
3278,595.61128016,12.53343
3279,827.39765204,14.45162
3280,4.20934036,0.3501773
3281,25.46341966,6.375023
3282,8.07291221,3.159846
3283,NaN,NaN
3284,706.72146014,2.449678
3285,206.72010448,14.78944
3286,11.07477762,3.933835
3287,767.67448982,18.47473
3288,29.31773113,7.53995
3289,330.09729366,15.0056
3290,253.83629077,13.54696
3291,31.02147218,4.025282
3292,831.67184923,11.04646
3293,145.13567242,22.14783
3294,6.8500285,1.742768
3295,31.69376792,14.27328
3296,9.06602697,0.4654838
3297,179.56908454,10.62506
3298,125.04291327,26.35628
3299,509.66064939,13.62311
3300,238.73234309,23.8957
3301,768.73961117,16.06953
3302,503.51158307,6.314941
3303,449.42933598,11.22323
3304,5.15795454,NaN
3305,381.82809306,22.10703
3306,6.20001925,0.7463192
3307,78.28978723,2.50541
3308,323.7860299,12.37836
3309,11.1511196,1.489362
3310,10.21281688,2.510558
3311,110.50528559,19.18883
3312,94.57615867,18.83248
3313,5.58469536,0.4650859
3314,417.18377375,11.52732
3315,464.71768837,27.49574
3316,239.09833012,30.22084
3317,15.11587659,2.889961
3318,578.3898216,17.55279
3319,15.99002193,3.957557
3320,362.77256393,29.92272
3321,6.00344897,1.748367
3322,51.19572025,30.56545
3323,88.08572375,9.373388
3324,255.54674192,24.70218
3325,180.04804034,27.65746
3326,855.40890631,21.33863
3327,5.39773428,1.191938
3328,17.14465404,4.549652
3329,8.03624251,1.065473
3330,6.83187214,NaN
3331,8.94475584,0.3512165
3332,377.48822283,19.3211
3333,162.57967209,12.27515
3334,33.62439847,15.60223
3335,804.46205304,8.688953
3336,931.58222871,11.52256
3337,9.61267138,0.9306921
3338,740.1670468,24.8042
3339,96.85501971,19.21748
3340,281.83480068,25.54287
3341,132.14059938,7.107809
3342,7.09036144,0.3493764
3343,68.32552978,9.240283
3344,53.40189841,2.095006
3345,131.25914213,10.38335
3346,5.47702148,2.810887
3347,9.41175652,1.192014
3348,44.37113538,17.69616
3349,169.80799974,23.37183
3350,617.11905086,28.51233
3351,41.39089131,9.455548
3352,89.44492619,8.566613
3353,72.312476,11.98447
3354,6.23572539,0.744577
3355,596.72008904,10.87906
3356,125.34696212,26.61743
3357,175.48884444,13.72014
3358,63.45488988,14.70792
3359,6.72487864,0.8150032
3360,132.39317605,10.58207
3361,558.70085331,30.60943
3362,505.36930119,25.70719
3363,72.2684968,16.16135
3364,13.47325738,0.5251189
3365,249.11288896,21.42997
3366,438.00943657,6.746258
3367,11.06669281,2.359011
3368,861.49031417,21.67592
3369,716.57064191,20.68028
3370,156.36274433,14.13583
3371,419.64577928,8.395561
3372,270.20574855,27.28992
3373,222.26920598,22.77715
3374,438.59820721,15.02755
3375,8.6165437,1.860321
3376,6.22839017,2.131917
3377,547.53320595,17.06195
3378,698.72898815,6.242017
3379,23.21205299,3.295039
3380,285.36535674,10.61397
3381,68.37902675,13.30816
3382,827.29636133,18.57936
3383,466.6386462,26.70203
3384,357.52939365,12.47082
3385,85.81934546,18.2889
3386,493.23093642,28.10039
3387,7.64691383,2.444678
3388,9.42032801,2.981756
3389,594.36816847,13.05907
3390,65.62265503,22.4371
3391,216.14813022,16.30613
3392,518.49327477,19.10373
3393,286.82755201,17.84622
3394,57.34533997,18.75361
3395,223.3133191,11.17712
3396,123.27200243,3.290709
3397,98.24862639,19.49449
3398,571.54486695,13.85488
3399,122.49857296,4.873248
3400,164.37583088,7.194301
3401,8.12802802,1.050812
3402,9.1182394,0.3487798
3403,1002.48643309,7.949748
3404,515.51679677,13.76372
3405,210.22163765,18.51789
3406,600.78540135,17.6401
3407,37.44912279,20.94959
3408,156.89663816,20.83403
3409,75.21163283,5.877853
3410,101.77269113,37.74765
3411,674.39065825,25.06644
3412,7.15302661,1.490909
3413,156.79399187,13.60477
3414,532.30981153,23.76337
3415,311.61583497,21.09887
3416,12.02815746,3.766704
3417,472.96371299,26.51525
3418,4.0349515,0.7462726
3419,500.44421978,6.80678
3420,102.08910525,19.99905
3421,221.31547604,10.87678
3422,15.33061175,1.636351
3423,622.55009888,18.11642
3424,402.38501322,11.94892
3425,487.29621777,25.13902
3426,333.6080703,19.54952
3427,215.48508845,15.46491
3428,408.61627197,8.787088
3429,328.38532584,23.17437
3430,255.24583739,14.8725
3431,185.21916124,16.00941
3432,73.75691983,11.59638
3433,120.39500223,29.19805
3434,8.05644243,4.346612
3435,53.6417329,10.71376
3436,40.07865955,10.20437
3437,5.0964394,2.570553
3438,279.61677852,31.25038
3439,632.45096939,13.26864
3440,117.82404459,24.6957
3441,230.56658302,27.95315
3442,5.49637364,1.404739
3443,6.04080526,1.844099
3444,213.40573261,1.932249
3445,101.07799898,11.7567
3446,523.51702381,16.45403
3447,19.94130337,7.041304
3448,586.20420049,13.63998
3449,127.79977335,11.45238
3450,22.32712495,1.745712
3451,28.99709148,1.069338
3452,251.60310483,4.604524
3453,823.47612325,20.64596
3454,221.50406719,17.67736
3455,271.21204228,16.62486
3456,460.5657353,25.40953
3457,4.75509881,1.490412
3458,5.90442732,1.048735
3459,31.03851211,11.49077
3460,43.4655408,4.592631
3461,338.32148771,11.23349
3462,234.39381594,25.04377
3463,206.31913718,24.94743
3464,21.09231867,0.7452862
3465,653.07656911,42.8538
3466,457.37612378,12.75487
3467,8.20976268,1.643419
3468,471.16051573,21.7823
3469,75.10720208,31.24704
3470,83.55924923,9.242585
3471,704.68412615,21.44004
3472,4.30625916,1.856843
3473,9.10979725,1.396682
3474,127.7330057,15.98356
3475,4.01426571,1.962641
3476,616.32728248,31.09087
3477,5.90563832,0.8179824
3478,19.99868924,0.520887
3479,327.07016942,10.22006
3480,92.72646416,25.45091
3481,93.33344275,4.875662
3482,575.62996149,11.65231
3483,34.38017355,6.534663
3484,14.27297492,0.4654769
3485,718.66478431,17.57209
3486,5.08871746,1.648756
3487,72.40138973,5.570067
3488,335.35850444,14.60388
3489,62.64388976,18.62001
3490,8.21927586,2.102461
3491,809.61594846,9.13919
3492,112.77190625,13.94846
3493,339.79700193,19.34809
3494,828.63539614,8.847777
3495,59.52123989,14.42921
3496,486.78120498,11.70304
3497,389.82996638,17.88233
3498,742.78316966,16.00669
3499,551.51559239,6.840314
3500,8.11430156,0.4654951
3501,370.97093747,9.556226
3502,4.9931425,1.395827
3503,343.2745003,13.47085
3504,508.7530355,31.9881
3505,155.43717926,6.49678
3506,948.18661282,20.57964
3507,662.32743277,12.30533
3508,3.08973659,NaN
3509,283.49512883,11.17929
3510,499.33522911,30.63637
3511,5.73381688,3.753515
3512,350.30630033,31.35631
3513,767.64346047,22.42367
3514,3.16687313,NaN
3515,NaN,NaN
3516,193.58261582,21.08193
3517,16.00806589,5.51974
3518,130.28510124,8.316299
3519,6.96968144,1.069669
3520,5.1163367,0.9306009
3521,306.67963538,8.569591
3522,387.32650698,16.48369
3523,273.23237648,19.3651
3524,248.93822847,2.674415
3525,540.69182826,11.01952
3526,620.6467145,28.72809
3527,244.39168804,24.36749
3528,142.35465764,12.98492
3529,438.61106709,18.96951
3530,602.34428387,15.09424
3531,150.09456142,21.80553
3532,41.98644083,9.183587
3533,79.24775278,14.16679
3534,210.35923876,14.93645
3535,8.9841696,1.860318
3536,77.27970457,16.57913
3537,466.55993689,13.96882
3538,6.73800908,1.860859
3539,46.21012489,14.97298
3540,329.16086647,8.838662
3541,353.29526845,16.93475
3542,49.41469699,1.741681
3543,9.87248965,3.753846
3544,12.56358565,0.7451805
3545,131.09641958,22.63395
3546,669.82123323,18.66843
3547,101.11150436,25.51336
3548,31.22859853,11.661
3549,360.3393194,14.85938
3550,4.9728552,1.806717
3551,6.01525955,0.5273632
3552,80.31238714,14.22355
3553,31.55175974,23.29503
3554,NaN,NaN
3555,771.50105018,24.70296
3556,69.23966991,19.8819
3557,430.47905071,7.164549
3558,34.23702207,10.88574
3559,15.48581243,5.493513
3560,390.59364693,16.71122
3561,341.52420336,27.04864
3562,31.61305414,5.995077
3563,294.35177447,31.04606
3564,212.98087288,20.13417
3565,6.59197434,0.8160222
3566,22.13892872,5.659526
3567,52.19991978,6.171648
3568,881.48653014,1.64876
3569,8.24594464,0.3499125
3570,23.20208616,7.315258
3571,63.14131941,16.32445
3572,78.23531236,6.946398
3573,519.64188454,14.57154
3574,48.21544581,6.507693
3575,254.69726917,8.947597
3576,322.72216264,7.399766
3577,6.0434316,1.631574
3578,16.51930913,4.714371
3579,117.09822345,30.51653
3580,31.71490526,2.085134
3581,1065.24260641,18.67339
3582,122.62854505,21.31149
3583,123.42310154,23.61188
3584,190.15756589,9.658685
3585,4.11871368,0.3519869
3586,683.71404604,8.737458
3587,474.74770874,19.91871
3588,66.46079417,3.154741
3589,487.7432917,8.928729
3590,239.33788551,17.44412
3591,372.19588245,17.13354
3592,261.6122344,17.97765
3593,364.02160915,24.60462
3594,39.62131376,11.96213
3595,116.71490688,28.30077
3596,408.50304215,10.63793
3597,123.37875237,16.28005
3598,11.68109155,2.613784
3599,46.47861995,9.415047
3600,183.42991238,23.58278
3601,5.02264866,0.4654599
3602,511.57558072,12.89349
3603,126.49800168,3.120592
3604,150.97730288,19.80605
3605,1103.38028376,28.24048
3606,407.339481,29.93044
3607,212.55834711,25.33228
3608,13.4723262,5.19547
3609,469.39196487,26.85447
3610,95.47331137,6.993345
3611,97.79589047,21.40561
3612,756.37142617,28.47281
3613,176.64357576,2.850753
3614,68.08334924,29.05162
3615,6.42742676,1.854893
3616,507.739316,24.20314
3617,24.20421429,2.36349
3618,180.4830809,16.3334
3619,84.90771229,4.898046
3620,87.45328762,21.79147
3621,13.23305221,2.966119
3622,223.51068706,26.74715
3623,NaN,NaN
3624,445.7544361,8.221768
3625,395.96463421,13.19444
3626,120.48918784,6.370107
3627,590.70991896,21.48835
3628,1075.19632577,38.19516
3629,644.82109841,17.44879
3630,177.30107393,16.4243
3631,669.39768345,13.87046
3632,13.06830958,0.9306799
3633,74.56686707,8.850835
3634,27.11749343,19.07969
3635,416.31912028,19.72506
3636,41.72326843,3.09268
3637,28.37699345,3.970488
3638,192.8319898,22.69401
3639,311.04217278,17.05874
3640,6.19147461,0.8199371
3641,875.50404675,26.91139
3642,3.18922958,0.00129134
3643,646.24216819,17.53798
3644,248.57352288,7.854839
3645,289.97817317,15.90015
3646,283.65357241,24.02551
3647,24.67425634,3.254172
3648,271.50474983,22.0245
3649,465.78688139,23.77528
3650,3.10388741,NaN
3651,1082.36370381,14.0889
3652,107.25195195,12.44545
3653,325.30123496,6.305279
3654,436.4137592,19.40079
3655,50.65937857,27.31181
3656,442.14865915,21.83008
3657,28.54728251,1.628718
3658,43.2554039,21.99015
3659,342.98449132,8.147019
3660,110.08764091,15.93603
3661,443.17691117,26.7013
3662,761.5478647,21.23639
3663,417.63599077,23.01531
3664,13.9283412,6.840267
3665,278.22888147,25.60096
3666,450.5434848,15.66929
3667,56.50590418,8.311845
3668,66.686137,29.0505
3669,325.36986385,25.93311
3670,34.44286092,9.429223
3671,377.44357315,9.644453
3672,20.28455392,1.037865
3673,12.141359,3.123268
3674,743.79048099,23.56048
3675,285.57855174,18.58544
3676,23.92746837,9.599884
3677,326.75163924,21.44505
3678,27.93237785,20.01877
3679,13.39816915,1.068568
3680,225.28122722,19.33604
3681,29.5983718,9.355304
3682,685.56292843,13.43704
3683,77.4071326,15.50798
3684,193.59612294,18.95242
3685,91.05024691,16.45883
3686,405.53041626,16.11342
3687,258.27924494,15.40551
3688,802.28068399,12.05143
3689,147.56713384,22.79001
3690,332.14528579,12.85707
3691,4.75158027,0.8177344
3692,870.35157991,14.94444
3693,13.45353829,0.8163069
3694,473.53872641,4.170309
3695,278.01973961,27.29361
3696,284.57067263,29.4584
3697,220.30613465,15.55412
3698,22.19421337,12.24379
3699,580.15669136,20.50075
3700,122.15667452,13.67761
3701,279.79359376,24.80399
3702,9.11716378,2.430912
3703,18.7686091,4.242535
3704,178.31804712,16.73153
3705,47.40635529,5.723928
3706,5.93731391,1.744775
3707,96.39423282,12.30329
3708,4.47589582,1.052931
3709,141.91871666,17.75128
3710,8.82188305,2.446769
3711,572.31251266,3.985624
3712,5.03734853,2.162873
3713,187.67224994,5.633927
3714,744.74266227,14.77234
3715,2.86059927,NaN
3716,382.97868651,1.395879
3717,291.92777206,32.47195
3718,92.12788097,23.53876
3719,219.27640665,8.706274
3720,355.50535448,21.52004
3721,853.46436109,5.21201
3722,832.37768968,20.5675
3723,95.49629149,18.69382
3724,144.59918831,4.895968
3725,10.34597824,2.773378
3726,673.74306591,12.05399
3727,96.40453693,10.81003
3728,199.70353239,5.461808
3729,270.71147214,7.80899
3730,713.72339953,13.28945
3731,69.64248054,19.95941
3732,280.21446092,11.52398
3733,45.67824377,6.453767
3734,52.38309344,18.10603
3735,124.23561597,12.16489
3736,523.65064621,12.15588
3737,260.81319993,7.42655
3738,996.48975532,21.40634
3739,483.51817685,18.80161
3740,347.54237109,23.36314
3741,22.7423823,1.140237
3742,413.1046246,14.63001
3743,337.5728804,9.987424
3744,12.23396834,1.397014
3745,5.04368778,1.067148
3746,419.68619738,20.10371
3747,60.04874014,12.69031
3748,258.5308475,3.312077
3749,5.03469068,0.3519006
3750,150.62783992,25.05739
3751,869.68561315,10.3663
3752,4.50318989,2.281766
3753,250.01685872,21.17002
3754,62.46264959,13.11645
3755,442.80857287,22.92181
3756,64.13042049,13.09419
3757,30.15742652,11.01583
3758,40.22317854,18.39226
3759,927.4682268,19.2521
3760,368.72998573,28.01258
3761,238.30424654,18.18076
3762,989.51413694,17.72541
3763,91.5521051,9.169081
3764,502.63951182,21.72005
3765,724.71827899,16.4843
3766,72.14910268,8.746943
3767,699.38417437,15.9411
3768,241.15007448,20.46033
