,X,Y,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos
2481,38.86801639,-62.44638746,-0.56804505,-0.56805639,-0.56805639,-0.56805639,-0.56805639,-0.56805639,-0.56803749,-0.56803749
2482,32.91359347,-62.58984979,-0.16539856,-0.1653428,-0.1653428,-0.1653428,-0.1653428,-0.1653428,-0.16543574,-0.16543574
2483,47.88135242,-62.07861629,-0.46211151,-0.4621052,-0.4621052,-0.4621052,-0.4621052,-0.4621052,-0.46211572,-0.46211572
2484,37.5032206,-62.19848698,-0.91253195,-0.91260069,-0.91260069,-0.91260069,-0.91260069,-0.91260069,-0.91248611,-0.91248611
2485,51.49598085,-62.32383716,-0.47380837,-0.473804,-0.473804,-0.473804,-0.473804,-0.473804,-0.47381128,-0.47381128
2486,27.7952561,-62.11610934,-0.22685693,-0.22681141,-0.22681141,-0.22681141,-0.22681141,-0.22681141,-0.22688727,-0.22688727
2487,39.21581824,-62.23905036,-0.37942862,-0.37940853,-0.37940853,-0.37940853,-0.37940853,-0.37940853,-0.37944202,-0.37944202
2488,23.92498618,-62.93587801,-0.3762191,-0.37619847,-0.37619847,-0.37619847,-0.37619847,-0.37619847,-0.37623285,-0.37623285
2489,49.26378042,-62.33606193,-0.13134014,-0.13127871,-0.13127871,-0.13127871,-0.13127871,-0.13127871,-0.1313811,-0.1313811
2490,19.43612818,-62.29370638,-0.4930382,-0.49303704,-0.49303704,-0.49303704,-0.49303704,-0.49303704,-0.49303897,-0.49303897
2491,31.33357064,-62.99760562,-0.71854189,-0.71857831,-0.71857831,-0.71857831,-0.71857831,-0.71857831,-0.71851761,-0.71851761
2492,44.44605437,-62.3217552,-0.41351199,-0.41349757,-0.41349757,-0.41349757,-0.41349757,-0.41349757,-0.41352159,-0.41352159
2493,49.44742423,-62.38015691,-0.22717547,-0.22713001,-0.22713001,-0.22713001,-0.22713001,-0.22713001,-0.22720578,-0.22720578
2494,31.73593427,-62.77595298,-0.6447063,-0.64473041,-0.64473041,-0.64473041,-0.64473041,-0.64473041,-0.64469022,-0.64469022
2495,NaN,-62.52311288,-0.91102126,-0.91108976,-0.91108976,-0.91108976,-0.91108976,-0.91108976,-0.9109756,-0.9109756
2496,26.38069082,-62.98196746,-0.83838702,-0.83844341,-0.83844341,-0.83844341,-0.83844341,-0.83844341,-0.83834942,-0.83834942
2497,15.88424955,-62.36253564,-0.87911598,-0.87917916,-0.87917916,-0.87917916,-0.87917916,-0.87917916,-0.87907386,-0.87907386
2498,47.55621859,-62.42549908,-0.22363225,-0.22358619,-0.22358619,-0.22358619,-0.22358619,-0.22358619,-0.22366295,-0.22366295
2499,NaN,-62.47787449,-0.73408957,-0.73412858,-0.73412858,-0.73412858,-0.73412858,-0.73412858,-0.73406357,-0.73406357
2500,46.38994326,-62.30879111,-0.38193033,-0.38191066,-0.38191066,-0.38191066,-0.38191066,-0.38191066,-0.38194345,-0.38194345
2501,46.27381072,-62.69184122,-0.30594537,-0.30591304,-0.30591304,-0.30591304,-0.30591304,-0.30591304,-0.30596693,-0.30596693
2502,NaN,-62.37258148,-0.05656711,-0.05649321,-0.05649321,-0.05649321,-0.05649321,-0.05649321,-0.05661637,-0.05661637
2503,24.60880456,-62.74085259,-0.58856877,-0.58858353,-0.58858353,-0.58858353,-0.58858353,-0.58858353,-0.58855893,-0.58855893
2504,41.69930403,-62.107453,-0.1303612,-0.1302996,-0.1302996,-0.1302996,-0.1302996,-0.1302996,-0.13040226,-0.13040226
2505,NaN,-62.63837922,-0.71161879,-0.71165405,-0.71165405,-0.71165405,-0.71165405,-0.71165405,-0.71159528,-0.71159528
2506,45.62161822,-62.35559435,-0.53693041,-0.53693656,-0.53693656,-0.53693656,-0.53693656,-0.53693656,-0.53692631,-0.53692631
2507,NaN,-62.48235099,-0.32780424,-0.32777555,-0.32777555,-0.32777555,-0.32777555,-0.32777555,-0.32782337,-0.32782337
2508,16.05724793,-62.42585716,-0.90353103,-0.90359827,-0.90359827,-0.90359827,-0.90359827,-0.90359827,-0.90348619,-0.90348619
2509,NaN,-62.87558256,-0.66956757,-0.66959582,-0.66959582,-0.66959582,-0.66959582,-0.66959582,-0.66954873,-0.66954873
2510,NaN,-62.47555381,-0.12277144,-0.12270857,-0.12270857,-0.12270857,-0.12270857,-0.12270857,-0.12281335,-0.12281335
2511,NaN,-62.52956606,-0.24590139,-0.24585905,-0.24585905,-0.24585905,-0.24585905,-0.24585905,-0.24592962,-0.24592962
2512,34.93881588,-62.92531641,-0.42712297,-0.42711082,-0.42711082,-0.42711082,-0.42711082,-0.42711082,-0.42713107,-0.42713107
2513,44.09464856,-62.59223462,-0.38977161,-0.38975324,-0.38975324,-0.38975324,-0.38975324,-0.38975324,-0.38978386,-0.38978386
2514,29.00128198,-62.90818782,-0.56466177,-0.56467255,-0.56467255,-0.56467255,-0.56467255,-0.56467255,-0.56465459,-0.56465459
2515,30.78370382,-62.55143656,-0.11999442,-0.1199311,-0.1199311,-0.1199311,-0.1199311,-0.1199311,-0.12003664,-0.12003664
2516,52.19454731,-62.64778969,-0.34242418,-0.34239792,-0.34239792,-0.34239792,-0.34239792,-0.34239792,-0.34244169,-0.34244169
2517,NaN,-62.72986013,-0.7276809,-0.72771884,-0.72771884,-0.72771884,-0.72771884,-0.72771884,-0.7276556,-0.7276556
2518,44.76877804,-62.95379754,-0.12903815,-0.12897633,-0.12897633,-0.12897633,-0.12897633,-0.12897633,-0.12907936,-0.12907936
2519,NaN,-62.40799836,-0.38645356,-0.38643464,-0.38643464,-0.38643464,-0.38643464,-0.38643464,-0.38646618,-0.38646618
2520,53.79663433,-62.93803829,-0.20966908,-0.2096207,-0.2096207,-0.2096207,-0.2096207,-0.2096207,-0.20970134,-0.20970134
2521,36.66218501,-62.34632233,-0.62396675,-0.62398741,-0.62398741,-0.62398741,-0.62398741,-0.62398741,-0.62395298,-0.62395298
2522,NaN,-62.17996303,-0.48792622,-0.4879242,-0.4879242,-0.4879242,-0.4879242,-0.4879242,-0.48792756,-0.48792756
2523,22.82758288,-62.73461259,-0.91890722,-0.91897703,-0.91897703,-0.91897703,-0.91897703,-0.91897703,-0.91886068,-0.91886068
2524,NaN,-62.78743381,-0.38600965,-0.38599066,-0.38599066,-0.38599066,-0.38599066,-0.38599066,-0.38602232,-0.38602232
2525,42.02213038,-62.06958947,-0.68411426,-0.68414494,-0.68414494,-0.68414494,-0.68414494,-0.68414494,-0.68409381,-0.68409381
2526,51.78456462,-62.92424053,-0.23543466,-0.23539057,-0.23539057,-0.23539057,-0.23539057,-0.23539057,-0.23546406,-0.23546406
2527,41.76381078,-62.81752353,-0.54362832,-0.54363559,-0.54363559,-0.54363559,-0.54363559,-0.54363559,-0.54362347,-0.54362347
2528,48.45782562,-62.78944885,-0.23646755,-0.23642363,-0.23642363,-0.23642363,-0.23642363,-0.23642363,-0.23649683,-0.23649683
2529,42.08925944,-62.61708202,-0.3040554,-0.30402274,-0.30402274,-0.30402274,-0.30402274,-0.30402274,-0.30407717,-0.30407717
2530,NaN,-62.40622512,-0.38953002,-0.38951161,-0.38951161,-0.38951161,-0.38951161,-0.38951161,-0.3895423,-0.3895423
2531,18.88261021,-62.33862975,-0.96147392,-0.96155083,-0.96155083,-0.96155083,-0.96155083,-0.96155083,-0.96142266,-0.96142266
2532,51.67892254,-62.9040822,-0.16600999,-0.16595433,-0.16595433,-0.16595433,-0.16595433,-0.16595433,-0.1660471,-0.1660471
2533,29.55536325,-62.49508402,-0.00785973,-0.00777772,-0.00777772,-0.00777772,-0.00777772,-0.00777772,-0.00791441,-0.00791441
2534,46.96537632,-62.46811714,-0.62698217,-0.62700333,-0.62700333,-0.62700333,-0.62700333,-0.62700333,-0.62696806,-0.62696806
2535,43.24885977,-62.07040757,-0.99842879,-0.99851185,-0.99851185,-0.99851185,-0.99851185,-0.99851185,-0.99837341,-0.99837341
2536,41.64883022,-62.09793573,-0.09566085,-0.09559347,-0.09559347,-0.09559347,-0.09559347,-0.09559347,-0.09570577,-0.09570577
2537,42.04582804,-62.1353758,-0.49461376,-0.49461287,-0.49461287,-0.49461287,-0.49461287,-0.49461287,-0.49461436,-0.49461436
2538,NaN,-62.07198861,-0.758558,-0.75860109,-0.75860109,-0.75860109,-0.75860109,-0.75860109,-0.75852927,-0.75852927
2539,44.39513672,-62.95477385,-0.95676717,-0.95684329,-0.95684329,-0.95684329,-0.95684329,-0.95684329,-0.95671642,-0.95671642
2540,NaN,-62.79606343,-0.74401916,-0.74405982,-0.74405982,-0.74405982,-0.74405982,-0.74405982,-0.74399205,-0.74399205
2541,NaN,-62.79537119,-0.21153402,-0.21148594,-0.21148594,-0.21148594,-0.21148594,-0.21148594,-0.21156607,-0.21156607
2542,26.21991374,-62.16643198,-0.6265664,-0.62658749,-0.62658749,-0.62658749,-0.62658749,-0.62658749,-0.62655233,-0.62655233
2543,23.8395046,-62.74235496,-0.9081699,-0.90823792,-0.90823792,-0.90823792,-0.90823792,-0.90823792,-0.90812455,-0.90812455
2544,NaN,-62.69812676,-0.48072048,-0.48071726,-0.48071726,-0.48071726,-0.48071726,-0.48071726,-0.48072262,-0.48072262
2545,23.69101891,-62.76334778,-0.62516104,-0.6251819,-0.6251819,-0.6251819,-0.6251819,-0.6251819,-0.62514713,-0.62514713
2546,45.28712439,-62.16569381,-0.72209383,-0.72213084,-0.72213084,-0.72213084,-0.72213084,-0.72213084,-0.72206915,-0.72206915
2547,50.86941877,-62.96305373,-0.2245332,-0.2244873,-0.2244873,-0.2244873,-0.2244873,-0.2244873,-0.22456381,-0.22456381
2548,25.25574824,-62.48125761,-0.9945244,-0.99460681,-0.99460681,-0.99460681,-0.99460681,-0.99460681,-0.99446946,-0.99446946
2549,NaN,-62.5384449,-0.68903863,-0.68907013,-0.68907013,-0.68907013,-0.68907013,-0.68907013,-0.68901763,-0.68901763
2550,27.79167244,-62.8156348,-0.58751421,-0.5875288,-0.5875288,-0.5875288,-0.5875288,-0.5875288,-0.58750449,-0.58750449
2551,40.19204097,-62.07876615,-0.8889425,-0.88900732,-0.88900732,-0.88900732,-0.88900732,-0.88900732,-0.88889929,-0.88889929
2552,31.68105346,-62.95117331,-0.03148342,-0.03140534,-0.03140534,-0.03140534,-0.03140534,-0.03140534,-0.03153547,-0.03153547
2553,43.27981496,-62.25944735,-0.39688137,-0.39686418,-0.39686418,-0.39686418,-0.39686418,-0.39686418,-0.39689282,-0.39689282
2554,46.04100162,-62.64217181,-0.16508201,-0.1650262,-0.1650262,-0.1650262,-0.1650262,-0.1650262,-0.16511922,-0.16511922
2555,24.50820293,-62.29025827,-0.60280165,-0.60281878,-0.60281878,-0.60281878,-0.60281878,-0.60281878,-0.60279023,-0.60279023
2556,NaN,-62.38670043,-0.32745502,-0.32742626,-0.32742626,-0.32742626,-0.32742626,-0.32742626,-0.32747419,-0.32747419
2557,41.73508402,-62.34732524,-0.72132768,-0.72136456,-0.72136456,-0.72136456,-0.72136456,-0.72136456,-0.72130309,-0.72130309
2558,27.12079033,-62.96288011,-0.54530017,-0.54530772,-0.54530772,-0.54530772,-0.54530772,-0.54530772,-0.54529514,-0.54529514
2559,43.686976,-62.36011004,-0.61111423,-0.61113275,-0.61113275,-0.61113275,-0.61113275,-0.61113275,-0.61110189,-0.61110189
2560,NaN,-62.83551794,-0.4436615,-0.44365211,-0.44365211,-0.44365211,-0.44365211,-0.44365211,-0.44366776,-0.44366776
2561,46.5882162,-62.01128797,-0.29522711,-0.29519299,-0.29519299,-0.29519299,-0.29519299,-0.29519299,-0.29524986,-0.29524986
2562,20.96665337,-62.79917321,-0.88931246,-0.88937734,-0.88937734,-0.88937734,-0.88937734,-0.88937734,-0.8892692,-0.8892692
2563,45.02238407,-62.62168099,-0.20391091,-0.20386157,-0.20386157,-0.20386157,-0.20386157,-0.20386157,-0.2039438,-0.2039438
2564,NaN,-62.50456917,-0.75128655,-0.75132842,-0.75132842,-0.75132842,-0.75132842,-0.75132842,-0.75125863,-0.75125863
2565,32.98815886,-62.40083536,-0.89272701,-0.89279246,-0.89279246,-0.89279246,-0.89279246,-0.89279246,-0.89268338,-0.89268338
2566,25.83554356,-62.14731591,-0.17835747,-0.17830387,-0.17830387,-0.17830387,-0.17830387,-0.17830387,-0.17839321,-0.17839321
2567,33.52663138,-62.89154216,-0.01896175,-0.01888159,-0.01888159,-0.01888159,-0.01888159,-0.01888159,-0.01901519,-0.01901519
2568,NaN,-62.80053748,-0.56089806,-0.56090821,-0.56090821,-0.56090821,-0.56090821,-0.56090821,-0.5608913,-0.5608913
2569,43.57015017,-62.01792699,-0.24988694,-0.24984526,-0.24984526,-0.24984526,-0.24984526,-0.24984526,-0.24991473,-0.24991473
2570,11.90920147,-62.37822105,-0.8598472,-0.85990717,-0.85990717,-0.85990717,-0.85990717,-0.85990717,-0.85980723,-0.85980723
2571,NaN,-62.53291241,-0.54332193,-0.54332915,-0.54332915,-0.54332915,-0.54332915,-0.54332915,-0.54331711,-0.54331711
2572,45.77754486,-62.02672731,-0.49547078,-0.49547002,-0.49547002,-0.49547002,-0.49547002,-0.49547002,-0.49547128,-0.49547128
2573,46.43128644,-62.83179445,-0.07756491,-0.07749451,-0.07749451,-0.07749451,-0.07749451,-0.07749451,-0.07761184,-0.07761184
2574,20.13139166,-62.94966558,-0.6031067,-0.60312388,-0.60312388,-0.60312388,-0.60312388,-0.60312388,-0.60309524,-0.60309524
2575,46.4678245,-62.34537565,-0.36520384,-0.36518138,-0.36518138,-0.36518138,-0.36518138,-0.36518138,-0.36521882,-0.36521882
2576,44.69717776,-62.85471096,-0.3388082,-0.33878134,-0.33878134,-0.33878134,-0.33878134,-0.33878134,-0.33882611,-0.33882611
2577,22.37751255,-62.95881644,-0.9167674,-0.91683685,-0.91683685,-0.91683685,-0.91683685,-0.91683685,-0.9167211,-0.9167211
2578,NaN,-62.77574374,-0.39367566,-0.39365794,-0.39365794,-0.39365794,-0.39365794,-0.39365794,-0.39368747,-0.39368747
2579,40.64934795,-62.11845198,-0.03165824,-0.03158019,-0.03158019,-0.03158019,-0.03158019,-0.03158019,-0.03171027,-0.03171027
2580,21.25121457,-62.94363697,-0.78824942,-0.78829746,-0.78829746,-0.78829746,-0.78829746,-0.78829746,-0.7882174,-0.7882174
2581,28.24813115,-62.92286484,-0.85697189,-0.85703137,-0.85703137,-0.85703137,-0.85703137,-0.85703137,-0.85693223,-0.85693223
2582,35.3492874,-62.13693797,-0.90930496,-0.90937317,-0.90937317,-0.90937317,-0.90937317,-0.90937317,-0.90925949,-0.90925949
2583,47.07446802,-62.59223876,-0.36341075,-0.36338799,-0.36338799,-0.36338799,-0.36338799,-0.36338799,-0.36342592,-0.36342592
2584,49.16872964,-62.06796919,-0.89373471,-0.89380032,-0.89380032,-0.89380032,-0.89380032,-0.89380032,-0.89369097,-0.89369097
2585,48.37128694,-62.33608844,-0.26919439,-0.26915592,-0.26915592,-0.26915592,-0.26915592,-0.26915592,-0.26922003,-0.26922003
2586,23.92787103,-62.79438927,-0.85109123,-0.85114973,-0.85114973,-0.85114973,-0.85114973,-0.85114973,-0.85105222,-0.85105222
2587,48.18445025,-62.64799274,-0.32928477,-0.32925632,-0.32925632,-0.32925632,-0.32925632,-0.32925632,-0.32930374,-0.32930374
2588,49.58491796,-62.78583136,-0.41096372,-0.41094889,-0.41094889,-0.41094889,-0.41094889,-0.41094889,-0.41097362,-0.41097362
2589,45.65696611,-62.32158038,-0.70125288,-0.70128642,-0.70128642,-0.70128642,-0.70128642,-0.70128642,-0.70123052,-0.70123052
2590,NaN,-62.34242048,-0.13188067,-0.13181933,-0.13181933,-0.13181933,-0.13181933,-0.13181933,-0.13192157,-0.13192157
2591,20.87972428,-62.90772926,-0.40678044,-0.4067649,-0.4067649,-0.4067649,-0.4067649,-0.4067649,-0.40679079,-0.40679079
2592,NaN,-62.59464081,-0.33384855,-0.33382086,-0.33382086,-0.33382086,-0.33382086,-0.33382086,-0.33386701,-0.33386701
2593,29.88738821,-62.42000319,-0.68315751,-0.68318803,-0.68318803,-0.68318803,-0.68318803,-0.68318803,-0.68313716,-0.68313716
2594,45.48360665,-62.87711687,-0.00911723,-0.00903543,-0.00903543,-0.00903543,-0.00903543,-0.00903543,-0.00917177,-0.00917177
2595,NaN,-62.57908357,-0.59119906,-0.59121426,-0.59121426,-0.59121426,-0.59121426,-0.59121426,-0.59118893,-0.59118893
2596,42.83699938,-62.09727217,-0.34179429,-0.34176793,-0.34176793,-0.34176793,-0.34176793,-0.34176793,-0.34181187,-0.34181187
2597,40.97535181,-62.91112223,-0.52000601,-0.52000934,-0.52000934,-0.52000934,-0.52000934,-0.52000934,-0.52000379,-0.52000379
2598,36.8297857,-62.84318066,-0.54810994,-0.54811795,-0.54811795,-0.54811795,-0.54811795,-0.54811795,-0.54810459,-0.54810459
2599,NaN,-62.53610261,-0.97359632,-0.97367524,-0.97367524,-0.97367524,-0.97367524,-0.97367524,-0.9735437,-0.9735437
2600,NaN,-62.46891755,-0.71160877,-0.71164403,-0.71164403,-0.71164403,-0.71164403,-0.71164403,-0.71158526,-0.71158526
2601,47.85387018,-62.06430157,-0.47320708,-0.47320261,-0.47320261,-0.47320261,-0.47320261,-0.47320261,-0.47321006,-0.47321006
2602,35.79293795,-62.74810812,-0.82016222,-0.82021557,-0.82021557,-0.82021557,-0.82021557,-0.82021557,-0.82012665,-0.82012665
2603,51.68881538,-62.89647542,-0.20050122,-0.2004513,-0.2004513,-0.2004513,-0.2004513,-0.2004513,-0.20053449,-0.20053449
2604,NaN,-62.35979975,-0.14012136,-0.14006139,-0.14006139,-0.14006139,-0.14006139,-0.14006139,-0.14016135,-0.14016135
2605,NaN,-62.48219732,-0.21727019,-0.21722307,-0.21722307,-0.21722307,-0.21722307,-0.21722307,-0.2173016,-0.2173016
2606,47.14373351,-62.08812179,-0.78875428,-0.7888024,-0.7888024,-0.7888024,-0.7888024,-0.7888024,-0.7887222,-0.7887222
2607,40.44579182,-62.03100719,-0.04781436,-0.04773901,-0.04773901,-0.04773901,-0.04773901,-0.04773901,-0.0478646,-0.0478646
2608,26.44959702,-62.78901889,-0.22791692,-0.22787157,-0.22787157,-0.22787157,-0.22787157,-0.22787157,-0.22794714,-0.22794714
2609,36.96287251,-62.38886812,-0.89957054,-0.89963713,-0.89963713,-0.89963713,-0.89963713,-0.89963713,-0.89952615,-0.89952615
2610,NaN,-62.83473443,-0.68228784,-0.68231822,-0.68231822,-0.68231822,-0.68231822,-0.68231822,-0.68226759,-0.68226759
2611,43.05168891,-62.23380959,-0.18201029,-0.1819573,-0.1819573,-0.1819573,-0.1819573,-0.1819573,-0.18204562,-0.18204562
2612,26.18870424,-62.93651648,-0.72538574,-0.7254233,-0.7254233,-0.7254233,-0.7254233,-0.7254233,-0.7253607,-0.7253607
2613,25.22603554,-62.95391363,-0.71776198,-0.71779827,-0.71779827,-0.71779827,-0.71779827,-0.71779827,-0.71773779,-0.71773779
2614,NaN,-62.68920864,-0.26228297,-0.26224335,-0.26224335,-0.26224335,-0.26224335,-0.26224335,-0.26230938,-0.26230938
2615,NaN,-62.57550677,-0.6212251,-0.6212453,-0.6212453,-0.6212453,-0.6212453,-0.6212453,-0.62121163,-0.62121163
2616,NaN,-62.48924464,-0.77666663,-0.77671274,-0.77671274,-0.77671274,-0.77671274,-0.77671274,-0.77663589,-0.77663589
2617,21.16965677,-62.8515247,-0.99940421,-0.99948743,-0.99948743,-0.99948743,-0.99948743,-0.99948743,-0.99934873,-0.99934873
2618,30.73911025,-62.76376326,-0.69047072,-0.69050246,-0.69050246,-0.69050246,-0.69050246,-0.69050246,-0.69044956,-0.69044956
2619,28.80707731,-62.56240739,-0.11626102,-0.11619707,-0.11619707,-0.11619707,-0.11619707,-0.11619707,-0.11630365,-0.11630365
2620,47.3920431,-62.1693269,-0.85656572,-0.85662515,-0.85662515,-0.85662515,-0.85662515,-0.85662515,-0.85652611,-0.85652611
2621,NaN,-62.58783591,-0.53126583,-0.53127104,-0.53127104,-0.53127104,-0.53127104,-0.53127104,-0.53126236,-0.53126236
2622,NaN,-62.61679941,-0.80043477,-0.80048484,-0.80048484,-0.80048484,-0.80048484,-0.80048484,-0.80040139,-0.80040139
2623,38.91572758,-62.60960663,-0.10783161,-0.10776625,-0.10776625,-0.10776625,-0.10776625,-0.10776625,-0.10787518,-0.10787518
2624,50.06656536,-62.70086117,-0.02002136,-0.01994138,-0.01994138,-0.01994138,-0.01994138,-0.01994138,-0.02007469,-0.02007469
2625,41.36564698,-62.34893891,-0.22050469,-0.22045811,-0.22045811,-0.22045811,-0.22045811,-0.22045811,-0.22053574,-0.22053574
2626,38.28050106,-62.61268088,-0.57125508,-0.57126696,-0.57126696,-0.57126696,-0.57126696,-0.57126696,-0.57124717,-0.57124717
2627,NaN,-62.40477239,-0.03470098,-0.03462343,-0.03462343,-0.03462343,-0.03462343,-0.03462343,-0.03475267,-0.03475267
2628,43.15757174,-62.05199074,-0.93283244,-0.93290458,-0.93290458,-0.93290458,-0.93290458,-0.93290458,-0.93278436,-0.93278436
2629,NaN,-62.42944392,-0.31080466,-0.31077313,-0.31077313,-0.31077313,-0.31077313,-0.31077313,-0.31082568,-0.31082568
2630,43.36203116,-62.33709076,-0.25369014,-0.25364909,-0.25364909,-0.25364909,-0.25364909,-0.25364909,-0.25371751,-0.25371751
2631,NaN,-62.5632265,-0.80836723,-0.80841862,-0.80841862,-0.80841862,-0.80841862,-0.80841862,-0.80833297,-0.80833297
2632,NaN,-62.72327544,-0.45643144,-0.45642418,-0.45642418,-0.45642418,-0.45642418,-0.45642418,-0.45643628,-0.45643628
2633,NaN,-62.69854531,-0.73404942,-0.73408842,-0.73408842,-0.73408842,-0.73408842,-0.73408842,-0.73402342,-0.73402342
2634,46.57262461,-62.45345449,-0.15678144,-0.15672425,-0.15672425,-0.15672425,-0.15672425,-0.15672425,-0.15681957,-0.15681957
2635,NaN,-62.54701789,-0.46552602,-0.46552028,-0.46552028,-0.46552028,-0.46552028,-0.46552028,-0.46552985,-0.46552985
2636,34.09317349,-62.90492776,-0.70071558,-0.70074903,-0.70074903,-0.70074903,-0.70074903,-0.70074903,-0.70069329,-0.70069329
2637,42.58558255,-62.09500492,-0.0240063,-0.02392698,-0.02392698,-0.02392698,-0.02392698,-0.02392698,-0.02405919,-0.02405919
2638,NaN,-62.59550251,-0.99394666,-0.99402898,-0.99402898,-0.99402898,-0.99402898,-0.99402898,-0.99389179,-0.99389179
2639,49.38560299,-62.30604005,-0.38502357,-0.38500441,-0.38500441,-0.38500441,-0.38500441,-0.38500441,-0.38503634,-0.38503634
2640,42.73978306,-62.86620827,-0.35679105,-0.35676719,-0.35676719,-0.35676719,-0.35676719,-0.35676719,-0.35680696,-0.35680696
2641,46.09744274,-62.15904191,-0.48546207,-0.48545965,-0.48545965,-0.48545965,-0.48545965,-0.48545965,-0.48546369,-0.48546369
2642,47.69474012,-62.05125224,-0.30478248,-0.30474995,-0.30474995,-0.30474995,-0.30474995,-0.30474995,-0.30480417,-0.30480417
2643,41.94109382,-62.08478384,-0.522018,-0.52202167,-0.52202167,-0.52202167,-0.52202167,-0.52202167,-0.52201555,-0.52201555
2644,20.89197439,-62.2016464,-0.07964903,-0.07957898,-0.07957898,-0.07957898,-0.07957898,-0.07957898,-0.07969573,-0.07969573
2645,31.02533684,-62.99941088,-0.30831782,-0.30828588,-0.30828588,-0.30828588,-0.30828588,-0.30828588,-0.30833912,-0.30833912
2646,NaN,-62.48439948,-0.90737472,-0.90744261,-0.90744261,-0.90744261,-0.90744261,-0.90744261,-0.90732946,-0.90732946
2647,47.05043882,-62.08282699,-0.67758212,-0.67761172,-0.67761172,-0.67761172,-0.67761172,-0.67761172,-0.67756239,-0.67756239
2648,35.51092954,-62.88158647,-0.02890402,-0.02882551,-0.02882551,-0.02882551,-0.02882551,-0.02882551,-0.02895636,-0.02895636
2649,NaN,-62.54643812,-0.50997289,-0.50997455,-0.50997455,-0.50997455,-0.50997455,-0.50997455,-0.50997178,-0.50997178
2650,29.35893483,-62.37458451,-0.13153808,-0.13147667,-0.13147667,-0.13147667,-0.13147667,-0.13147667,-0.13157901,-0.13157901
2651,18.68966459,-62.34130886,-0.67892904,-0.67895886,-0.67895886,-0.67895886,-0.67895886,-0.67895886,-0.67890917,-0.67890917
2652,NaN,-62.13905078,-0.59673695,-0.59675307,-0.59675307,-0.59675307,-0.59675307,-0.59675307,-0.5967262,-0.5967262
2653,40.04514153,-62.19181993,-0.30807049,-0.3080385,-0.3080385,-0.3080385,-0.3080385,-0.3080385,-0.30809181,-0.30809181
2654,45.55217116,-62.33686788,-0.50585372,-0.50585469,-0.50585469,-0.50585469,-0.50585469,-0.50585469,-0.50585307,-0.50585307
2655,37.89660536,-62.20396086,-0.07757474,-0.07750434,-0.07750434,-0.07750434,-0.07750434,-0.07750434,-0.07762167,-0.07762167
2656,44.72799962,-62.38063112,-0.59757365,-0.59758992,-0.59758992,-0.59758992,-0.59758992,-0.59758992,-0.59756281,-0.59756281
2657,21.37220007,-62.99579456,-0.77908848,-0.77913499,-0.77913499,-0.77913499,-0.77913499,-0.77913499,-0.77905747,-0.77905747
2658,41.61524208,-62.83602563,-0.29242204,-0.29238745,-0.29238745,-0.29238745,-0.29238745,-0.29238745,-0.29244511,-0.29244511
2659,NaN,-62.74417489,-0.66483468,-0.66486215,-0.66486215,-0.66486215,-0.66486215,-0.66486215,-0.66481636,-0.66481636
2660,NaN,-62.70501347,-0.85765297,-0.85771257,-0.85771257,-0.85771257,-0.85771257,-0.85771257,-0.85761323,-0.85761323
2661,34.2601989,-62.13098078,-0.80397532,-0.80402598,-0.80402598,-0.80402598,-0.80402598,-0.80402598,-0.80394155,-0.80394155
2662,47.61953312,-62.86033412,-0.22310792,-0.22306178,-0.22306178,-0.22306178,-0.22306178,-0.22306178,-0.22313869,-0.22313869
2663,43.90667606,-62.60538159,-0.10917206,-0.10910693,-0.10910693,-0.10910693,-0.10910693,-0.10910693,-0.10921548,-0.10921548
2664,NaN,-62.52712697,-0.38037953,-0.38035959,-0.38035959,-0.38035959,-0.38035959,-0.38035959,-0.38039282,-0.38039282
2665,NaN,-62.50570921,-0.87522236,-0.87528489,-0.87528489,-0.87528489,-0.87528489,-0.87528489,-0.87518067,-0.87518067
2666,21.19700926,-62.9141201,-0.81477542,-0.81482787,-0.81482787,-0.81482787,-0.81482787,-0.81482787,-0.81474045,-0.81474045
2667,43.21596634,-62.13884316,-0.71578691,-0.71582287,-0.71582287,-0.71582287,-0.71582287,-0.71582287,-0.71576293,-0.71576293
2668,47.53787151,-62.87648441,-0.07564639,-0.07557568,-0.07557568,-0.07557568,-0.07557568,-0.07557568,-0.07569354,-0.07569354
2669,32.32944028,-62.99090788,-0.73531993,-0.73535915,-0.73535915,-0.73535915,-0.73535915,-0.73535915,-0.73529379,-0.73529379
2670,NaN,-62.76463414,-0.81656356,-0.81661631,-0.81661631,-0.81661631,-0.81661631,-0.81661631,-0.81652839,-0.81652839
2671,NaN,-62.58087897,-0.81532675,-0.8153793,-0.8153793,-0.8153793,-0.8153793,-0.8153793,-0.81529172,-0.81529172
2672,53.07957714,-62.4121161,-0.98588497,-0.98596594,-0.98596594,-0.98596594,-0.98596594,-0.98596594,-0.98583098,-0.98583098
2673,42.61351935,-62.08326834,-0.09694438,-0.09687722,-0.09687722,-0.09687722,-0.09687722,-0.09687722,-0.09698916,-0.09698916
2674,42.85699158,-62.00727298,-0.66862751,-0.66865562,-0.66865562,-0.66865562,-0.66865562,-0.66865562,-0.66860878,-0.66860878
