,X,Y,srtm30_wgs84-tdx30_abs,srtm30_wgs84-tdx30_color
90,-63.62753871,0.84911259,2.28812674,255:164:164
91,-63.40618286,0.77990967,3.2874166,255:124:124
92,-63.65038699,0.3124552,0.79421567,255:224:224
93,-63.25027147,0.49040581,1.94697462,255:178:178
94,-63.35491551,0.53368657,-9999,255:255:255
95,-63.75174283,0.10782359,3.58247527,255:112:112
96,-63.08754248,0.2483418,2.05564949,255:173:173
97,-63.47633999,0.83820718,1.39700487,255:200:200
98,-63.8401881,0.36013368,4.64535242,69:69:255
99,-63.28301832,0.36811253,3.9918604,255:96:96
100,-63.27691909,0.98128192,15.6902932,255:0:0
101,-63.8640015,0.17454889,4.918325,255:59:59
102,-63.40846064,0.91382566,2.00094827,255:176:176
103,-63.12800326,0.67078697,4.00219048,95:95:255
104,-63.03424202,0.79437156,1.82886984,255:182:182
105,-63.28143522,0.37768845,3.99334675,255:96:96
106,-63.91710265,0.21853624,1.8457604,255:182:182
107,-63.30022991,0.33203207,3.57938431,255:113:113
108,-63.52616883,0.50948806,8.80126808,255:0:0
109,-63.38895625,0.06403619,3.20080157,127:127:255
110,-63.88299165,0.38692944,5.06148715,52:52:255
111,-63.87711419,0.02942977,6.2992909,255:4:4
112,-63.41560784,0.00908051,0.64233686,229:229:255
113,-63.82168814,0.53429084,0.5711373,255:233:233
114,-63.58426306,0.89078504,1.44861206,255:198:198
115,-63.8715908,0.25877298,3.94387158,97:97:255
116,-63.71896242,0.7407533,5.31632248,255:43:43
117,-63.85993492,0.8572396,0.22729949,245:245:255
118,-63.25673422,0.26749793,0.53494873,255:234:234
119,-63.36725039,0.89805962,0.2010321,255:247:247
120,-63.76606898,0.01964807,0.71337514,255:227:227
121,-63.07574829,0.0199812,1.99231574,175:175:255
122,-63.0260924,0.84248377,3.99847831,255:96:96
123,-63.13764638,0.4022599,0.71091487,255:227:227
124,-63.13994388,0.07852042,2.69676495,147:147:255
125,-63.93005968,0.30509969,0.64587907,255:230:230
126,-63.88281919,0.76694543,1.4974296,255:196:196
127,-63.2958822,0.72537631,0.80136376,255:223:223
128,-63.32009163,0.12821712,3.03149711,133:133:255
129,-63.93070657,0.67765061,0.24849392,245:245:255
130,-63.52567198,0.01985432,1.72136915,186:186:255
131,-63.67043509,0.28029327,7.05581831,0:0:255
132,-63.00400112,0.4720248,1.85680967,255:181:181
133,-63.70182908,0.47478876,4.01090206,255:95:95
134,-63.96374071,0.97170423,1.97315093,255:177:177
135,-63.8987083,0.62245124,3.78980219,255:104:104
136,-63.88988545,0.17799747,4.84568566,255:62:62
137,-63.91042312,0.4449141,0.22573479,245:245:255
138,-63.30340252,0.17220516,1.54062232,255:194:194
139,-63.41419499,0.58536125,2.61897988,255:151:151
140,-63.58240295,0.33766575,2.10214896,171:171:255
141,-63.24416165,0.64716008,1.61835552,190:190:255
142,-63.5660414,0.51807616,7.95226458,255:0:0
143,-63.9914217,0.04365656,1.86550541,180:180:255
144,-63.35409934,0.33315057,0.84155239,255:222:222
145,-63.63066269,0.72109042,2.60799717,255:151:151
146,-63.83069139,0.24082217,3.40449317,255:120:120
147,-63.64193283,0.55639382,4.29166996,255:84:84
148,-63.74008125,0.27518615,1.62251213,190:190:255
149,-63.27379301,0.00517934,4.1568594,88:88:255
150,-63.60268415,0.88506595,0.41660417,255:239:239
151,-63.93326778,0.80767172,2.07145361,255:173:173
152,-63.45278889,0.26131637,2.66157237,148:148:255
153,-63.29582656,0.21496819,1.34871471,255:202:202
154,-63.43919225,0.82975432,2.30106826,163:163:255
155,-63.16183378,0.95571581,10.00778674,255:0:0
156,-63.32787555,0.90785372,0.47372178,236:236:255
157,-63.30067836,0.29104225,2.84803141,255:142:142
158,-63.36389051,0.93834483,2.23500097,255:166:166
159,-63.8523297,0.90214045,2.3093447,162:162:255
160,-63.01069508,0.72424517,2.95066428,255:138:138
161,-63.79523364,0.35584738,0.19970394,247:247:255
162,-63.05881819,0.65775578,1.19058208,255:208:208
163,-63.30534185,0.76127565,3.50143264,255:116:116
164,-63.78468985,0.98931333,3.65250891,109:109:255
165,-63.45209164,0.84893985,2.3717563,255:161:161
166,-63.79929625,0.66415632,7.21863089,255:0:0
167,-63.06720297,0.84074641,1.12767915,209:209:255
168,-63.35638195,0.44234853,4.45686846,255:77:77
169,-63.79381784,0.0739779,0.96450735,255:217:217
170,-63.39919548,0.86818481,2.3278121,255:163:163
171,-63.37034215,0.61879709,-9999,255:255:255
172,-63.93439454,0.07700688,0.17652795,247:247:255
173,-63.19890157,0.92844117,4.53734804,73:73:255
174,-63.34509445,0.93139088,2.90825492,255:139:139
175,-63.57819764,0.13542117,2.33690981,161:161:255
176,-63.56903868,0.80308506,2.40613287,255:159:159
177,-63.64277271,0.19890009,3.12628653,130:130:255
178,-63.83941971,0.14494922,2.56659105,255:153:153
179,-63.17822818,0.0018215,2.47254717,255:157:157
180,-63.31093897,0.57303327,0.33443569,255:242:242
181,-63.31004374,0.80022031,2.29030678,163:163:255
182,-63.64940737,0.61321946,3.8300097,255:103:103
183,-63.78343313,0.70909347,3.2501324,255:126:126
184,-63.26775927,0.53094844,0.55993573,232:232:255
185,-63.96008839,0.88532438,1.85237063,181:181:255
186,-63.70992182,0.74762692,4.68923262,255:68:68
187,-63.2327385,0.89967847,9.02795254,255:0:0
188,-63.41252299,0.77804805,1.88935552,179:179:255
189,-63.55749731,0.13136335,2.06761058,172:172:255
190,-63.07744816,0.48659065,1.04301962,213:213:255
191,-63.20116724,0.80583401,0.92989617,255:218:218
192,-63.95987085,0.82842652,2.80913562,255:143:143
193,-63.34908994,0.35607047,2.33986419,255:162:162
194,-63.53794674,0.83767941,0.86556407,220:220:255
195,-63.64129893,0.69424289,5.51040837,255:35:35
196,-63.07180882,0.79227852,0.5637978,232:232:255
197,-63.98411357,0.18174766,9.33979949,255:0:0
198,-63.37510409,0.00855981,2.23249588,165:165:255
199,-63.94942739,0.15544532,0.17553779,255:248:248
200,-63.48538949,0.732652,1.71948161,255:187:187
201,-63.93500036,0.85021916,0.88688787,255:220:220
202,-63.18459251,0.82021484,5.51961127,255:35:35
203,-63.47620803,0.69590708,0.61505706,255:231:231
204,-63.63403704,0.62995689,6.89480896,255:0:0
205,-63.93043282,0.71599464,0.57378952,255:233:233
206,-63.33539324,0.34283277,4.3180365,255:83:83
207,-63.04748889,0.81849151,3.42897412,255:119:119
208,-63.83394026,0.51156672,1.14003146,255:210:210
209,-63.20521553,0.98201265,11.50534738,255:0:0
210,-63.62655332,0.87204667,2.17841739,167:167:255
211,-63.61335479,0.58751662,3.41421182,255:119:119
212,-63.85854374,0.7894505,1.36353615,255:201:201
213,-63.49416529,0.07725431,2.07158117,172:172:255
214,-63.74681681,0.87807077,2.11731109,255:171:171
215,-63.26097134,0.27545825,1.9385127,255:178:178
216,-63.56848586,0.84627306,2.16767774,168:168:255
217,-63.03839226,0.75217192,2.04578787,255:174:174
218,-63.429655,0.3668327,7.56973664,255:0:0
219,-63.29025964,0.772089,6.64712244,255:0:0
220,-63.40155837,0.74109464,0.93583236,217:217:255
221,-63.66730043,0.639588,4.66297938,255:69:69
222,-63.30594959,0.94141722,1.41242494,255:199:199
223,-63.21330113,0.93017831,0.0172510799999,255:255:255
224,-63.26696629,0.31284773,5.888207,255:20:20
225,-63.80061506,0.20818297,2.99072528,255:136:136
226,-63.72396697,0.54186847,5.30919664,255:43:43
227,-63.67308089,0.33595462,0.88091503,219:219:255
228,-63.39929469,0.35821034,2.00831209,255:175:175
229,-63.06084855,0.8449736,0.77552931,224:224:255
230,-63.54868141,0.46637123,3.82705948,255:103:103
231,-63.8310142,0.2728536,3.20393111,255:128:128
232,-63.78845952,0.28724457,3.89447787,99:99:255
233,-63.97382078,0.22373597,5.5682474,255:33:33
234,-63.72171983,0.47864819,1.12980536,255:210:210
235,-63.61383053,0.02352965,2.9535915,255:138:138
236,-63.05023024,0.22401563,0.45336389,255:237:237
237,-63.88600721,0.23896502,0.62997993,255:230:230
238,-63.19534284,0.02354653,0.13589105,255:250:250
239,-63.87885017,0.49194972,0.66389097,228:228:255
240,-63.78473116,0.85101457,1.69036588,255:188:188
241,-63.96232499,0.05988459,0.40701283,255:239:239
242,-63.51945322,0.29059508,2.22577531,166:166:255
243,-63.5143949,0.2732509,0.796894,223:223:255
244,-63.19410218,0.99811579,19.80163985,255:0:0
245,-63.71308435,0.3457959,3.20925672,126:126:255
246,-63.61451844,0.86601876,0.05658688,255:253:253
247,-63.37281528,0.33693456,5.55075417,255:34:34
248,-63.7110489,0.57342317,1.69994579,255:188:188
249,-63.49770727,0.28162549,1.29717013,203:203:255
250,-63.09476371,0.32640252,2.72243659,255:147:147
251,-63.79305726,0.98627312,2.3109205,255:163:163
252,-63.70253066,0.62098433,4.56259722,255:73:73
253,-63.47579905,0.86922503,1.47680659,255:197:197
254,-63.38867144,0.47787811,2.62104152,255:151:151
255,-63.03536804,0.51527762,0.95419841,255:217:217
256,-63.64189515,0.18714596,3.76395796,104:104:255
257,-63.4304774,0.2334806,1.54216713,193:193:255
258,-63.04571809,0.20621604,1.7852913,255:184:184
259,-63.8720708,0.29034917,4.47250751,76:76:255
260,-63.03231318,0.07332313,2.56066963,255:153:153
261,-63.22861958,0.56967903,1.04734182,255:214:214
262,-63.21177392,0.54526819,0.18790352,247:247:255
263,-63.67660854,0.85732213,2.30044868,255:164:164
264,-63.4677193,0.1600759,0.28279371,255:244:244
265,-63.65885785,0.62629795,9.15590663,255:0:0
266,-63.72744235,0.61042551,6.56664516,255:0:0
267,-63.8714322,0.12088422,2.5333247,255:154:154
268,-63.54731656,0.6894168,4.17788506,255:89:89
269,-63.29858803,0.25125539,4.62619607,255:71:71
270,-63.56495691,0.29360633,0.98653573,255:216:216
271,-63.44882818,0.90158743,4.05581752,255:93:93
272,-63.53812883,0.99487661,2.56358971,255:153:153
273,-63.50068259,0.85486928,1.9659694,255:177:177
274,-63.01559231,0.93712601,4.43951382,255:78:78
275,-63.30435753,0.96947516,0.18569517,255:248:248
276,-63.18852592,0.64957274,2.73938232,145:145:255
277,-63.70061928,0.59390698,8.92552804,255:0:0
278,-63.80076512,0.75284436,1.37792851,255:200:200
279,-63.32900395,0.4407541,3.45006231,255:118:118
280,-63.5249261,0.76076769,4.29209006,255:84:84
281,-63.96382576,0.45209571,1.61699074,190:190:255
282,-63.97035698,0.23434447,2.98195069,255:136:136
283,-63.0240638,0.64731685,4.26843611,255:85:85
284,-63.76419261,0.2464651,3.00947573,134:134:255
285,-63.00655166,0.08663691,2.10224356,255:172:172
286,-63.41992125,0.72454312,0.43795784,237:237:255
287,-63.93479727,0.92503005,0.57048374,255:233:233
288,-63.20515582,0.87862979,6.99571493,0:0:255
289,-63.11373838,0.59031545,5.28822857,43:43:255
290,-63.18734104,0.19691895,4.84431639,255:62:62
291,-63.46931078,0.37667711,2.84214861,255:142:142
292,-63.54315627,0.83367717,1.25006609,205:205:255
293,-63.27326519,0.05679036,3.51107521,114:114:255
294,-63.44657541,0.03019784,1.5011778,255:196:196
295,-63.87434442,0.44479075,0.53588934,233:233:255
296,-63.00983558,0.54086864,3.6726318,255:109:109
297,-63.07358474,0.76404041,0.33061086,255:242:242
298,-63.60311825,0.49545575,2.44582938,255:158:158
299,-63.89775979,0.95821263,0.837195,255:222:222
300,-63.96429858,0.02196363,3.57228586,255:113:113
301,-63.14397293,0.74853791,3.32832779,255:123:123
302,-63.89883507,0.01966591,2.87202575,255:141:141
303,-63.26860194,0.30833227,2.74993102,255:146:146
304,-63.54830004,0.35157881,6.7984414,255:0:0
305,-63.12313478,0.73073133,1.12896671,255:210:210
306,-63.97344283,0.27607919,2.22725768,166:166:255
307,-63.78155711,0.16521842,1.68007887,187:187:255
308,-63.12371943,0.68973032,1.18807778,207:207:255
309,-63.83932942,0.58040261,4.58794832,255:72:72
310,-63.41094172,0.31171221,0.49074192,255:236:236
311,-63.867237,0.99327106,1.79698527,255:184:184
312,-63.90109694,0.82039952,0.8484242,221:221:255
313,-63.88698223,0.44737391,0.97707221,215:215:255
314,-63.16105117,0.33472758,3.00471667,255:135:135
315,-63.86865179,0.88797347,9.64382735,0:0:255
316,-63.26860883,0.71895593,0.79029433,255:224:224
317,-63.45128982,0.10719092,3.13787685,129:129:255
318,-63.09178033,0.32560156,3.18125207,255:128:128
319,-63.30502924,0.48156969,5.18810882,255:48:48
320,-63.27613099,0.23505637,2.92699041,255:139:139
321,-63.72082287,0.12050106,3.25318085,255:126:126
322,-63.75768155,0.22853821,0.11796017,250:250:255
323,-63.5862088,0.89216603,1.67502502,255:189:189
324,-63.81292072,0.05625662,4.07434796,255:93:93
325,-63.74269195,0.82594553,2.63006627,255:150:150
326,-63.70147843,0.34333181,0.95839114,255:217:217
327,-63.51547727,0.68836316,4.31760078,255:83:83
328,-63.64325942,0.17293453,4.47437741,76:76:255
329,-63.11644105,0.58593965,0.25444525,244:244:255
330,-63.42138494,0.43940302,5.5329554,255:34:34
331,-63.47908016,0.36495171,4.12688508,255:91:91
332,-63.39483781,0.73102087,4.24544289,85:85:255
333,-63.53932295,0.79854557,1.3665929,255:201:201
334,-63.19367138,0.61651505,0.88523899,255:220:220
335,-63.13177947,0.86370563,1.91058552,255:179:179
336,-63.20180105,0.49113031,1.56513124,255:193:193
337,-63.25171656,0.05194226,1.59985848,191:191:255
338,-63.63539507,0.65106597,7.1343525,255:0:0
339,-63.2366484,0.70051837,0.78968695,223:223:255
340,-63.21964917,0.83851888,2.21730212,255:167:167
341,-63.77877075,0.11533803,0.01750694,254:254:255
342,-63.60558146,0.40007865,5.32687221,255:43:43
343,-63.86258537,0.48405274,2.76040827,144:144:255
344,-63.99342812,0.05727983,2.13400093,169:169:255
345,-63.71137845,0.77549802,0.69471683,255:228:228
346,-63.38877147,0.24117181,0.43479395,255:238:238
347,-63.56545791,0.2241018,5.26782626,44:44:255
348,-63.37404524,0.21561686,0.55969213,255:233:233
349,-63.35165034,0.49469152,6.82410746,255:0:0
350,-63.18137796,0.75687179,4.55270815,255:74:74
351,-63.33089028,0.25674,1.23409659,255:206:206
352,-63.64966836,0.75006472,5.8408056,255:22:22
353,-63.89739597,0.49649867,0.14436286,249:249:255
354,-63.54172445,0.22346544,2.62024292,255:151:151
355,-63.71290168,0.76921662,3.69732655,255:108:108
356,-63.95896774,0.60020359,0.07607192,255:252:252
357,-63.03583321,0.80262169,1.47861473,255:196:196
358,-63.48635628,0.53292722,8.33425959,255:0:0
359,-63.70917277,0.4359132,3.55727153,255:113:113
360,-63.15875236,0.36864681,2.17777626,255:169:169
361,-63.7348111,0.42806957,1.25807293,255:205:205
362,-63.36997614,0.10287972,1.89691854,179:179:255
363,-63.83883231,0.20743711,0.53014683,233:233:255
364,-63.76803474,0.47266291,2.05937742,255:173:173
365,-63.08309778,0.98464519,3.33865335,255:122:122
366,-63.11029417,0.05254214,2.68074128,147:147:255
367,-63.67235065,0.6923117,1.68036727,255:188:188
368,-63.65079908,0.04438493,5.10365477,255:52:52
369,-63.95948131,0.29375741,1.85415996,255:181:181
370,-63.98270731,0.427539,0.14043064,255:250:250
371,-63.66731764,0.18338302,2.01682493,174:174:255
372,-63.83719386,0.52870242,2.17123306,255:169:169
373,-63.37015772,0.82877703,2.25909893,255:165:165
374,-63.36791356,0.82550595,0.17639134,255:248:248
375,-63.72235823,0.29200134,0.1019326,255:251:251
376,-63.53334034,0.54603862,3.65264872,255:110:110
377,-63.54861492,0.31339986,0.60939995,230:230:255
378,-63.97758473,0.23674433,0.19664448,247:247:255
379,-63.9298631,0.42963565,2.26453705,164:164:255
380,-63.5086397,0.82757527,0.46404087,236:236:255
381,-63.47231373,0.12409394,0.4278259,255:238:238
382,-63.1826968,0.89571698,1.76066586,184:184:255
383,-63.81412361,0.32059845,5.3837352,39:39:255
384,-63.8609428,0.51126536,1.86233663,255:181:181
385,-63.72314586,0.16938476,6.10713496,255:12:12
386,-63.83405927,0.11279575,1.75233524,185:185:255
387,-63.03427443,0.12712995,2.44672171,255:158:158
388,-63.68816399,0.09820859,1.71911497,255:187:187
389,-63.55801406,0.14354413,3.96286906,96:96:255
390,-63.08737629,0.39109407,4.84660703,255:62:62
391,-63.4324519,0.13972222,0.41578445,238:238:255
392,-63.59319376,0.12256893,2.70714132,146:146:255
393,-63.41290844,0.83363953,3.51574521,114:114:255
394,-63.15257028,0.14704588,1.91863603,255:179:179
395,-63.15993579,0.83613848,0.13572095,249:249:255
396,-63.72999008,0.4679783,2.77835903,255:145:145
397,-63.63639739,0.96269163,2.95463321,255:137:137
398,-63.9902371,0.35910311,2.25362949,164:164:255
399,-63.83279635,0.1813577,1.85471514,255:181:181
400,-63.38457492,0.07495884,3.47133552,255:117:117
401,-63.13123687,0.70307409,5.8356885,21:21:255
402,-63.92248704,0.82686813,1.28010875,203:203:255
403,-63.59062996,0.55128362,2.82140192,255:143:143
404,-63.85677612,0.00484708,5.26043729,255:45:45
405,-63.41743139,0.92784144,1.60352247,190:190:255
406,-63.04094205,0.09038271,2.41250041,255:159:159
407,-63.0661262,0.57350707,4.02682809,255:95:95
408,-63.75775627,0.8554315,1.58682452,191:191:255
409,-63.85502844,0.77733358,0.43754263,255:238:238
410,-63.54556341,0.64026197,0.79745685,255:224:224
411,-63.55012913,0.43108456,7.00947042,255:0:0
412,-63.21485394,0.93330852,2.06575185,255:173:173
413,-63.86554883,0.60749907,0.28862445,243:243:255
414,-63.58290954,0.84486713,1.39589805,199:199:255
415,-63.65907658,0.94695239,1.90386933,178:178:255
416,-63.93859957,0.37098615,5.06215053,52:52:255
417,-63.74947312,0.61759981,5.4300561,255:39:39
418,-63.35437707,0.0786068,4.5470408,73:73:255
419,-63.10363576,0.718366,0.70100868,226:226:255
420,-63.57590376,0.19805711,1.91345299,178:178:255
421,-63.44272261,0.80037645,6.20854331,255:7:7
422,-63.80134423,0.20046878,2.45082696,157:157:255
423,-63.41529227,0.09814786,1.92373179,255:179:179
424,-63.27666941,0.82223942,6.56214204,255:0:0
425,-63.41356663,0.54881338,4.71628587,255:67:67
426,-63.84667017,0.69561482,2.12974063,255:170:170
427,-63.82975524,0.30242576,2.60322737,151:151:255
428,-63.32614736,0.20653039,3.86883783,255:101:101
429,-63.04570976,0.63116335,2.24708247,165:165:255
430,-63.2668414,0.1437966,1.09046599,211:211:255
431,-63.74235379,0.9772054,4.83955316,255:62:62
432,-63.03930697,0.42380461,4.07781782,255:93:93
433,-63.7531879,0.01007098,1.35749786,200:200:255
434,-63.8067034,0.95182259,1.88154056,179:179:255
435,-63.95303308,0.27717885,1.41629259,198:198:255
436,-63.7327753,0.08244594,2.48605722,255:156:156
437,-63.74473379,0.442042,1.50053216,255:196:196
438,-63.13405589,0.51555063,2.4961258,255:156:156
439,-63.19090078,0.73263245,1.90300665,255:179:179
440,-63.45032983,0.12045271,2.11021275,170:170:255
441,-63.61293608,0.11908536,0.23244881,255:246:246
442,-63.90368087,0.73899997,1.09079093,255:212:212
443,-63.45619128,0.7215658,0.09266655,255:252:252
444,-63.54470668,0.6071827,2.29587886,255:164:164
445,-63.62716379,0.0834296,4.93624244,57:57:255
446,-63.28324687,0.51014732,3.66951378,255:109:109
447,-63.51854422,0.27592623,1.03917029,213:213:255
448,-63.14617894,0.83967439,5.86474058,255:21:21
449,-63.91608613,0.39647837,1.26945367,255:205:205
450,-63.2449985,0.73764404,5.31233071,255:43:43
451,-63.36404985,0.76933349,0.90293032,255:219:219
452,-63.77091247,0.21433252,1.36873352,255:201:201
453,-63.33978747,0.32169202,6.45094118,255:0:0
454,-63.18958009,0.60979404,2.17354742,168:168:255
455,-63.5608857,0.02932393,2.10082833,171:171:255
456,-63.74284148,0.05661306,3.09066604,255:132:132
457,-63.27393625,0.19430989,0.07049858,255:253:253
458,-63.71851386,0.11326496,1.24365088,255:206:206
459,-63.90772131,0.84486683,0.88055356,255:220:220
460,-63.98441662,0.93497428,1.29809629,203:203:255
461,-63.30706496,0.41457911,8.05730914,255:0:0
462,-63.77088948,0.6076453,7.81122699,255:0:0
463,-63.50543824,0.18895391,2.28062718,163:163:255
464,-63.94613632,0.52644136,1.01798861,214:214:255
465,-63.83148441,0.69062878,4.19392367,255:88:88
466,-63.78323087,0.50345947,3.06656884,255:133:133
467,-63.63801718,0.7200702,2.55068281,255:154:154
468,-63.72372158,0.06719993,0.71553058,255:227:227
469,-63.08028855,0.45689039,1.86185836,255:181:181
470,-63.89917034,0.24283743,2.79480587,143:143:255
471,-63.82147004,0.97332791,1.8565911,180:180:255
472,-63.59595666,0.96210442,2.97279614,255:137:137
473,-63.51578525,0.3479644,0.93437786,255:218:218
474,-63.66173788,0.78780698,1.21381086,255:207:207
475,-63.7611073,0.79436755,12.16621188,255:0:0
476,-63.50578808,0.56314774,4.85255004,255:62:62
477,-63.8438632,0.86938737,3.79149871,255:104:104
478,-63.6643966,0.43211229,3.26081635,255:125:125
479,-63.09976897,0.93355976,16.36396027,255:0:0
480,-63.21182198,0.20195516,3.41397193,255:119:119
481,-63.84650276,0.48856028,3.00303375,135:135:255
482,-63.65043311,0.76641231,2.91079185,255:139:139
483,-63.01732441,0.71571086,2.81203108,255:143:143
484,-63.62583138,0.69027518,2.8441278,255:142:142
485,-63.76996149,0.39322668,0.93873256,217:217:255
486,-63.85132505,0.13840491,3.79712748,255:104:104
487,-63.40105202,0.47689164,5.48556028,255:36:36
488,-63.00259953,0.02215829,0.04110153,255:254:254
489,-63.05508818,0.11278425,0.79115807,255:224:224
490,-63.49501677,0.60045799,3.45918628,255:117:117
491,-63.31560771,0.14505634,5.10175365,51:51:255
492,-63.2990795,0.43083005,5.31495034,255:43:43
493,-63.67159549,0.16019598,2.76146025,144:144:255
494,-63.43076968,0.56618365,3.26476571,255:125:125
495,-63.40022081,0.29905368,0.28896934,255:244:244
496,-63.91751327,0.20284129,0.14398179,249:249:255
497,-63.43967666,0.27953215,1.93698327,177:177:255
498,-63.47892424,0.68941832,1.35554508,255:201:201
499,-63.07143108,0.12008867,1.96650697,255:177:177
500,-63.79827127,0.33445521,1.18502647,207:207:255
501,-63.2566877,0.83579256,0.21990732,255:247:247
502,-63.17639957,0.61649607,1.88594395,255:180:180
503,-63.64589059,0.43367857,5.36466326,255:41:41
504,-63.14856589,0.75482228,4.5986719,255:72:72
505,-63.65721018,0.27857514,0.34429939,241:241:255
506,-63.04132037,0.5746263,1.10295857,210:210:255
507,-63.7751627,0.09604346,1.17662093,255:208:208
508,-63.05805533,0.1335887,2.94441189,255:138:138
509,-63.23201157,0.477692,2.23918721,255:166:166
510,-63.79643411,0.37158716,3.94642662,97:97:255
511,-63.63059668,0.10843788,0.48513087,255:236:236
512,-63.54625761,0.35534595,2.82336508,255:143:143
513,-63.02245839,0.45468328,3.76478586,104:104:255
514,-63.37896998,0.46767363,1.87090483,255:181:181
515,-63.74065497,0.33229865,0.35149351,255:241:241
