,X,Y,srtm30_wgs84-tdx30_abs,srtm30_wgs84-tdx30_color
64,-48.97661276,-27.04772553,2.50443134,172:172:255
65,-48.93466686,-27.6367989,6.32892051,255:47:47
66,-48.92897611,-28.38644426,4.49801263,255:107:107
67,-48.94222291,-27.93624488,0.44634496,255:241:241
68,-48.7306499,-28.1171371,0.90067616,255:226:226
69,-48.51248426,-27.59512334,2.9926821,255:157:157
70,-48.72009671,-27.81284488,0.79444599,255:229:229
71,-48.99446699,-28.61303261,1.41903008,208:208:255
72,-48.76177744,-27.47042749,2.66756149,255:167:167
73,-48.89079595,-28.28047994,5.70527117,255:67:67
74,-48.76904667,-27.74821576,2.08246165,186:186:255
75,-48.83235241,-28.22251935,3.82107534,128:128:255
76,-48.74373128,-27.19385543,0.17992341,255:250:250
77,-48.95695772,-27.3243937,2.99490358,255:157:157
78,-48.638279,-27.28714771,0.89362523,255:226:226
79,-48.56647973,-27.15542006,1.43831209,207:207:255
80,-48.90475266,-27.16505643,5.91068568,59:59:255
81,-48.8679257,-28.08647076,3.35268614,255:145:145
82,-48.86112495,-27.01802485,1.13388824,255:218:218
83,-48.64659911,-27.25478811,3.26727342,255:148:148
84,-48.87054608,-27.56645633,6.48110392,41:41:255
85,-48.61248109,-27.22232828,4.55005606,255:105:105
86,-48.72202995,-27.33212987,0.35971616,255:244:244
87,-48.89642571,-28.44218565,3.50280193,139:139:255
88,-48.55555563,-27.72015054,0.19999714,248:248:255
89,-48.55497821,-27.33696174,3.49259077,139:139:255
90,-48.77386776,-27.65236985,0.95887374,255:224:224
91,-48.86031437,-27.49066236,13.72495878,0:0:255
92,-48.97425701,-27.19341955,5.17717208,255:85:85
93,-48.81289958,-27.42566926,9.31942664,0:0:255
94,-48.50511633,-27.16920898,3.13025088,255:152:152
95,-48.62107733,-27.37435896,3.58609405,255:137:137
96,-48.9741167,-27.28938727,5.38898204,255:78:78
97,-48.70197565,-27.27378074,0.22386594,255:248:248
98,-48.76863781,-27.51571033,3.82407655,255:129:129
99,-48.98975325,-28.38011895,5.08350616,255:88:88
100,-48.96738067,-28.42448223,1.36626826,255:210:210
101,-48.66807622,-27.45092695,3.24969546,255:148:148
102,-48.95807523,-27.25263034,3.67524632,255:134:134
103,-48.66215418,-27.51290339,0.02746378,255:255:255
104,-48.76395389,-27.62413938,2.9567888,157:157:255
105,-48.95512917,-27.47902237,12.69485702,0:0:255
106,-48.89289147,-27.82382413,2.41214626,255:176:176
107,-48.75912689,-27.21581461,4.70696834,99:99:255
108,-48.75061384,-27.69572198,4.30135513,255:113:113
109,-48.90876071,-27.35512683,3.06395889,255:154:154
110,-48.83669685,-27.20565397,1.16911006,255:217:217
111,-48.72167338,-27.25928611,4.87616403,255:95:95
112,-48.78540878,-27.6078949,3.56028789,137:137:255
113,-48.82195869,-27.77271518,1.19324833,255:216:216
114,-48.78913718,-28.1200232,4.05063493,255:122:122
115,-48.70889951,-27.90005385,4.68136216,255:101:101
116,-48.89100416,-28.22645359,1.70336628,255:199:199
117,-48.86355639,-28.20218083,4.16754823,255:118:118
118,-48.9831144,-28.30929867,1.19204473,255:216:216
119,-48.82050929,-27.87934672,12.80246157,255:0:0
120,-48.92647465,-28.28361233,2.65228215,255:168:168
121,-48.92185836,-27.85691147,3.25006234,255:148:148
122,-48.8611516,-27.25128876,0.6535063,255:234:234
123,-48.97569962,-28.58566132,1.62648699,255:202:202
124,-48.69004733,-28.19652963,4.36442885,255:111:111
125,-48.68678471,-28.22578348,0.40115742,255:242:242
126,-48.81493941,-28.10342426,6.24238234,255:49:49
127,-48.7513644,-27.22598168,3.39595949,255:143:143
128,-48.81362654,-27.71949291,2.92837492,158:158:255
129,-48.67602119,-28.21165835,0.58388603,255:236:236
130,-48.86652194,-27.02315266,4.92292781,255:93:93
131,-48.80813228,-27.6392731,2.20496822,255:183:183
132,-48.66189039,-27.22057379,0.11483792,255:252:252
133,-48.60569308,-27.88064558,1.23011245,214:214:255
134,-48.91748567,-28.19694439,0.46216061,239:239:255
135,-48.49159418,-27.76698099,3.20203719,255:150:150
136,-48.79141251,-27.24065,5.96379105,58:58:255
137,-48.77996332,-27.63031079,7.76797367,0:0:255
138,-48.82420031,-27.6570823,2.01786059,188:188:255
139,-48.91707377,-28.48277528,0.48227348,255:240:240
140,-48.70801918,-27.52385034,0.53406986,255:238:238
141,-48.71939721,-28.19145066,3.96049854,124:124:255
142,-48.64449418,-27.1659892,1.71668125,255:199:199
143,-48.70209309,-27.00864144,0.24524065,255:247:247
144,-48.67794027,-27.24478714,-9999,255:255:255
145,-48.47659922,-27.59105397,6.86253168,28:28:255
146,-48.80689944,-27.68494356,0.06933895,252:252:255
147,-48.8714935,-27.41686918,11.30124624,255:0:0
148,-48.69357734,-27.40350515,2.93757927,158:158:255
149,-48.97666762,-27.9241319,10.68916332,0:0:255
150,-48.98088025,-28.29140565,1.61251559,201:201:255
151,-48.84790423,-28.2709622,4.83900316,255:96:96
152,-48.95794424,-27.12644932,6.65563043,35:35:255
153,-48.48732551,-27.20471109,0.55031617,236:236:255
154,-48.65770546,-28.05133795,-9999,255:255:255
155,-48.70533579,-27.28053117,1.86663566,255:194:194
156,-48.91895215,-27.93645294,0.0593573699999,253:253:255
157,-48.74401127,-27.85099796,1.51145317,205:205:255
158,-48.93405507,-27.07048136,1.13244186,217:217:255
159,-48.97697258,-28.64962134,1.40660082,255:209:209
160,-48.70865352,-28.0936704,3.41905376,255:143:143
161,-48.43442193,-27.45416648,0.4955169,238:238:255
162,-48.98287063,-28.2210131,10.45352829,255:0:0
163,-48.43479903,-27.52332153,7.2305871,16:16:255
164,-48.89636748,-27.70772094,2.08292153,255:187:187
165,-48.91436787,-27.01134948,0.05449338,255:254:254
166,-48.93620753,-27.30292614,8.14493922,255:0:0
167,-48.92710354,-27.93209601,5.21002233,255:83:83
168,-48.91528041,-27.18895142,31.80727723,255:0:0
169,-48.52825269,-27.47402766,6.08784593,54:54:255
170,-48.8437046,-28.30119889,3.59921728,136:136:255
171,-48.73310467,-27.18187997,2.81767986,161:161:255
172,-48.83403631,-27.29357187,4.82221739,95:95:255
173,-48.80745358,-28.10758035,2.78928622,162:162:255
174,-48.68748284,-27.52562747,5.22029814,82:82:255
175,-48.76990233,-28.39498377,0.52149325,255:238:238
176,-48.62679329,-27.94554023,0.7979925,255:229:229
177,-48.6640067,-28.07111479,4.5175549,255:106:106
178,-48.7028633,-27.33978647,0.45795762,239:239:255
179,-48.47991804,-27.64681128,3.00966801,255:156:156
180,-48.76482982,-27.58853539,1.27156071,255:214:214
181,-48.50763822,-27.50512569,2.32165658,255:179:179
182,-48.74560004,-28.01186734,0.46191465,239:239:255
183,-48.91136756,-27.87023105,1.36171612,255:211:211
184,-48.99576114,-28.59005468,-9999,255:255:255
185,-48.8138391,-27.37866001,5.87337195,61:61:255
186,-48.71972035,-28.30868163,10.84196747,255:0:0
187,-48.7740361,-27.42155751,0.73776927,255:231:231
188,-48.9338204,-27.84923891,1.51543425,255:205:205
189,-48.81482158,-27.38925464,1.44475341,255:208:208
190,-48.97353419,-27.67432328,0.49347363,255:239:239
191,-48.6686998,-27.78779608,0.28104632,245:245:255
192,-48.81241643,-27.95142641,4.44040275,255:109:109
193,-48.82895316,-27.96465599,9.32527055,255:0:0
194,-48.89604684,-28.33678941,4.1568756,255:118:118
195,-48.8503824,-27.88944189,1.94872628,255:191:191
196,-48.78866617,-27.5189676,12.565647,0:0:255
197,-48.97386544,-28.19119583,4.32481915,255:113:113
198,-48.98884622,-27.96555088,8.21081503,0:0:255
199,-48.78541988,-28.37736064,2.45027952,255:175:175
200,-48.89499004,-27.79492193,7.32617777,255:14:14
201,-48.82092106,-28.19415774,1.32552488,255:212:212
202,-48.69900452,-27.76568152,0.78479905,255:230:230
203,-48.70885662,-28.15806557,2.95767032,255:158:158
204,-48.98554215,-28.28735789,2.01226203,255:189:189
205,-48.9547617,-27.96201454,1.24024917,255:215:215
206,-48.68307261,-27.29082304,3.92786681,255:126:126
207,-48.88010973,-28.14592395,3.88485816,255:127:127
208,-48.91030811,-27.82433243,5.46363274,255:75:75
209,-48.89296823,-28.49641783,1.34335164,255:211:211
210,-48.79886577,-28.5210215,-9999,255:255:255
211,-48.62132594,-27.28059466,2.49277914,255:173:173
212,-48.8258436,-27.89734326,1.34766707,210:210:255
213,-48.76547632,-27.06292678,5.78440996,64:64:255
214,-48.99370293,-28.08097942,5.51407974,72:72:255
215,-48.89215364,-28.38077669,2.30014163,255:180:180
216,-48.43964778,-27.50081504,0.56526636,255:237:237
217,-48.95000414,-27.29201576,2.23812171,255:182:182
218,-48.73595633,-27.75683496,0.70605351,255:232:232
219,-48.62424325,-27.12170744,3.91397792,255:126:126
220,-48.84375279,-27.24383886,1.57347689,255:204:204
221,-48.90649335,-27.37556404,0.60128476,255:236:236
222,-48.7068884,-27.60675815,15.25090978,255:0:0
223,-48.70983329,-27.9595707,0.10968256,255:252:252
224,-48.913279,-27.66201823,7.55427518,255:6:6
225,-48.73097665,-27.26165745,2.19548711,182:182:255
226,-48.78010439,-27.08947363,2.3285316,255:179:179
227,-48.96039672,-28.0609367,6.73772755,255:33:33
228,-48.83841016,-27.64498165,0.70523506,255:232:232
229,-48.42184507,-27.47502267,0.26561144,255:247:247
230,-48.72645793,-28.35261033,0.02715802,255:255:255
231,-48.64055608,-27.33669839,2.73457508,255:165:165
232,-48.62175048,-27.76100143,2.63787619,255:168:168
233,-48.90110226,-27.51339634,5.12605816,255:86:86
234,-48.89019213,-28.17657521,2.74585289,164:164:255
235,-48.8338182,-27.03844689,3.35284273,144:144:255
236,-48.87532369,-27.08125923,1.16759524,255:217:217
237,-48.96970634,-28.21915834,2.14694974,255:185:185
238,-48.8353533,-27.94108916,1.97384822,189:189:255
239,-48.478131,-27.45095993,1.7849809,255:197:197
240,-48.93787416,-27.44022005,4.5322576,105:105:255
241,-48.64924337,-27.46962569,1.99178417,255:190:190
242,-48.70633581,-27.66255184,7.4386809,255:10:10
243,-48.68946102,-28.2212711,7.30771765,13:13:255
244,-48.94587555,-28.01793982,1.5100308,255:206:206
245,-48.51302403,-27.44250705,2.43255948,255:175:175
246,-48.58981215,-27.38905752,1.8272668,194:194:255
247,-48.47727916,-27.65814738,1.99647348,255:190:190
248,-48.83413275,-28.59117931,0.04393005,255:254:254
249,-48.94048025,-27.26165794,0.72189896,255:232:232
250,-48.98994872,-27.10967671,3.88975059,126:126:255
251,-48.85222372,-27.66177159,1.09290661,255:219:219
252,-48.96525793,-27.79873557,1.5049867,205:205:255
253,-48.89130745,-27.52180612,2.0429205,187:187:255
254,-48.86018391,-27.83749836,5.71287514,255:67:67
255,-48.76652108,-27.47214827,5.73611635,65:65:255
256,-48.93496487,-28.27708087,5.66030542,255:69:69
257,-48.88484818,-27.04498693,5.39115151,255:78:78
258,-48.73939205,-27.06391721,8.60480139,0:0:255
259,-48.68768149,-28.09976671,2.48733141,255:173:173
260,-48.78182093,-27.35789889,1.75668616,197:197:255
261,-48.84591421,-27.3468334,10.52367963,255:0:0
262,-48.68123331,-27.73682414,0.68030595,232:232:255
263,-48.89929177,-27.22029996,3.88171109,255:127:127
264,-48.78353581,-27.95783726,1.34503386,210:210:255
265,-48.90099428,-27.86262832,1.85980016,255:194:194
266,-48.77452936,-27.39398457,6.60801832,255:37:37
267,-48.75866124,-27.52240253,2.65538831,255:168:168
268,-48.85162516,-28.02342434,5.70368368,66:66:255
269,-48.90410466,-28.45322372,1.08116405,255:220:220
270,-48.61367855,-27.88230943,1.0172859,221:221:255
271,-48.67428582,-27.67389419,2.6570803,255:168:168
272,-48.78817909,-28.41646944,16.51616582,0:0:255
273,-48.94679606,-28.34454102,7.63449255,255:3:3
274,-48.66390614,-27.52384776,0.12146853,250:250:255
275,-48.86988497,-28.12255222,0.85164795,226:226:255
276,-48.46877772,-27.64684329,3.81128152,129:129:255
277,-48.77159943,-27.95519548,3.42235708,142:142:255
278,-48.77890056,-28.21680326,1.19347188,255:216:216
279,-48.8687,-28.05992299,4.07002101,255:121:121
280,-48.76173486,-28.5037681,0.92805522,255:225:225
281,-48.70733616,-28.08731649,0.39736212,241:241:255
282,-48.59943564,-27.89785714,1.52257475,255:205:205
283,-48.83272245,-28.12618962,2.3327003,255:178:178
284,-48.84106138,-28.06294094,0.82344191,255:228:228
285,-48.70711305,-27.64698406,2.79420239,255:163:163
286,-48.90036241,-27.18217521,4.88993156,93:93:255
287,-48.91432615,-27.04309145,17.09503782,255:0:0
288,-48.99184891,-28.21279474,2.1301127,255:185:185
289,-48.8528271,-27.13497991,15.41769464,0:0:255
290,-48.6869975,-27.29749065,0.70801298,255:232:232
291,-48.62877324,-27.44171659,4.28087671,255:114:114
292,-48.49947644,-27.49862808,0.73598459,230:230:255
293,-48.9792329,-27.85244003,2.23191722,255:182:182
294,-48.99083382,-27.69937395,0.75467418,255:231:231
295,-48.96715076,-27.21652165,5.29976969,80:80:255
296,-48.57250695,-27.1925217,1.90297367,255:193:193
297,-48.83934688,-27.40918032,3.71863683,255:133:133
298,-48.90910247,-27.98999625,7.37814025,255:12:12
299,-48.62209406,-27.87384531,2.20735558,255:183:183
300,-48.68875184,-27.69088585,3.82667978,255:129:129
301,-48.87352874,-28.60572682,2.56399419,255:171:171
302,-48.49266234,-27.482539,2.75100177,255:165:165
303,-48.76064392,-27.97191093,2.33987815,255:178:178
304,-48.94467669,-27.6073395,4.64915459,255:102:102
305,-48.86439381,-27.56706203,2.64884077,167:167:255
306,-48.61351256,-27.37413322,3.8975868,255:127:127
307,-48.69646807,-27.61892914,10.12717124,255:0:0
308,-48.70029087,-27.84921429,14.14018261,255:0:0
309,-48.80194638,-27.84841422,3.24993823,147:147:255
310,-48.95955643,-27.78005053,0.54037185,237:237:255
311,-48.59626501,-27.57546358,2.86706853,255:161:161
312,-48.98290186,-28.28863144,1.63266812,255:202:202
313,-48.69543553,-27.58035409,1.67753696,255:200:200
314,-48.93625235,-28.31755654,0.67053852,255:233:233
315,-48.81724874,-27.14884773,4.28027894,113:113:255
316,-48.93508293,-28.64992717,1.7560277,255:198:198
317,-48.89432568,-27.26797522,8.06968127,0:0:255
318,-48.88858646,-27.17580165,2.95374696,157:157:255
319,-48.82536358,-27.59769785,3.80441082,255:130:130
320,-48.83474764,-27.87949216,1.03922181,220:220:255
321,-48.96094905,-28.06055038,0.86837891,255:227:227
322,-48.93670364,-27.04597053,3.12465697,151:151:255
323,-48.67988695,-27.8523475,5.86341145,61:61:255
324,-48.89919374,-28.1213425,2.98551755,156:156:255
325,-48.94666967,-28.07271295,11.48505849,0:0:255
326,-48.83760213,-27.9055225,1.65458329,200:200:255
327,-48.86845871,-27.46073655,2.47551675,255:174:174
328,-48.98432727,-28.41355637,2.29233343,255:180:180
329,-48.80787621,-27.63274541,0.93175505,255:225:225
330,-48.87703318,-28.21115343,3.51859372,255:139:139
331,-48.86312979,-28.19596556,0.18226896,255:249:249
332,-48.74903096,-27.48203292,5.00625021,89:89:255
333,-48.89780584,-27.60451417,6.47698196,255:42:42
334,-48.84779316,-27.50483122,7.39409352,10:10:255
335,-48.678554,-27.55255591,7.82114169,255:0:0
336,-48.87557992,-27.3598738,1.3490425,210:210:255
337,-48.480681,-27.65255542,2.10538122,255:186:186
338,-48.84392973,-27.71156986,4.46225594,255:108:108
339,-48.99104565,-27.88556446,0.98938132,222:222:255
340,-48.82782003,-28.20812102,4.67616506,255:101:101
341,-48.94379301,-27.04088908,3.57839151,255:137:137
342,-48.67548579,-28.04154426,0.33004798,244:244:255
343,-48.87236867,-27.3234439,13.11163416,255:0:0
344,-48.83122418,-28.12503614,0.86825029,226:226:255
345,-48.95421958,-28.02170608,5.94894325,255:59:59
346,-48.99652487,-27.83747992,4.52094783,255:106:106
347,-48.97577379,-27.54839284,1.31557627,255:212:212
348,-48.68697969,-27.29638018,6.10869387,255:54:54
349,-48.73835531,-27.94766831,0.22562798,247:247:255
350,-48.66912221,-28.21294375,0.11478089,251:251:255
351,-48.93394261,-27.67082241,10.12756911,255:0:0
352,-48.92888444,-27.33891032,1.86716655,193:193:255
353,-48.65792733,-27.12142781,0.34850509,255:244:244
354,-48.86712992,-27.44947551,3.35986991,255:145:145
355,-48.95842585,-27.886859,6.0880377,255:54:54
356,-48.70031037,-27.39380371,3.79556536,129:129:255
357,-48.86916572,-27.63782639,4.72674211,255:99:99
358,-48.81511562,-27.67132399,4.2892935,113:113:255
359,-48.93548727,-27.07972023,0.73486895,230:230:255
360,-48.91092611,-27.38136681,11.63827255,0:0:255
361,-48.90468588,-28.21711571,2.07324506,255:187:187
362,-48.82673898,-27.47696913,5.40934207,255:77:77
363,-48.63973737,-28.1393532,8.84436432,255:0:0
364,-48.84606477,-27.17558685,2.40081493,255:176:176
365,-48.921406,-27.01189594,1.3802641,255:210:210
366,-48.78241988,-27.47915414,16.35351316,0:0:255
367,-48.79656255,-28.11322204,1.21133317,255:216:216
368,-48.65556164,-27.31017421,6.34032297,45:45:255
369,-48.9368754,-27.7436373,3.31531129,145:145:255
370,-48.99272937,-27.69905956,6.91121073,26:26:255
371,-48.85227515,-27.30786278,6.80325191,255:31:31
372,-48.92216181,-28.07856318,4.56000493,255:105:105
373,-48.98613048,-28.63498643,10.36582514,0:0:255
374,-48.70416235,-28.02155826,0.94738853,255:224:224
375,-48.84973673,-27.78695849,8.56192249,255:0:0
376,-48.91915647,-27.04589905,4.0199442,255:123:123
377,-48.83992778,-27.54894812,1.4994549,205:205:255
378,-48.86037886,-27.69666144,1.21898535,255:215:215
379,-48.7245474,-27.49321749,4.41144178,255:110:110
380,-48.39821387,-27.492835,4.5171732,105:105:255
381,-48.80142424,-27.77939564,4.53526279,255:106:106
382,-48.78911749,-27.82330266,1.33263851,255:212:212
383,-48.6644066,-28.19698731,4.53757068,255:106:106
384,-48.88587311,-28.21836662,0.46246417,239:239:255
385,-48.81750819,-28.24821718,0.08288311,255:253:253
386,-48.73061526,-27.68746555,0.44333603,240:240:255
387,-48.85992169,-27.26667019,1.13992257,255:218:218
388,-48.81870297,-27.53171467,4.07730136,120:120:255
389,-48.84691888,-27.24393011,2.64062822,167:167:255
390,-48.78430367,-27.12974374,0.3733936,242:242:255
391,-48.57506578,-27.59731264,2.83501353,255:162:162
392,-48.83506063,-27.16345535,4.213018,115:115:255
393,-48.50368701,-27.63283549,2.43404871,255:175:175
394,-48.50890712,-27.54721566,0.91528501,224:224:255
395,-48.60434024,-28.02318044,0.53522634,237:237:255
396,-48.76122066,-27.28135592,6.85193061,255:29:29
397,-48.48132877,-27.15291206,8.26490079,255:0:0
398,-48.88406731,-27.67908159,13.68593994,255:0:0
399,-48.72660031,-27.13429225,4.3466912,255:112:112
400,-48.82138878,-27.67856715,7.10902827,255:21:21
401,-48.69209396,-27.886104,4.84819839,94:94:255
402,-48.87255096,-27.32187868,4.26460854,114:114:255
403,-48.99889436,-27.88277435,0.49664535,255:239:239
404,-48.7239486,-27.01227695,1.19931319,255:216:216
405,-48.88675752,-28.43321274,6.3688492,255:45:45
406,-48.94718052,-28.63356146,0.16610537,249:249:255
407,-48.95724469,-28.42733548,2.47827821,173:173:255
408,-48.93542089,-27.42432802,3.62761955,135:135:255
409,-48.85947978,-28.26147284,0.73034705,255:231:231
410,-48.87710548,-28.02409155,5.41004035,76:76:255
411,-48.63304493,-28.02499765,1.68450888,255:200:200
412,-48.78214654,-27.52451639,6.91894126,255:27:27
413,-48.7110963,-27.27423256,-9999,255:255:255
414,-48.4329766,-27.51032163,3.11182373,152:152:255
415,-48.96001167,-27.44950915,2.93841442,157:157:255
416,-48.83842279,-27.85886146,2.20251113,255:183:183
417,-48.68171393,-27.05020339,0.77975683,255:230:230
418,-48.52740086,-27.44918267,0.87740713,226:226:255
419,-48.87450687,-28.26193727,3.19416116,255:150:150
420,-48.93217573,-27.82300621,7.76442589,0:0:255
421,-48.71870454,-28.12720509,4.54190314,255:106:106
422,-48.46591428,-27.14422747,4.11508708,119:119:255
423,-48.62556294,-27.08805686,0.30543873,244:244:255
424,-48.77836574,-27.5585556,1.08984675,219:219:255
425,-48.79277713,-27.81920868,3.63401978,135:135:255
426,-48.98807062,-27.12791269,4.20043286,255:117:117
427,-48.71036177,-27.86098077,0.89121126,255:226:226
428,-48.91694795,-27.14017728,2.53951547,255:172:172
429,-48.97099997,-28.21538327,13.66801978,0:0:255
430,-48.89529392,-28.06863025,4.22499339,255:116:116
431,-48.75143234,-27.58754514,1.2506377,255:214:214
432,-48.98459684,-28.08097357,3.67355378,133:133:255
433,-48.75731743,-27.68500333,4.38654422,255:111:111
434,-48.7589178,-28.00658351,2.09743223,185:185:255
435,-48.86316539,-28.22061787,2.19582192,255:183:183
436,-48.80569392,-27.57273464,0.85274169,226:226:255
437,-48.77926885,-27.8249168,1.07174206,255:220:220
438,-48.81093963,-27.91653802,0.20401363,255:249:249
439,-48.52953041,-27.72388393,1.80790551,255:196:196
440,-48.96990645,-27.53961347,8.96347561,255:0:0
441,-48.95965704,-27.10276845,6.20325016,255:51:51
442,-48.63459162,-27.76954862,2.54018098,255:172:172
443,-48.85610611,-28.11974212,1.16039011,216:216:255
444,-48.766889,-27.4089098,0.81776316,228:228:255
445,-48.84139021,-28.23665725,3.60554319,255:136:136
446,-48.88297326,-27.43217072,2.62764707,168:168:255
447,-48.88740579,-28.48115332,7.04565397,22:22:255
448,-48.81995804,-27.64111522,4.93403373,255:93:93
449,-48.86473999,-28.44073538,0.00652305999998,255:255:255
450,-48.88179584,-27.15508117,2.61698187,255:169:169
451,-48.61886037,-27.02161434,2.55869899,255:171:171
452,-48.9567527,-27.39817382,2.58616727,169:169:255
453,-48.8290021,-28.33016188,3.65755083,255:135:135
454,-48.69880198,-27.80814641,8.84360514,0:0:255
455,-48.81224651,-27.24637931,1.75962633,255:197:197
456,-48.99538719,-27.1328951,0.04557234,255:254:254
457,-48.94823527,-28.18254212,7.56587642,255:6:6
458,-48.80741043,-27.47541653,6.19741838,50:50:255
459,-48.77738579,-27.60534397,1.22125571,214:214:255
460,-48.77321866,-27.22004655,1.00400347,221:221:255
461,-48.70510552,-27.94400801,2.09398945,255:186:186
462,-48.91858245,-27.88235626,0.59287289,235:235:255
463,-48.6567853,-27.41471223,1.39711246,255:209:209
464,-48.9543357,-27.70756315,0.94261343,255:224:224
465,-48.66075951,-27.74653858,0.01353715,255:255:255
466,-48.76964588,-27.46142823,3.35270706,144:144:255
467,-48.98997199,-27.92288549,6.99231317,255:25:25
468,-48.95590583,-27.47932274,1.6996154,198:198:255
469,-48.97015927,-27.20014725,3.52891254,138:138:255
470,-48.91054843,-28.16326933,11.28962749,255:0:0
471,-48.98758498,-27.65217968,0.44893782,240:240:255
472,-48.99115392,-27.41590548,5.66840493,67:67:255
473,-48.89884848,-27.80162996,1.33911856,210:210:255
474,-48.4827846,-27.44500557,5.95530954,255:59:59
475,-48.7217883,-27.13239959,16.52625425,0:0:255
476,-48.6091387,-27.30176263,2.41329175,255:176:176
477,-48.6881957,-27.90341213,4.7252631,255:99:99
478,-48.55388121,-27.73457469,4.73742804,98:98:255
479,-48.69663181,-27.60824751,7.43366703,255:10:10
480,-48.83824547,-27.62286218,2.76043442,255:164:164
481,-48.89863181,-28.47888089,3.20447918,255:150:150
482,-48.98380663,-27.50670493,9.24189783,255:0:0
483,-48.84084367,-27.66066753,0.54079484,255:238:238
484,-48.88981343,-28.28494383,3.18946679,255:150:150
485,-48.99633867,-28.66369758,8.53028551,0:0:255
486,-48.98461725,-27.41243774,6.41467001,43:43:255
487,-48.95302886,-28.00124278,3.62671058,135:135:255
488,-48.70697871,-27.34443483,5.24913708,81:81:255
489,-48.98235154,-28.48173334,1.65784612,255:201:201
490,-48.78115081,-28.21119669,4.49301688,255:107:107
491,-48.79072169,-27.27323819,2.17306007,183:183:255
492,-48.90991381,-27.51852585,5.97710691,57:57:255
493,-48.7753995,-28.10600699,6.79361897,30:30:255
494,-48.81184084,-27.38444329,3.27134262,255:147:147
495,-48.65808616,-27.34159648,1.53812761,204:204:255
496,-48.86814839,-27.44046722,1.51220783,205:205:255
497,-48.73759899,-27.02866035,5.9835651,255:58:58
