,X,Y,srtm30_wgs84-tdx12_abs,srtm30_wgs84-tdx12_color
63,-56.50590424,-18.7555808,3.18931752,255:140:140
64,-56.4879031,-18.96210371,1.62004739,255:197:197
65,-56.81788429,-18.54322711,1.23618741,255:211:211
66,-56.64332651,-18.56068708,5.49574588,255:56:56
67,-56.14300741,-18.06394443,6.20964151,255:30:30
68,-56.0073986,-18.80449652,5.03990415,255:72:72
69,-56.13958011,-18.08351196,3.72228243,255:120:120
70,-56.45386255,-18.55601468,4.1045605,255:106:106
71,-56.23467633,-18.71696767,3.77544716,255:118:118
72,-56.83028603,-18.38549455,5.35468368,255:61:61
73,-56.32158903,-18.28941127,4.90182778,255:77:77
74,-56.72650808,-18.63351637,5.2598814,255:64:64
75,-56.88638444,-18.56106586,0.53592035,255:236:236
76,-56.65315006,-18.47744042,1.81610625,255:189:189
77,-56.15171324,-18.19846434,7.07576539,255:0:0
78,-56.1799505,-18.61266051,0.05987097,255:253:253
79,-56.9774082,-18.7900769,3.82112985,255:117:117
80,-56.96236607,-18.97070811,2.95498178,255:148:148
81,-56.14958346,-18.30757967,2.16609475,176:176:255
82,-56.36846015,-18.95148724,4.86271383,255:79:79
83,-56.34446235,-18.75502713,1.269659,208:208:255
84,-56.70504737,-18.56508628,3.71782047,255:120:120
85,-56.23540296,-18.61951124,4.38863153,255:96:96
86,-56.9419151,-18.25549955,0.78842228,255:227:227
87,-56.15162212,-18.01383793,4.74931463,255:83:83
88,-56.98712656,-18.34955662,2.3500097,169:169:255
89,-56.66929929,-18.01728851,2.42476972,255:167:167
90,-56.62753871,-18.15088741,4.03435887,255:109:109
91,-56.40618286,-18.22009033,1.84874579,187:187:255
92,-56.65038699,-18.6875448,2.56365983,255:162:162
93,-56.25027147,-18.50959419,3.06196634,255:144:144
94,-56.35491551,-18.46631343,2.72885953,255:156:156
95,-56.75174283,-18.89217641,2.41540056,255:168:168
96,-56.08754248,-18.7516582,2.40369913,255:168:168
97,-56.47633999,-18.16179282,3.10511523,255:143:143
98,-56.8401881,-18.63986632,4.50947624,255:92:92
99,-56.28301832,-18.63188747,3.63538717,255:123:123
100,-56.27691909,-18.01871808,4.73554665,255:83:83
101,-56.8640015,-18.82545111,1.11424801,255:215:215
102,-56.40846064,-18.08617434,6.7090801,255:12:12
103,-56.12800326,-18.32921303,1.11326737,214:214:255
104,-56.03424202,-18.20562844,5.5930797,255:52:52
105,-56.28143522,-18.62231155,2.27982498,255:173:173
106,-56.91710265,-18.78146376,3.7278919,255:120:120
107,-56.30022991,-18.66796793,0.89773803,255:223:223
108,-56.52616883,-18.49051194,2.9552205,255:148:148
109,-56.38895625,-18.93596381,4.0492211,255:108:108
110,-56.88299165,-18.61307056,2.79250063,255:154:154
111,-56.87711419,-18.97057023,1.75979853,191:191:255
112,-56.41560784,-18.99091949,3.89062181,255:114:114
113,-56.82168814,-18.46570916,3.72855869,255:120:120
114,-56.58426306,-18.10921496,4.33203403,255:98:98
115,-56.8715908,-18.74122702,3.96026703,255:112:112
116,-56.71896242,-18.2592467,4.79963858,255:81:81
117,-56.85993492,-18.1427604,2.39524994,255:168:168
118,-56.25673422,-18.73250207,5.74130158,255:47:47
119,-56.36725039,-18.10194038,3.17253381,255:140:140
120,-56.76606898,-18.98035193,1.93522401,255:185:185
121,-56.07574829,-18.9800188,3.97036088,255:111:111
122,-56.0260924,-18.15751623,8.8099343,255:0:0
123,-56.13764638,-18.5977401,5.0448415,255:72:72
124,-56.13994388,-18.92147958,4.97787176,255:75:75
125,-56.93005968,-18.69490031,5.99824942,255:37:37
126,-56.88281919,-18.23305457,6.22765767,255:29:29
127,-56.2958822,-18.27462369,6.03479768,255:36:36
128,-56.32009163,-18.87178288,1.18833592,255:212:212
129,-56.93070657,-18.32234939,5.57690153,255:53:53
130,-56.52567198,-18.98014568,0.91874027,255:222:222
131,-56.67043509,-18.71970673,2.50380649,255:165:165
132,-56.00400112,-18.5279752,4.13332321,255:105:105
133,-56.70182908,-18.52521124,7.83244926,255:0:0
134,-56.96374071,-18.02829577,4.39788914,255:96:96
135,-56.8987083,-18.37754876,1.32329505,255:207:207
136,-56.88988545,-18.82200253,3.57564311,255:126:126
137,-56.91042312,-18.5550859,2.44633932,255:167:167
138,-56.30340252,-18.82779484,4.19465532,255:103:103
139,-56.41419499,-18.41463875,2.94628026,255:148:148
140,-56.58240295,-18.66233425,5.33786996,255:61:61
141,-56.24416165,-18.35283992,0.748971,255:228:228
142,-56.5660414,-18.48192384,5.49627522,255:56:56
143,-56.9914217,-18.95634344,7.2316524,255:0:0
144,-56.35409934,-18.66684943,1.88145024,255:187:187
145,-56.63066269,-18.27890958,2.62150464,255:160:160
146,-56.83069139,-18.75917783,5.33537168,61:61:255
147,-56.64193283,-18.44360618,2.59276215,255:161:161
148,-56.74008125,-18.72481385,1.1254342,255:215:215
149,-56.27379301,-18.99482066,2.69120325,255:158:158
150,-56.60268415,-18.11493405,1.67141582,255:195:195
151,-56.93326778,-18.19232828,0.3724177,241:241:255
152,-56.45278889,-18.73868363,0.2271193,255:247:247
153,-56.29582656,-18.78503181,4.17979339,255:104:104
154,-56.43919225,-18.17024568,4.47661591,255:93:93
155,-56.16183378,-18.04428419,7.53516376,255:0:0
156,-56.32787555,-18.09214628,6.25535691,255:28:28
157,-56.30067836,-18.70895775,3.76136018,255:119:119
158,-56.36389051,-18.06165517,0.50828017,236:236:255
159,-56.8523297,-18.09785955,5.74981998,255:47:47
160,-56.01069508,-18.27575483,7.61315582,255:0:0
161,-56.79523364,-18.64415262,4.76751511,255:82:82
162,-56.05881819,-18.34224422,4.88842933,255:78:78
163,-56.30534185,-18.23872435,4.98874074,255:74:74
164,-56.78468985,-18.01068667,0.64290309,255:232:232
165,-56.45209164,-18.15106015,1.46344907,255:202:202
166,-56.79929625,-18.33584368,2.3337459,255:171:171
167,-56.06720297,-18.15925359,5.24381241,255:65:65
168,-56.35638195,-18.55765147,2.05318744,255:181:181
169,-56.79381784,-18.9260221,3.72816487,255:120:120
170,-56.39919548,-18.13181519,4.4269905,255:95:95
171,-56.37034215,-18.38120291,4.77724201,255:82:82
172,-56.93439454,-18.92299312,2.59410182,255:161:161
173,-56.19890157,-18.07155883,3.29258098,255:136:136
174,-56.34509445,-18.06860912,2.16335296,255:177:177
175,-56.57819764,-18.86457883,2.55682237,255:163:163
176,-56.56903868,-18.19691494,3.0457033,255:145:145
177,-56.64277271,-18.80109991,2.64940696,255:159:159
178,-56.83941971,-18.85505078,3.60032431,255:125:125
179,-56.17822818,-18.9981785,3.4594551,255:130:130
180,-56.31093897,-18.42696673,4.81041433,255:81:81
181,-56.31004374,-18.19977969,7.07466867,255:0:0
182,-56.64940737,-18.38678054,1.49287224,255:201:201
183,-56.78343313,-18.29090653,1.20167498,255:212:212
184,-56.26775927,-18.46905156,2.57808641,255:162:162
185,-56.96008839,-18.11467562,3.84730298,255:116:116
186,-56.70992182,-18.25237308,0.29799008,244:244:255
187,-56.2327385,-18.10032153,3.73755571,255:120:120
188,-56.41252299,-18.22195195,3.40954324,255:132:132
189,-56.55749731,-18.86863665,3.67305456,255:122:122
190,-56.07744816,-18.51340935,3.3682806,255:133:133
191,-56.20116724,-18.19416599,0.47132028,255:238:238
192,-56.95987085,-18.17157348,4.45426575,255:94:94
193,-56.34908994,-18.64392953,4.35246696,255:97:97
194,-56.53794674,-18.16232059,0.17074147,248:248:255
195,-56.64129893,-18.30575711,0.98344915,255:220:220
196,-56.07180882,-18.20772148,5.58434207,255:53:53
197,-56.98411357,-18.81825234,2.44388387,255:167:167
198,-56.37510409,-18.99144019,4.16403095,255:104:104
199,-56.94942739,-18.84455468,2.88144767,255:151:151
200,-56.48538949,-18.267348,2.64068367,255:160:160
201,-56.93500036,-18.14978084,3.14151037,255:141:141
202,-56.18459251,-18.17978516,10.28744268,255:0:0
203,-56.47620803,-18.30409292,4.20783744,255:103:103
204,-56.63403704,-18.37004311,0.25253716,255:246:246
205,-56.93043282,-18.28400536,2.86638727,255:151:151
206,-56.33539324,-18.65716723,4.40148608,255:96:96
207,-56.04748889,-18.18150849,2.49880812,255:165:165
208,-56.83394026,-18.48843328,0.90164818,222:222:255
209,-56.20521553,-18.01798735,1.28932932,255:209:209
210,-56.62655332,-18.12795333,3.08722443,255:143:143
211,-56.61335479,-18.41248338,6.05504145,255:35:35
212,-56.85854374,-18.2105495,0.14181758,255:250:250
213,-56.49416529,-18.92274569,2.07872475,255:180:180
214,-56.74681681,-18.12192923,4.94054041,255:76:76
215,-56.26097134,-18.72454175,4.98399619,255:74:74
216,-56.56848586,-18.15372694,2.25670207,255:173:173
217,-56.03839226,-18.24782808,9.01979234,255:0:0
218,-56.429655,-18.6331673,0.223012,255:247:247
219,-56.29025964,-18.227911,4.642717,255:87:87
220,-56.40155837,-18.25890536,3.7189542,255:120:120
221,-56.66730043,-18.360412,5.842318,255:43:43
222,-56.30594959,-18.05858278,5.46036612,255:57:57
223,-56.21330113,-18.06982169,5.44367217,255:58:58
224,-56.26696629,-18.68715227,1.58841885,255:198:198
225,-56.80061506,-18.79181703,1.75074475,255:192:192
226,-56.72396697,-18.45813153,5.65623277,49:49:255
227,-56.67308089,-18.66404538,5.44918845,255:57:57
228,-56.39929469,-18.64178966,0.07501735,255:253:253
229,-56.06084855,-18.1550264,5.63420715,255:51:51
230,-56.54868141,-18.53362877,4.07950114,255:107:107
231,-56.8310142,-18.7271464,7.89056832,255:0:0
232,-56.78845952,-18.71275543,3.05077665,255:145:145
233,-56.97382078,-18.77626403,4.5016954,255:92:92
234,-56.72171983,-18.52135181,5.03467161,255:73:73
235,-56.61383053,-18.97647035,0.79587872,255:227:227
236,-56.05023024,-18.77598437,6.72237794,255:11:11
237,-56.88600721,-18.76103498,6.80406741,255:8:8
238,-56.19534284,-18.97645347,5.14150278,255:69:69
239,-56.87885017,-18.50805028,6.21160524,255:30:30
240,-56.78473116,-18.14898543,2.57887045,255:162:162
241,-56.96232499,-18.94011541,1.60397227,255:197:197
242,-56.51945322,-18.70940492,2.50773684,255:164:164
243,-56.5143949,-18.7267491,2.72497142,255:156:156
244,-56.19410218,-18.00188421,5.95163593,255:39:39
245,-56.71308435,-18.6542041,3.2784419,255:136:136
246,-56.61451844,-18.13398124,4.79802636,255:81:81
247,-56.37281528,-18.66306544,1.77454857,190:190:255
248,-56.7110489,-18.42657683,2.71918127,255:157:157
249,-56.49770727,-18.71837451,0.75212838,255:228:228
250,-56.09476371,-18.67359748,2.86530397,255:151:151
251,-56.79305726,-18.01372688,2.87676194,255:151:151
252,-56.70253066,-18.37901567,3.0726514,255:144:144
253,-56.47579905,-18.13077497,0.72095122,255:229:229
254,-56.38867144,-18.52212189,0.85178606,255:225:225
255,-56.03536804,-18.48472238,5.24410858,255:65:65
256,-56.64189515,-18.81285404,3.38818854,255:132:132
257,-56.4304774,-18.7665194,1.20167178,255:212:212
258,-56.04571809,-18.79378396,1.24784073,255:210:210
259,-56.8720708,-18.70965083,3.52892514,255:127:127
260,-56.03231318,-18.92667687,6.0109459,255:37:37
261,-56.22861958,-18.43032097,5.01310262,255:73:73
262,-56.21177392,-18.45473181,3.09405482,255:143:143
263,-56.67660854,-18.14267787,5.04890854,255:72:72
264,-56.4677193,-18.8399241,0.35580048,242:242:255
265,-56.65885785,-18.37370205,2.59005275,255:161:161
266,-56.72744235,-18.38957449,4.01351195,255:110:110
267,-56.8714322,-18.87911578,1.18818292,211:211:255
268,-56.54731656,-18.3105832,4.40623329,255:95:95
269,-56.29858803,-18.74874461,3.87538148,255:115:115
270,-56.56495691,-18.70639367,2.10228665,255:179:179
271,-56.44882818,-18.09841257,2.49577538,255:165:165
272,-56.53812883,-18.00512339,2.55081775,255:163:163
273,-56.50068259,-18.14513072,5.60677963,255:52:52
274,-56.01559231,-18.06287399,6.33237677,255:25:25
275,-56.30435753,-18.03052484,1.91064503,255:186:186
276,-56.18852592,-18.35042726,5.47431474,255:57:57
277,-56.70061928,-18.40609302,2.94398164,255:149:149
278,-56.80076512,-18.24715564,4.97222205,255:75:75
279,-56.32900395,-18.5592459,4.07049168,255:108:108
280,-56.5249261,-18.23923231,12.65603936,255:0:0
281,-56.96382576,-18.54790429,6.30529445,255:26:26
282,-56.97035698,-18.76565553,1.32563242,255:207:207
283,-56.0240638,-18.35268315,2.19096156,255:176:176
284,-56.76419261,-18.7535349,1.01684226,255:219:219
285,-56.00655166,-18.91336309,4.78904556,255:81:81
286,-56.41992125,-18.27545688,4.6779728,255:85:85
287,-56.93479727,-18.07496995,2.02111801,255:182:182
288,-56.20515582,-18.12137021,6.54997514,255:17:17
289,-56.11373838,-18.40968455,2.8107551,255:153:153
290,-56.18734104,-18.80308105,5.72180656,255:48:48
291,-56.46931078,-18.62332289,1.37167666,255:206:206
292,-56.54315627,-18.16632283,4.00767146,255:110:110
293,-56.27326519,-18.94320964,2.88747603,255:151:151
294,-56.44657541,-18.96980216,3.1179066,255:142:142
295,-56.87434442,-18.55520925,0.79518427,226:226:255
296,-56.00983558,-18.45913136,3.26863501,255:137:137
297,-56.07358474,-18.23595959,7.019335,255:0:0
298,-56.60311825,-18.50454425,2.67296033,255:158:158
299,-56.89775979,-18.04178737,6.32604443,255:26:26
300,-56.96429858,-18.97803637,3.2708667,255:137:137
301,-56.14397293,-18.25146209,4.33757579,255:98:98
302,-56.89883507,-18.98033409,1.86047896,255:188:188
303,-56.26860194,-18.69166773,6.25148205,255:28:28
304,-56.54830004,-18.64842119,0.90285887,255:223:223
305,-56.12313478,-18.26926867,4.53335986,255:91:91
306,-56.97344283,-18.72392081,4.36600376,255:97:97
307,-56.78155711,-18.83478158,1.98453549,255:183:183
308,-56.12371943,-18.31026968,5.16326069,255:68:68
309,-56.83932942,-18.41959739,2.44417346,255:167:167
310,-56.41094172,-18.68828779,5.88251217,255:42:42
311,-56.867237,-18.00672894,3.29516227,255:136:136
312,-56.90109694,-18.17960048,7.22710266,255:0:0
313,-56.88698223,-18.55262609,1.10631656,255:215:215
314,-56.16105117,-18.66527242,2.83775904,255:152:152
315,-56.86865179,-18.11202653,3.89700452,255:114:114
316,-56.26860883,-18.28104407,2.41730113,255:168:168
317,-56.45128982,-18.89280908,2.39716833,255:168:168
318,-56.09178033,-18.67439844,1.79623623,255:190:190
319,-56.30502924,-18.51843031,4.17123195,255:104:104
320,-56.27613099,-18.76494363,4.97775055,255:75:75
321,-56.72082287,-18.87949894,2.19839988,255:176:176
322,-56.75768155,-18.77146179,3.44270857,255:130:130
323,-56.5862088,-18.10783397,1.41017336,255:204:204
324,-56.81292072,-18.94374338,0.82646242,255:225:225
325,-56.74269195,-18.17405447,2.59704054,255:161:161
326,-56.70147843,-18.65666819,4.05466724,255:108:108
327,-56.51547727,-18.31163684,1.85287775,255:188:188
328,-56.64325942,-18.82706547,3.74908202,255:119:119
329,-56.11644105,-18.41406035,5.02137926,255:73:73
330,-56.42138494,-18.56059698,4.93990105,255:76:76
331,-56.47908016,-18.63504829,3.2690993,255:137:137
332,-56.39483781,-18.26897913,3.97263827,255:111:111
333,-56.53932295,-18.20145443,1.85869196,255:188:188
334,-56.19367138,-18.38348495,3.0068233,255:146:146
335,-56.13177947,-18.13629437,4.82154096,255:80:80
336,-56.20180105,-18.50886969,0.94597358,255:221:221
337,-56.25171656,-18.94805774,2.56852256,255:162:162
338,-56.63539507,-18.34893403,0.45878586,238:238:255
339,-56.2366484,-18.29948163,6.02076256,255:37:37
340,-56.21964917,-18.16148112,3.80745658,255:117:117
341,-56.77877075,-18.88466197,1.40223252,204:204:255
342,-56.60558146,-18.59992135,8.17908288,255:0:0
343,-56.86258537,-18.51594726,6.15463209,255:32:32
344,-56.99342812,-18.94272017,1.71222537,255:193:193
345,-56.71137845,-18.22450198,4.27750434,255:100:100
346,-56.38877147,-18.75882819,3.167245,255:140:140
347,-56.56545791,-18.7758982,1.88804872,255:187:187
348,-56.37404524,-18.78438314,3.78031812,255:118:118
349,-56.35165034,-18.50530848,2.97039625,255:148:148
350,-56.18137796,-18.24312821,5.83578837,255:43:43
351,-56.33089028,-18.74326,2.50365467,255:165:165
352,-56.64966836,-18.24993528,5.1431069,255:69:69
353,-56.89739597,-18.50350133,3.41644031,255:131:131
354,-56.54172445,-18.77653456,1.44715694,255:203:203
355,-56.71290168,-18.23078338,6.1682683,255:31:31
356,-56.95896774,-18.39979641,1.55004934,255:199:199
357,-56.03583321,-18.19737831,3.484727,255:129:129
358,-56.48635628,-18.46707278,5.57570093,255:53:53
359,-56.70917277,-18.5640868,4.77900185,255:82:82
360,-56.15875236,-18.63135319,0.86930492,255:224:224
361,-56.7348111,-18.57193043,5.3729777,255:60:60
362,-56.36997614,-18.89712028,1.45355793,255:203:203
363,-56.83883231,-18.79256289,2.76262763,255:155:155
364,-56.76803474,-18.52733709,7.25249774,255:0:0
365,-56.08309778,-18.01535481,2.78695172,255:154:154
366,-56.11029417,-18.94745786,3.85213419,255:115:115
367,-56.67235065,-18.3076883,3.29912134,255:136:136
368,-56.65079908,-18.95561507,4.86037115,255:79:79
369,-56.95948131,-18.70624259,3.85893799,255:115:115
370,-56.98270731,-18.572461,2.91289684,255:150:150
371,-56.66731764,-18.81661698,4.01634653,255:110:110
372,-56.83719386,-18.47129758,0.42881595,255:240:240
373,-56.37015772,-18.17122297,0.47867984,237:237:255
374,-56.36791356,-18.17449405,3.97647916,255:111:111
375,-56.72235823,-18.70799866,1.26702165,208:208:255
376,-56.53334034,-18.45396138,5.70274369,255:48:48
377,-56.54861492,-18.68660014,1.31358544,255:208:208
378,-56.97758473,-18.76325567,3.48432107,255:129:129
379,-56.9298631,-18.57036435,2.15367001,255:177:177
380,-56.5086397,-18.17242473,5.5374268,255:54:54
381,-56.47231373,-18.87590606,3.87395325,255:115:115
382,-56.1826968,-18.10428302,8.41802489,255:0:0
383,-56.81412361,-18.67940155,2.36893922,255:169:169
384,-56.8609428,-18.48873464,1.18859983,255:212:212
385,-56.72314586,-18.83061524,1.5217842,255:200:200
386,-56.83405927,-18.88720425,3.06436313,255:144:144
387,-56.03427443,-18.87287005,5.56350564,255:53:53
388,-56.68816399,-18.90179141,1.90252533,255:186:186
389,-56.55801406,-18.85645587,5.73638474,255:47:47
390,-56.08737629,-18.60890593,2.78072372,255:154:154
391,-56.4324519,-18.86027778,1.34954528,255:206:206
392,-56.59319376,-18.87743107,4.53275092,255:91:91
393,-56.41290844,-18.16636047,5.40072653,255:59:59
394,-56.15257028,-18.85295412,4.17925592,255:104:104
395,-56.15993579,-18.16386152,2.19981803,255:176:176
396,-56.72999008,-18.5320217,6.45213839,255:21:21
397,-56.63639739,-18.03730837,2.971431,255:148:148
398,-56.9902371,-18.64089689,1.83100498,255:189:189
399,-56.83279635,-18.8186423,5.95260993,255:39:39
400,-56.38457492,-18.92504116,2.96099908,255:148:148
401,-56.13123687,-18.29692591,5.68625123,255:49:49
402,-56.92248704,-18.17313187,2.91523782,255:150:150
403,-56.59062996,-18.44871638,4.83008337,255:80:80
404,-56.85677612,-18.99515292,0.53437196,235:235:255
405,-56.41743139,-18.07215856,2.58749361,255:161:161
406,-56.04094205,-18.90961729,7.99819969,255:0:0
407,-56.0661262,-18.42649293,0.26789838,245:245:255
408,-56.75775627,-18.1445685,4.03892145,255:109:109
409,-56.85502844,-18.22266642,4.24243359,255:101:101
410,-56.54556341,-18.35973803,0.26640621,245:245:255
411,-56.55012913,-18.56891544,4.30540941,255:99:99
412,-56.21485394,-18.06669148,5.39439496,255:59:59
413,-56.86554883,-18.39250093,3.55015911,255:126:126
414,-56.58290954,-18.15513287,4.70566677,255:84:84
415,-56.65907658,-18.05304761,2.84958043,255:152:152
416,-56.93859957,-18.62901385,3.51427369,255:128:128
417,-56.74947312,-18.38240019,3.81551181,255:117:117
418,-56.35437707,-18.9213932,3.48858494,255:129:129
419,-56.10363576,-18.281634,1.25479025,209:209:255
420,-56.57590376,-18.80194289,1.20670862,255:212:212
421,-56.44272261,-18.19962355,3.34317333,255:134:134
422,-56.80134423,-18.79953122,1.29437964,255:208:208
423,-56.41529227,-18.90185214,6.04661614,255:36:36
424,-56.27666941,-18.17776058,5.17135606,255:68:68
425,-56.41356663,-18.45118662,8.86876868,255:0:0
426,-56.84667017,-18.30438518,4.48203187,255:93:93
427,-56.82975524,-18.69757424,6.6093847,255:15:15
428,-56.32614736,-18.79346961,3.52776849,255:127:127
429,-56.04570976,-18.36883665,9.22887658,255:0:0
430,-56.2668414,-18.8562034,3.44970357,255:130:130
431,-56.74235379,-18.0227946,1.23346071,255:211:211
432,-56.03930697,-18.57619539,5.9521965,255:39:39
433,-56.7531879,-18.98992902,1.76792576,255:191:191
434,-56.8067034,-18.04817741,1.51783961,255:200:200
435,-56.95303308,-18.72282115,3.18711195,255:140:140
436,-56.7327753,-18.91755406,0.55032437,255:235:235
437,-56.74473379,-18.557958,3.93587412,255:112:112
438,-56.13405589,-18.48444937,2.21854586,255:175:175
439,-56.19090078,-18.26736755,3.60352224,255:125:125
440,-56.45032983,-18.87954729,2.60039143,255:161:161
441,-56.61293608,-18.88091464,4.38229441,255:96:96
442,-56.90368087,-18.26100003,2.83091423,255:153:153
443,-56.45619128,-18.2784342,4.94805554,255:76:76
444,-56.54470668,-18.3928173,4.85520021,255:79:79
445,-56.62716379,-18.9165704,0.07891665,255:253:253
446,-56.28324687,-18.48985268,3.3332688,255:134:134
447,-56.51854422,-18.72407377,4.77866325,255:82:82
448,-56.14617894,-18.16032561,4.65807198,255:86:86
449,-56.91608613,-18.60352163,2.19725138,255:176:176
450,-56.2449985,-18.26235596,4.32055513,255:98:98
451,-56.36404985,-18.23066651,7.5602294,255:0:0
452,-56.77091247,-18.78566748,4.06090168,255:108:108
453,-56.33978747,-18.67830798,2.75071918,155:155:255
454,-56.18958009,-18.39020596,5.1382677,255:69:69
455,-56.5608857,-18.97067607,4.03162769,255:109:109
456,-56.74284148,-18.94338694,1.42902979,255:204:204
457,-56.27393625,-18.80569011,6.03512134,255:36:36
458,-56.71851386,-18.88673504,2.77802664,255:155:155
459,-56.90772131,-18.15513317,3.98889521,255:111:111
460,-56.98441662,-18.06502572,5.50723476,255:55:55
461,-56.30706496,-18.58542089,2.8055249,255:154:154
462,-56.77088948,-18.3923547,3.90678451,255:114:114
463,-56.50543824,-18.81104609,2.97156477,255:148:148
464,-56.94613632,-18.47355864,4.01173304,255:110:110
465,-56.83148441,-18.30937122,1.89964067,255:186:186
466,-56.78323087,-18.49654053,0.66212672,230:230:255
467,-56.63801718,-18.2799298,3.36666184,255:133:133
468,-56.72372158,-18.93280007,3.14650974,255:141:141
469,-56.08028855,-18.54310961,3.30427828,255:135:135
470,-56.89917034,-18.75716257,5.19017891,255:67:67
471,-56.82147004,-18.02667209,0.32046856,243:243:255
472,-56.59595666,-18.03789558,2.45107527,255:166:166
473,-56.51578525,-18.6520356,3.66464226,255:122:122
474,-56.66173788,-18.21219302,2.4719548,255:166:166
475,-56.7611073,-18.20563245,5.91152181,255:41:41
476,-56.50578808,-18.43685226,5.67613408,255:49:49
477,-56.8438632,-18.13061263,3.88769259,255:114:114
478,-56.6643966,-18.56788771,2.64756206,255:159:159
479,-56.09976897,-18.06644024,5.1800962,255:67:67
480,-56.21182198,-18.79804484,4.48631013,255:92:92
481,-56.84650276,-18.51143972,1.56569337,255:199:199
482,-56.65043311,-18.23358769,1.5858279,255:198:198
483,-56.01732441,-18.28428914,6.31284344,255:26:26
484,-56.62583138,-18.30972482,4.55995826,255:90:90
485,-56.76996149,-18.60677332,6.73947354,255:11:11
486,-56.85132505,-18.86159509,0.09193524,251:251:255
487,-56.40105202,-18.52310836,3.05414931,255:144:144
488,-56.00259953,-18.97784171,2.66007443,255:159:159
489,-56.05508818,-18.88721575,3.98123492,255:111:111
490,-56.49501677,-18.39954201,0.39096989,240:240:255
491,-56.31560771,-18.85494366,2.82337934,255:153:153
492,-56.2990795,-18.56916995,2.05077063,255:181:181
493,-56.67159549,-18.83980402,1.03959406,255:218:218
494,-56.43076968,-18.43381635,4.59013887,255:89:89
495,-56.40022081,-18.70094632,3.53315459,255:127:127
496,-56.91751327,-18.79715871,0.69084997,229:229:255
