,tdx12_Barcelos,tdx12_slope_Barcelos
2218,42.21457,8.132976
2219,19.24851,2.453311
2220,45.28496,3.172598
2221,45.62511,6.004211
2222,36.97453,5.998001
2223,48.33643,16.04435
2224,48.23006,11.72583
2225,42.77155,3.871429
2226,NaN,NaN
2227,36.10163,2.93703
2228,39.08381,4.213169
2229,18.89637,1.056586
2230,37.19849,10.04736
2231,45.76898,5.204425
2232,48.9814,12.62005
2233,44.98654,19.07618
2234,46.66026,7.789221
2235,21.90852,0.5196078
2236,19.71842,4.474965
2237,37.15367,4.131506
2238,49.17217,11.71937
2239,47.96053,3.94396
2240,37.8584,10.42794
2241,44.01771,11.21698
2242,48.21218,8.004086
2243,36.31266,3.557391
2244,39.89156,1.776361
2245,48.73891,5.466323
2246,21.8304,0.1382334
2247,43.3969,8.835562
2248,30.85867,4.353009
2249,27.19815,3.896193
2250,26.42869,4.657398
2251,38.91134,8.542807
2252,47.00813,10.22573
2253,26.16769,0.369873
2254,45.18156,4.728202
2255,48.03016,2.327559
2256,51.25293,16.49917
2257,45.34316,4.520279
2258,18.56679,NaN
2259,33.62939,4.012703
2260,46.91014,2.391762
2261,42.91767,5.397794
2262,41.1041,6.74067
2263,20.65114,19.90306
2264,45.36888,1.638073
2265,21.84682,10.36652
2266,36.27047,0.8612855
2267,43.28397,4.35084
2268,42.83512,3.00127
2269,35.73933,0.1170044
2270,26.77839,6.971623
2271,43.32973,4.376515
2272,46.07965,7.278717
2273,35.45904,5.779597
2274,43.91358,2.874198
2275,25.36861,6.224802
2276,48.61391,8.846625
2277,49.75335,12.19555
2278,NaN,NaN
2279,47.45132,4.214822
2280,43.66263,4.193006
2281,29.06498,4.98587
2282,15.36046,2.978253
2283,47.16609,3.124597
2284,29.0557,26.16672
2285,40.06351,2.924062
2286,39.14025,3.328156
2287,29.32331,13.77653
2288,38.981,1.902932
2289,49.96605,1.948526
2290,27.44145,3.210218
2291,48.80392,5.005688
2292,30.4312,8.691443
2293,42.53998,9.462842
2294,46.41052,5.673782
2295,46.49433,2.196472
2296,31.09767,2.00796
2297,46.87034,4.058036
2298,28.27485,5.341435
2299,31.51067,1.107284
2300,40.95365,4.301198
2301,16.90724,0.9470384
2302,35.60532,1.747162
2303,19.52869,1.893634
2304,46.51871,4.162641
2305,NaN,NaN
2306,47.42054,5.363894
2307,31.90382,8.565158
2308,46.81938,0.797232
2309,49.06421,6.651194
2310,45.10672,0.776463
2311,18.84994,7.224384
2312,24.10818,5.44629
2313,46.10114,13.7192
2314,39.27718,4.266898
2315,34.75,7.006078
2316,46.67842,5.139497
2317,39.35923,3.482206
2318,21.76413,12.63222
2319,43.76638,5.01925
2320,42.40287,5.128651
2321,32.5552,7.501532
2322,46.30019,5.216867
2323,13.72585,0.9197004
2324,30.73747,1.75707
2325,32.7109,5.289836
2326,43.73228,6.682245
2327,43.23917,7.20163
2328,43.00673,11.30661
2329,34.98535,3.328621
2330,45.99832,3.632912
2331,8.750461,24.46618
2332,43.79391,5.064512
2333,22.83085,0.411424
2334,37.83166,1.24475
2335,21.61812,5.313678
2336,43.11705,7.88421
2337,20.35908,1.494146
2338,36.57741,8.925214
2339,44.25317,4.271182
2340,49.95736,3.073871
2341,39.60443,1.837709
2342,40.23507,4.798776
2343,46.95804,1.307005
2344,44.25058,6.852895
2345,46.22712,5.481644
2346,45.95324,2.153739
2347,26.078,1.055498
2348,47.47544,12.06977
2349,47.98409,0.2464328
2350,44.90717,8.890468
2351,20.85996,52.65276
2352,38.25948,2.253673
2353,45.16221,4.474506
2354,43.983,3.106488
2355,38.38601,6.58906
2356,34.00172,3.788373
2357,38.37115,3.116606
2358,45.56565,4.115574
2359,24.49169,8.579631
2360,50.64611,4.101281
2361,49.41621,1.101602
2362,31.29311,7.206219
2363,50.4875,7.837296
2364,38.67197,2.517796
2365,43.46237,2.815286
2366,48.87764,7.631854
2367,36.88504,6.595335
2368,39.35878,14.29711
2369,49.3289,6.696934
2370,24.04061,6.187721
2371,54.23558,8.536046
2372,21.0109,0.1051158
2373,18.42489,3.49571
2374,40.80048,8.687622
2375,48.88905,1.039035
2376,48.75183,7.849854
2377,42.18484,8.239413
2378,47.11097,4.134864
2379,53.89466,4.637928
2380,46.64315,6.999092
2381,48.86421,6.358894
2382,42.81889,10.09049
2383,31.17763,7.454483
2384,47.08403,10.3499
2385,36.12909,11.10874
2386,38.95035,4.775527
2387,18.39533,0.1967629
2388,27.4119,1.24203
2389,45.1887,7.726333
2390,53.29995,3.691219
2391,29.30782,0.3887577
2392,45.99899,3.050845
2393,30.68607,9.362013
2394,35.63744,4.83736
2395,43.82207,7.320314
2396,41.13238,6.590388
2397,41.70384,4.633899
2398,17.61765,5.144037
2399,33.5321,0.3708972
2400,44.23494,13.55637
2401,24.12937,9.692997
2402,16.72677,0.8673872
2403,45.68568,1.918318
2404,47.09801,3.332964
2405,19.3643,3.441994
2406,47.64835,3.027064
2407,45.15973,9.050482
2408,44.98848,10.53459
2409,45.40733,3.948335
2410,24.47244,13.10334
2411,42.38804,0.9837424
2412,24.75212,2.270535
2413,47.90779,4.412947
2414,26.20462,2.327014
2415,40.97189,10.1028
2416,17.56674,0.477565
2417,38.48158,10.09715
2418,45.1919,3.260946
2419,28.51338,3.101421
2420,43.484,1.752155
2421,32.00109,10.88258
2422,50.11127,3.491376
2423,43.73682,3.833586
2424,38.58579,4.472362
2425,37.65865,7.584918
2426,43.91012,8.267808
2427,22.22608,3.014788
2428,45.85108,5.821552
2429,30.31485,20.03525
2430,16.76028,0.8952776
2431,31.14174,1.111495
2432,39.65321,6.60729
2433,47.54304,12.16632
2434,31.82258,10.87888
2435,44.4988,3.775616
2436,28.27866,1.341055
2437,40.3325,3.558843
2438,48.63828,8.551488
2439,45.06278,2.09979
2440,44.31231,1.059149
2441,21.04553,2.616023
2442,21.42479,2.752019
2443,50.1345,21.59825
2444,44.81329,9.283824
2445,48.577,3.926205
2446,40.72513,4.330495
2447,26.91562,0.6922759
2448,42.16518,3.643316
2449,35.32438,4.128044
2450,25.99057,0.4264713
2451,34.66587,1.344571
2452,44.77195,5.801109
2453,29.94564,3.574665
2454,44.93979,3.951029
2455,21.48343,1.361897
2456,46.45457,3.547372
2457,46.24452,6.136235
2458,52.37093,9.794066
2459,48.20255,4.566556
2460,48.22322,2.969394
2461,32.1848,4.473747
2462,52.2045,11.27798
2463,26.9242,0.3344919
2464,48.68747,2.559805
2465,39.47329,4.92101
2466,18.29276,0.9686518
2467,19.95595,0.8656647
2468,47.55222,11.9172
2469,44.52101,9.975282
2470,37.61951,2.029437
2471,49.56061,2.206764
2472,30.78305,2.290987
2473,47.05618,4.596934
2474,29.41985,1.558082
2475,21.32699,0.6722634
2476,37.6474,2.970601
2477,13.42155,2.587411
2478,43.36912,4.182106
2479,36.8639,4.134513
2480,15.80062,5.500044
2481,33.68677,10.22132
2482,28.47206,1.356261
2483,45.24358,8.915801
2484,40.46741,9.569965
2485,49.79961,17.62949
2486,24.0636,10.15455
2487,34.29366,4.105775
2488,25.09135,2.183891
2489,46.23184,4.87049
2490,19.75369,4.442295
2491,24.37469,7.006388
2492,38.45657,0.8700899
2493,50.31716,4.092344
2494,31.06065,2.002353
2495,34.46548,13.27353
2496,22.94817,4.558363
2497,16.19643,0.9780726
2498,46.67635,5.114301
2499,19.38105,4.928575
2500,45.90593,12.3362
2501,43.07921,0.8560274
2502,40.57788,3.652603
2503,21.55835,0.4198554
2504,42.18655,3.681271
2505,38.93007,14.58019
2506,42.31755,7.631218
2507,48.25198,8.045504
2508,17.86693,1.264719
2509,34.63024,4.613399
2510,46.46896,2.517752
2511,26.45119,3.344422
2512,34.56517,4.403613
2513,44.48423,6.409946
2514,28.67224,4.771863
2515,27.55418,1.990458
2516,50.04505,5.720669
2517,20.10122,0.5263267
2518,42.55336,2.084641
2519,47.93002,2.907074
2520,48.24864,13.16915
2521,39.54496,14.26644
2522,38.66214,4.826787
2523,22.43474,3.255381
2524,45.12374,9.510077
2525,40.81645,7.999974
2526,49.33799,11.92279
2527,38.90976,4.342653
2528,48.81853,7.751011
2529,41.13382,3.949091
2530,50.56798,3.888907
2531,17.96048,1.488485
2532,53.93841,3.843819
2533,26.73183,0.7342887
2534,46.01691,10.6005
2535,42.83141,6.885844
2536,41.87152,1.818929
2537,42.53928,7.613719
2538,45.40622,8.502572
2539,47.95575,6.142105
2540,32.45595,1.53945
2541,50.34158,12.04582
2542,23.75388,10.56711
2543,22.90251,1.790071
2544,47.16821,9.745026
2545,21.51371,0.5515914
2546,44.22815,9.354091
2547,52.13023,3.830741
2548,26.67627,5.344106
2549,39.31911,10.41906
2550,23.66332,4.407165
2551,40.17603,5.78507
2552,29.92907,0.5595794
2553,43.32017,10.17092
2554,42.21478,4.62659
2555,26.10579,6.184546
2556,46.4561,5.978861
2557,38.30018,8.211614
2558,32.04922,11.71956
2559,40.00246,8.386754
2560,39.72262,3.971523
2561,48.75703,19.90312
2562,18.95059,NaN
2563,45.00791,4.616747
2564,22.17685,4.762878
2565,35.01954,3.628492
2566,24.74516,0.0295232
2567,31.35355,4.872621
2568,50.34972,4.190361
2569,43.42583,4.18596
2570,NaN,NaN
2571,48.14442,12.82134
2572,48.3806,9.675684
2573,45.11577,1.483096
2574,21.43109,5.728607
2575,47.48797,0.8394538
2576,46.52439,1.1313
2577,19.48284,2.207452
2578,45.69337,2.797386
2579,42.96597,1.073409
2580,NaN,NaN
2581,29.47278,2.409891
2582,31.05348,8.0481
2583,44.77936,4.2514
2584,45.99853,2.545466
2585,49.33109,1.084493
2586,22.2297,8.214625
2587,45.71073,7.191345
2588,46.609,7.090216
2589,44.66988,5.02207
2590,45.36348,5.389715
2591,22.45356,3.653055
2592,50.2536,6.572663
2593,26.96321,2.352175
2594,42.87825,4.208406
2595,39.35507,5.200984
2596,40.19003,10.30901
2597,41.51909,4.396532
2598,32.64014,8.870414
2599,24.95695,2.114645
2600,53.85308,6.314773
2601,47.2318,9.669361
2602,34.0513,3.991293
2603,54.51331,5.291937
2604,40.87584,7.788887
2605,44.99054,4.527163
2606,48.56601,8.07886
2607,36.71283,6.793844
2608,20.60864,54.15379
2609,36.7766,8.604317
2610,30.41816,2.820534
2611,42.42313,5.396084
2612,28.35941,2.939688
2613,27.33361,4.244951
2614,48.07461,2.800745
2615,31.18439,7.854831
2616,16.74686,3.042298
2617,NaN,NaN
2618,28.20751,3.229498
2619,26.7319,0.799911
2620,44.95552,5.485333
2621,47.03751,11.31355
2622,27.40484,4.897862
2623,38.57703,4.889547
2624,49.73232,6.576943
2625,39.45784,5.684981
2626,38.52176,8.055065
2627,28.35909,2.854516
2628,41.68487,2.513379
2629,50.90605,9.228857
2630,45.23375,3.921659
2631,29.71607,2.317963
2632,46.25818,1.586429
2633,21.15907,0.4882305
2634,41.99274,2.70384
2635,44.7295,17.91267
2636,34.58368,4.112922
2637,42.98113,1.990408
2638,17.90792,2.045787
2639,49.57911,7.917123
2640,45.48085,10.56581
2641,45.64011,7.104426
2642,45.20796,7.819739
2643,41.65609,5.024731
2644,36.85773,1.81708
2645,27.34471,3.726695
2646,24.7018,16.98536
2647,47.71941,1.939586
2648,31.27771,0.817956
2649,45.17586,7.887648
2650,26.71763,2.464484
2651,18.92509,2.61078
2652,43.30005,6.246763
2653,38.87813,12.26936
2654,42.86419,3.416433
2655,37.21819,2.741525
2656,42.58321,7.684594
2657,NaN,NaN
2658,47.80424,5.557616
2659,21.18397,0.8145694
2660,32.66935,7.807855
2661,31.19141,3.159285
2662,48.60216,2.06389
2663,38.95,9.533327
2664,45.84701,1.235489
2665,20.01957,2.444133
2666,18.75459,NaN
2667,43.84046,9.942756
2668,44.78304,2.100683
2669,30.65183,7.712189
2670,34.61661,3.145813
2671,20.20123,0.9884564
2672,38.80178,13.61812
2673,43.02329,3.394209
2674,42.27679,10.86094
2675,43.59258,5.793791
2676,38.26011,14.54554
2677,45.698,10.88195
2678,29.89836,0.7882521
2679,46.60392,4.42208
2680,35.66413,3.548256
2681,28.70803,6.176626
2682,47.48006,3.5561
2683,39.27601,1.769371
2684,34.84256,11.9755
2685,19.00336,0.5051633
2686,46.46188,5.089954
2687,27.26357,9.438703
2688,51.57586,1.13478
2689,43.31483,5.171299
2690,36.62672,2.228965
2691,47.86403,7.891616
2692,37.72015,7.684913
2693,32.15278,11.75737
2694,30.70213,9.502326
2695,17.81524,3.089576
2696,42.96838,6.911909
2697,49.57359,5.543744
2698,43.84461,7.619375
2699,46.98232,3.485442
2700,41.22681,1.277546
2701,43.37118,4.462407
2702,20.45522,0.7212878
2703,44.45734,3.204011
2704,27.38768,1.126913
2705,48.46605,1.735961
2706,49.41549,13.81374
2707,29.11741,2.113469
2708,46.70541,2.501529
2709,33.52908,3.884909
2710,30.4649,2.331269
2711,NaN,NaN
2712,43.82196,8.279442
2713,19.75228,1.553734
2714,45.36483,13.98544
2715,22.41034,1.883982
2716,47.86031,9.937122
2717,28.26928,8.982134
2718,40.4889,4.998735
2719,6.788117,28.33113
2720,45.43431,12.00087
2721,50.19996,7.122248
2722,40.23745,4.866434
2723,44.76383,3.512393
2724,47.37056,4.856804
2725,48.02768,5.995711
2726,15.22625,2.805282
2727,28.5696,18.78835
2728,38.26902,3.111642
2729,50.2575,4.999987
2730,34.78922,10.30178
2731,23.17386,5.53501
2732,28.84167,7.369293
2733,38.1846,3.940928
2734,26.38803,10.50346
2735,26.72624,6.251043
2736,27.7807,14.40337
2737,21.88162,4.513974
2738,21.27101,3.664884
2739,48.18427,1.526778
2740,26.75533,8.539401
2741,32.03319,5.495694
2742,19.85287,0.487811
2743,19.53571,1.642391
2744,46.41281,6.34345
2745,49.01422,2.097531
2746,28.91649,2.989368
2747,38.46383,3.028557
2748,45.00564,4.690619
2749,36.35057,3.812403
2750,47.07513,4.884268
2751,44.42094,2.252031
2752,32.77765,3.955266
2753,16.54115,1.697071
2754,42.43846,5.271676
2755,45.18913,7.503321
2756,34.46206,0.6076784
2757,27.04528,1.234839
2758,16.04007,0.781537
2759,31.91056,7.700967
2760,32.39423,1.186641
2761,46.08436,6.548449
2762,32.59062,10.93365
2763,26.5995,11.50406
2764,15.7706,0.9347645
2765,46.16902,5.683029
2766,49.13582,6.75897
2767,34.95719,15.004
2768,45.16419,1.489057
2769,44.77552,6.405096
2770,39.37424,5.999204
2771,17.19219,2.160081
2772,45.19841,8.668695
2773,53.98748,4.246471
2774,30.70794,12.06695
2775,42.26867,1.964002
2776,34.45389,6.172273
2777,23.21299,27.3202
2778,49.4935,4.367897
2779,40.68151,4.461841
2780,45.72828,3.519789
2781,32.15432,4.64156
2782,6.770756,NaN
2783,17.79798,1.173029
2784,46.85576,4.284687
2785,36.44323,9.249223
2786,42.96285,4.975376
2787,40.62696,6.273183
2788,31.68025,14.72834
2789,27.94774,2.282409
2790,28.81385,3.127931
2791,37.62498,8.579912
2792,46.51846,8.911578
2793,42.78701,2.712752
2794,31.1056,8.066858
2795,29.30023,3.129009
2796,32.70555,4.033359
2797,21.34643,3.434309
2798,42.81986,5.780476
2799,25.93016,13.36138
2800,23.98465,2.374674
2801,19.66689,1.881225
2802,34.81162,2.593308
2803,48.31159,10.81736
2804,26.2088,0.246266
2805,17.72963,33.4165
2806,30.14137,3.01135
2807,49.27584,4.864414
2808,43.23703,4.574084
2809,37.37751,2.495773
2810,49.70055,14.14125
2811,20.02122,1.667066
2812,44.42614,3.247034
2813,24.9456,19.21884
2814,29.13319,1.703216
2815,44.87024,6.986612
2816,12.50366,1.733583
2817,40.58924,17.92328
2818,45.46952,3.432021
2819,40.17662,5.250804
2820,25.68828,0.6333302
2821,32.3055,4.758926
2822,26.44424,2.186772
2823,45.18876,0.8837711
2824,44.26582,4.302088
2825,47.62915,7.781216
2826,23.95626,1.852785
2827,42.04374,7.804527
2828,52.54216,18.70471
2829,29.45973,33.84369
2830,43.63872,12.7382
2831,28.96742,6.611973
2832,24.73547,3.88113
2833,19.99694,1.632911
2834,40.53016,11.71024
2835,46.26976,3.395212
2836,16.81223,2.095061
2837,28.28767,17.10036
2838,21.36065,0.8037773
2839,49.54861,7.342622
2840,45.64459,11.63318
2841,46.20213,5.846264
2842,47.16099,0.7423309
2843,43.02234,4.178113
2844,16.07258,0.6079028
2845,23.98002,4.654733
2846,26.61788,0.365503
2847,44.73526,4.506409
2848,46.90409,0.6643484
2849,18.14459,18.03513
2850,43.98443,5.616558
2851,29.56365,1.563752
2852,50.84868,5.182876
2853,41.63184,1.968605
2854,35.81345,4.017744
2855,45.59213,4.677302
2856,48.25671,0.975251
2857,37.63775,10.16233
2858,41.89195,5.74128
2859,30.48974,0.8835572
2860,29.77332,16.96208
2861,44.15186,0.6977174
2862,45.77955,5.768272
2863,42.69364,10.20918
2864,36.83623,12.45468
2865,45.14894,6.325908
2866,41.0918,2.389636
2867,44.45233,9.461069
2868,28.59604,6.76239
2869,27.89067,10.13887
2870,18.63928,2.27891
2871,44.71864,0.776839
2872,44.3607,7.47604
2873,37.26661,5.746152
2874,45.38144,3.416304
2875,46.6898,10.42475
2876,31.93508,10.32472
2877,44.14413,1.894629
2878,31.12351,0.8769892
2879,51.62108,3.792276
2880,26.60007,11.03907
2881,51.72632,5.007762
2882,43.97942,0.2467142
2883,45.34419,9.499605
2884,42.79872,3.917537
2885,41.96594,9.6271
2886,46.97755,7.386181
2887,45.33364,0.3192264
2888,25.51167,1.77275
2889,50.11013,14.09521
2890,49.65834,6.913424
2891,41.05555,10.78264
2892,42.01239,7.851376
2893,45.22003,5.008987
2894,49.66862,14.22993
2895,47.65131,8.034278
2896,39.69517,3.115937
2897,30.60718,2.633849
2898,49.20966,9.226913
2899,41.97305,5.843108
2900,32.41928,3.395305
2901,45.92717,0.8894803
2902,45.69225,5.944699
2903,30.35402,2.765332
2904,42.11967,4.862758
2905,41.28769,4.757766
2906,42.00662,4.850522
2907,47.90047,7.288301
2908,43.74874,4.528908
2909,46.8524,3.008892
2910,13.52301,3.004986
2911,44.63241,7.059046
2912,42.59901,5.224613
2913,48.6217,5.893859
2914,45.68702,6.632132
2915,16.21901,0.7891919
2916,40.45988,4.767278
2917,38.3116,10.32668
2918,36.36367,9.138353
2919,16.20938,2.344397
2920,28.94877,1.022685
2921,45.99012,0.7784706
2922,38.61433,4.490319
2923,32.96374,5.790999
2924,41.41002,3.144451
2925,45.356,6.932348
2926,34.73438,9.983393
2927,47.27513,2.704353
2928,46.4199,6.598622
2929,28.41734,0.3323401
2930,27.49183,19.08833
2931,47.57843,2.573495
2932,34.93374,8.608435
2933,45.26912,12.46807
2934,34.87158,8.538722
2935,35.7623,12.2592
2936,44.91927,3.299861
2937,47.10484,8.843416
2938,32.99783,8.474456
2939,30.73216,4.689372
2940,48.75484,2.061079
2941,21.44245,8.438952
2942,42.00696,4.46676
2943,48.58727,16.58001
2944,35.39396,4.247535
2945,44.12461,7.014109
2946,30.14443,6.300735
2947,22.98359,7.965195
2948,29.94206,3.448004
2949,19.35996,27.18504
2950,34.49229,3.861286
2951,40.77404,10.71003
2952,23.21964,17.97087
2953,45.93555,11.3142
2954,39.93385,8.640592
2955,26.65892,4.724079
2956,42.7064,0.6915927
2957,48.2401,8.937903
2958,26.79854,4.081596
2959,44.38352,4.570597
2960,44.41692,5.684492
2961,15.90648,6.340823
2962,25.52567,25.4089
2963,35.61189,1.821831
2964,35.18676,16.34883
2965,44.50759,8.23403
2966,43.4012,4.379058
2967,20.54647,15.14711
2968,48.10833,1.744696
2969,42.40771,4.70451
2970,49.1628,3.789793
2971,46.9749,6.33636
2972,33.70644,7.515749
2973,4.092094,33.07164
2974,41.26217,3.983541
2975,16.57059,3.475239
2976,47.76305,1.781423
2977,36.07187,12.63911
2978,27.90107,6.935836
2979,27.02383,0.7559777
2980,37.5264,2.861477
2981,19.04156,1.301055
2982,42.50547,0.7608392
2983,43.08176,4.114044
2984,37.41155,52.95814
2985,53.52433,6.516404
2986,43.9212,4.335542
2987,20.91245,2.002359
2988,33.9637,5.001694
2989,27.23764,2.54169
2990,42.59351,1.983426
2991,41.80753,2.302685
2992,51.07007,5.221927
2993,46.63144,9.025531
2994,44.68444,3.70888
2995,42.08046,5.595482
2996,48.01126,8.751454
2997,20.46754,5.766563
2998,38.65613,10.63505
2999,45.53556,5.769189
3000,34.20991,3.084871
3001,26.14428,4.08144
3002,37.16122,2.133939
3003,37.88588,13.69239
3004,24.35527,11.5444
3005,26.79449,1.89183
3006,38.24022,3.525647
3007,23.75897,7.660613
3008,49.09209,4.697934
3009,32.11873,1.955911
3010,23.31487,4.107654
3011,25.92931,3.633936
3012,44.14864,3.661309
3013,25.21012,1.735502
3014,18.6112,3.302433
3015,45.42951,4.234806
3016,46.35666,2.396844
3017,45.21542,6.110577
3018,36.13549,8.799424
3019,48.94591,1.4777
3020,39.73566,2.337565
3021,39.7586,0.3734909
3022,41.84356,10.613
3023,35.74557,7.117455
3024,18.76859,4.258448
3025,43.66681,6.580625
3026,43.30358,6.510228
3027,41.26315,6.763648
3028,40.51044,3.782249
3029,32.7261,2.779905
3030,40.64554,6.371696
3031,39.6364,19.7655
3032,NaN,NaN
3033,41.30683,6.294136
3034,25.46325,1.804659
3035,49.29107,5.014418
3036,45.34944,4.720558
3037,27.74428,7.543486
3038,52.55121,10.6415
3039,28.05223,3.004932
3040,30.25878,9.521192
3041,24.60515,11.57655
3042,29.20125,3.184382
3043,21.8459,0.7746851
3044,34.52055,1.820599
3045,29.30857,5.925315
3046,29.85758,1.128045
3047,42.37735,15.78394
3048,30.79697,5.360742
3049,49.76055,1.783744
3050,39.49331,1.387955
3051,23.0594,8.765333
3052,17.76801,2.430911
3053,49.69787,2.644711
3054,44.03887,2.613244
3055,35.14204,4.857253
3056,40.42726,3.533723
3057,46.78841,4.927791
3058,16.56626,0.8195464
3059,37.04546,12.31684
3060,46.73843,2.707542
3061,31.95342,6.975379
3062,49.6552,3.749804
3063,41.43307,0.8159067
3064,15.82384,3.173981
3065,40.04699,1.43845
3066,36.97935,3.518202
3067,16.71769,31.58739
3068,29.74547,2.765221
3069,43.80215,1.121247
3070,44.1345,4.033657
3071,49.3923,8.628486
3072,44.52533,4.195969
3073,35.25234,7.646931
3074,34.53655,3.183047
3075,47.2689,3.14154
3076,29.57324,1.298094
3077,45.84144,12.64526
3078,44.06274,2.77766
3079,29.59549,4.867401
3080,44.93606,3.678929
3081,NaN,NaN
3082,48.94541,3.620144
3083,47.31144,2.542803
3084,50.18356,7.841111
3085,NaN,NaN
3086,31.43148,23.07617
3087,28.5266,1.061295
3088,41.0239,7.075326
3089,42.82088,8.326425
3090,31.35276,14.87621
3091,47.7254,8.610107
3092,48.68143,0.9411961
3093,35.02293,8.165809
3094,32.76397,5.06855
3095,45.36954,5.373715
3096,32.77404,1.550188
3097,36.02279,5.456148
3098,36.58456,12.51108
3099,47.7569,19.78607
3100,20.22235,1.06337
3101,42.15913,4.939109
3102,20.20597,2.832249
3103,41.64137,6.306633
3104,28.28598,5.844506
3105,43.76699,3.816402
3106,26.05096,9.402579
3107,41.69029,1.948744
3108,45.28804,0.9392071
3109,29.2409,6.429325
3110,16.05076,1.390737
3111,36.54693,9.016129
3112,41.94631,2.938473
3113,45.55392,6.965678
3114,45.73298,2.707007
3115,24.73026,1.541865
3116,46.98294,7.015369
3117,46.90268,6.548169
3118,21.82475,0.5739323
3119,44.27692,3.581709
3120,48.57232,4.305258
3121,23.34541,7.344965
3122,18.98517,0.9962839
3123,52.48463,2.242662
3124,16.20319,2.673274
3125,49.97831,5.599783
3126,40.97846,9.499719
3127,48.77823,7.348111
3128,45.19875,6.999396
3129,41.75672,8.258097
3130,21.98377,1.923463
3131,39.4991,2.652447
3132,32.41507,4.702906
3133,38.42916,7.40448
3134,17.87653,3.899401
3135,26.12536,4.60488
3136,0.1899399,NaN
3137,NaN,NaN
3138,26.66625,1.845156
3139,46.63401,6.863435
3140,48.08196,5.762369
3141,29.28459,4.795927
3142,29.72888,12.88274
3143,16.02756,NaN
3144,22.24459,3.390119
3145,42.78053,11.30052
3146,30.55488,5.477265
3147,44.24174,0.9524153
3148,38.9982,2.509262
3149,43.8524,5.995233
3150,51.2243,3.602576
3151,45.03535,1.774894
3152,49.45133,7.765553
3153,18.07695,1.504574
3154,36.99394,3.816785
3155,47.85395,5.312718
3156,51.33592,0.8898064
3157,23.5911,10.6683
3158,41.79963,8.008746
3159,42.0561,9.842687
3160,29.64308,6.804105
3161,47.18147,8.501227
3162,24.11679,9.633307
3163,36.20964,4.515198
3164,36.519,10.30058
3165,44.9777,2.861075
3166,42.05024,8.52948
3167,24.25883,1.296254
3168,47.34215,4.9482
3169,40.36997,5.236149
3170,48.46825,5.793559
3171,36.19664,2.553977
3172,47.83321,4.303934
3173,47.74177,3.200753
3174,39.34996,5.223824
3175,16.78578,1.157932
3176,41.71357,1.019653
3177,40.90076,6.949364
3178,47.63387,11.96204
3179,40.05659,5.737024
3180,20.98624,1.064432
3181,47.75926,2.087715
3182,22.89912,8.85526
3183,34.00911,5.514142
3184,44.53446,2.850948
3185,49.73814,0.6599885
3186,18.32268,3.479985
3187,40.04229,1.163114
3188,51.07328,7.122518
3189,37.69677,1.040853
3190,45.63705,6.506752
3191,51.23413,3.321316
3192,26.52724,0.9330404
3193,41.21725,3.115019
3194,26.04416,10.61204
3195,42.00558,9.794356
3196,47.23425,6.636623
3197,24.8884,2.525131
3198,33.4683,4.827435
3199,19.71952,1.650565
3200,43.57296,2.85964
3201,27.53088,9.229081
3202,38.90263,4.324399
3203,48.82963,9.185068
3204,35.57901,5.613168
3205,40.44687,2.083464
3206,37.68785,6.711017
3207,27.02132,0.3670853
3208,23.29487,5.266464
3209,29.19584,8.779534
3210,17.36192,1.020224
3211,50.15904,1.421078
3212,46.24991,2.812066
3213,44.47464,1.180656
3214,32.82665,1.435934
3215,38.83327,4.542399
3216,18.06948,2.874142
3217,41.29717,12.6343
3218,17.39025,3.414164
3219,35.73262,6.773256
3220,28.23309,0.6943581
3221,16.80887,2.79382
3222,19.65732,3.271572
3223,30.11614,16.51849
3224,42.39116,4.864552
3225,40.40932,6.798064
3226,35.02772,19.37708
3227,20.85465,2.766277
3228,46.20342,8.713649
3229,47.99667,6.627388
3230,37.51413,3.645183
3231,30.18418,0.0176762
3232,41.83271,0.9704191
3233,42.28296,16.56426
3234,34.63741,8.876455
3235,31.31224,4.565872
3236,39.28558,3.593138
3237,38.51938,4.875407
3238,21.07087,11.56464
3239,45.96772,7.457232
3240,48.72129,4.059834
3241,25.42286,19.09417
3242,41.90951,12.31476
3243,39.63563,5.131893
3244,34.92323,9.5807
3245,49.60503,0.1924849
3246,40.57961,4.341083
3247,41.42963,4.838341
3248,47.10925,7.765367
3249,45.5168,3.238418
3250,43.93312,5.300353
3251,40.77822,3.713594
3252,35.28436,9.34585
3253,26.19834,1.349977
3254,47.0083,10.24811
3255,21.57906,2.159538
3256,20.33091,0.5693786
3257,25.03307,0.7928879
3258,44.30657,6.379695
3259,37.51359,4.706754
3260,29.31204,2.337791
3261,48.83492,8.529664
3262,39.85782,7.796029
3263,43.82471,10.60775
3264,21.94799,0.7926877
3265,33.88838,1.467057
3266,47.22107,7.742965
3267,45.10186,2.365024
3268,41.17416,12.07002
3269,23.73896,5.550649
3270,27.16624,5.888185
3271,43.13392,0.2336781
3272,17.79225,0.9043558
3273,39.28613,4.77046
3274,33.36776,5.183854
3275,51.20458,6.263887
3276,48.54622,2.588229
3277,26.49733,11.86248
3278,21.34194,2.68452
3279,46.88296,4.620903
3280,13.34935,4.380751
3281,29.90712,0.7433197
3282,33.14717,19.48045
3283,30.99043,11.62334
3284,45.44074,3.485659
3285,21.61392,5.334405
3286,34.02125,4.224208
3287,31.15593,2.899961
3288,39.9921,4.149684
3289,19.50313,3.566388
