,X,Y,srtm30_wgs84-aw3d30_wgs84_abs,srtm30_wgs84-aw3d30_wgs84_color
257,-63.4304774,0.2334806,-9999,255:255:255
258,-63.04571809,0.20621604,2.00057284,169:169:255
259,-63.8720708,0.29034917,2.0,170:170:255
260,-63.03231318,0.07332313,2.00073896,169:169:255
261,-63.22861958,0.56967903,2.00070825,169:169:255
262,-63.21177392,0.54526819,0.000708400000001,254:254:255
263,-63.67660854,0.85732213,0.99985671,255:213:213
264,-63.4677193,0.1600759,-9999,255:255:255
265,-63.65885785,0.62629795,3.99984977,255:86:86
266,-63.72744235,0.61042551,5.99984475,255:1:1
267,-63.8714322,0.12088422,5.0,255:43:43
268,-63.54731656,0.6894168,2.9992587,255:128:128
269,-63.29858803,0.25125539,-9999,255:255:255
270,-63.56495691,0.29360633,2.00016531,169:169:255
271,-63.44882818,0.90158743,18.99987061,255:0:0
272,-63.53812883,0.99487661,2.99928493,255:128:128
273,-63.50068259,0.85486928,2.00072001,169:169:255
274,-63.01559231,0.93712601,-9999,255:255:255
275,-63.30435753,0.96947516,-9999,255:255:255
276,-63.18852592,0.64957274,2.0006969,169:169:255
277,-63.70061928,0.59390698,5.99937713,255:1:1
278,-63.80076512,0.75284436,2.0,255:170:170
279,-63.32900395,0.4407541,-9999,255:255:255
280,-63.5249261,0.76076769,0.99986281,255:213:213
281,-63.96382576,0.45209571,5.0,42:42:255
282,-63.97035698,0.23434447,1.0,255:213:213
283,-63.0240638,0.64731685,0.99944134,255:213:213
284,-63.76419261,0.2464651,-9999,255:255:255
285,-63.00655166,0.08663691,1.00057323,212:212:255
286,-63.41992125,0.72454312,2.00013319,169:169:255
287,-63.93479727,0.92503005,3.00016096,127:127:255
288,-63.20515582,0.87862979,-9999,255:255:255
289,-63.11373838,0.59031545,-9999,255:255:255
290,-63.18734104,0.19691895,2.99925723,255:128:128
291,-63.46931078,0.37667711,-9999,255:255:255
292,-63.54315627,0.83367717,5.00072784,42:42:255
293,-63.27326519,0.05679036,-9999,255:255:255
294,-63.44657541,0.03019784,-9999,255:255:255
295,-63.87434442,0.44479075,3.0,127:127:255
296,-63.00983558,0.54086864,1.00056048,212:212:255
297,-63.07358474,0.76404041,0.000677629999998,254:254:255
298,-63.60311825,0.49545575,0.99922912,255:213:213
299,-63.89775979,0.95821263,2.00015743,169:169:255
300,-63.96429858,0.02196363,2.0,255:170:170
301,-63.14397293,0.74853791,1.99931485,255:171:171
302,-63.89883507,0.01966591,4.0,255:85:85
303,-63.26860194,0.30833227,1.00015064,212:212:255
304,-63.54830004,0.35157881,4.99983989,255:43:43
305,-63.12313478,0.73073133,-9999,255:255:255
306,-63.97344283,0.27607919,2.00019134,169:169:255
307,-63.78155711,0.16521842,-9999,255:255:255
308,-63.12371943,0.68973032,1.00056404,212:212:255
309,-63.83932942,0.58040261,3.99983577,255:86:86
310,-63.41094172,0.31171221,-9999,255:255:255
311,-63.867237,0.99327106,0.00076808,254:254:255
312,-63.90109694,0.82039952,3.0001603,127:127:255
313,-63.88698223,0.44737391,0.0,255:255:255
314,-63.16105117,0.33472758,0.99942139,255:213:213
315,-63.86865179,0.88797347,6.00015627,0:0:255
316,-63.26860883,0.71895593,-9999,255:255:255
317,-63.45128982,0.10719092,-9999,255:255:255
318,-63.09178033,0.32560156,2.99942706,255:128:128
319,-63.30502924,0.48156969,-9999,255:255:255
320,-63.27613099,0.23505637,-9999,255:255:255
321,-63.72082287,0.12050106,1.0,255:213:213
322,-63.75768155,0.22853821,1.0,255:213:213
323,-63.5862088,0.89216603,-9999,255:255:255
324,-63.81292072,0.05625662,1.0,255:213:213
325,-63.74269195,0.82594553,3.99985153,255:86:86
326,-63.70147843,0.34333181,0.000169190000001,254:254:255
327,-63.51547727,0.68836316,1.0,255:213:213
328,-63.64325942,0.17293453,2.0,170:170:255
329,-63.11644105,0.58593965,-9999,255:255:255
330,-63.42138494,0.43940302,-9999,255:255:255
331,-63.47908016,0.36495171,-9999,255:255:255
332,-63.39483781,0.73102087,-9999,255:255:255
333,-63.53932295,0.79854557,-9999,255:255:255
334,-63.19367138,0.61651505,0.99929985,255:213:213
335,-63.13177947,0.86370563,0.00067722,254:254:255
336,-63.20180105,0.49113031,1.00057666,212:212:255
337,-63.25171656,0.05194226,2.99922896,255:128:128
338,-63.63539507,0.65106597,3.99985228,255:86:86
339,-63.2366484,0.70051837,-9999,255:255:255
340,-63.21964917,0.83851888,-9999,255:255:255
341,-63.77877075,0.11533803,2.0,255:170:170
342,-63.60558146,0.40007865,3.99937723,255:86:86
343,-63.86258537,0.48405274,4.00017074,84:84:255
344,-63.99342812,0.05727983,1.0,212:212:255
345,-63.71137845,0.77549802,2.00014782,169:169:255
346,-63.38877147,0.24117181,-9999,255:255:255
347,-63.56545791,0.2241018,4.0,85:85:255
348,-63.37404524,0.21561686,-9999,255:255:255
349,-63.35165034,0.49469152,-9999,255:255:255
350,-63.18137796,0.75687179,0.99987754,255:213:213
351,-63.33089028,0.25674,-9999,255:255:255
352,-63.64966836,0.75006472,4.0,255:85:85
353,-63.89739597,0.49649867,-9999,255:255:255
354,-63.54172445,0.22346544,3.99937587,255:86:86
355,-63.71290168,0.76921662,2.0,255:170:170
356,-63.95896774,0.60020359,4.00017227,84:84:255
357,-63.03583321,0.80262169,-9999,255:255:255
358,-63.48635628,0.53292722,7.99985463,255:0:0
359,-63.70917277,0.4359132,0.000633740000005,254:254:255
360,-63.15875236,0.36864681,0.99942275,255:213:213
361,-63.7348111,0.42806957,2.0,170:170:255
362,-63.36997614,0.10287972,-9999,255:255:255
363,-63.83883231,0.20743711,3.0,255:128:128
364,-63.76803474,0.47266291,1.00016501,212:212:255
365,-63.08309778,0.98464519,-9999,255:255:255
366,-63.11029417,0.05254214,-9999,255:255:255
367,-63.67235065,0.6923117,0.99985174,255:213:213
368,-63.65079908,0.04438493,6.0,255:0:0
369,-63.95948131,0.29375741,4.0,255:85:85
370,-63.98270731,0.427539,2.0,170:170:255
371,-63.66731764,0.18338302,1.0,212:212:255
372,-63.83719386,0.52870242,2.0,255:170:170
373,-63.37015772,0.82877703,-9999,255:255:255
374,-63.36791356,0.82550595,-9999,255:255:255
375,-63.72235823,0.29200134,0.0,255:255:255
376,-63.53334034,0.54603862,0.000753579999994,254:254:255
377,-63.54861492,0.31339986,0.99937958,255:213:213
378,-63.97758473,0.23674433,1.0,255:213:213
379,-63.9298631,0.42963565,2.00017856,169:169:255
380,-63.5086397,0.82757527,3.00072332,127:127:255
381,-63.47231373,0.12409394,-9999,255:255:255
382,-63.1826968,0.89571698,-9999,255:255:255
383,-63.81412361,0.32059845,7.0,0:0:255
384,-63.8609428,0.51126536,0.000169169999992,254:254:255
385,-63.72314586,0.16938476,5.0,255:43:43
386,-63.83405927,0.11279575,2.0,170:170:255
387,-63.03427443,0.12712995,0.99942566,255:213:213
388,-63.68816399,0.09820859,4.0,255:85:85
389,-63.55801406,0.14354413,7.0,0:0:255
390,-63.08737629,0.39109407,2.99929131,255:128:128
391,-63.4324519,0.13972222,-9999,255:255:255
392,-63.59319376,0.12256893,3.0,127:127:255
393,-63.41290844,0.83363953,4.00058047,84:84:255
394,-63.15257028,0.14704588,-9999,255:255:255
395,-63.15993579,0.83613848,3.00056191,127:127:255
396,-63.72999008,0.4679783,2.99983713,255:128:128
397,-63.63639739,0.96269163,0.00073162999999,254:254:255
398,-63.9902371,0.35910311,0.00018712,254:254:255
399,-63.83279635,0.1813577,3.99914403,255:86:86
400,-63.38457492,0.07495884,-9999,255:255:255
401,-63.13123687,0.70307409,16.00056415,0:0:255
402,-63.92248704,0.82686813,5.00016186,42:42:255
403,-63.59062996,0.55128362,0.9992375,255:213:213
404,-63.85677612,0.00484708,5.0,255:43:43
405,-63.41743139,0.92784144,0.0001273700002,254:254:255
406,-63.04094205,0.09038271,2.00057609,169:169:255
407,-63.0661262,0.57350707,2.99930987,255:128:128
408,-63.75775627,0.8554315,2.00014876,169:169:255
409,-63.85502844,0.77733358,3.00078673,127:127:255
410,-63.54556341,0.64026197,1.00074583,212:212:255
411,-63.55012913,0.43108456,2.9998452,255:128:128
412,-63.21485394,0.93330852,-9999,255:255:255
413,-63.86554883,0.60749907,2.00016488,169:169:255
414,-63.58290954,0.84486713,5.0001379,42:42:255
415,-63.65907658,0.94695239,7.0,255:0:0
416,-63.93859957,0.37098615,4.0,85:85:255
417,-63.74947312,0.61759981,1.99937272,255:171:171
418,-63.35437707,0.0786068,-9999,255:255:255
419,-63.10363576,0.718366,2.00056185,169:169:255
420,-63.57590376,0.19805711,1.99937026,255:171:171
421,-63.44272261,0.80037645,1.9998683,255:171:171
422,-63.80134423,0.20046878,5.0,255:43:43
423,-63.41529227,0.09814786,-9999,255:255:255
424,-63.27666941,0.82223942,-9999,255:255:255
425,-63.41356663,0.54881338,-9999,255:255:255
426,-63.84667017,0.69561482,0.000633879999995,254:254:255
427,-63.82975524,0.30242576,1.99916142,255:171:171
428,-63.32614736,0.20653039,-9999,255:255:255
429,-63.04570976,0.63116335,2.00056047,169:169:255
430,-63.2668414,0.1437966,1.00059602,212:212:255
431,-63.74235379,0.9772054,1.99985453,255:171:171
432,-63.03930697,0.42380461,0.000700330000001,254:254:255
433,-63.7531879,0.01007098,0.0,255:255:255
434,-63.8067034,0.95182259,2.00076075,169:169:255
435,-63.95303308,0.27717885,0.99981015,255:213:213
436,-63.7327753,0.08244594,4.0,255:85:85
437,-63.74473379,0.442042,1.000638,212:212:255
438,-63.13405589,0.51555063,1.99929788,255:171:171
439,-63.19090078,0.73263245,2.999309,255:128:128
440,-63.45032983,0.12045271,-9999,255:255:255
441,-63.61293608,0.11908536,4.0,255:85:85
442,-63.90368087,0.73899997,2.00016282,169:169:255
443,-63.45619128,0.7215658,2.00072472,169:169:255
444,-63.54470668,0.6071827,0.99985543,255:213:213
445,-63.62716379,0.0834296,4.0,85:85:255
446,-63.28324687,0.51014732,-9999,255:255:255
447,-63.51854422,0.27592623,2.0,170:170:255
448,-63.14617894,0.83967439,2.99932016,255:128:128
449,-63.91608613,0.39647837,3.0,127:127:255
450,-63.2449985,0.73764404,-9999,255:255:255
451,-63.36404985,0.76933349,-9999,255:255:255
452,-63.77091247,0.21433252,-9999,255:255:255
453,-63.33978747,0.32169202,-9999,255:255:255
454,-63.18958009,0.60979404,4.00057148,84:84:255
455,-63.5608857,0.02932393,4.00063611,84:84:255
456,-63.74284148,0.05661306,0.99933973,255:213:213
457,-63.27393625,0.19430989,4.00059478,84:84:255
458,-63.71851386,0.11326496,2.0,255:170:170
459,-63.90772131,0.84486683,2.00016025,169:169:255
460,-63.98441662,0.93497428,5.00016504,42:42:255
461,-63.30706496,0.41457911,-9999,255:255:255
462,-63.77088948,0.6076453,7.99921118,255:0:0
463,-63.50543824,0.18895391,-9999,255:255:255
464,-63.94613632,0.52644136,2.0,170:170:255
465,-63.83148441,0.69062878,2.0,255:170:170
466,-63.78323087,0.50345947,2.0,255:170:170
467,-63.63801718,0.7200702,1.0,212:212:255
468,-63.72372158,0.06719993,2.0,255:170:170
469,-63.08028855,0.45689039,1.9992984,255:171:171
470,-63.89917034,0.24283743,0.99932714,255:213:213
471,-63.82147004,0.97332791,2.00015126,169:169:255
472,-63.59595666,0.96210442,0.000136250000011,254:254:255
473,-63.51578525,0.3479644,0.000158719999995,254:254:255
474,-63.66173788,0.78780698,3.99939369,255:86:86
475,-63.7611073,0.79436755,5.99984939,255:1:1
476,-63.50578808,0.56314774,5.0,255:43:43
477,-63.8438632,0.86938737,0.000154719999998,254:254:255
478,-63.6643966,0.43211229,0.99983892,255:213:213
479,-63.09976897,0.93355976,-9999,255:255:255
480,-63.21182198,0.20195516,2.99941182,255:128:128
481,-63.84650276,0.48856028,2.00016937,169:169:255
482,-63.65043311,0.76641231,1.0,255:213:213
483,-63.01732441,0.71571086,-9999,255:255:255
484,-63.62583138,0.69027518,0.000145499999995,254:254:255
485,-63.76996149,0.39322668,8.00016998,0:0:255
486,-63.85132505,0.13840491,1.0,255:213:213
487,-63.40105202,0.47689164,-9999,255:255:255
488,-63.00259953,0.02215829,2.00057491,169:169:255
489,-63.05508818,0.11278425,-9999,255:255:255
490,-63.49501677,0.60045799,1.99925813,255:171:171
491,-63.31560771,0.14505634,-9999,255:255:255
492,-63.2990795,0.43083005,-9999,255:255:255
493,-63.67159549,0.16019598,0.0,255:255:255
494,-63.43076968,0.56618365,-9999,255:255:255
495,-63.40022081,0.29905368,-9999,255:255:255
496,-63.91751327,0.20284129,0.9993217,255:213:213
497,-63.43967666,0.27953215,-9999,255:255:255
498,-63.47892424,0.68941832,4.0007309,84:84:255
499,-63.07143108,0.12008867,0.99942215,255:213:213
500,-63.79827127,0.33445521,2.0,170:170:255
501,-63.2566877,0.83579256,-9999,255:255:255
502,-63.17639957,0.61649607,1.99930178,255:171:171
503,-63.64589059,0.43367857,2.99937416,255:128:128
504,-63.14856589,0.75482228,0.99931483,255:213:213
505,-63.65721018,0.27857514,2.99982857,255:128:128
506,-63.04132037,0.5746263,2.00068762,169:169:255
507,-63.7751627,0.09604346,2.0,255:170:170
508,-63.05805533,0.1335887,0.99984189,255:213:213
509,-63.23201157,0.477692,0.99928273,255:213:213
510,-63.79643411,0.37158716,4.00082255,84:84:255
511,-63.63059668,0.10843788,0.9993584,255:213:213
512,-63.54625761,0.35534595,3.0,255:128:128
513,-63.02245839,0.45468328,-9999,255:255:255
514,-63.37896998,0.46767363,-9999,255:255:255
515,-63.74065497,0.33229865,1.0,212:212:255
516,-63.75358354,0.36979786,6.0,255:0:0
517,-63.54591171,0.61641261,4.99939593,255:43:43
518,-63.21667971,0.80962112,-9999,255:255:255
519,-63.08680912,0.54776209,4.0006943,84:84:255
520,-63.68099299,0.02661089,3.0,127:127:255
521,-63.84552312,0.89199098,2.00015438,169:169:255
522,-63.59274512,0.10466318,2.0,170:170:255
523,-63.25046456,0.85297583,-9999,255:255:255
524,-63.11547551,0.56141216,6.00056739,0:0:255
525,-63.19250277,0.14798861,2.9994117,255:128:128
526,-63.86717232,0.97445171,6.99984523,255:0:0
527,-63.98736265,0.28095173,0.0,255:255:255
528,-63.77182497,0.91997239,2.00014842,169:169:255
529,-63.39507619,0.23445281,-9999,255:255:255
530,-63.51472481,0.82362214,3.00058984,127:127:255
531,-63.42445463,0.7381127,1.00058598,212:212:255
532,-63.71696347,0.06879656,4.99934416,255:43:43
533,-63.2275849,0.93022326,0.000682679999954,254:254:255
