,aw3d30_wgs84_SerraMar,aw3d30_slope_SerraMar
2382,1044.9652187,33.39967
2383,425.1852379,30.86966
2384,462.38476803,29.50455
2385,1538.23905977,30.86451
2386,608.23641634,25.25765
2387,1941.43590366,6.238604
2388,33.33756421,23.89974
2389,2009.49652673,22.05883
2390,1185.06913074,3.742732
2391,1401.37369176,25.52021
2392,1343.83956212,9.487332
2393,1024.57472003,27.43171
2394,825.76673912,24.26
2395,536.60173053,10.03586
2396,470.34662975,29.79241
2397,32.4802826,17.50329
2398,1197.10515848,13.84276
2399,849.91303111,19.63852
2400,1389.29548959,18.14637
2401,588.26817584,8.219216
2402,42.52578191,18.52354
2403,1503.79083105,23.665
2404,741.10590332,16.02007
2405,661.56856292,11.33014
2406,1694.35819382,5.278553
2407,388.27430537,1.056991
2408,1174.28621888,2.224839
2409,904.92030331,26.2268
2410,892.60745961,0.6834702
2411,1206.2383429,18.12362
2412,542.06095075,15.69562
2413,1448.59612239,12.82357
2414,1613.51693055,14.36838
2415,489.11052233,23.34422
2416,1221.48842119,9.656856
2417,943.43381536,10.57472
2418,1450.64711434,48.51226
2419,465.2761556,22.87164
2420,1391.82484554,17.1763
2421,492.16810092,8.282841
2422,490.07489892,21.78444
2423,536.66198807,17.4194
2424,575.28893821,35.96615
2425,1203.51496802,7.809671
2426,531.27653865,12.97564
2427,1145.72940138,22.41373
2428,942.90133065,14.58916
2429,577.05555898,30.09183
2430,373.21252908,18.62728
2431,905.90226276,13.53824
2432,500.35047909,13.65743
2433,461.11149218,10.88768
2434,944.84360169,3.115956
2435,1115.313643,1.190571
2436,1154.46975042,23.13402
2437,1785.5426673,7.474802
2438,1341.9369204,15.11237
2439,1061.82172897,9.152917
2440,401.45378949,6.277489
2441,655.43542496,6.112774
2442,428.15253614,13.84208
2443,443.30206577,17.226
2444,682.0199706,12.09557
2445,543.64710001,2.571833
2446,1639.51395848,16.29908
2447,637.03206085,22.02017
2448,923.69098952,25.96522
2449,506.45160733,20.86832
2450,368.01139043,4.406216
2451,1067.18021834,4.224499
2452,1638.73894868,27.27871
2453,820.72821674,30.91598
2454,387.8811157,33.39615
2455,1304.45039329,8.351189
2456,455.50726305,3.005516
2457,433.45057018,5.512931
2458,419.45676218,26.39523
2459,1071.96390825,35.24622
2460,476.10628201,15.0273
2461,1102.35238537,17.30818
2462,574.25504282,23.10857
2463,1322.47203524,24.89953
2464,812.38167555,32.39187
2465,1106.28359271,21.48347
2466,449.18869768,3.120553
2467,446.29198351,7.697404
2468,1322.67073768,3.034193
2469,610.07088522,29.40848
2470,540.13306804,28.55951
2471,1127.38453976,30.56771
2472,1251.74891584,26.72758
2473,451.34067274,0.4656003
2474,609.40237824,6.837736
2475,1491.36953254,20.0952
2476,369.69455915,40.43106
2477,571.31048281,20.48175
2478,1524.30456969,39.44938
2479,537.48579401,22.60532
2480,382.23064547,3.622288
2481,1275.75638592,26.28722
2482,1334.51758824,28.80667
2483,940.29211807,33.52922
2484,526.17881754,30.5533
2485,1077.30101556,22.53602
2486,917.84412995,2.733325
2487,5.67102237,8.59311
2488,576.25417718,22.05296
2489,422.99734706,18.29406
2490,2155.47030145,28.44767
2491,950.83875376,18.46815
2492,644.03945643,5.445882
2493,850.56826578,32.60703
2494,1508.80454104,15.89866
2495,487.09661387,4.872085
2496,1177.51513859,23.54405
2497,906.63544987,13.52197
2498,675.12164469,28.62444
2499,641.16219046,9.855364
2500,1353.4590586,19.37831
2501,1260.2734508,19.93967
2502,926.86763877,12.12629
2503,1004.59867098,23.55048
2504,514.25266181,14.1828
2505,1144.66468967,28.94931
2506,1175.75445997,4.446037
2507,604.76187284,15.97813
2508,1007.49617963,26.60091
2509,530.18595016,30.03824
2510,1202.84939181,11.58957
2511,1205.04961705,27.47015
2512,1129.25217979,19.02551
2513,1377.29575191,37.29968
2514,1617.67594739,26.3446
2515,0.26282813,1.508659
2516,392.25367032,13.39302
2517,1707.5786062,33.82676
2518,1057.57272173,8.236012
2519,2025.56380776,20.20984
2520,584.05712549,31.21962
2521,958.28650106,2.05328
2522,810.72660879,6.143287
2523,1534.41759486,4.741389
2524,597.14402568,31.31965
2525,535.42935051,23.75757
2526,1267.63685487,22.76422
2527,1368.42677935,16.58053
2528,560.35260282,27.55852
2529,473.05852277,3.256115
2530,1621.47794393,25.50528
2531,880.9102892,4.969343
2532,2214.55395936,39.52644
2533,425.21612645,4.752352
2534,NaN,NaN
2535,241.43114804,7.641414
2536,540.60528608,14.96031
2537,674.19246572,6.720926
2538,1855.71589381,25.5335
2539,918.94527602,17.85225
2540,1414.43349166,39.40044
2541,1289.42507751,9.815187
2542,746.96033535,26.94798
2543,1203.07855793,6.260318
2544,-2.81725005,1.928604
2545,1008.30366176,17.07124
2546,2063.5393744,37.18037
2547,1833.50756739,36.02429
2548,2328.68655452,47.11009
2549,1098.86604018,17.23234
2550,770.73348142,13.67622
2551,958.9109331,13.80205
2552,73.179598,27.13987
2553,493.29367637,10.12317
2554,1164.22165737,25.39054
2555,1243.11248347,21.06097
2556,1280.68587693,24.73013
2557,1175.2708416,14.50771
2558,258.23626245,23.26929
2559,538.48802465,19.05723
2560,553.60259918,25.71969
2561,306.2071048,15.80659
2562,557.61166448,19.77176
2563,79.45495874,20.45738
2564,1199.21588634,17.97388
2565,482.37120516,7.983773
2566,1442.69487476,24.66762
2567,396.415571,0.6841704
2568,536.87642658,18.41871
2569,736.75737368,21.97986
2570,465.19297299,8.646485
2571,1153.68879247,29.206
2572,732.9467542,19.40919
2573,625.69366989,11.27012
2574,1160.09593217,12.65754
2575,389.29154019,1.433947
2576,666.11786856,18.81722
2577,262.30762509,22.62237
2578,1310.76577551,21.1539
2579,1197.88188993,33.94934
2580,996.85447925,26.55717
2581,1213.51445645,14.45124
2582,10.80027858,2.226489
2583,1456.75934454,26.42938
2584,1359.21589851,28.04027
2585,1311.52491176,15.01458
2586,1084.76543572,18.90404
2587,1013.82579716,18.7196
2588,1290.84215241,25.42457
2589,592.90467914,10.30567
2590,571.34407085,21.61406
2591,527.18707228,2.440779
2592,496.59895167,21.03068
2593,943.63266002,11.16738
2594,635.63357535,21.77185
2595,1098.43556888,20.65438
2596,595.08810518,2.20648
2597,407.38414144,8.394916
2598,928.61383364,31.2042
2599,1681.54641039,42.78502
2600,1102.10249116,12.30675
2601,688.15603302,30.03368
2602,366.00623015,6.100608
2603,1324.11149989,25.54098
2604,476.05311463,23.99731
2605,1102.75619279,16.13732
2606,93.46400816,24.07508
2607,1509.73379341,26.16667
2608,479.09851759,18.22682
2609,774.00080508,19.10811
2610,926.51807236,4.856122
2611,NaN,NaN
2612,1101.31153496,3.413401
2613,2068.63402205,47.56935
2614,208.25491011,24.23687
2615,532.06059516,26.31951
2616,489.37595148,26.92977
2617,446.22773844,18.15152
2618,712.07344765,4.022407
2619,468.66641697,14.10121
2620,535.3103448,14.13343
2621,481.65393757,23.11971
2622,1019.90963816,18.5113
2623,775.10146911,7.81041
2624,2599.52531248,32.69185
2625,438.01489564,13.4151
2626,545.24873208,36.27443
2627,608.0972442,45.50263
2628,170.12798181,20.59884
2629,387.30128457,0.501362
2630,1084.18373889,20.62662
2631,524.19448727,9.835221
2632,1158.0783438,15.49082
2633,866.16311496,33.13083
2634,2123.5159579,21.88936
2635,692.69342476,13.53895
2636,1.66977662,3.083109
2637,1464.60626688,28.62731
2638,541.6810649,19.20296
2639,1760.72663934,6.16707
2640,565.28121104,17.72311
2641,680.80659548,24.14695
2642,1443.5028665,40.45292
2643,1238.19001854,21.42536
2644,-3.35032171,0.00058347
2645,2190.56663749,15.0176
2646,953.91261564,11.51794
2647,2107.6932761,20.55637
2648,79.18098268,33.99125
2649,564.46596939,2.392082
2650,1015.78715008,34.87195
2651,583.56733159,40.36687
2652,1078.72033726,28.30516
2653,1514.44184263,20.94647
2654,4.55701699,7.251305
2655,1497.81672246,18.4355
2656,953.74967833,4.884395
2657,1051.39132369,41.16873
2658,1097.25221029,NaN
2659,1774.314646,9.970655
2660,1178.88578792,16.44203
2661,1794.54463892,20.06091
2662,1551.38194802,37.2235
2663,943.44010622,14.46064
2664,922.96821107,23.30435
2665,1499.4736459,28.39623
2666,814.70832085,27.59184
2667,1220.6339193,26.64217
2668,899.85123661,6.817054
2669,422.28181793,6.116718
2670,1254.4421585,4.131568
2671,554.65690296,22.11414
2672,1980.56173319,37.97578
2673,800.73749625,19.51338
2674,720.76508173,22.02743
2675,690.51778536,20.98572
2676,835.03237461,20.27815
2677,866.57655643,34.64686
2678,363.0220218,1.057175
2679,659.91068456,18.75173
2680,450.34418597,19.12655
2681,1092.88100048,15.37283
2682,1128.38118234,18.95546
2683,441.02961435,21.94556
2684,609.17324884,14.06433
2685,1686.72966762,18.46852
2686,1251.0972488,9.089711
2687,245.88557086,3.442177
2688,734.07005067,26.75378
2689,1250.35121277,10.15345
2690,499.26747871,19.52277
2691,650.97607499,NaN
2692,1322.74407762,32.79702
2693,1298.2797133,21.86217
2694,534.63272862,17.3047
2695,557.8655703,28.55275
2696,553.55875593,16.89416
2697,1013.74058781,32.50616
2698,499.08893419,28.70337
2699,753.7369302,15.0697
2700,431.20580379,11.442
2701,1093.27203626,15.47459
2702,923.64331181,14.91867
2703,416.27107088,8.453549
2704,113.59814445,22.31443
2705,76.59406116,21.36023
2706,544.47368837,18.92323
2707,724.93012976,10.86667
2708,1020.48797998,12.2374
2709,897.61354448,28.71332
2710,1012.84919223,16.933
2711,1035.13810675,31.08467
2712,655.80291787,10.36551
2713,996.44825657,10.96919
2714,1566.46541172,16.47971
2715,450.06164031,15.35014
2716,944.59010816,12.73814
2717,585.54530767,24.49607
2718,501.12683726,4.624783
2719,1301.8617147,19.70968
2720,102.54734518,10.86487
2721,635.055052,26.87257
2722,2412.6724071,32.32804
2723,1233.20378688,19.66172
2724,1065.42430155,11.62143
2725,1050.94928614,34.86066
2726,893.98992547,7.21875
2727,1202.5308038,26.58882
2728,1704.34015627,16.58363
2729,593.72885406,31.70227
2730,566.79571074,24.1718
2731,1361.23341563,5.277565
2732,1552.59644705,9.996677
2733,1504.68592876,7.937686
2734,1169.45267766,27.14179
2735,116.50892743,7.530911
2736,400.256846,6.805435
2737,568.35284,8.108762
2738,2082.55544752,23.04001
2739,1876.53266588,14.84449
2740,1404.68243745,27.29488
2741,1129.70325321,19.13932
2742,1080.2135677,24.9479
2743,451.32893993,21.75622
2744,624.82241208,4.752593
2745,300.51280038,13.99728
2746,623.39321699,9.83488
2747,1384.50922598,35.92483
2748,509.39234615,26.31873
2749,578.69465859,26.73764
2750,1299.31196734,30.96474
2751,1014.19346024,23.93791
2752,516.03336002,25.61677
2753,15.31339988,6.650965
2754,1036.11833649,42.2843
2755,562.73974766,16.91561
2756,1028.89220626,48.999
2757,148.63704842,24.14585
2758,398.49229918,3.434509
2759,1150.47716805,5.922755
2760,1135.87113221,10.55878
2761,2028.49101467,11.01362
2762,649.86968199,5.023923
2763,1099.38069467,2.441209
2764,969.84770678,29.15249
2765,660.70769498,19.67361
2766,954.92307837,12.20161
2767,701.97521881,33.9559
2768,3.52069119,2.226148
2769,636.09154731,28.03137
2770,1478.41855992,12.21291
2771,14.19222763,13.84365
2772,615.42725746,4.293093
2773,751.75806028,22.02773
2774,817.4734744,12.12956
2775,2061.48046512,50.87765
2776,1072.74067473,15.01665
2777,850.92169813,9.633292
2778,1253.172784,12.75384
2779,1567.47699755,12.77801
2780,1232.28530092,6.471353
2781,1367.53338993,24.7024
2782,780.36670599,28.70812
2783,1164.7325116,30.27901
2784,596.69367139,31.0625
2785,1580.58320889,26.77978
2786,456.98941006,6.839467
2787,827.15607207,28.75533
2788,1507.8081816,23.13655
2789,1781.6869699,26.5995
2790,998.91603709,19.96579
2791,369.05100008,0.6835865
2792,498.44407945,18.41776
2793,508.58757747,20.89502
2794,995.79739927,6.177902
2795,1445.59488367,33.65427
2796,515.04509072,17.6543
2797,1549.68785239,23.66026
2798,944.91448991,31.00694
2799,1730.43926448,24.99983
2800,1087.59713833,23.77501
2801,877.12518618,40.12178
2802,975.81301857,24.90066
2803,1507.51432135,23.01354
2804,590.55005676,23.93229
2805,876.62723983,0.3417245
2806,629.05624621,36.23661
2807,902.01144461,25.20856
2808,939.71561167,33.22202
2809,682.1930143,19.53441
2810,1128.16485018,3.582858
2811,1223.06844688,16.98013
2812,870.41229543,18.65099
2813,991.69515402,7.958879
2814,674.79834895,28.16803
2815,881.69697934,27.5279
2816,1028.3284686,29.25405
2817,901.80936874,25.87226
2818,561.24364603,31.60369
2819,1154.12602763,NaN
2820,1011.89313371,21.47156
2821,686.37417149,10.77816
2822,631.38893759,16.63082
2823,743.08147753,11.47355
2824,1165.50933768,24.37375
2825,623.36812381,24.08269
2826,171.21451979,15.02784
2827,-2.347219,0.7422782
2828,1513.76485667,12.93883
2829,2092.56573658,15.47271
2830,160.40452282,23.81891
2831,2.66442342,18.93382
2832,1012.61593915,30.62027
2833,1058.80645819,22.38599
2834,1042.84308739,26.46128
2835,1176.65327883,16.97254
2836,1443.78758449,18.30589
2837,399.43503329,0.7420319
2838,763.09016342,23.58476
2839,1109.54790074,7.227612
2840,577.28823589,21.09592
2841,1633.46254645,33.88076
2842,177.84648053,41.66454
2843,1187.02419421,5.818173
2844,1637.45902142,20.75822
2845,1229.49577138,18.91484
2846,1392.69998347,26.18003
2847,1160.79820018,23.72721
2848,885.12962739,26.60107
2849,1508.81872607,25.44751
2850,509.11540805,5.215837
2851,1518.53588824,28.20938
2852,498.18897658,29.54716
2853,1000.71027066,30.85434
2854,221.43958953,11.47003
2855,104.60479279,9.38385
2856,1824.72062454,25.08959
2857,628.77771358,15.43683
2858,1282.50667585,14.06262
2859,554.79409443,10.46681
2860,100.81142456,21.72762
2861,1111.40931652,0.7850992
2862,478.99155991,13.82666
2863,533.3203227,21.22572
2864,550.65560658,28.41299
2865,1207.97041364,17.26212
2866,1116.63456226,9.633108
2867,1409.7096515,10.15126
2868,515.27964793,24.04684
2869,1297.42487868,4.587223
2870,573.51529315,16.30848
2871,492.41643813,4.760303
2872,753.20192838,25.31124
2873,1174.66450734,23.87217
2874,1306.11601647,12.12679
2875,60.27862442,22.10025
2876,73.21609118,11.08022
2877,965.69122855,17.43346
2878,1404.83057915,29.01686
2879,685.13863264,22.52522
2880,553.06734104,18.8704
2881,1255.29568039,16.17993
2882,661.74093801,11.75812
2883,843.77379904,33.21862
2884,1390.63076563,48.10583
2885,2037.51058639,31.87402
2886,784.51713674,4.112709
2887,735.97426122,25.49225
2888,438.19399026,12.84564
2889,357.58065503,8.482839
2890,903.66774907,34.01613
2891,703.43102222,30.82779
2892,1291.36417623,28.39155
2893,1056.66919786,21.56741
2894,1005.83245636,7.8135
2895,1769.40563839,12.26233
2896,1239.13289315,26.30407
2897,1202.4218016,24.65705
2898,414.36477063,4.134958
2899,805.90193438,31.91699
2900,634.12876119,14.1013
2901,1005.34012936,20.92927
2902,28.07772764,16.55798
2903,479.18322427,15.89682
2904,767.05477762,NaN
2905,1434.56458693,21.97747
2906,733.7385139,18.03794
2907,973.93645388,12.0054
2908,654.12965742,25.40728
2909,1330.19601752,23.77765
2910,482.5879354,3.817523
2911,758.70804893,22.50731
2912,1117.53258957,12.44956
2913,669.71994507,17.45778
2914,571.01002946,25.04251
2915,451.43759321,28.19427
2916,505.146929,31.24757
2917,1026.48714601,15.21138
2918,960.60859024,14.65645
2919,931.81788744,16.04821
2920,894.65768517,2.049396
2921,622.60452382,13.75333
2922,163.0431345,30.47064
2923,931.64307932,27.2788
2924,641.11068832,6.05198
2925,1973.57227922,23.28976
2926,524.60291711,18.56783
2927,1103.47898883,12.03935
2928,313.57949018,23.98991
2929,312.90590602,10.21676
2930,807.2817542,24.38071
2931,490.39577958,15.06367
2932,451.21983216,8.223792
2933,893.67286445,4.232254
2934,528.19846964,33.38312
2935,695.12495826,18.99334
2936,1075.47358276,19.17937
2937,517.0793023,28.41862
2938,1050.83801899,14.81316
2939,1753.39881229,25.25268
2940,884.92324027,23.25095
2941,1330.34260559,29.08317
2942,1522.35169324,23.41912
2943,1876.57770225,30.22182
2944,970.6708204,3.567959
2945,564.11093222,31.96109
2946,1467.74587202,21.7242
2947,1024.6020139,30.44141
2948,509.70954034,23.68754
2949,522.0840144,11.17204
2950,640.08374987,18.85677
2951,539.18065032,11.77181
2952,1277.72794613,17.34914
2953,1519.42345707,16.18598
2954,1256.27931898,21.13586
2955,487.07339693,5.811604
2956,1223.05370694,3.2523
2957,501.62053892,9.554814
2958,461.35849997,5.066829
2959,311.62121561,16.76063
2960,585.19742695,7.562932
2961,376.14660559,2.210483
2962,591.8888036,7.376126
2963,1250.34904787,14.78726
2964,639.41206378,7.986816
2965,2136.68119634,31.86836
2966,590.82194596,7.324333
2967,139.6429645,26.7953
2968,900.90664405,17.22968
2969,708.82885731,21.95677
2970,682.99328857,3.633355
2971,986.38871661,30.41374
2972,879.85142155,33.86422
2973,846.70494361,14.01563
2974,565.64943108,7.956625
2975,578.87947003,11.42062
2976,1213.4736941,56.16217
2977,1383.696096,24.50446
2978,641.03875511,14.66996
2979,10.17268643,4.227256
2980,1148.54941405,25.22787
2981,1143.45921231,18.80938
2982,1164.76551922,13.55454
2983,1173.62825896,13.53843
2984,562.30439232,18.34036
2985,1688.57829244,23.03831
2986,442.68153035,17.94455
2987,29.52227258,40.94377
2988,361.14646093,30.20778
2989,1047.42136454,16.17397
2990,786.16324414,28.3703
2991,465.10629567,18.40718
2992,915.13180444,19.42464
2993,790.96588471,11.97936
2994,1470.58596855,35.88604
2995,1885.47473271,19.94466
2996,650.7876143,20.25892
2997,1263.80630257,25.61745
2998,716.65752143,27.51168
2999,1663.35326286,37.31482
3000,981.74244748,29.52261
3001,581.25787427,11.62226
3002,2269.48410135,16.97113
3003,67.40872377,10.24589
3004,7.20799091,25.53895
3005,946.38053262,3.071752
3006,1205.30836132,13.4787
3007,608.77780334,23.0528
3008,881.91871591,20.8896
3009,6.8227903,26.79767
3010,607.03441472,30.05044
3011,1083.66720744,17.80083
3012,717.10612656,23.3428
3013,868.16029583,7.844302
3014,1044.57988877,16.17495
3015,429.20027503,2.105711
3016,85.22921303,8.007299
3017,1585.57889308,14.64896
3018,627.48449972,16.10169
3019,736.70147248,48.26216
3020,1725.67863583,29.27486
3021,773.11063959,52.37302
3022,535.33238309,14.85933
3023,624.41978511,14.68124
3024,1360.58222696,12.13318
3025,1599.6546128,26.06308
3026,455.40812753,10.23672
3027,538.18417587,23.88461
3028,734.96849581,11.53953
3029,2398.67978367,27.88657
3030,953.60788187,25.33935
3031,391.71367774,20.43247
3032,797.94117196,12.98453
3033,479.28785494,27.59292
3034,391.66181528,15.68379
3035,610.62191087,20.78054
3036,1823.54187377,19.05152
3037,1208.26534659,24.47507
3038,292.87624039,24.29191
3039,164.65836419,25.36551
3040,756.91450343,23.80386
3041,1369.67151134,21.25447
3042,636.24746706,17.80147
3043,998.8892846,30.64203
3044,1076.37998839,31.20639
3045,819.12213536,21.00382
3046,1703.61531687,35.98619
3047,1003.5887743,28.63668
3048,1534.51477008,21.34062
3049,1156.48562548,15.25793
3050,952.81590879,12.1228
3051,1209.53599358,15.3806
3052,639.4075692,5.530267
3053,529.7273129,10.58843
3054,453.56135437,10.27459
3055,1143.7708544,11.70051
3056,2331.63393819,35.43947
3057,708.24248724,34.53035
3058,515.34080582,5.791111
3059,727.33072681,16.2757
3060,1969.44778006,14.65002
3061,1062.86990833,11.66392
3062,1221.28427228,12.96586
3063,525.30715361,24.12506
3064,952.87181507,24.2853
3065,440.44667828,18.32743
3066,868.89604974,20.06133
3067,655.23044736,14.48403
3068,508.7720224,8.206199
3069,1025.84083793,31.4878
3070,118.22028443,13.69452
3071,478.36203217,4.588487
3072,965.29401954,1.025463
3073,1290.57334974,25.1456
3074,501.14301405,9.715027
3075,623.18546622,10.63319
3076,673.8097547,13.01457
3077,600.52338838,1.928211
3078,1256.99279047,16.75297
3079,668.7751399,5.886741
3080,1658.34507382,23.7578
3081,1804.47647262,18.45364
3082,768.44505215,18.59577
3083,606.74893161,1.104741
3084,1139.1592951,0.4999807
3085,1467.54672982,15.43358
3086,997.7985647,13.26119
3087,1022.38581631,18.48324
3088,153.78243206,5.906235
3089,1291.56366649,1.774412
3090,945.56440061,7.734885
3091,653.74468932,20.35036
3092,1068.18867438,1.024143
3093,638.8154309,13.9755
3094,1371.2188952,24.85698
3095,378.23260275,11.70258
3096,469.16911151,29.07188
3097,1065.83784572,21.26764
3098,1565.26446676,8.779068
3099,661.48599681,23.57612
3100,1738.57792282,31.09097
3101,1027.80851601,12.00435
3102,920.62737353,14.48402
3103,541.10278996,19.23566
3104,860.94213467,23.02532
3105,401.21162784,12.76597
3106,199.23757757,29.56852
3107,1217.44875485,19.53531
3108,556.24645963,4.321869
3109,705.12156729,24.57657
3110,586.0833656,8.498752
3111,1425.70232691,28.79655
3112,1425.49273903,45.57911
3113,1200.25303786,23.41567
3114,479.09714342,27.38165
3115,588.11716371,31.41709
3116,900.94511759,12.55378
3117,1241.26481254,20.89431
3118,1380.78226138,20.07579
3119,693.84034089,21.50914
3120,379.17981498,2.208882
3121,569.10776268,23.80577
3122,647.75758935,17.20974
3123,667.6427341,15.06512
3124,525.95690192,2.571902
3125,1732.61819882,24.32016
3126,1426.41421597,23.68616
3127,445.00684525,4.598916
3128,1292.46645633,11.51367
3129,61.5202126,30.25842
3130,219.68642384,34.4621
3131,495.18993559,23.06764
3132,1184.44583337,17.13522
3133,80.21619131,19.49464
3134,1398.31369929,22.8811
3135,606.69682545,19.52867
3136,142.6698735,22.0465
3137,397.34793819,1.274186
3138,833.92778772,18.36808
3139,1204.54652395,25.62686
3140,1155.92433204,19.10862
3141,435.52318692,7.228589
3142,493.54510348,25.40017
3143,1438.38692384,8.969695
3144,576.82428218,8.325313
3145,1677.45895117,10.68751
3146,1193.58516468,32.13654
3147,413.37809333,3.41593
3148,902.392104,3.102883
3149,403.62650576,13.95419
3150,828.02861898,17.20118
3151,466.06360506,32.16743
3152,390.02647091,6.148683
3153,1120.21468993,11.13605
3154,682.46691639,24.48885
3155,811.22697739,52.05792
3156,1092.61795471,24.94466
3157,1247.50148429,21.2496
3158,1100.91274089,0.3425057
3159,683.59996481,3.144092
3160,642.1729126,19.39303
3161,1901.4761217,10.94765
3162,1169.33503663,33.87452
3163,990.31630388,17.33333
3164,81.48341216,26.15478
3165,1560.81036245,41.78054
3166,153.43127434,27.19166
3167,148.44215587,13.07213
3168,770.91692565,7.995671
3169,1151.14943229,16.5742
3170,1050.75335911,7.512107
3171,1282.52621576,9.429062
3172,939.92867478,24.39993
3173,909.4709755,31.88849
3174,1596.27883624,7.178902
3175,1384.44641403,25.61931
3176,NaN,NaN
3177,1154.34093134,12.46253
3178,1767.504532,27.83855
3179,640.05152583,11.69786
3180,1327.54323191,10.10379
3181,333.14395173,10.7063
3182,1212.28969024,21.22929
3183,1288.6414934,8.924001
3184,1252.09803698,27.08449
3185,1113.22107728,8.627864
3186,1268.38598682,22.36344
3187,292.72174983,29.20292
3188,1437.79601573,30.9887
3189,603.19975456,19.0676
3190,946.84072261,7.108722
3191,511.02818977,14.32456
3192,506.54187699,17.25264
3193,1161.75816939,18.94107
3194,1332.80040241,27.00976
3195,1408.14283865,15.30869
3196,1245.86057429,2.776332
3197,953.33940771,9.599872
3198,600.42140076,21.35423
3199,713.03673303,23.94945
3200,1045.77316181,13.1346
3201,673.96735959,30.98856
3202,568.34114513,25.23437
3203,1877.64963662,18.50333
3204,542.46693033,24.97502
3205,491.1719158,15.11931
3206,507.28261029,21.92605
3207,1156.40029938,17.71468
3208,1416.49534,31.17373
3209,967.59984673,23.39622
3210,625.16224684,26.97008
3211,671.72236484,27.56358
3212,733.77045722,14.48337
3213,1038.57048855,22.97148
3214,1102.38211574,10.47665
3215,9.56062165,NaN
3216,1161.55290806,10.4521
3217,618.82445768,11.40226
3218,1532.75688035,39.56664
3219,1573.65311739,12.50079
3220,465.14832719,6.770347
3221,538.59253886,18.45273
3222,481.34804647,8.974026
3223,967.35209555,7.967083
3224,427.36037846,15.78225
3225,1247.49413294,31.7392
3226,1103.80956439,12.60075
3227,1593.64466519,27.70488
3228,863.69967668,31.1326
3229,393.44323537,5.830966
3230,612.36406562,17.37214
3231,1212.35083827,25.15925
3232,1473.42102851,8.996651
3233,924.29060537,28.89996
3234,1023.58602371,16.41912
3235,1299.25231636,18.93328
3236,1290.39065522,39.073
3237,1732.72407617,7.967656
3238,930.92412214,17.60547
3239,1298.5061588,20.85516
3240,123.52440263,18.98515
3241,825.35908126,17.6425
3242,1104.33977101,6.899745
3243,520.56963941,14.37069
3244,47.65053391,6.521373
3245,606.20112531,31.7909
3246,1039.92694333,23.98705
3247,1724.42161087,11.64481
3248,68.3369867,23.70697
3249,998.41094828,14.52069
3250,831.48948331,27.22794
3251,816.38045185,29.42407
3252,547.34504416,4.098711
3253,870.20991439,26.19097
3254,547.14743772,14.65001
3255,460.52828555,8.590214
3256,451.20064424,34.54281
3257,498.38918335,10.1247
3258,216.38605329,20.76896
3259,536.53270325,23.62307
3260,1243.74894574,8.975635
3261,1333.07424944,17.3361
3262,1394.38262879,21.59918
3263,1222.25066902,17.86112
3264,1290.06534064,7.926629
3265,932.64921498,15.6487
3266,582.76727697,37.52564
3267,1265.55601118,14.08717
3268,1030.30598853,14.82475
3269,1340.09576722,25.36005
3270,1104.28082592,17.95052
3271,413.33587426,1.76704
3272,519.63626551,28.99244
3273,554.6405773,1.190905
3274,1194.68439944,19.60757
3275,1731.69278595,28.62735
3276,492.43138393,1.794715
3277,1661.71059228,27.59565
3278,488.20713215,7.04928
3279,1595.61068057,30.93181
3280,1316.40804574,18.07726
3281,340.71725542,14.02338
3282,548.06157962,17.58722
3283,786.1013985,1.927619
3284,620.1137133,18.68632
3285,592.33608134,10.42699
3286,516.27423682,3.496966
3287,1036.94998334,28.84221
3288,1352.26842643,24.88113
3289,904.91719131,4.022377
3290,545.00528941,7.356393
3291,474.59310296,3.769325
3292,1034.90846102,19.0134
3293,1631.72922212,30.79903
3294,257.1502189,8.0899
3295,543.98374987,10.4924
3296,1368.73098498,18.76973
3297,609.27949865,4.478258
3298,675.49682805,34.00197
3299,1262.67708232,31.56525
3300,28.29910273,8.993588
3301,1660.42544044,9.260847
3302,419.07192406,8.461049
3303,NaN,NaN
3304,1334.72658932,22.52739
3305,901.61338473,12.41719
3306,1905.32185879,24.72837
3307,1914.54642776,25.46767
3308,622.12869932,21.65842
3309,576.23235326,37.69365
3310,-0.92532622,1.511245
3311,1103.76600675,27.17894
3312,845.55786591,12.61252
3313,489.36332487,11.14135
3314,192.46102989,26.23302
3315,235.4712557,20.41778
3316,511.12161589,12.54811
3317,1056.82133863,20.58086
3318,443.36395519,10.36395
3319,433.14056303,12.85292
3320,1010.32735185,17.80001
3321,537.00265229,35.37907
3322,993.06892628,25.38467
3323,1191.90790817,29.15212
3324,1191.80551405,18.6106
3325,1066.8526914,7.673759
3326,281.6179554,35.05473
3327,425.21529049,31.37156
3328,693.92608686,10.26426
3329,494.56107732,27.71621
3330,1151.55928204,26.35586
3331,898.22231667,23.42298
3332,438.05285287,19.22811
3333,410.02265128,4.011238
3334,1173.31927759,17.10095
3335,1471.27034956,30.32199
3336,412.33989821,18.43341
3337,1175.5303868,19.99428
3338,704.13546141,9.698135
3339,1714.31787818,19.16592
3340,684.6875424,23.9244
3341,2269.69190443,17.14562
3342,1177.88650868,21.50122
3343,663.60336374,8.144896
3344,507.14097867,21.54296
3345,798.97489139,32.96857
3346,1901.44595984,12.5283
3347,1506.42831455,4.083056
3348,1600.42690222,30.0489
3349,1136.44018624,15.73141
3350,938.78842226,16.19152
3351,266.84025842,23.05456
3352,1591.26482274,19.38321
