,X,Y,srtm30_wgs84-tdx12_abs,srtm30_wgs84-tdx12_color
38,-48.10311057,-24.35783928,1.39096648,255:230:230
39,-48.35483711,-24.03393227,7.41848866,255:122:122
40,-48.40722432,-24.59749539,1.3171542,255:232:232
41,-48.39928826,-24.55982045,1.23672711,232:232:255
42,-48.52549322,-24.39876378,8.96643881,255:94:94
43,-48.50969946,-24.00016353,11.70577345,255:45:45
44,-48.21328205,-24.06786964,5.47576255,255:157:157
45,-48.61364109,-24.46446078,6.88516108,255:132:132
46,-48.19078754,-24.05188842,7.90655547,255:113:113
47,-48.67944511,-24.21406369,8.0106383,110:110:255
48,-48.54367695,-24.15267868,1.01107649,236:236:255
49,-48.94171618,-24.53856099,5.54781798,255:156:156
50,-48.04124513,-24.29540278,5.33880603,255:159:159
51,-48.42153601,-24.41482357,1.82766408,255:223:223
52,-48.21633001,-24.19484969,10.46390405,255:67:67
53,-48.90691166,-24.86936811,1.9582069,219:219:255
54,-48.24896337,-24.26112705,7.87750348,255:114:114
55,-48.29300442,-24.13904332,3.03597938,255:201:201
56,-48.28426088,-24.27808849,6.61166142,255:137:137
57,-48.63132935,-24.22676351,3.41764282,255:194:194
58,-48.19906138,-24.72089837,0.14814906,252:252:255
59,-48.53915652,-24.56950908,19.45014968,255:0:0
60,-48.4304307,-24.95598167,6.53719001,137:137:255
61,-48.42125075,-24.45208142,7.19761484,125:125:255
62,-48.59485042,-24.90949369,3.23906148,196:196:255
63,-48.50590424,-24.7555808,1.32622719,255:232:232
64,-48.4879031,-24.96210371,6.20137408,255:144:144
65,-48.81788429,-24.54322711,6.24804456,255:143:143
66,-48.64332651,-24.56068708,8.79493527,96:96:255
67,-48.14300741,-24.06394443,1.58628102,255:227:227
68,-48.0073986,-24.80449652,0.14343072,252:252:255
69,-48.13958011,-24.08351196,15.97505175,255:0:0
70,-48.45386255,-24.55601468,5.96467294,255:148:148
71,-48.23467633,-24.71696767,3.58801514,255:191:191
72,-48.83028603,-24.38549455,1.50842683,227:227:255
73,-48.32158903,-24.28941127,3.59090003,255:191:191
74,-48.72650808,-24.63351637,1.14418957,255:235:235
75,-48.88638444,-24.56106586,2.93328134,255:203:203
76,-48.65315006,-24.47744042,10.95408313,57:57:255
77,-48.15171324,-24.19846434,0.46374745,246:246:255
78,-48.1799505,-24.61266051,7.82721308,255:115:115
79,-48.9774082,-24.7900769,3.97858653,255:184:184
80,-48.96236607,-24.97070811,15.20926565,255:0:0
81,-48.14958346,-24.30757967,4.33475373,176:176:255
82,-48.36846015,-24.95148724,0.35854166,248:248:255
83,-48.34446235,-24.75502713,6.33022507,141:141:255
84,-48.70504737,-24.56508628,21.22187355,0:0:255
85,-48.23540296,-24.61951124,2.13731764,216:216:255
86,-48.9419151,-24.25549955,6.4212009,139:139:255
87,-48.15162212,-24.01383793,5.91316562,255:149:149
88,-48.98712656,-24.34955662,3.86873533,255:186:186
89,-48.66929929,-24.01728851,8.28345737,255:106:106
90,-48.62753871,-24.15088741,5.30696825,159:159:255
91,-48.40618286,-24.22009033,0.67395434,242:242:255
92,-48.65038699,-24.6875448,7.04510188,255:129:129
93,-48.25027147,-24.50959419,25.96546547,255:0:0
94,-48.35491551,-24.46631343,0.24514655,250:250:255
95,-48.75174283,-24.89217641,1.62751783,255:226:226
96,-48.08754248,-24.7516582,0.04893517,255:255:255
97,-48.47633999,-24.16179282,1.25398364,255:233:233
98,-48.8401881,-24.63986632,0.32869787,255:250:250
99,-48.28301832,-24.63188747,2.30471254,255:214:214
100,-48.27691909,-24.01871808,6.54856671,255:138:138
101,-48.8640015,-24.82545111,6.93066641,255:131:131
102,-48.40846064,-24.08617434,7.79788498,255:115:115
103,-48.12800326,-24.32921303,2.52904118,255:210:210
104,-48.03424202,-24.20562844,0.3214388,249:249:255
105,-48.28143522,-24.62231155,16.78985194,255:0:0
106,-48.91710265,-24.78146376,2.52832615,255:210:210
107,-48.30022991,-24.66796793,8.57173873,255:101:101
108,-48.52616883,-24.49051194,9.1550246,90:90:255
109,-48.38895625,-24.93596381,9.98705021,255:76:76
110,-48.88299165,-24.61307056,8.43348668,103:103:255
111,-48.87711419,-24.97057023,0.4922664,246:246:255
112,-48.41560784,-24.99091949,3.05867171,199:199:255
113,-48.82168814,-24.46570916,15.1892183,255:0:0
114,-48.58426306,-24.10921496,0.60149923,244:244:255
115,-48.8715908,-24.74122702,0.34684669,248:248:255
116,-48.71896242,-24.2592467,2.75561493,205:205:255
117,-48.85993492,-24.1427604,4.30821906,177:177:255
118,-48.25673422,-24.73250207,13.32326055,255:16:16
119,-48.36725039,-24.10194038,1.82023877,255:223:223
120,-48.76606898,-24.98035193,9.38384528,255:87:87
121,-48.07574829,-24.9800188,3.69384059,255:189:189
122,-48.0260924,-24.15751623,7.842609,113:113:255
123,-48.13764638,-24.5977401,3.08307012,199:199:255
124,-48.13994388,-24.92147958,8.37744541,255:105:105
125,-48.93005968,-24.69490031,2.9988018,255:202:202
126,-48.88281919,-24.23305457,2.58394182,255:209:209
127,-48.2958822,-24.27462369,2.52325855,255:210:210
128,-48.32009163,-24.87178288,2.9528074,255:202:202
129,-48.93070657,-24.32234939,2.61867551,255:208:208
130,-48.52567198,-24.98014568,4.26347207,255:179:179
131,-48.67043509,-24.71970673,2.7036713,206:206:255
132,-48.00400112,-24.5279752,12.21860915,255:36:36
133,-48.70182908,-24.52521124,4.07834735,255:182:182
134,-48.96374071,-24.02829577,5.85007315,255:150:150
135,-48.8987083,-24.37754876,4.53891618,173:173:255
136,-48.88988545,-24.82200253,19.4916154,0:0:255
137,-48.91042312,-24.5550859,5.7379614,151:151:255
138,-48.30340252,-24.82779484,1.99981336,255:220:220
139,-48.41419499,-24.41463875,5.43629018,255:158:158
140,-48.58240295,-24.66233425,13.04756018,255:21:21
141,-48.24416165,-24.35283992,9.66898223,80:80:255
142,-48.5660414,-24.48192384,0.22261432,250:250:255
143,-48.9914217,-24.95634344,7.04017084,255:129:129
144,-48.35409934,-24.66684943,6.85287822,131:131:255
145,-48.63066269,-24.27890958,1.76341002,255:224:224
146,-48.83069139,-24.75917783,15.67981765,0:0:255
147,-48.64193283,-24.44360618,9.08187697,91:91:255
148,-48.74008125,-24.72481385,7.51265442,255:120:120
149,-48.27379301,-24.99482066,3.13558721,255:199:199
150,-48.60268415,-24.11493405,4.26672521,178:178:255
151,-48.93326778,-24.19232828,0.35957656,248:248:255
152,-48.45278889,-24.73868363,8.28722231,105:105:255
153,-48.29582656,-24.78503181,8.67566938,255:99:99
154,-48.43919225,-24.17024568,3.21442832,255:198:198
155,-48.16183378,-24.04428419,2.58011621,208:208:255
156,-48.32787555,-24.09214628,0.29586929,255:250:250
157,-48.30067836,-24.70895775,6.29703573,255:142:142
158,-48.36389051,-24.06165517,7.25036566,255:125:125
159,-48.8523297,-24.09785955,10.22009151,71:71:255
160,-48.01069508,-24.27575483,5.44811832,156:156:255
161,-48.79523364,-24.64415262,5.74775028,255:152:152
162,-48.05881819,-24.34224422,6.83651021,131:131:255
163,-48.30534185,-24.23872435,4.40889983,175:175:255
164,-48.78468985,-24.01068667,5.06195428,255:164:164
165,-48.45209164,-24.15106015,8.581192,255:101:101
166,-48.79929625,-24.33584368,15.63508572,0:0:255
167,-48.06720297,-24.15925359,5.53809132,255:156:156
168,-48.35638195,-24.55765147,6.56975609,255:137:137
169,-48.79381784,-24.9260221,2.581936,208:208:255
170,-48.39919548,-24.13181519,2.80535763,255:205:205
171,-48.37034215,-24.38120291,8.08664808,255:110:110
172,-48.93439454,-24.92299312,4.50475806,255:174:174
173,-48.19890157,-24.07155883,2.27922702,255:214:214
174,-48.34509445,-24.06860912,6.95707256,255:130:130
175,-48.57819764,-24.86457883,21.65309079,255:0:0
176,-48.56903868,-24.19691494,1.43767909,255:230:230
177,-48.64277271,-24.80109991,15.26565154,255:0:0
178,-48.83941971,-24.85505078,5.43368409,255:158:158
179,-48.17822818,-24.9981785,1.31087395,255:232:232
180,-48.31093897,-24.42696673,1.04655273,255:237:237
181,-48.31004374,-24.19977969,3.64015992,255:190:190
182,-48.64940737,-24.38678054,17.87218732,255:0:0
183,-48.78343313,-24.29090653,5.60830059,255:155:155
184,-48.26775927,-24.46905156,3.62522523,255:190:190
185,-48.96008839,-24.11467562,5.40058437,255:158:158
186,-48.70992182,-24.25237308,1.90382953,255:221:221
187,-48.2327385,-24.10032153,8.95366224,255:94:94
188,-48.41252299,-24.22195195,1.43195616,255:230:230
189,-48.55749731,-24.86863665,5.19966729,255:162:162
190,-48.07744816,-24.51340935,4.46526569,174:174:255
191,-48.20116724,-24.19416599,4.15647635,180:180:255
192,-48.95987085,-24.17157348,6.90108781,130:130:255
193,-48.34908994,-24.64392953,9.62006479,255:82:82
194,-48.53794674,-24.16232059,2.45509006,210:210:255
195,-48.64129893,-24.30575711,5.5807945,255:155:155
196,-48.07180882,-24.20772148,6.45044464,138:138:255
197,-48.98411357,-24.81825234,10.74663089,255:62:62
198,-48.37510409,-24.99144019,3.84549972,255:186:186
199,-48.94942739,-24.84455468,4.91153465,166:166:255
200,-48.48538949,-24.267348,5.44471304,255:158:158
201,-48.93500036,-24.14978084,6.99486629,255:130:130
202,-48.18459251,-24.17978516,0.68062909,242:242:255
203,-48.47620803,-24.30409292,2.09531653,255:218:218
204,-48.63403704,-24.37004311,6.32629486,255:142:142
205,-48.93043282,-24.28400536,8.86102142,95:95:255
206,-48.33539324,-24.65716723,3.34924842,255:195:195
207,-48.04748889,-24.18150849,0.71493105,242:242:255
208,-48.83394026,-24.48843328,2.06962103,255:218:218
209,-48.20521553,-24.01798735,2.86730253,255:204:204
210,-48.62655332,-24.12795333,3.22640674,255:197:197
211,-48.61335479,-24.41248338,1.50796433,255:228:228
212,-48.85854374,-24.2105495,2.36284028,212:212:255
213,-48.49416529,-24.92274569,5.18699632,161:161:255
214,-48.74681681,-24.12192923,3.24848112,196:196:255
215,-48.26097134,-24.72454175,5.59316815,255:155:155
216,-48.56848586,-24.15372694,2.38640685,212:212:255
217,-48.03839226,-24.24782808,17.90336199,255:0:0
218,-48.429655,-24.6331673,1.31886062,255:232:232
219,-48.29025964,-24.227911,15.2567542,255:0:0
220,-48.40155837,-24.25890536,3.18232714,197:197:255
221,-48.66730043,-24.360412,3.8978025,255:185:185
222,-48.30594959,-24.05858278,4.58329936,172:172:255
223,-48.21330113,-24.06982169,1.60166553,255:227:227
224,-48.26696629,-24.68715227,13.24428374,255:17:17
225,-48.80061506,-24.79181703,5.94238727,148:148:255
226,-48.72396697,-24.45813153,4.97377123,165:165:255
227,-48.67308089,-24.66404538,0.99489185,237:237:255
228,-48.39929469,-24.64178966,1.50414628,255:228:228
229,-48.06084855,-24.1550264,0.58312997,244:244:255
230,-48.54868141,-24.53362877,3.40697138,193:193:255
231,-48.8310142,-24.7271464,14.69594193,255:0:0
232,-48.78845952,-24.71275543,8.53747058,255:102:102
233,-48.97382078,-24.77626403,1.20360923,255:234:234
234,-48.72171983,-24.52135181,1.45087751,255:229:229
235,-48.61383053,-24.97647035,0.8539683,239:239:255
236,-48.05023024,-24.77598437,4.85750195,255:168:168
237,-48.88600721,-24.76103498,8.23048751,255:107:107
238,-48.19534284,-24.97645347,0.23578277,255:251:251
239,-48.87885017,-24.50805028,4.44351327,255:176:176
240,-48.78473116,-24.14898543,7.03933251,128:128:255
241,-48.96232499,-24.94011541,7.42336155,255:122:122
242,-48.51945322,-24.70940492,6.61276759,255:136:136
243,-48.5143949,-24.7267491,14.21233483,255:0:0
244,-48.19410218,-24.00188421,1.73574389,255:224:224
245,-48.71308435,-24.6542041,0.69097719,242:242:255
246,-48.61451844,-24.13398124,3.58380656,255:191:191
247,-48.37281528,-24.66306544,6.61411392,255:136:136
248,-48.7110489,-24.42657683,0.1642505,255:253:253
249,-48.49770727,-24.71837451,1.67194507,224:224:255
250,-48.09476371,-24.67359748,4.81294096,168:168:255
251,-48.79305726,-24.01372688,2.84537425,203:203:255
252,-48.70253066,-24.37901567,2.8332917,204:204:255
253,-48.47579905,-24.13077497,3.77694295,255:188:188
254,-48.38867144,-24.52212189,31.73409557,255:0:0
255,-48.03536804,-24.48472238,5.91087618,255:149:149
256,-48.64189515,-24.81285404,14.81804084,255:0:0
257,-48.4304774,-24.7665194,6.86022415,255:132:132
258,-48.04571809,-24.79378396,8.845061,255:96:96
259,-48.8720708,-24.70965083,6.05758095,255:146:146
260,-48.03231318,-24.92667687,3.20554517,255:198:198
261,-48.22861958,-24.43032097,3.69792011,255:189:189
262,-48.21177392,-24.45473181,4.63095845,171:171:255
263,-48.67660854,-24.14267787,15.54743672,0:0:255
264,-48.4677193,-24.8399241,2.06684729,255:218:218
265,-48.65885785,-24.37370205,9.45836889,255:85:85
266,-48.72744235,-24.38957449,0.90779429,255:239:239
267,-48.8714322,-24.87911578,8.17554258,107:107:255
268,-48.54731656,-24.3105832,13.07111008,255:20:20
269,-48.29858803,-24.74874461,8.38892168,255:105:105
270,-48.56495691,-24.70639367,5.00451887,164:164:255
271,-48.44882818,-24.09841257,7.14148031,255:127:127
272,-48.53812883,-24.00512339,12.73322712,255:26:26
273,-48.50068259,-24.14513072,2.44925965,210:210:255
274,-48.01559231,-24.06287399,3.94066178,255:185:185
275,-48.30435753,-24.03052484,5.20516579,255:162:162
276,-48.18852592,-24.35042726,25.79106036,0:0:255
277,-48.70061928,-24.40609302,16.44576243,255:0:0
278,-48.80076512,-24.24715564,10.54519008,255:66:66
279,-48.32900395,-24.5592459,4.3386966,255:177:177
280,-48.5249261,-24.23923231,0.24005213,255:251:251
281,-48.96382576,-24.54790429,1.90163869,220:220:255
282,-48.97035698,-24.76565553,11.49530466,48:48:255
283,-48.0240638,-24.35268315,0.5086567,255:246:246
284,-48.76419261,-24.7535349,2.37650056,255:213:213
285,-48.00655166,-24.91336309,1.64890434,255:226:226
286,-48.41992125,-24.27545688,8.71803701,98:98:255
287,-48.93479727,-24.07496995,7.34304673,122:122:255
288,-48.20515582,-24.12137021,14.43432107,255:0:0
289,-48.11373838,-24.40968455,4.19098617,255:180:180
290,-48.18734104,-24.80308105,7.77558849,255:116:116
291,-48.46931078,-24.62332289,12.22898473,34:34:255
292,-48.54315627,-24.16632283,6.90364958,130:130:255
293,-48.27326519,-24.94320964,3.64363003,255:190:190
294,-48.44657541,-24.96980216,6.84470633,255:132:132
295,-48.87434442,-24.55520925,0.06554324,255:254:254
296,-48.00983558,-24.45913136,4.62634167,255:172:172
297,-48.07358474,-24.23595959,6.81324649,255:133:133
298,-48.60311825,-24.50454425,1.33805724,255:231:231
299,-48.89775979,-24.04178737,0.43068553,255:248:248
300,-48.96429858,-24.97803637,8.74016735,97:97:255
301,-48.14397293,-24.25146209,30.33382518,255:0:0
302,-48.89883507,-24.98033409,23.02523506,255:0:0
303,-48.26860194,-24.69166773,2.8394997,255:204:204
304,-48.54830004,-24.64842119,2.14551973,255:217:217
305,-48.12313478,-24.26926867,1.00069206,236:236:255
306,-48.97344283,-24.72392081,18.09625689,0:0:255
307,-48.78155711,-24.83478158,12.84063644,255:24:24
308,-48.12371943,-24.31026968,5.8203972,255:151:151
309,-48.83932942,-24.41959739,3.89293148,184:184:255
310,-48.41094172,-24.68828779,0.3568695,255:249:249
311,-48.867237,-24.00672894,1.13201129,234:234:255
312,-48.90109694,-24.17960048,7.05390725,255:129:129
313,-48.88698223,-24.55262609,12.38568788,255:33:33
314,-48.16105117,-24.66527242,4.71691417,255:171:171
315,-48.86865179,-24.11202653,1.92687935,220:220:255
316,-48.26860883,-24.28104407,8.52101409,101:101:255
317,-48.45128982,-24.89280908,10.11205121,72:72:255
318,-48.09178033,-24.67439844,11.95454788,255:40:40
319,-48.30502924,-24.51843031,4.19602535,255:180:180
320,-48.27613099,-24.76494363,8.59294812,100:100:255
321,-48.72082287,-24.87949894,7.87474248,113:113:255
322,-48.75768155,-24.77146179,23.62655767,255:0:0
323,-48.5862088,-24.10783397,3.01396316,255:201:201
324,-48.81292072,-24.94374338,0.45131634,246:246:255
325,-48.74269195,-24.17405447,7.64333794,117:117:255
326,-48.70147843,-24.65666819,16.27746297,255:0:0
327,-48.51547727,-24.31163684,7.02901273,255:129:129
328,-48.64325942,-24.82706547,6.45706273,255:139:139
329,-48.11644105,-24.41406035,3.90660418,255:185:185
330,-48.42138494,-24.56059698,5.47635603,255:157:157
331,-48.47908016,-24.63504829,1.44570739,255:229:229
332,-48.39483781,-24.26897913,2.72193026,255:207:207
333,-48.53932295,-24.20145443,7.99853171,255:112:112
334,-48.19367138,-24.38348495,0.94237273,255:239:239
335,-48.13177947,-24.13629437,19.4156265,255:0:0
336,-48.20180105,-24.50886969,4.40168669,255:176:176
337,-48.25171656,-24.94805774,4.25789032,178:178:255
338,-48.63539507,-24.34893403,10.59786507,255:65:65
339,-48.2366484,-24.29948163,4.11738613,255:181:181
340,-48.21964917,-24.16148112,1.53724886,227:227:255
341,-48.77877075,-24.88466197,10.37007306,255:69:69
342,-48.60558146,-24.59992135,0.56533284,244:244:255
343,-48.86258537,-24.51594726,4.59510842,172:172:255
344,-48.99342812,-24.94272017,16.42090827,0:0:255
345,-48.71137845,-24.22450198,24.63084866,0:0:255
346,-48.38877147,-24.75882819,5.78263482,150:150:255
347,-48.56545791,-24.7758982,10.09726935,255:74:74
348,-48.37404524,-24.78438314,10.67544314,255:63:63
349,-48.35165034,-24.50530848,1.24751796,255:233:233
350,-48.18137796,-24.24312821,0.52648778,245:245:255
351,-48.33089028,-24.74326,16.51495686,255:0:0
352,-48.64966836,-24.24993528,3.86777102,185:185:255
353,-48.89739597,-24.50350133,5.24553861,255:161:161
354,-48.54172445,-24.77653456,1.72708537,255:224:224
355,-48.71290168,-24.23078338,2.34559804,255:213:213
356,-48.95896774,-24.39979641,0.57031284,244:244:255
357,-48.03583321,-24.19737831,1.03397878,236:236:255
358,-48.48635628,-24.46707278,8.97512572,93:93:255
359,-48.70917277,-24.5640868,4.35671419,176:176:255
360,-48.15875236,-24.63135319,4.44680331,174:174:255
361,-48.7348111,-24.57193043,4.15274713,180:180:255
362,-48.36997614,-24.89712028,12.48451443,255:31:31
363,-48.83883231,-24.79256289,13.11292813,18:18:255
364,-48.76803474,-24.52733709,4.04895184,255:183:183
365,-48.08309778,-24.01535481,8.33898492,104:104:255
366,-48.11029417,-24.94745786,2.12364944,255:217:217
367,-48.67235065,-24.3076883,8.66924524,255:99:99
368,-48.65079908,-24.95561507,16.31352289,0:0:255
369,-48.95948131,-24.70624259,3.18080126,255:198:198
370,-48.98270731,-24.572461,6.74038869,133:133:255
371,-48.66731764,-24.81661698,11.86389306,255:42:42
372,-48.83719386,-24.47129758,8.64728186,255:100:100
373,-48.37015772,-24.17122297,0.84247843,239:239:255
374,-48.36791356,-24.17449405,11.22643799,52:52:255
375,-48.72235823,-24.70799866,6.85419008,255:132:132
376,-48.53334034,-24.45396138,7.6668061,255:118:118
377,-48.54861492,-24.68660014,8.45962749,255:103:103
378,-48.97758473,-24.76325567,1.29734685,231:231:255
379,-48.9298631,-24.57036435,2.01348779,255:219:219
380,-48.5086397,-24.17242473,4.21432936,255:180:180
381,-48.47231373,-24.87590606,10.80758673,255:61:61
382,-48.1826968,-24.10428302,13.75711784,255:8:8
383,-48.81412361,-24.67940155,4.88275515,167:167:255
384,-48.8609428,-24.48873464,8.99550725,93:93:255
385,-48.72314586,-24.83061524,10.5320498,255:66:66
386,-48.83405927,-24.88720425,2.86135162,203:203:255
387,-48.03427443,-24.87287005,4.97794248,165:165:255
388,-48.68816399,-24.90179141,8.27493241,106:106:255
389,-48.55801406,-24.85645587,2.73686882,205:205:255
390,-48.08737629,-24.60890593,0.32172659,249:249:255
391,-48.4324519,-24.86027778,6.79656035,255:133:133
392,-48.59319376,-24.87743107,8.58572336,100:100:255
393,-48.41290844,-24.16636047,6.20309083,255:144:144
394,-48.15257028,-24.85295412,11.45716726,48:48:255
395,-48.15993579,-24.16386152,10.79142186,60:60:255
396,-48.72999008,-24.5320217,0.38142079,248:248:255
397,-48.63639739,-24.03730837,2.38053324,255:213:213
398,-48.9902371,-24.64089689,1.78658591,222:222:255
399,-48.83279635,-24.8186423,6.17381048,255:144:144
400,-48.38457492,-24.92504116,0.51936363,245:245:255
401,-48.13123687,-24.29692591,0.28819709,249:249:255
402,-48.92248704,-24.17313187,2.42743851,255:212:212
403,-48.59062996,-24.44871638,1.15237808,255:235:235
404,-48.85677612,-24.99515292,8.63807647,255:100:100
405,-48.41743139,-24.07215856,11.31951695,255:52:52
406,-48.04094205,-24.90961729,6.67071666,255:135:135
407,-48.0661262,-24.42649293,3.21363845,255:198:198
408,-48.75775627,-24.1445685,5.39256744,255:158:158
409,-48.85502844,-24.22266642,4.06303333,255:182:182
410,-48.54556341,-24.35973803,18.50074549,0:0:255
411,-48.55012913,-24.56891544,8.71756691,255:99:99
412,-48.21485394,-24.06669148,5.4109031,255:158:158
413,-48.86554883,-24.39250093,14.76283506,0:0:255
414,-48.58290954,-24.15513287,8.28075304,255:106:106
415,-48.65907658,-24.05304761,0.60473872,255:245:245
416,-48.93859957,-24.62901385,3.34665227,255:195:195
417,-48.74947312,-24.38240019,2.6936674,206:206:255
418,-48.35437707,-24.9213932,2.74861263,255:206:206
419,-48.10363576,-24.281634,4.78367712,255:169:169
420,-48.57590376,-24.80194289,23.96909336,255:0:0
421,-48.44272261,-24.19962355,5.3618958,255:159:159
422,-48.80134423,-24.79953122,2.10084351,217:217:255
423,-48.41529227,-24.90185214,10.46084983,255:67:67
424,-48.27666941,-24.17776058,8.98795457,255:94:94
425,-48.41356663,-24.45118662,15.86265835,0:0:255
426,-48.84667017,-24.30438518,2.6595421,255:208:208
427,-48.82975524,-24.69757424,2.62218481,255:208:208
428,-48.32614736,-24.79346961,6.99606652,255:130:130
429,-48.04570976,-24.36883665,13.85863649,255:6:6
430,-48.2668414,-24.8562034,1.54918712,227:227:255
431,-48.74235379,-24.0227946,4.3478055,176:176:255
432,-48.03930697,-24.57619539,1.85038825,255:222:222
433,-48.7531879,-24.98992902,0.06274802,253:253:255
434,-48.8067034,-24.04817741,6.59391321,136:136:255
435,-48.95303308,-24.72282115,3.85612921,185:185:255
436,-48.7327753,-24.91755406,14.2076068,255:0:0
437,-48.74473379,-24.557958,1.77379697,255:224:224
438,-48.13405589,-24.48444937,0.54402261,255:246:246
439,-48.19090078,-24.26736755,5.05825351,255:164:164
440,-48.45032983,-24.87954729,15.35206474,255:0:0
441,-48.61293608,-24.88091464,0.54043697,255:246:246
442,-48.90368087,-24.26100003,4.68396096,255:171:171
443,-48.45619128,-24.2784342,6.51202021,255:138:138
444,-48.54470668,-24.3928173,7.34086579,122:122:255
445,-48.62716379,-24.9165704,16.92899723,255:0:0
446,-48.28324687,-24.48985268,1.06918169,255:236:236
447,-48.51854422,-24.72407377,1.51053622,227:227:255
448,-48.14617894,-24.16032561,3.89373715,184:184:255
449,-48.91608613,-24.60352163,2.0614892,255:218:218
450,-48.2449985,-24.26235596,4.35456291,255:177:177
451,-48.36404985,-24.23066651,14.6180118,255:0:0
452,-48.77091247,-24.78566748,1.34198257,230:230:255
453,-48.33978747,-24.67830798,3.58579906,255:191:191
454,-48.18958009,-24.39020596,5.46734808,156:156:255
455,-48.5608857,-24.97067607,4.36670119,255:177:177
456,-48.74284148,-24.94338694,7.74701711,115:115:255
457,-48.27393625,-24.80569011,7.34144489,122:122:255
458,-48.71851386,-24.88673504,10.61286664,255:64:64
459,-48.90772131,-24.15513317,13.65882125,255:10:10
460,-48.98441662,-24.06502572,1.59583835,255:227:227
461,-48.30706496,-24.58542089,4.85860307,167:167:255
462,-48.77088948,-24.3923547,1.50213185,255:228:228
463,-48.50543824,-24.81104609,4.65708903,255:172:172
464,-48.94613632,-24.47355864,6.84220655,255:132:132
465,-48.83148441,-24.30937122,1.75837182,223:223:255
466,-48.78323087,-24.49654053,0.42697674,255:248:248
467,-48.63801718,-24.2799298,2.78623728,255:205:205
468,-48.72372158,-24.93280007,15.7761686,255:0:0
469,-48.08028855,-24.54310961,6.29303514,141:141:255
470,-48.89917034,-24.75716257,0.85999771,239:239:255
471,-48.82147004,-24.02667209,16.44272417,255:0:0
472,-48.59595666,-24.03789558,4.86351297,255:168:168
473,-48.51578525,-24.6520356,2.83743513,255:204:204
474,-48.66173788,-24.21219302,3.08516883,255:200:200
475,-48.7611073,-24.20563245,2.05419951,218:218:255
476,-48.50578808,-24.43685226,3.45983412,192:192:255
477,-48.8438632,-24.13061263,1.75635893,255:224:224
478,-48.6643966,-24.56788771,0.02715788,254:254:255
479,-48.09976897,-24.06644024,1.91242964,255:221:221
480,-48.21182198,-24.79804484,3.60739225,255:191:191
481,-48.84650276,-24.51143972,3.67504114,255:189:189
482,-48.65043311,-24.23358769,9.94462027,255:77:77
483,-48.01732441,-24.28428914,3.49077767,255:193:193
484,-48.62583138,-24.30972482,5.953942,255:148:148
485,-48.76996149,-24.60677332,2.10154268,255:218:218
486,-48.85132505,-24.86159509,3.77477533,255:188:188
487,-48.40105202,-24.52310836,14.19909673,0:0:255
488,-48.00259953,-24.97784171,1.40116858,229:229:255
489,-48.05508818,-24.88721575,2.93085175,255:203:203
490,-48.49501677,-24.39954201,11.06304669,55:55:255
491,-48.31560771,-24.85494366,3.62037529,255:190:190
492,-48.2990795,-24.56916995,0.33167089,249:249:255
493,-48.67159549,-24.83980402,0.10433496,255:254:254
494,-48.43076968,-24.43381635,1.04121013,255:237:237
495,-48.40022081,-24.70094632,22.8445515,255:0:0
496,-48.91751327,-24.79715871,4.47695895,174:174:255
