,X,Y,srtm30_wgs84-tdx30_abs,srtm30_wgs84-tdx30_color
367,-62.67235065,-0.3076883,0.4703132,255:233:233
368,-62.65079908,-0.95561507,2.45354784,255:139:139
369,-62.95948131,-0.70624259,0.88663472,212:212:255
370,-62.98270731,-0.572461,1.78495029,255:171:171
371,-62.66731764,-0.81661698,2.15903288,255:153:153
372,-62.83719386,-0.47129758,0.57378226,227:227:255
373,-62.37015772,-0.17122297,1.79317953,255:170:170
374,-62.36791356,-0.17449405,0.56821519,255:228:228
375,-62.72235823,-0.70799866,2.90963324,255:117:117
376,-62.53334034,-0.45396138,0.87080749,255:214:214
377,-62.54861492,-0.68660014,2.69626181,126:126:255
378,-62.97758473,-0.76325567,-9999,255:255:255
379,-62.9298631,-0.57036435,0.5924514,255:227:227
380,-62.5086397,-0.17242473,2.01828364,255:160:160
381,-62.47231373,-0.87590606,2.37334782,142:142:255
382,-62.1826968,-0.10428302,0.27333424,242:242:255
383,-62.81412361,-0.67940155,0.43274643,234:234:255
384,-62.8609428,-0.48873464,2.84699432,255:120:120
385,-62.72314586,-0.83061524,5.60081383,255:0:0
386,-62.83405927,-0.88720425,8.62473459,255:0:0
387,-62.03427443,-0.87287005,2.86533125,255:119:119
388,-62.68816399,-0.90179141,3.03833825,255:111:111
389,-62.55801406,-0.85645587,3.13827505,105:105:255
390,-62.08737629,-0.60890593,2.73646861,255:125:125
391,-62.4324519,-0.86027778,1.24365054,255:196:196
392,-62.59319376,-0.87743107,0.64995882,255:225:225
393,-62.41290844,-0.16636047,2.59921293,255:132:132
394,-62.15257028,-0.85295412,1.2191429,255:198:198
395,-62.15993579,-0.16386152,0.84468643,214:214:255
396,-62.72999008,-0.5320217,0.33859392,255:239:239
397,-62.63639739,-0.03730837,2.98324804,255:114:114
398,-62.9902371,-0.64089689,0.16540871,255:248:248
399,-62.83279635,-0.8186423,0.74072858,219:219:255
400,-62.38457492,-0.92504116,1.90174182,164:164:255
401,-62.13123687,-0.29692591,2.98174913,113:113:255
402,-62.92248704,-0.17313187,2.90160151,255:118:118
403,-62.59062996,-0.44871638,0.16609368,255:248:248
404,-62.85677612,-0.99515292,56.12190796,0:0:255
405,-62.41743139,-0.07215856,3.2831775,255:99:99
406,-62.04094205,-0.90961729,1.10224526,255:203:203
407,-62.0661262,-0.42649293,1.73631185,255:173:173
408,-62.75775627,-0.1445685,3.21420392,255:103:103
409,-62.85502844,-0.22266642,1.99398266,255:161:161
