,tdx30_Iporanga,tdx30_slope_Iporanga
2111,899.7176,11.01568
2112,673.8625,8.830962
2113,193.1747,20.84057
2114,644.5947,7.838508
2115,443.6595,36.0711
2116,652.7799,16.64953
2117,700.5673,8.428481
2118,906.4523,6.386916
2119,237.5737,6.705571
2120,269.6009,20.09985
2121,573.2869,17.50411
2122,794.6087,35.26268
2123,829.5972,3.298154
2124,354.629,28.04248
2125,76.56595,2.01699
2126,808.5706,2.187563
2127,569.3922,32.73813
2128,402.0517,6.32164
2129,340.6262,18.73425
2130,56.36047,0.7098414
2131,656.1992,22.80143
2132,47.3384,1.090858
2133,826.4504,17.60108
2134,367.7258,13.82419
2135,762.424,21.83836
2136,316.1436,14.90625
2137,793.1408,34.78327
2138,924.9845,22.51229
2139,161.4579,21.98042
2140,651.8064,32.12081
2141,931.8976,30.38642
2142,901.5988,5.252857
2143,200.7177,26.22962
2144,801.1452,15.64333
2145,910.4502,15.22513
2146,784.4899,6.285627
2147,89.95252,18.43109
2148,908.2589,8.369648
2149,922.5974,17.61515
2150,711.514,6.692546
2151,161.8924,18.68547
2152,235.3871,14.71031
2153,528.5981,10.00213
2154,475.6393,19.96093
2155,782.8511,4.914444
2156,805.9913,14.31082
2157,23.92473,3.394914
2158,885.8038,6.461362
2159,696.1683,35.01124
2160,46.25203,21.29377
2161,41.58187,17.88001
2162,230.955,15.69073
2163,875.8238,33.89981
2164,748.2109,14.08116
2165,980.2612,4.436573
2166,959.0989,5.041606
2167,745.0038,16.23145
2168,654.2668,22.64925
2169,863.6191,13.88592
2170,552.2907,26.65157
2171,721.7964,13.31579
2172,165.0291,10.02812
2173,20.30637,4.146027
2174,510.2556,33.49284
2175,558.8666,13.61508
2176,282.4967,27.57396
2177,728.4116,4.508066
2178,334.6104,14.07073
2179,865.2232,19.38784
2180,851.6744,12.28947
2181,240.6826,31.04016
2182,862.8123,11.40405
2183,281.1024,22.21991
2184,742.9279,29.17299
2185,891.8871,11.34319
2186,100.2293,16.53568
2187,839.4822,12.58549
2188,171.9646,19.51473
2189,958.8497,9.064612
2190,777.3355,7.885863
2191,190.2179,14.89243
2192,289.8392,19.47227
2193,78.70723,15.87956
2194,797.3724,4.446137
2195,195.1606,25.264
2196,251.4568,25.8757
2197,186.9583,22.80118
2198,826.0302,19.13514
2199,337.4779,39.91598
2200,871.4972,10.59167
2201,824.2206,10.95525
2202,913.0087,15.06469
2203,40.96744,4.207164
2204,896.0467,20.06055
2205,161.55,24.30284
2206,441.6334,18.05782
2207,716.0506,14.72697
2208,769.0527,11.20138
2209,196.3595,19.9313
2210,299.7509,18.2465
2211,762.41,23.40502
2212,930.2411,13.682
2213,861.7117,7.778205
2214,656.9513,6.463261
2215,845.2214,32.91573
2216,206.036,28.65236
2217,562.2594,27.41387
2218,451.215,2.29455
2219,515.6285,27.14613
2220,62.58571,7.721395
2221,133.4981,1.416658
2222,714.6967,35.98775
2223,826.8864,11.71327
2224,151.255,31.22614
2225,794.9781,7.436817
2226,668.9498,5.044681
2227,729.3776,7.740462
2228,887.3469,15.63911
2229,254.9154,10.78914
2230,184.8126,4.636727
2231,155.1794,22.8082
2232,63.52351,11.46971
2233,916.1063,4.561882
2234,63.39223,32.55815
2235,806.9374,25.85089
2236,750.8436,20.80923
2237,889.7498,16.05225
2238,136.8232,18.01671
2239,915.3586,7.707851
2240,1008.908,12.66621
2241,266.5737,22.78583
2242,823.3405,17.38499
2243,902.509,13.57276
2244,782.7288,14.48581
2245,905.2767,15.69345
2246,557.6452,23.7875
2247,293.9458,23.90038
2248,800.1251,4.322289
2249,442.0023,27.57676
2250,708.3467,13.21502
2251,849.5177,2.144454
2252,156.3346,19.90398
2253,908.0174,32.38882
2254,130.8224,17.92341
2255,752.1611,12.36688
2256,236.9216,25.80408
2257,162.4707,24.36063
2258,960.3836,15.19868
2259,527.2984,24.13636
2260,938.8773,7.526158
2261,113.2555,31.71772
2262,828.0402,15.35036
2263,432.7487,22.88109
2264,445.6858,34.44337
2265,117.2777,13.71408
2266,488.0444,37.57094
2267,767.8708,9.84078
2268,682.6137,9.411571
2269,1081.657,21.49665
2270,651.5179,6.793159
2271,472.4933,8.461982
2272,986.1812,6.997349
2273,685.4047,22.80511
2274,652.9821,10.84898
2275,93.88867,12.04295
2276,811.1101,27.13098
2277,225.9789,28.2825
2278,339.0272,23.29254
2279,908.6291,23.23833
2280,358.9165,14.72762
2281,222.6327,14.22688
2282,344.4873,21.97031
2283,921.1556,10.82718
2284,693.855,24.05911
2285,784.6514,8.263525
2286,582.042,20.50066
2287,716.5616,16.95858
2288,325.0316,22.98237
2289,913.4142,5.483783
2290,794.1382,13.65122
2291,921.9938,22.21665
2292,320.8878,30.39571
2293,296.4643,24.16949
2294,600.7665,19.1034
2295,850.0104,5.230247
2296,679.1215,30.98606
2297,822.1748,13.69576
2298,642.1581,33.80277
2299,650.0719,12.82649
2300,778.8011,15.55287
2301,928.261,8.315136
2302,988.8419,5.440651
2303,306.3474,21.85617
2304,193.0357,5.627251
2305,951.1651,9.990565
2306,799.2509,24.37257
2307,488.116,22.36527
2308,893.9305,19.21634
2309,931.5188,2.174744
2310,126.4982,11.79073
2311,363.7841,14.37645
2312,889.0985,8.194054
2313,52.18449,9.989549
2314,870.2994,17.86727
2315,909.9973,4.22251
2316,500.1897,27.72224
2317,448.664,21.66927
2318,77.01864,25.08377
2319,764.474,19.65649
2320,906.5597,21.86922
2321,853.9839,9.905507
2322,102.9925,14.69777
2323,656.8854,29.5012
2324,744.106,9.897644
2325,755.4933,27.88503
2326,283.5176,27.05792
2327,213.3885,16.29625
2328,620.5773,17.84682
2329,850.9719,27.26576
2330,423.407,21.97401
2331,976.554,6.513582
2332,657.7042,5.791829
2333,325.5829,23.09369
2334,888.8835,16.41006
2335,588.26,34.32138
2336,87.5043,10.16655
2337,331.1752,25.26141
2338,747.3696,22.80742
2339,956.3547,13.26077
2340,284.0688,27.89353
2341,253.3903,24.77175
2342,774.025,20.41768
2343,807.1498,9.493047
2344,929.8169,11.57364
2345,781.6102,10.9966
2346,908.1561,8.016116
2347,796.2074,6.823032
2348,54.3576,27.08859
2349,724.0977,7.882362
2350,33.16973,0.5768514
2351,508.563,30.11431
2352,724.6363,3.935482
2353,830.0135,23.94967
2354,774.4931,20.84485
2355,894.8637,21.50367
2356,799.4282,15.47552
2357,774.5882,11.87355
2358,52.49589,17.14356
2359,615.6451,39.52132
2360,125.3549,14.78947
2361,822.9756,14.21585
2362,116.8767,21.29469
2363,699.1202,6.899228
2364,702.9694,12.33602
2365,300.8875,33.13523
2366,794.7794,7.844919
2367,944.1056,31.7115
2368,85.37263,19.8604
2369,948.613,13.0168
2370,332.8922,14.60654
2371,948.851,11.25898
2372,692.9929,25.26192
2373,667.3099,25.05373
2374,679.3116,4.071774
2375,249.0978,23.99829
2376,946.7291,6.167017
2377,708.8555,7.756033
2378,877.4391,21.87555
2379,756.3319,2.087328
2380,46.02932,11.91923
2381,545.9234,32.14281
2382,425.3383,29.48413
2383,903.1201,29.16837
2384,188.2512,11.75492
2385,373.0217,29.44306
2386,818.7183,14.72778
2387,774.0692,22.28913
2388,464.4524,26.70101
2389,829.0589,18.34558
2390,987.6465,11.45159
2391,747.9044,2.50703
2392,866.1465,28.94007
2393,537.2031,27.77627
2394,173.0032,3.842154
2395,453.9902,20.53657
2396,758.1457,31.11952
2397,808.4009,14.1593
2398,24.66299,0.5062126
2399,677.3324,21.05647
2400,134.9873,7.180155
2401,1129.708,33.03647
2402,711.1465,13.62092
2403,57.29351,19.85599
2404,39.90951,17.29899
2405,604.3474,21.02691
2406,859.1857,16.95282
2407,181.9074,27.4845
2408,20.02106,3.543327
2409,966.4195,7.567594
2410,756.3611,20.79003
2411,725.8717,16.71656
2412,832.865,11.00352
2413,276.9359,35.48302
2414,734.4751,21.63808
2415,107.9494,11.625
2416,643.8712,16.7626
2417,40.37865,16.8968
2418,492.7678,10.79032
2419,332.3388,14.09164
2420,225.575,20.82444
2421,759.3172,13.64542
2422,894.8145,11.13414
2423,59.97851,7.533918
2424,814.5728,2.820793
2425,383.3657,22.68311
2426,104.0937,23.41223
2427,190.5819,7.178576
2428,219.7541,8.801928
2429,888.8427,19.02548
2430,702.0471,8.130098
2431,773.1163,19.15943
2432,59.07981,4.902027
2433,867.2833,7.890635
2434,193.5752,23.78822
2435,894.0757,12.41438
2436,818.2002,12.47913
2437,75.0749,5.946603
2438,264.4327,27.98907
2439,703.3635,5.222091
2440,854.3801,22.73003
2441,327.9895,28.21054
2442,667.3691,12.4919
2443,808.0255,12.54705
2444,277.2129,16.02061
2445,200.153,28.5504
2446,789.5296,23.56817
2447,767.9926,8.259907
2448,726.9672,5.237446
2449,765.9901,18.34698
2450,773.7428,13.32791
2451,870.8007,8.887363
2452,420.2005,17.59133
2453,507.2406,25.79257
2454,26.91013,7.424059
2455,706.3966,16.07937
2456,698.5053,22.69393
2457,533.1942,23.23512
2458,834.6639,1.69574
2459,88.41388,9.762302
2460,801.3931,3.69013
2461,691.6995,11.59487
2462,923.9376,14.35441
2463,657.4557,4.245351
2464,58.90416,0.5999348
2465,290.2674,23.25537
2466,838.2039,15.18084
2467,172.7997,1.835361
2468,173.7601,19.26047
2469,789.82,14.99449
2470,574.6306,39.3007
2471,873.5067,18.50377
2472,160.6431,23.97825
2473,805.9851,19.42554
2474,776.7983,3.512557
2475,578.6397,35.27964
2476,186.3085,23.5359
2477,711.1897,18.61773
2478,438.6234,21.69172
2479,880.7786,19.60704
2480,781.0125,16.16257
2481,252.9997,20.84955
2482,817.582,14.72969
2483,161.0715,28.33374
2484,947.1949,27.59047
2485,326.7456,18.28789
2486,315.877,38.86197
2487,350.9497,14.30142
2488,990.7758,5.138885
2489,648.6431,4.450414
2490,67.35681,0.7349872
2491,664.9055,30.45745
2492,568.7674,22.3091
2493,832.2846,22.84252
2494,304.0599,9.170269
2495,492.6777,17.48186
2496,824.8088,13.50681
2497,801.6768,6.336684
2498,885.311,16.8689
2499,232.0418,20.84133
2500,556.536,6.534579
2501,872.9656,12.1501
2502,758.33,4.085459
2503,632.1511,21.94593
2504,680.861,4.204232
2505,203.19,24.84045
2506,257.4543,26.36227
2507,841.0131,15.24058
2508,696.0627,19.58862
2509,144.4668,2.430324
2510,816.816,3.651983
2511,805.9466,18.41649
2512,899.0901,14.77384
2513,874.7942,13.56915
2514,826.7163,21.22589
2515,745.1599,8.162853
2516,960.0651,15.56912
2517,625.223,24.66177
2518,736.203,20.2716
2519,997.1176,24.04802
2520,832.7783,10.18722
2521,620.7086,27.92949
2522,224.3524,16.12397
2523,791.5482,9.976716
2524,933.8651,4.534049
2525,55.41991,14.1267
2526,890.2986,14.79778
2527,826.0281,5.150764
2528,937.4146,6.290034
2529,916.9023,20.18173
2530,927.8364,27.43658
2531,657.8458,9.91923
2532,903.9217,12.61746
2533,703.5533,7.833875
2534,295.9533,16.90417
2535,156.1878,24.6861
2536,879.1086,8.54057
2537,54.04244,25.65813
2538,40.17678,6.968269
2539,898.8102,23.14593
2540,566.8956,19.10469
2541,905.6628,26.81992
2542,64.69716,2.190831
2543,860.7269,22.46347
2544,794.4423,16.81035
2545,240.1869,4.752068
2546,42.3703,3.745385
2547,982.3373,4.364704
2548,1034.786,33.81522
2549,734.1252,15.42354
2550,459.3411,11.86299
2551,80.72153,3.399516
2552,677.7795,9.091238
2553,461.3116,5.222969
2554,862.5136,7.149758
2555,59.05447,8.76231
2556,790.227,21.43123
2557,216.2927,4.934192
2558,656.2155,33.15097
2559,267.3686,29.01121
2560,935.3575,2.400236
2561,68.13277,10.57395
2562,867.4214,10.08865
2563,872.2001,4.792221
2564,146.3353,2.571603
2565,754.5026,10.99482
2566,836.2175,7.081187
2567,642.1845,4.539651
2568,964.1395,33.18765
2569,59.66425,26.24435
2570,751.1201,11.94189
2571,102.0472,11.21255
2572,55.79023,4.586647
2573,876.6008,19.9973
2574,655.1719,9.919511
2575,793.3803,16.56082
2576,975.8572,21.04641
2577,840.9396,27.68734
2578,870.4762,26.43851
2579,676.0347,6.666512
2580,521.1935,24.68752
2581,653.5123,12.10795
2582,120.5529,9.007249
2583,867.8884,11.94633
2584,106.9223,10.72653
2585,869.0562,26.16434
2586,703.4891,24.94409
2587,950.0515,9.623699
2588,849.799,3.983636
2589,262.4619,24.89052
2590,699.6937,20.35129
2591,995.7217,6.334778
2592,913.0872,18.97796
2593,706.099,27.61583
2594,829.2726,8.269285
2595,120.9081,35.22657
2596,116.3743,27.3843
2597,778.0672,17.85811
2598,776.4853,1.284876
2599,676.1949,15.15115
2600,435.2181,5.080447
2601,101.1781,1.431714
2602,710.9188,23.11882
2603,831.7098,15.59863
2604,672.5726,3.049556
2605,825.2263,14.50873
2606,59.65244,7.528509
2607,672.8461,3.355041
2608,888.897,7.30118
2609,733.8972,9.934542
2610,233.6131,17.26527
2611,844.3192,19.5448
2612,418.0842,21.05713
2613,217.8881,21.13169
2614,856.5458,13.91459
2615,217.674,41.12307
2616,292.8159,17.53087
2617,967.5173,18.6692
2618,134.7075,23.28042
2619,833.2965,16.94778
2620,544.1594,16.83974
2621,124.3249,12.11043
2622,769.8074,25.2255
2623,804.8922,18.95295
2624,712.0696,7.131003
2625,783.6769,24.41839
2626,207.3458,14.40221
2627,731.7805,2.801757
2628,179.846,20.73874
2629,637.0466,36.48743
2630,807.2339,15.77937
2631,309.6987,12.6918
2632,893.3391,8.78063
2633,273.2724,26.89087
2634,820.9843,8.924359
2635,377.5082,26.09528
2636,526.082,28.51932
2637,659.3358,5.849619
2638,341.9009,22.54395
2639,544.6146,13.01466
2640,975.8014,11.58656
2641,37.71555,10.19399
2642,29.14362,2.210818
2643,22.63071,1.068654
2644,641.475,14.20329
2645,997.4188,3.693224
2646,528.8576,33.52098
2647,126.4571,5.702483
2648,702.4066,21.67537
2649,630.1658,12.61546
2650,800.2303,16.60767
2651,208.3233,19.68321
2652,224.6549,27.1766
2653,527.8569,15.08915
2654,362.603,6.037263
2655,687.9931,5.367785
2656,153.4229,12.6031
2657,375.8958,2.624863
2658,946.4079,12.26503
2659,412.4242,25.37639
2660,949.1031,13.32754
2661,708.1503,17.8915
2662,785.8175,15.69361
2663,779.2202,14.3892
2664,416.4113,18.84858
2665,497.4125,21.65724
2666,312.1452,20.84276
2667,95.7577,12.64756
2668,742.0743,23.02249
2669,664.1343,19.6735
2670,553.7372,24.71195
2671,273.6554,4.949637
2672,723.2406,21.55338
2673,778.0047,12.29607
2674,33.15771,4.230578
2675,586.9976,7.29953
2676,356.2096,18.31556
2677,712.8536,13.37315
2678,823.6859,4.149192
2679,726.1217,16.68699
2680,970.0302,25.95023
2681,794.6714,8.233797
2682,119.0405,17.58463
2683,776.661,4.971647
2684,326.8243,8.148243
2685,62.36983,27.1713
2686,32.92992,3.765608
2687,630.6078,23.62636
2688,763.3516,18.79754
2689,119.6178,21.15741
2690,834.7303,9.419803
2691,247.8335,4.055085
2692,710.409,13.13134
2693,183.7641,18.0544
2694,441.9285,23.0066
2695,828.7315,27.99983
2696,96.83972,12.92208
2697,60.19929,12.57105
2698,39.40141,6.586298
2699,79.31145,19.39443
2700,779.6789,9.064587
2701,62.29441,18.2673
2702,553.1451,25.35577
2703,213.1385,30.69761
2704,682.1013,22.62831
2705,127.0914,26.52506
2706,818.2973,10.83775
2707,735.7128,16.4421
2708,45.97676,23.31263
2709,685.6599,7.339221
2710,506.1178,28.03212
2711,676.9356,11.52019
2712,62.14425,18.92101
2713,169.7879,12.11739
2714,287.6109,25.34398
2715,456.8355,32.86401
2716,22.30071,1.214914
2717,877.0526,22.20508
2718,790.6948,10.70849
2719,884.0851,19.63706
2720,485.087,26.33908
2721,766.8317,12.30985
2722,395.028,25.46814
2723,114.6681,4.581298
2724,304.2699,10.90546
2725,721.4684,8.772388
2726,805.9355,14.23007
2727,653.5533,11.70952
2728,802.6508,0.6584005
2729,23.89226,0.522128
2730,224.1608,8.732954
2731,616.461,10.58186
2732,866.4661,16.42822
2733,821.5697,27.86866
2734,499.5896,17.42668
2735,920.9528,26.95738
2736,371.0789,22.72654
2737,172.7886,12.38245
2738,791.1481,23.32736
2739,49.90189,18.95557
2740,708.9279,23.03042
2741,895.0413,10.96264
2742,544.3178,25.20312
2743,759.4247,22.25224
2744,44.25703,8.430058
2745,901.7479,6.573754
2746,921.5196,12.06799
2747,785.3574,20.01376
2748,75.26564,16.94059
2749,994.1248,6.74825
2750,433.6761,26.30511
2751,67.02536,9.36145
2752,301.0989,28.83815
2753,316.7801,23.47502
2754,747.2231,2.980513
2755,582.7054,33.49374
2756,781.2825,11.81655
2757,937.4405,21.05106
2758,726.2845,12.99002
2759,973.574,5.894786
2760,786.6412,25.0166
2761,117.0164,13.81526
2762,606.7014,33.20616
2763,341.927,24.64548
2764,161.0876,2.139114
2765,178.639,1.159294
2766,688.6401,16.13474
2767,482.9404,19.85103
2768,798.2549,2.033653
2769,75.30302,16.94692
2770,114.6748,26.55735
2771,246.4801,24.60523
2772,565.5121,20.22979
2773,32.82334,17.50148
2774,745.4449,1.179628
2775,803.0153,19.92262
2776,720.0592,1.771217
2777,904.6892,24.6619
2778,817.3296,10.68335
2779,845.3066,5.529512
2780,193.8343,19.2813
2781,709.9781,2.599735
2782,906.6777,8.533079
2783,720.1187,16.87889
2784,692.1246,1.586108
2785,31.10212,2.730208
2786,871.3943,11.77826
2787,457.1393,25.87731
2788,204.8949,25.50459
2789,774.4497,2.620197
2790,529.5623,32.0693
2791,863.9471,6.794715
2792,900.0223,26.27592
2793,810.7222,5.808217
2794,300.3829,27.25078
2795,791.8674,10.23591
2796,842.3857,13.464
2797,697.6434,19.13253
2798,462.2845,20.54702
2799,857.198,28.57516
2800,386.4857,7.145541
2801,764.2086,27.10688
2802,673.1076,6.864016
2803,845.4471,6.631257
2804,788.1011,9.151385
2805,923.6292,10.41142
2806,639.0452,29.49262
2807,869.3204,9.45715
2808,793.4218,14.2234
2809,986.179,11.04446
2810,320.2857,17.70494
2811,419.6511,18.55987
2812,136.1712,9.440938
2813,796.0825,19.13923
2814,726.7463,42.29207
2815,112.8816,12.72775
2816,602.5744,15.95732
2817,887.9835,6.586532
2818,157.8705,33.78648
2819,469.3475,20.48518
2820,170.4687,10.60987
2821,777.8044,13.76959
2822,731.1117,5.300589
2823,836.8518,28.63193
2824,880.8298,7.900071
2825,68.82049,3.726404
2826,556.3243,34.83429
2827,102.6606,22.87878
2828,980.9303,10.68277
2829,700.5388,11.77674
2830,851.1103,3.970738
2831,939.929,14.83339
2832,405.9586,20.44697
2833,743.1362,22.67022
2834,64.09539,11.38237
2835,773.9595,13.46205
2836,272.1265,16.73453
2837,822.3337,27.38854
2838,698.1044,19.55393
2839,343.6267,28.95062
2840,48.20559,10.37873
2841,94.46959,17.56353
2842,689.9938,40.38779
2843,861.3392,20.05939
2844,812.1355,16.52157
2845,80.12877,17.12462
2846,797.697,4.714027
2847,873.0107,25.96702
2848,822.6217,22.27242
2849,418.6731,11.15913
2850,499.8946,16.9716
2851,338.7435,25.31026
2852,788.2786,6.908197
2853,715.0792,13.17734
2854,223.5521,22.32855
2855,498.8316,24.81483
2856,84.18388,18.34899
2857,479.1603,34.10316
2858,124.4224,10.01344
2859,911.4175,16.24923
2860,250.8773,3.571027
2861,781.7982,24.45569
2862,960.7316,28.00587
2863,25.39182,4.89998
2864,290.9865,33.40738
2865,171.5995,19.03631
2866,407.6888,15.90717
2867,19.08538,9.547292
2868,811.3785,4.781431
2869,248.5976,19.7324
2870,387.5721,22.30139
2871,79.81583,9.474367
2872,472.3565,26.02196
2873,537.1296,26.13822
2874,906.696,3.917088
2875,94.32307,7.107745
2876,781.4959,11.10881
2877,850.9987,27.20214
2878,220.0271,25.50978
2879,964.5876,4.838519
2880,749.1057,1.277251
2881,955.783,9.79272
2882,936.8963,3.342291
2883,761.7697,34.75549
2884,95.24496,20.21618
2885,888.0496,23.25481
2886,51.94196,12.26898
2887,383.0038,23.22186
2888,891.5668,14.96182
2889,653.9099,12.1975
2890,814.7717,3.006633
2891,507.0552,2.317359
2892,53.11905,17.50112
2893,255.3223,18.39848
2894,561.5826,15.43997
2895,940.2112,7.893137
2896,908.688,21.91454
2897,699.6719,3.05483
2898,50.57993,0.3706503
2899,726.4855,6.37975
2900,481.5553,2.6445
2901,567.6524,34.19535
2902,84.62202,16.52942
2903,743.4869,2.422089
2904,834.7425,10.07381
2905,828.4024,16.74676
2906,372.631,25.87959
2907,842.228,1.640615
2908,737.7245,4.022965
2909,311.6156,8.053648
2910,785.5741,33.90244
2911,572.9739,24.95758
2912,937.6231,17.77752
2913,880.9642,7.353457
2914,959.767,19.54574
2915,468.4066,41.40358
2916,773.6066,26.5473
2917,482.3275,17.39249
2918,788.1029,6.693197
2919,714.1584,29.5848
2920,691.9098,7.947988
2921,484.9146,19.1049
2922,347.9518,30.48904
2923,421.3831,36.06334
2924,245.0585,13.29947
2925,62.43864,7.236079
2926,510.0733,18.96029
2927,787.8999,3.990069
2928,849.0229,3.12853
2929,705.6985,1.954981
2930,327.8235,22.84538
2931,765.8917,10.3281
2932,786.3077,8.24269
2933,48.36917,7.507004
2934,902.8448,11.49018
2935,789.7244,13.94489
2936,108.7885,11.15609
2937,703.3791,12.95018
2938,678.2915,8.597131
2939,933.0099,8.697397
2940,842.0065,20.32325
2941,918.8357,19.34029
2942,850.9179,4.318334
2943,37.74384,4.420396
2944,883.7104,26.48078
2945,261.1982,20.79786
2946,337.2091,36.70913
2947,257.2719,25.25529
2948,314.6577,37.73117
2949,445.4695,6.348503
2950,204.5262,32.07178
2951,417.1024,27.6863
2952,541.5893,14.56037
2953,299.0623,16.92924
2954,69.57991,3.568583
2955,360.0443,19.52428
2956,85.41284,26.42194
2957,335.8091,33.30862
2958,840.3539,6.304067
2959,124.8308,24.20721
2960,237.7802,13.93981
2961,712.4048,14.5311
2962,549.9291,29.687
2963,168.2624,3.57473
2964,520.6696,35.58606
2965,270.5374,5.131322
2966,582.0378,24.64005
2967,752.8085,25.97684
2968,923.6925,7.21186
2969,818.2053,6.150516
2970,990.3648,8.921876
2971,970.3039,16.74817
2972,717.0214,28.308
2973,721.5038,13.00007
2974,791.8406,20.2571
2975,133.2633,3.7767
2976,464.8965,18.61814
2977,72.2628,22.53691
2978,642.685,17.55518
2979,679.8073,6.635372
2980,645.7203,24.23926
2981,375.1546,25.7044
2982,982.7705,24.27035
2983,648.8894,14.2862
2984,672.892,18.11748
2985,820.8005,15.48011
2986,653.0211,21.98252
2987,129.9514,13.28234
2988,780.9991,15.88669
2989,627.082,35.53499
2990,683.2219,6.449473
2991,103.2273,19.44792
2992,667.9844,11.37912
2993,786.467,9.418571
2994,434.0669,8.378037
2995,889.5927,26.33537
2996,307.1983,22.84128
2997,733.6757,20.1999
2998,146.5072,29.28122
2999,352.5167,25.26376
3000,72.20493,3.789788
3001,368.6981,21.48198
3002,801.0271,36.58285
3003,836.6236,28.46992
3004,61.35644,12.27035
3005,751.5167,14.29643
3006,481.1252,22.99365
3007,646.4048,24.50209
3008,641.3152,20.36497
3009,722.7155,3.744576
3010,515.4836,10.6504
3011,208.348,24.85328
3012,449.5907,30.83152
3013,768.0007,10.82468
3014,683.326,15.30253
3015,482.1464,8.74472
3016,871.5888,25.05272
3017,894.5109,31.68337
3018,699.6526,2.044814
3019,186.8399,29.27907
3020,232.9657,28.64901
3021,27.25719,5.315711
3022,104.5587,19.96426
3023,260.3193,25.10309
3024,822.5955,24.71428
3025,101.1764,11.91077
3026,766.0062,25.38707
3027,84.43373,12.31187
3028,937.5735,5.286432
3029,370.1013,18.40072
3030,943.665,4.882811
3031,872.8978,3.882234
3032,501.9456,27.1852
3033,201.4804,28.78124
3034,284.6169,26.78323
3035,905.0046,17.78711
3036,825.7687,30.91224
3037,104.9109,24.78177
3038,817.4909,15.70477
3039,725.1228,3.999952
3040,647.1611,15.20787
3041,250.9185,31.43284
3042,349.5473,18.27826
3043,110.706,3.758758
3044,128.3299,15.19193
3045,996.868,5.2363
3046,791.7746,8.371769
3047,305.8407,11.69147
3048,394.5901,6.762595
3049,638.0109,3.590724
3050,666.3237,17.87351
3051,203.5545,7.813383
3052,849.6683,22.34958
3053,934.058,9.386304
3054,421.2026,32.32633
3055,659.1996,19.95814
3056,680.4954,15.85458
3057,804.7074,23.207
3058,817.4188,15.5556
3059,941.6188,4.610775
3060,309.6318,18.11045
3061,844.4052,11.46852
3062,333.9937,28.43632
3063,924.5499,13.62109
3064,751.0007,17.0591
3065,988.8325,6.587658
3066,795.4119,2.322938
3067,966.1776,13.75797
3068,223.2301,22.97818
3069,835.5455,23.42401
3070,379.2074,28.41757
3071,831.4877,18.46425
3072,181.143,21.61162
3073,719.4663,5.646814
3074,817.3178,13.55952
3075,889.1741,8.148863
3076,189.4567,37.2443
3077,871.4901,16.86786
3078,605.288,26.79142
3079,960.4451,13.40194
3080,635.5573,7.971005
3081,778.3231,6.773503
3082,953.3829,22.44592
3083,72.65283,4.076224
3084,888.7179,5.572427
3085,580.9194,36.84423
3086,779.6336,10.67357
3087,892.8754,13.09786
3088,335.1332,11.25639
3089,812.3056,3.800356
3090,750.9324,10.32111
3091,854.4633,19.95037
3092,842.7112,12.4465
3093,857.4422,5.916971
3094,832.5284,14.36989
3095,999.0824,8.109719
3096,591.5041,7.81612
3097,394.6085,30.50669
3098,791.4156,21.80707
3099,336.1766,21.63797
3100,550.1476,18.24516
3101,802.2186,14.3272
3102,848.1111,39.72186
3103,480.0549,19.75856
3104,762.7855,2.293682
3105,655.8139,10.51177
3106,123.2637,25.41937
3107,933.954,28.96729
3108,447.0255,8.532382
3109,987.6553,27.57348
3110,810.1401,15.1551
3111,727.7682,24.20622
3112,894.9388,14.87065
3113,386.679,25.63881
3114,917.6595,11.9759
3115,386.8739,19.0981
3116,44.89928,8.541744
3117,754.9428,20.82065
3118,793.4146,26.02601
3119,779.3376,38.5103
3120,892.7518,13.16198
3121,932.8546,12.19871
3122,826.4277,17.2367
3123,912.9427,12.40639
3124,792.3173,12.55622
3125,941.784,18.0587
3126,648.1063,2.02224
3127,828.727,16.45438
3128,752.9105,14.46296
3129,544.5624,29.2228
3130,990.5154,12.43625
3131,695.1188,5.863292
3132,386.173,25.03461
3133,416.5569,23.29943
3134,1066.447,22.9467
3135,299.6957,35.05709
3136,886.901,22.59959
3137,906.8334,2.97213
3138,832.2624,13.07645
3139,807.0284,16.01458
3140,33.63514,5.536596
3141,125.7795,13.83615
3142,222.4573,24.37568
3143,702.3281,15.94664
3144,846.0266,23.21169
3145,238.3457,18.50359
3146,610.9847,31.87514
3147,216.2058,22.11037
3148,702.5479,15.69535
3149,749.6176,3.21711
3150,887.2308,5.119618
3151,957.5189,9.64747
3152,234.9998,21.02991
3153,171.6174,11.84454
3154,889.6448,2.252964
3155,640.8105,36.29911
3156,769.4991,24.27111
3157,299.9611,13.45335
3158,180.7139,24.90752
3159,787.3499,21.5464
3160,679.4365,4.800033
3161,35.36158,11.34828
3162,62.14804,19.20711
3163,634.7761,4.336156
3164,50.91748,6.025843
3165,876.1449,23.04107
3166,223.6253,14.76332
3167,659.2412,22.31523
3168,937.8068,2.45118
3169,431.6814,7.35822
3170,354.8635,14.93315
3171,820.9525,6.337358
3172,128.3553,11.30231
3173,830.2378,10.92867
3174,936.7293,11.00421
3175,775.3334,15.93169
3176,218.8552,18.30022
3177,984.1419,4.375329
3178,530.7112,12.43846
3179,203.6432,18.22068
3180,1165.98,16.90508
3181,595.8265,14.60537
3182,690.6564,13.35419
3183,621.104,14.20309
3184,720.3022,15.57979
3185,844.8994,2.095304
3186,81.6074,14.96644
3187,168.6662,14.94469
3188,52.10149,3.773483
3189,202.819,21.55987
3190,84.87457,19.16006
3191,834.1308,13.31672
