,tdx12_Araca,tdx12_slope_Araca
2153,34.97173,2.577949
2154,NaN,NaN
2155,64.39235,1.427604
2156,NaN,NaN
2157,31.4563,0.06210112
2158,75.2558,2.62528
2159,60.04816,5.530922
2160,29.1872,3.184572
2161,35.33718,4.471262
2162,31.97231,3.031675
2163,54.07619,8.774226
2164,54.50736,6.557402
2165,52.3322,4.663207
2166,65.04948,1.594342
2167,32.61539,1.567553
2168,51.91856,4.314198
2169,55.35051,1.007865
2170,30.81165,2.022607
2171,80.64588,3.215658
2172,48.13736,6.330842
2173,47.95887,10.87713
2174,55.67532,0.8767815
2175,65.70804,3.432078
2176,46.32398,5.710836
2177,315.8231,19.80567
2178,32.76576,4.202764
2179,NaN,NaN
2180,68.45901,2.341365
2181,43.27581,2.436162
2182,63.78703,2.336032
2183,42.56453,4.844466
2184,57.07906,1.547004
2185,44.67098,1.922609
2186,42.40989,0.4196491
2187,57.28301,2.355733
2188,40.78703,1.611968
2189,78.74986,10.73375
2190,627.1575,15.68106
2191,52.22871,7.244202
2192,30.59695,7.053265
2193,35.25693,3.671907
2194,100.3782,3.984257
2195,47.52393,3.32302
2196,212.8068,11.76657
2197,58.66993,6.720177
2198,31.19461,2.295105
2199,33.48581,0.5102134
2200,138.3349,16.27302
2201,69.45805,2.981921
2202,49.10459,2.285548
2203,66.93363,4.040769
2204,105.7331,7.320083
2205,40.21383,2.319225
2206,38.74856,8.021817
2207,57.07883,16.05482
2208,39.82579,1.523166
2209,41.47613,6.121748
2210,34.69756,1.459237
2211,32.13701,1.128579
2212,56.10213,3.129989
2213,31.64385,0.4095569
2214,30.27373,1.66799
2215,53.82188,2.726343
2216,47.32984,0.9813344
2217,43.88708,3.807504
2218,61.32655,2.573074
2219,40.90401,6.29991
2220,45.97325,6.052078
2221,34.90434,2.9728
2222,47.40824,2.200767
2223,54.6902,3.121448
2224,35.75148,3.253576
2225,30.74138,0.5818586
2226,37.12557,16.38805
2227,49.65066,10.75804
2228,47.33255,6.671922
2229,26.45167,3.122292
2230,NaN,NaN
2231,35.14549,2.141622
2232,32.80465,2.459977
2233,65.21262,5.116569
2234,29.11192,1.535122
2235,50.46164,1.336185
2236,45.6402,2.556142
2237,76.06219,3.319834
2238,34.89843,3.354789
2239,60.7874,1.979847
2240,48.90252,12.21018
2241,38.92435,3.956904
2242,58.29074,2.58156
2243,61.27211,7.167691
2244,56.05719,7.593606
2245,61.44015,0.8943686
2246,53.57253,2.898839
2247,35.50144,5.525344
2248,82.43752,4.991327
2249,45.98438,0.9185908
2250,47.10392,4.578466
2251,221.1567,10.05456
2252,106.2887,3.420451
2253,97.66681,19.65303
2254,31.36708,0.6313064
2255,67.58889,3.75474
2256,30.77896,0.8523336
2257,49.47398,3.472075
2258,56.57102,4.101294
2259,36.41477,0.6897772
2260,65.12144,1.691724
2261,31.77292,11.7682
2262,725.824,49.1829
2263,41.28879,1.300163
2264,41.54971,4.302764
2265,27.14249,1.12015
2266,51.89388,3.205047
2267,80.70271,9.656475
2268,114.2922,8.236376
2269,25.91345,0.6192626
2270,844.0076,14.23591
2271,33.49893,0.9548252
2272,61.07236,5.856899
2273,51.98532,5.082548
2274,102.5608,9.272693
2275,36.00868,1.066672
2276,54.90704,4.796146
2277,35.84418,1.399559
2278,44.82135,2.723254
2279,60.73859,5.304337
2280,49.96313,7.448755
2281,47.52559,0.657473
2282,50.0523,1.952093
2283,369.7869,20.28543
2284,31.54834,5.567491
2285,30.4292,1.791026
2286,41.2045,0.8652008
2287,54.91371,7.219216
2288,45.66668,4.042973
2289,64.42965,2.856417
2290,68.02451,2.663963
2291,64.97643,2.957986
2292,40.80669,8.257784
2293,33.52923,3.772018
2294,54.83822,1.490712
2295,94.28607,4.646876
2296,57.70368,6.611448
2297,63.97442,6.304473
2298,52.87178,3.503518
2299,220.2718,37.8448
2300,371.1616,19.83793
2301,35.50406,1.830937
2302,55.71627,1.835754
2303,52.75962,4.176318
2304,38.04248,0.6390485
2305,53.19983,1.81251
2306,83.62153,8.091228
2307,52.52925,3.945183
2308,58.33525,4.964238
2309,56.30869,1.954099
2310,31.67498,0.3133256
2311,45.81636,5.725907
2312,69.43191,1.041941
2313,36.02635,1.240647
2314,54.85666,5.958301
2315,58.72136,1.617329
2316,49.28682,8.118066
2317,35.65059,5.600361
2318,35.30445,0.8746658
2319,437.9439,23.35571
2320,75.03413,4.891628
2321,70.29196,2.862092
2322,37.41701,0.6556645
2323,23.91055,0.4118235
2324,80.30557,3.082167
2325,27.33117,0.4942379
2326,47.39966,5.307221
2327,29.40828,0.7756763
2328,55.0181,8.745252
2329,66.99625,4.998899
2330,51.67854,2.658364
2331,62.92442,3.763269
2332,1182.96,22.88561
2333,54.06872,4.677626
2334,64.72221,3.109387
2335,56.5194,4.233634
2336,33.07684,4.098467
2337,46.12676,10.14232
2338,53.98294,0.8434145
2339,588.975,34.43411
2340,37.47292,0.645018
2341,31.22865,0.3584326
2342,503.0027,13.27579
2343,59.43567,3.970264
2344,58.28482,4.70197
2345,330.1024,9.52854
2346,54.63659,5.002907
2347,64.3765,0.6239577
2348,35.03495,5.526719
2349,54.01023,2.873029
2350,39.61079,0.6044649
2351,32.43477,4.972396
2352,1258.681,4.997444
2353,159.8212,8.061252
2354,860.9034,23.27756
2355,53.33714,1.623369
2356,54.50019,7.59158
2357,52.45459,3.192567
2358,44.96659,1.456046
2359,56.23237,2.914358
2360,36.61864,0.4263417
2361,71.97607,2.409334
2362,42.05845,3.849191
2363,41.50846,4.964143
2364,70.20472,13.18202
2365,53.11598,1.642474
2366,80.38605,3.380022
2367,50.58564,0.09158237
2368,31.32228,0.4556132
2369,59.09069,5.843503
2370,49.10121,13.10204
2371,67.4223,2.744608
2372,55.04312,4.616714
2373,55.377,2.43706
2374,47.81931,6.724296
2375,33.12936,1.572281
2376,58.93599,1.77189
2377,98.26364,2.767922
2378,55.60503,2.188171
2379,83.93763,2.018421
2380,33.03039,0.5507848
2381,57.76389,4.230201
2382,37.83788,2.004889
2383,54.30197,3.310553
2384,36.74817,1.076905
2385,49.34446,2.356593
2386,124.5268,16.40701
2387,105.3714,4.675368
2388,44.4193,12.28083
2389,67.25357,6.34144
2390,72.83566,3.222864
2391,225.5549,14.69464
2392,56.31587,7.755092
2393,57.8596,2.288401
2394,52.4578,1.454409
2395,33.13829,5.609252
2396,NaN,NaN
2397,659.7114,11.16232
2398,73.05644,6.755584
2399,53.65604,6.505316
2400,36.53487,0.9078137
2401,38.39562,7.882294
2402,57.09931,7.610507
2403,43.42487,2.024101
2404,32.7406,3.891587
2405,60.55217,6.960334
2406,77.16529,5.843355
2407,32.66655,1.947556
2408,36.76696,1.435757
2409,61.57374,1.699172
2410,48.43787,5.114144
2411,82.79025,8.185536
2412,71.97245,4.816956
2413,38.63477,3.732802
2414,82.05303,2.62742
2415,32.23965,2.680127
2416,49.71228,1.688713
2417,39.01258,2.995937
2418,41.59524,1.245116
2419,52.22129,1.145209
2420,41.01587,4.994555
2421,60.66822,12.58024
2422,78.65356,4.187996
2423,62.36517,2.987233
2424,96.75913,5.524794
2425,48.159,0.9692227
2426,39.27045,1.171985
2427,54.62927,10.52495
2428,31.17834,2.685186
2429,53.01551,6.326381
2430,50.99058,13.03922
2431,73.1841,3.860677
2432,32.42384,0.2581944
2433,57.81276,6.921116
2434,34.80906,7.016326
2435,54.84155,0.9294454
2436,68.10127,1.110829
2437,81.56713,1.22175
2438,35.37277,0.520525
2439,110.5705,10.12757
2440,439.1845,6.306484
2441,43.9124,4.542411
2442,53.81026,2.323937
2443,66.03577,5.626598
2444,44.1317,11.04684
2445,30.26498,0.4259056
2446,93.30183,2.258176
2447,1216.149,3.546447
2448,161.7081,38.71187
2449,33.67508,4.816918
2450,572.4589,13.46248
2451,47.78172,10.88379
2452,48.97368,0.5809672
2453,48.0749,4.99155
2454,45.63513,5.509109
2455,55.00009,1.577958
2456,906.5095,18.95089
2457,47.64519,1.203468
2458,78.05193,4.860388
2459,36.78581,4.196402
2460,76.32727,3.126942
2461,86.43098,1.422212
2462,68.97884,0.9944488
2463,94.40914,4.419546
2464,30.55591,1.24303
2465,35.44208,2.767703
2466,59.59657,2.767591
2467,53.74931,5.580732
2468,34.91275,1.667176
2469,128.2967,10.57212
2470,27.70944,0.08645558
2471,66.77086,1.131559
2472,44.41646,5.08826
2473,76.25243,3.893145
2474,98.63485,5.575961
2475,55.93154,5.112624
2476,31.75597,3.334097
2477,30.05498,12.78896
2478,33.03572,4.816145
2479,79.49284,2.929312
2480,35.26443,6.698721
2481,39.02314,6.364453
2482,72.76717,3.008327
2483,42.03178,3.255862
2484,35.82552,3.56175
2485,38.24315,1.110283
2486,63.47255,4.826293
2487,39.94823,3.022252
2488,56.14817,4.424949
2489,1005.326,8.131599
2490,37.1195,1.645209
2491,49.76664,8.00767
2492,41.4542,4.123904
2493,60.63554,2.567753
2494,32.64827,3.508041
2495,47.96272,10.73768
2496,47.72619,9.756453
2497,34.66474,5.571662
2498,61.83931,2.730051
2499,50.48994,7.784072
2500,41.92766,1.29164
2501,59.66949,2.075917
2502,1239.074,1.679517
2503,39.34761,0.9421671
2504,134.4042,24.5027
2505,55.31519,3.68668
2506,37.89211,3.316213
2507,51.59047,4.475181
2508,30.77312,1.871634
2509,55.70362,3.57555
2510,128.106,2.606306
2511,68.25599,2.835796
2512,50.12209,4.597612
2513,48.7241,1.903473
2514,45.99153,3.375203
2515,78.19955,2.318399
2516,50.30857,3.176915
2517,50.84563,9.328663
2518,92.23526,6.757788
2519,41.85371,19.07439
2520,74.68984,4.012843
2521,31.94657,0.894196
2522,36.32273,0.8425996
2523,58.35638,4.796602
2524,59.79185,1.69732
2525,26.47275,2.313212
2526,70.30691,2.665863
2527,48.06889,6.044037
2528,68.3403,4.390739
2529,61.73291,1.743601
2530,42.92683,8.11475
2531,46.17038,2.118701
2532,70.52852,3.319256
2533,115.8459,3.154327
2534,35.32415,0.6468873
2535,29.30752,0.4749254
2536,120.9384,0.9083911
2537,36.54936,1.428138
2538,28.5821,8.900031
2539,52.10331,8.212949
2540,48.24879,1.044288
2541,69.24669,6.494716
2542,30.56483,0.3697462
2543,57.11046,4.311152
2544,52.47877,18.21639
2545,58.46794,5.907332
2546,33.16596,4.340878
2547,69.14136,4.269461
2548,34.12705,6.138282
2549,39.07855,13.69928
2550,47.2569,3.662829
2551,31.01243,0.1824286
2552,76.05685,4.009907
2553,45.46012,2.853152
2554,71.19842,1.287871
2555,34.09925,0.4719656
2556,NaN,NaN
2557,33.60662,1.363782
2558,62.2807,4.594447
2559,34.64096,3.215444
2560,54.66434,2.400737
2561,54.11972,3.735812
2562,57.33635,1.662315
2563,62.73315,2.94067
2564,51.30766,2.647952
2565,47.16342,2.040903
2566,84.93439,2.035385
2567,81.9786,6.013832
2568,48.8799,1.266463
2569,59.8137,6.348822
2570,37.37804,9.926006
2571,44.3963,2.30752
2572,38.15691,1.98507
2573,62.61658,4.660345
2574,61.20495,4.683488
2575,NaN,NaN
2576,64.75257,1.260509
2577,54.7542,3.878703
2578,52.51218,4.383117
2579,107.6696,7.978381
2580,60.6165,6.834589
2581,57.33256,3.477773
2582,30.32248,0.6448112
2583,52.56741,4.70776
2584,31.38129,0.3457593
2585,56.33316,6.371185
2586,59.10211,7.090614
2587,52.71561,9.343077
2588,53.33177,4.656426
2589,39.91297,3.564822
2590,1016.337,1.215253
2591,58.06308,2.376074
2592,56.53222,1.251217
2593,42.75707,4.66788
2594,82.77923,4.04839
2595,39.05725,6.13849
2596,47.84833,1.318022
2597,50.32371,3.062069
2598,46.95115,4.059147
2599,44.0973,1.283056
2600,49.00494,3.18722
2601,35.44914,0.5876538
2602,56.90247,3.123297
2603,70.71665,8.271655
2604,1076.535,2.904977
2605,74.1093,3.980074
2606,50.44799,2.795779
2607,95.69311,0.5369763
2608,69.16726,4.127818
2609,52.06942,4.317255
2610,43.08246,1.675887
2611,335.7409,14.77952
2612,39.98939,4.654873
2613,52.34508,5.082032
2614,51.86267,5.438238
2615,46.89594,3.48504
2616,48.37875,5.127444
2617,62.19303,8.729764
2618,31.57968,0.7738863
2619,79.25918,1.214236
2620,48.17509,6.48112
2621,42.41921,7.389058
2622,52.66065,12.32195
2623,80.94189,1.761563
2624,129.7256,30.64069
2625,58.66467,3.843369
2626,45.10732,1.521971
2627,1120.809,6.762597
2628,31.02034,0.5328873
2629,48.37307,3.142164
2630,59.67449,6.331894
2631,28.02651,0.6432776
2632,52.5987,1.600041
2633,51.76922,1.436591
2634,87.60691,1.873396
2635,46.61209,2.341365
2636,45.4552,2.698817
2637,404.1766,16.8196
2638,33.48634,2.63804
2639,41.65986,2.760745
2640,63.79985,2.039001
2641,35.33734,0.4408199
2642,50.47446,2.449256
2643,32.44243,0.6544327
2644,728.4934,29.84307
2645,61.42073,1.586091
2646,48.88504,1.214099
2647,33.33615,2.626752
2648,83.45001,7.241422
2649,43.14333,8.19713
2650,1044.906,4.042331
2651,33.02476,0.6674222
2652,31.48979,0.8809465
2653,63.70107,0.6182663
2654,37.95465,7.330693
2655,722.7664,23.03413
2656,46.42082,5.569144
2657,40.09584,28.03897
2658,62.64666,4.939426
2659,37.59428,4.401359
2660,53.9229,7.263034
2661,45.91312,2.63034
2662,67.95561,4.121076
2663,82.66344,2.505862
2664,49.62024,0.7658352
2665,39.34685,10.62373
2666,46.95253,4.936009
2667,32.35238,2.779018
2668,56.87356,0.04110313
2669,49.43277,6.18494
2670,54.96832,3.337025
2671,29.88785,5.310538
2672,49.47722,2.026622
2673,119.4662,3.403792
2674,30.92118,0.8957369
2675,51.56778,1.734291
2676,51.12828,1.88124
2677,49.72746,1.229936
2678,74.2899,1.652372
2679,91.16313,14.75958
2680,52.16818,4.404589
2681,66.14581,8.373537
2682,31.00233,0.3524487
2683,108.0226,7.028331
2684,49.51322,2.506969
2685,34.19279,1.630409
2686,48.14751,2.288311
2687,44.23087,6.942735
2688,68.29007,1.185063
2689,31.41906,3.724492
2690,69.7683,5.584569
2691,31.07923,0.8187573
2692,26.96674,5.024234
2693,47.29555,8.285666
2694,43.9473,2.782808
2695,48.53368,6.883894
2696,37.8587,2.603986
2697,32.89849,0.6198547
2698,37.40851,1.99899
2699,49.11311,2.341981
2700,421.0029,24.21483
2701,31.57495,2.228343
2702,56.09129,6.750886
2703,34.96576,1.847885
2704,676.8301,26.08313
2705,51.95102,1.474975
2706,133.2408,7.270767
2707,81.04558,3.63824
2708,31.24215,0.4735679
2709,804.3224,14.21666
2710,55.52226,7.433108
2711,52.91019,0.6966776
2712,32.20618,2.898135
2713,50.96838,5.062726
2714,34.52158,0.9098682
2715,45.08894,7.898834
2716,39.64051,9.844788
2717,48.7781,7.813993
2718,376.355,11.97154
2719,221.55,17.26615
2720,32.25517,3.80737
2721,66.59167,5.602221
2722,43.6772,2.049692
2723,39.41402,1.277795
2724,32.26722,3.176389
2725,75.49377,12.82662
2726,38.22896,5.343325
2727,55.6501,12.04919
2728,89.43157,3.712954
2729,43.62921,6.093297
2730,43.14061,2.742885
2731,36.64616,3.524933
2732,60.3669,1.299363
2733,93.38931,8.36063
2734,38.83486,6.65766
2735,56.49678,5.724941
2736,42.79867,7.107766
2737,57.77952,3.746848
2738,51.41838,2.195172
2739,38.94751,0.6414847
2740,50.64565,4.991963
2741,65.58432,7.714024
2742,55.42765,4.558375
2743,55.94955,5.466829
2744,35.6442,1.100286
2745,63.09074,4.533545
2746,53.95386,4.830773
2747,82.22437,0.3638806
2748,43.56947,4.1462
2749,53.43354,4.440485
2750,36.06915,0.9483827
2751,40.37145,2.512764
2752,46.90105,3.788466
2753,48.78858,6.141016
2754,615.988,16.16039
2755,51.80859,5.98092
2756,87.51031,4.668898
2757,59.39134,4.393866
2758,46.96864,2.04631
2759,64.1209,8.471692
2760,51.76022,4.005034
2761,45.4625,1.087333
2762,NaN,NaN
2763,53.36803,1.913383
2764,49.2611,3.659899
2765,33.3085,0.5277449
2766,34.85257,0.941227
2767,36.51098,1.374628
2768,56.09038,4.541059
2769,40.91977,2.192669
2770,31.52544,0.6095886
2771,49.1662,5.575892
2772,49.60543,7.915769
2773,33.57993,0.7251928
2774,96.85467,7.39342
2775,1063.674,4.092742
2776,1140.997,10.61126
2777,56.27406,2.21418
2778,77.04779,0.4501899
2779,167.2767,22.96878
2780,42.77375,6.173531
2781,313.4521,7.191235
2782,100.532,21.00853
2783,51.74592,11.10131
2784,1197.198,19.43934
2785,68.31319,1.877234
2786,54.95224,1.184991
2787,38.57444,2.22783
2788,34.3679,2.637448
2789,90.00017,1.748482
2790,60.17541,7.073411
2791,1128.501,6.919638
2792,65.06099,6.46889
2793,77.65601,4.427047
2794,43.99636,2.343507
2795,74.81266,9.008507
2796,71.56487,3.183257
2797,46.21345,1.672875
2798,41.46116,0.9784266
2799,47.85115,4.168632
2800,48.90961,2.851393
2801,52.59055,4.265463
2802,74.19955,0.2872413
2803,65.34096,2.980188
2804,1237.251,4.314956
2805,52.65729,1.676682
2806,42.93228,4.84477
2807,73.52773,6.076716
2808,710.4421,3.105722
2809,49.63432,16.697
2810,38.15527,0.6699063
2811,26.94884,0.4904659
2812,33.93453,0.0885224
2813,59.89319,9.601754
2814,47.61771,3.944806
2815,38.34021,8.183146
2816,55.41697,14.04625
2817,52.56852,1.020012
2818,35.81799,0.9157191
2819,49.24099,2.713617
2820,51.21678,1.652096
2821,74.16515,5.120034
2822,1074.613,1.076963
2823,626.4464,9.521304
2824,68.65592,3.916306
2825,36.63927,2.94576
2826,40.05692,1.050351
2827,31.98316,2.372985
2828,56.94745,4.195964
2829,44.46159,4.410583
2830,70.31632,6.59838
2831,60.95228,2.211453
2832,49.83033,6.36775
2833,55.59261,0.4494789
2834,31.52562,1.498313
2835,110.3036,6.014203
2836,36.50237,3.684089
2837,45.99406,3.403709
2838,51.19817,1.327861
2839,34.14534,1.547257
2840,43.77407,2.143631
2841,64.92856,12.3921
2842,50.26309,3.00635
2843,63.89573,1.536624
2844,52.74885,6.646939
2845,32.72855,1.552013
2846,1122.967,2.386485
2847,53.78181,1.856645
2848,53.04901,0.1047927
2849,41.49711,2.417743
2850,51.87799,2.292017
2851,47.02557,3.836036
2852,62.85368,3.2687
2853,859.2565,26.82198
2854,41.22207,1.317941
2855,38.04351,22.28989
2856,50.26746,3.875793
2857,51.29135,4.912265
2858,55.25573,1.295369
2859,61.77531,7.420899
2860,40.98777,3.008153
2861,1103.759,8.817246
2862,51.84318,2.711516
2863,53.79142,5.334278
2864,45.6475,2.549419
2865,32.09886,3.252333
2866,30.22093,0.3149417
2867,36.52846,3.908287
2868,66.22221,1.648696
2869,59.88293,4.595524
2870,38.66317,7.338829
2871,57.51632,1.869167
2872,43.01906,1.083752
2873,43.94386,3.157403
2874,58.8016,2.778779
2875,30.87118,0.4348494
2876,78.67203,4.099945
2877,86.04416,4.109454
2878,39.7454,2.51374
2879,58.48504,0.512609
2880,41.30642,0.680234
2881,61.66514,7.53365
2882,81.09763,10.71874
2883,65.33105,1.226197
2884,27.65923,1.891379
2885,45.02592,3.002245
2886,35.52564,2.342015
2887,37.54653,4.345186
2888,71.19346,2.506617
2889,50.08292,7.839015
2890,68.55838,1.603271
2891,42.33718,1.431289
2892,31.72705,2.322115
2893,41.84612,3.413539
2894,42.31144,1.173193
2895,81.96983,6.577522
2896,52.22976,2.536458
2897,51.8656,13.56702
2898,37.66418,2.448431
2899,118.3209,11.53531
2900,52.85065,2.094252
2901,37.84531,7.513532
2902,31.01483,0.8921633
2903,1110.09,4.928074
2904,52.07875,0.4251108
2905,76.32423,1.049148
2906,45.10205,7.697571
2907,69.45534,9.928398
2908,793.0901,32.34331
2909,30.67786,3.027603
2910,51.72555,8.589314
2911,47.64294,1.615868
2912,51.18774,1.410232
2913,52.78679,2.277428
2914,64.5306,5.071465
2915,33.25751,0.7791328
2916,45.49704,2.466913
2917,46.72424,5.308182
2918,757.0676,20.48657
2919,55.51893,2.5135
2920,516.6691,34.54294
2921,41.99446,3.362379
2922,41.74466,7.665792
2923,55.65992,6.024227
2924,26.28744,0.3970503
2925,44.65934,1.739853
2926,49.46799,2.421579
2927,84.72438,4.478046
2928,45.00783,3.515904
2929,492.0458,8.922029
2930,42.00514,6.262808
2931,66.16724,1.865912
2932,1088.157,0.7375019
2933,30.95183,0.6860521
2934,78.24263,4.60493
2935,74.78048,8.836688
2936,41.36704,1.690441
2937,66.41529,1.404457
2938,87.18586,6.331377
2939,186.7624,21.40282
2940,51.93836,2.134221
2941,50.75047,6.262437
2942,865.9888,7.831893
2943,50.44533,10.06078
2944,62.76284,3.722967
2945,33.40032,1.046358
2946,36.78836,1.263299
2947,38.23558,1.733922
2948,31.18867,27.35568
2949,55.1179,5.60109
2950,62.7374,7.264659
2951,34.91008,2.695943
2952,56.45195,3.718563
2953,37.70196,4.291633
2954,51.99908,2.992812
2955,51.26987,5.326493
2956,35.13233,2.588483
2957,36.74695,5.899959
2958,54.12195,4.409046
2959,48.56995,6.542323
2960,33.1504,2.550496
2961,46.72745,1.806941
2962,58.13741,1.5935
2963,50.02989,7.498685
2964,62.66792,3.291896
2965,46.23145,0.8222362
2966,69.06988,12.29656
2967,54.32891,4.71955
2968,NaN,NaN
2969,70.01566,6.350355
2970,60.64993,3.971639
2971,71.47853,5.587702
2972,267.3305,12.73732
2973,53.24846,4.239475
2974,50.75053,4.929286
2975,48.1764,6.699575
2976,43.37635,3.288264
2977,50.55508,4.975635
2978,25.814,2.414003
2979,475.3874,22.9943
2980,49.93539,1.724146
2981,31.05252,0.6275482
2982,48.38222,3.765013
2983,48.10723,3.71388
2984,55.63617,7.640842
2985,65.90305,1.043721
2986,51.0117,1.957014
2987,34.00501,0.5963378
2988,60.49965,6.641703
2989,33.62664,0.8584763
2990,111.8753,7.818488
2991,40.68852,9.209048
2992,99.18587,7.283327
2993,47.6093,3.277614
2994,36.99143,1.385127
2995,27.13687,0.3177032
2996,36.20345,1.70953
2997,52.59467,5.561424
2998,37.1883,2.167739
2999,42.79031,2.845522
3000,39.9628,0.4242229
3001,46.2437,1.838241
3002,70.7613,10.1927
3003,47.48671,11.35814
3004,37.52234,2.832497
3005,67.76369,1.459342
3006,51.12186,4.231336
3007,37.43536,1.714293
3008,40.52749,2.214399
3009,73.05454,3.850466
3010,47.39315,2.241463
3011,41.60872,8.577386
3012,24.43598,1.158819
3013,99.30402,1.896294
3014,28.2242,6.065224
3015,47.05991,1.513569
3016,46.52878,1.608374
3017,52.58216,1.014559
3018,45.21119,2.8292
3019,42.97039,5.161421
3020,34.5853,1.72762
3021,65.9209,10.12476
3022,36.52076,1.938098
3023,61.01178,4.438754
3024,50.21766,4.978705
3025,46.93977,6.128394
3026,47.25113,7.224906
3027,60.42721,3.294434
3028,60.76285,5.885307
3029,60.34936,6.398564
3030,67.76445,8.492338
3031,52.87273,1.748554
3032,61.93749,5.514123
3033,38.55633,6.718419
3034,35.80577,0.9386818
3035,99.9215,9.303635
3036,553.555,9.863671
3037,35.79151,0.8402374
3038,67.7558,4.551723
3039,120.7457,17.07234
3040,42.77765,0.6978124
3041,52.21453,0.8152484
3042,38.10014,1.308229
3043,40.68024,0.9955056
3044,47.54702,0.6172051
3045,45.14663,9.208759
3046,73.42071,1.914909
3047,34.94061,1.736052
3048,37.87739,1.67228
3049,881.6257,32.6681
3050,421.9073,25.59299
3051,36.0224,1.545874
3052,30.78719,4.282444
3053,61.64416,3.126169
3054,30.70656,15.76382
3055,26.29242,0.4971634
3056,32.01168,0.6639868
3057,44.24451,0.8878022
3058,34.47628,1.902302
3059,258.4424,21.47922
3060,53.48728,0.1392516
3061,56.49498,5.01507
3062,25.28542,1.067986
3063,75.98473,3.130219
3064,29.7471,0.6157175
3065,65.11764,3.382578
3066,74.68099,2.014426
3067,59.42709,5.806324
3068,49.79639,4.406286
3069,328.1302,14.23155
3070,49.12569,7.689446
3071,62.4463,5.204426
3072,36.51942,0.8090883
3073,NaN,NaN
3074,96.05497,7.530274
3075,62.83669,3.031071
3076,58.97645,6.086442
3077,68.65533,4.191443
3078,53.8474,2.291886
3079,34.24599,1.44934
3080,45.66098,0.7701515
3081,53.10878,3.890755
3082,51.52084,4.699491
3083,32.47791,1.289732
3084,61.50208,3.2112
3085,48.82902,5.296623
3086,63.99736,1.456541
3087,71.44303,6.867697
3088,33.46889,7.771156
3089,203.0957,38.87736
3090,831.8622,26.52731
3091,48.73339,17.26876
3092,103.8523,11.58002
3093,57.42762,4.913986
3094,64.70892,2.750753
3095,63.05413,5.68036
3096,61.22207,12.43284
3097,52.47356,6.442076
3098,30.82678,10.98267
3099,56.99828,1.805447
3100,45.72416,6.699145
3101,54.68752,2.88599
3102,43.08947,3.070395
3103,48.18811,7.84798
3104,1122.911,1.099187
3105,1002.496,9.686899
3106,40.82066,1.487895
3107,361.3205,20.25568
3108,38.12565,6.41078
3109,60.5607,2.476341
3110,31.80959,0.3977254
3111,25.07272,0.7445438
3112,46.72016,5.118681
3113,43.9626,3.069336
3114,55.5513,2.657354
3115,51.81414,10.82766
3116,42.53381,10.5137
3117,39.57953,3.384862
3118,49.13346,1.483755
3119,48.759,1.4954
3120,44.99337,2.686447
3121,55.43565,5.281541
3122,88.13556,11.18783
3123,72.47314,0.3700104
3124,103.5283,5.857745
3125,51.06753,1.495701
3126,1510.149,6.119721
3127,46.83546,1.074383
3128,650.8942,10.93802
3129,34.3312,1.517276
3130,59.92102,0.5081982
3131,106.5173,4.242714
3132,56.51002,0.8239768
3133,30.92841,0.4659379
3134,47.37107,3.449148
3135,38.02934,0.9204248
3136,56.38081,3.290043
3137,61.8065,3.922066
3138,1034.144,2.671231
3139,63.5127,8.856853
3140,51.55209,1.426291
3141,49.90131,0.6529798
3142,56.14767,1.82608
3143,52.93842,3.788996
3144,58.68656,5.036674
3145,48.62342,4.804786
3146,45.00594,1.830871
3147,38.54577,0.6733626
3148,45.93333,4.843863
3149,52.75515,1.203028
3150,94.93349,11.82082
3151,66.56023,2.685653
3152,35.74518,0.3863288
3153,47.48767,7.775876
3154,110.8992,3.393813
3155,57.34727,3.080515
3156,103.6424,15.05233
3157,32.25744,0.64904
3158,42.25284,1.300311
3159,53.16467,14.82613
3160,1113.225,5.295446
3161,43.49945,6.450534
3162,47.33892,2.094781
3163,1037.669,22.37613
3164,43.5104,5.599363
3165,49.05038,4.848281
3166,30.46696,0.6428871
3167,33.53915,1.37242
3168,62.40947,1.561332
3169,115.4463,13.85517
3170,62.974,1.036075
3171,79.93318,3.857519
3172,32.9846,2.807301
3173,91.50835,4.60004
3174,76.883,3.436584
3175,44.23876,9.022922
3176,33.4218,4.079825
3177,67.6692,0.8035215
3178,45.42512,4.404229
3179,72.53823,6.62342
3180,45.78109,6.435541
3181,NaN,NaN
3182,57.66604,7.359093
3183,56.98804,4.82598
3184,1138.671,12.29303
3185,57.55798,3.899958
3186,45.69335,9.016997
3187,33.12403,0.5700063
3188,33.26992,2.258128
3189,31.09249,9.909395
3190,37.22727,4.404715
3191,55.00169,1.056774
3192,408.8732,19.22319
3193,38.43121,3.201977
3194,962.6916,6.600587
3195,37.6629,3.242393
3196,60.00586,1.505504
3197,32.1771,0.2752768
3198,69.48991,0.1358341
3199,45.7729,2.042727
3200,49.54141,0.9094513
3201,52.91671,7.009088
3202,53.56855,2.252289
3203,42.56868,2.036573
3204,57.2661,3.167398
3205,49.74931,3.362359
3206,38.54359,0.6870106
3207,997.713,9.798959
3208,42.69027,4.110675
3209,68.96731,5.635772
3210,54.79404,3.724674
3211,54.3546,3.190724
3212,47.19791,6.55857
3213,57.19158,5.009465
3214,54.04077,12.81681
3215,53.35722,4.856422
3216,47.02374,5.334009
3217,29.28396,2.624018
3218,31.62099,0.4052365
3219,37.18393,9.980836
3220,66.71837,3.16705
