,X,Y,srtm30_wgs84-aw3d30_wgs84_abs,srtm30_wgs84-aw3d30_wgs84_color
120,-48.76606898,-24.98035193,7.00032067,255:118:118
121,-48.07574829,-24.9800188,-9999,255:255:255
122,-48.0260924,-24.15751623,7.0,117:117:255
123,-48.13764638,-24.5977401,4.0,255:177:177
124,-48.13994388,-24.92147958,11.0,255:40:40
125,-48.93005968,-24.69490031,-9999,255:255:255
126,-48.88281919,-24.23305457,6.99930169,117:117:255
127,-48.2958822,-24.27462369,0.0,255:255:255
128,-48.32009163,-24.87178288,2.0,255:216:216
129,-48.93070657,-24.32234939,1.0001504,255:236:236
130,-48.52567198,-24.98014568,7.0,255:118:118
131,-48.67043509,-24.71970673,14.9997036,0:0:255
132,-48.00400112,-24.5279752,-9999,255:255:255
133,-48.70182908,-24.52521124,6.99928449,117:117:255
134,-48.96374071,-24.02829577,4.00008379,255:177:177
135,-48.8987083,-24.37754876,4.99983043,156:156:255
136,-48.88988545,-24.82200253,23.99974264,0:0:255
137,-48.91042312,-24.5550859,8.00030087,98:98:255
138,-48.30340252,-24.82779484,0.9996734,255:236:236
139,-48.41419499,-24.41463875,12.00042404,255:20:20
140,-48.58240295,-24.66233425,20.00030666,255:0:0
141,-48.24416165,-24.35283992,14.99968686,0:0:255
142,-48.5660414,-24.48192384,-9999,255:255:255
143,-48.9914217,-24.95634344,4.00025172,255:177:177
144,-48.35409934,-24.66684943,10.99963981,39:39:255
145,-48.63066269,-24.27890958,1.0002142,255:236:236
146,-48.83069139,-24.75917783,17.00018322,0:0:255
147,-48.64193283,-24.44360618,12.99928475,0:0:255
148,-48.74008125,-24.72481385,8.00027951,255:99:99
149,-48.27379301,-24.99482066,0.0,255:255:255
150,-48.60268415,-24.11493405,12.9998154,0:0:255
151,-48.93326778,-24.19232828,2.00012394,255:216:216
152,-48.45278889,-24.73868363,-9999,255:255:255
153,-48.29582656,-24.78503181,3.99993526,176:176:255
154,-48.43919225,-24.17024568,8.99953238,78:78:255
155,-48.16183378,-24.04428419,17.0,0:0:255
156,-48.32787555,-24.09214628,6.0,137:137:255
157,-48.30067836,-24.70895775,14.00034815,0:0:255
158,-48.36389051,-24.06165517,3.00046555,255:197:197
159,-48.8523297,-24.09785955,9.99987559,58:58:255
160,-48.01069508,-24.27575483,4.0,176:176:255
161,-48.79523364,-24.64415262,2.99975069,196:196:255
162,-48.05881819,-24.34224422,2.0,215:215:255
163,-48.30534185,-24.23872435,9.0,78:78:255
164,-48.78468985,-24.01068667,1.00012188,255:236:236
165,-48.45209164,-24.15106015,4.0,255:177:177
166,-48.79929625,-24.33584368,16.99981379,0:0:255
167,-48.06720297,-24.15925359,1.0,235:235:255
168,-48.35638195,-24.55765147,1.00033612,255:236:236
169,-48.79381784,-24.9260221,9.99969685,58:58:255
170,-48.39919548,-24.13181519,2.0,215:215:255
171,-48.37034215,-24.38120291,6.0,255:138:138
172,-48.93439454,-24.92299312,1.00026279,255:236:236
173,-48.19890157,-24.07155883,1.0,235:235:255
174,-48.34509445,-24.06860912,2.00046019,255:216:216
175,-48.57819764,-24.86457883,21.00034813,255:0:0
176,-48.56903868,-24.19691494,0.000702860000047,255:255:255
177,-48.64277271,-24.80109991,2.0003195,255:216:216
178,-48.83941971,-24.85505078,3.00027756,255:197:197
179,-48.17822818,-24.9981785,3.0,255:197:197
180,-48.31093897,-24.42696673,2.0,255:216:216
181,-48.31004374,-24.19977969,2.0,255:216:216
182,-48.64940737,-24.38678054,0.00023297000007,255:255:255
183,-48.78343313,-24.29090653,8.00018078,255:99:99
184,-48.26775927,-24.46905156,2.00071724,255:216:216
185,-48.96008839,-24.11467562,0.000101810000046,255:255:255
186,-48.70992182,-24.25237308,3.0001902,255:197:197
187,-48.2327385,-24.10032153,6.00025604,255:138:138
188,-48.41252299,-24.22195195,0.0,255:255:255
189,-48.55749731,-24.86863665,-9999,255:255:255
190,-48.07744816,-24.51340935,9.0,78:78:255
191,-48.20116724,-24.19416599,13.99959122,0:0:255
192,-48.95987085,-24.17157348,1.99988685,215:215:255
193,-48.34908994,-24.64392953,1.38899999911e-05,254:254:255
194,-48.53794674,-24.16232059,5.99979089,137:137:255
195,-48.64129893,-24.30575711,9.00070911,255:79:79
196,-48.07180882,-24.20772148,28.99962411,0:0:255
197,-48.98411357,-24.81825234,8.0002297,255:99:99
198,-48.37510409,-24.99144019,2.0,215:215:255
199,-48.94942739,-24.84455468,5.9997555,137:137:255
200,-48.48538949,-24.267348,5.0,255:157:157
201,-48.93500036,-24.14978084,0.0,255:255:255
202,-48.18459251,-24.17978516,6.0,137:137:255
203,-48.47620803,-24.30409292,2.00045566,255:216:216
204,-48.63403704,-24.37004311,7.000233,255:118:118
205,-48.93043282,-24.28400536,2.99985712,196:196:255
206,-48.33539324,-24.65716723,2.0,255:216:216
207,-48.04748889,-24.18150849,3.99969091,176:176:255
208,-48.83394026,-24.48843328,1.00020833,255:236:236
209,-48.20521553,-24.01798735,4.0,176:176:255
210,-48.62655332,-24.12795333,3.00018226,255:197:197
211,-48.61335479,-24.41248338,2.99953219,196:196:255
212,-48.85854374,-24.2105495,0.99930168,235:235:255
213,-48.49416529,-24.92274569,67.99961991,0:0:255
214,-48.74681681,-24.12192923,4.99930356,156:156:255
215,-48.26097134,-24.72454175,5.0,255:157:157
216,-48.56848586,-24.15372694,0.99979939,235:235:255
217,-48.03839226,-24.24782808,1.0,255:236:236
218,-48.429655,-24.6331673,8.00033625,255:99:99
219,-48.29025964,-24.227911,3.00027505,255:197:197
220,-48.40155837,-24.25890536,0.9997403,235:235:255
221,-48.66730043,-24.360412,2.0,255:216:216
222,-48.30594959,-24.05858278,1.0,255:236:236
223,-48.21330113,-24.06982169,0.00025235999999,255:255:255
224,-48.26696629,-24.68715227,7.0,117:117:255
225,-48.80061506,-24.79181703,4.9997237,156:156:255
226,-48.72396697,-24.45813153,9.99977008,58:58:255
227,-48.67308089,-24.66404538,-9999,255:255:255
228,-48.39929469,-24.64178966,7.0,255:118:118
229,-48.06084855,-24.1550264,11.0,39:39:255
230,-48.54868141,-24.53362877,13.00043275,0:0:255
231,-48.8310142,-24.7271464,15.00025581,255:0:0
232,-48.78845952,-24.71275543,0.000264430000016,255:255:255
233,-48.97382078,-24.77626403,1.00022511,255:236:236
234,-48.72171983,-24.52135181,8.00047108,255:99:99
235,-48.61383053,-24.97647035,6.99963956,117:117:255
236,-48.05023024,-24.77598437,-9999,255:255:255
237,-48.88600721,-24.76103498,-9999,255:255:255
238,-48.19534284,-24.97645347,16.0,0:0:255
239,-48.87885017,-24.50805028,0.9992944,235:235:255
240,-48.78473116,-24.14898543,0.0,255:255:255
241,-48.96232499,-24.94011541,13.00025759,255:0:0
242,-48.51945322,-24.70940492,-9999,255:255:255
243,-48.5143949,-24.7267491,-9999,255:255:255
244,-48.19410218,-24.00188421,2.0,215:215:255
245,-48.71308435,-24.6542041,8.00044389,98:98:255
246,-48.61451844,-24.13398124,3.0,255:197:197
247,-48.37281528,-24.66306544,2.99962812,255:197:197
248,-48.7110489,-24.42657683,1.99928748,215:215:255
249,-48.49770727,-24.71837451,-9999,255:255:255
250,-48.09476371,-24.67359748,1.0,235:235:255
251,-48.79305726,-24.01372688,3.0,196:196:255
252,-48.70253066,-24.37901567,2.0,215:215:255
253,-48.47579905,-24.13077497,0.000215120000007,255:255:255
254,-48.38867144,-24.52212189,30.0004003,255:0:0
255,-48.03536804,-24.48472238,1.0,235:235:255
256,-48.64189515,-24.81285404,13.00032204,255:0:0
257,-48.4304774,-24.7665194,-9999,255:255:255
258,-48.04571809,-24.79378396,-9999,255:255:255
259,-48.8720708,-24.70965083,-9999,255:255:255
260,-48.03231318,-24.92667687,-9999,255:255:255
261,-48.22861958,-24.43032097,5.0,255:157:157
262,-48.21177392,-24.45473181,7.0,117:117:255
263,-48.67660854,-24.14267787,9.99982566,58:58:255
264,-48.4677193,-24.8399241,3.00037011,255:197:197
265,-48.65885785,-24.37370205,6.99977203,117:117:255
266,-48.72744235,-24.38957449,6.00021488,255:138:138
267,-48.8714322,-24.87911578,13.99972708,0:0:255
268,-48.54731656,-24.3105832,8.0,255:99:99
269,-48.29858803,-24.74874461,5.00038964,255:157:157
270,-48.56495691,-24.70639367,6.00008384,137:137:255
271,-48.44882818,-24.09841257,0.000213329999951,255:255:255
272,-48.53812883,-24.00512339,8.0,255:99:99
273,-48.50068259,-24.14513072,6.0,137:137:255
274,-48.01559231,-24.06287399,2.0,215:215:255
275,-48.30435753,-24.03052484,1.0,255:236:236
276,-48.18852592,-24.35042726,9.0,78:78:255
277,-48.70061928,-24.40609302,7.00048734,255:118:118
278,-48.80076512,-24.24715564,7.0007022,255:118:118
279,-48.32900395,-24.5592459,0.9996192,255:236:236
280,-48.5249261,-24.23923231,2.99977094,196:196:255
281,-48.96382576,-24.54790429,5.00018546,255:157:157
282,-48.97035698,-24.76565553,9.99977584,58:58:255
283,-48.0240638,-24.35268315,3.99965627,176:176:255
284,-48.76419261,-24.7535349,4.0,176:176:255
285,-48.00655166,-24.91336309,-9999,255:255:255
286,-48.41992125,-24.27545688,4.99974042,156:156:255
287,-48.93479727,-24.07496995,7.99989995,98:98:255
288,-48.20515582,-24.12137021,12.00041988,255:20:20
289,-48.11373838,-24.40968455,4.00035634,255:177:177
290,-48.18734104,-24.80308105,0.99969295,255:236:236
291,-48.46931078,-24.62332289,9.0,255:79:79
292,-48.54315627,-24.16632283,5.0,156:156:255
293,-48.27326519,-24.94320964,1.00043496,255:236:236
294,-48.44657541,-24.96980216,8.00040062,255:99:99
295,-48.87434442,-24.55520925,0.99978901,235:235:255
296,-48.00983558,-24.45913136,2.00032457,255:216:216
297,-48.07358474,-24.23595959,3.0,255:197:197
298,-48.60311825,-24.50454425,3.0,255:197:197
299,-48.89775979,-24.04178737,0.99989774,235:235:255
300,-48.96429858,-24.97803637,10.00026355,255:59:59
301,-48.14397293,-24.25146209,16.0,255:0:0
302,-48.89883507,-24.98033409,18.00028321,255:0:0
303,-48.26860194,-24.69166773,10.0000395,255:59:59
304,-48.54830004,-24.64842119,-9999,255:255:255
305,-48.12313478,-24.26926867,8.0,98:98:255
306,-48.97344283,-24.72392081,-9999,255:255:255
307,-48.78155711,-24.83478158,7.0002896,255:118:118
308,-48.12371943,-24.31026968,2.0003736,255:216:216
309,-48.83932942,-24.41959739,2.99980681,196:196:255
310,-48.41094172,-24.68828779,17.0,255:0:0
311,-48.867237,-24.00672894,-9999,255:255:255
312,-48.90109694,-24.17960048,8.00012934,255:99:99
313,-48.88698223,-24.55262609,7.0002071,255:118:118
314,-48.16105117,-24.66527242,1.0,255:236:236
315,-48.86865179,-24.11202653,1.00012341,255:236:236
316,-48.26860883,-24.28104407,16.99929641,0:0:255
317,-48.45128982,-24.89280908,19.99961548,0:0:255
318,-48.09178033,-24.67439844,6.0,255:138:138
319,-48.30502924,-24.51843031,1.0,235:235:255
320,-48.27613099,-24.76494363,0.0,255:255:255
321,-48.72082287,-24.87949894,8.99968569,78:78:255
322,-48.75768155,-24.77146179,14.00028395,255:0:0
323,-48.5862088,-24.10783397,3.0,196:196:255
324,-48.81292072,-24.94374338,4.99969893,156:156:255
325,-48.74269195,-24.17405447,2.99983403,196:196:255
326,-48.70147843,-24.65666819,16.99983488,255:0:0
327,-48.51547727,-24.31163684,10.99928964,39:39:255
328,-48.64325942,-24.82706547,3.00032444,255:197:197
329,-48.11644105,-24.41406035,0.000356310000001,255:255:255
330,-48.42138494,-24.56059698,0.99992187,255:236:236
331,-48.47908016,-24.63504829,6.00007417,137:137:255
332,-48.39483781,-24.26897913,2.0,255:216:216
333,-48.53932295,-24.20145443,3.00021753,255:197:197
334,-48.19367138,-24.38348495,8.0,98:98:255
335,-48.13177947,-24.13629437,12.0,255:20:20
336,-48.20180105,-24.50886969,8.00036091,255:99:99
337,-48.25171656,-24.94805774,8.00029293,98:98:255
338,-48.63539507,-24.34893403,7.00022817,255:118:118
339,-48.2366484,-24.29948163,0.99969776,235:235:255
340,-48.21964917,-24.16148112,3.0,196:196:255
341,-48.77877075,-24.88466197,13.00029964,255:0:0
342,-48.60558146,-24.59992135,5.0,156:156:255
343,-48.86258537,-24.51594726,4.99979367,156:156:255
344,-48.99342812,-24.94272017,0.000248800000008,255:255:255
345,-48.71137845,-24.22450198,15.99981602,0:0:255
346,-48.38877147,-24.75882819,22.0,0:0:255
347,-48.56545791,-24.7758982,3.0003338,255:197:197
348,-48.37404524,-24.78438314,7.0,255:118:118
349,-48.35165034,-24.50530848,0.000325580000037,255:255:255
350,-48.18137796,-24.24312821,5.99970041,137:137:255
351,-48.33089028,-24.74326,30.0,255:0:0
352,-48.64966836,-24.24993528,6.99929413,117:117:255
353,-48.89739597,-24.50350133,7.0007043,255:118:118
354,-48.54172445,-24.77653456,35.0,0:0:255
355,-48.71290168,-24.23078338,2.00070373,255:216:216
356,-48.95896774,-24.39979641,1.0001582,255:236:236
357,-48.03583321,-24.19737831,11.99968502,19:19:255
358,-48.48635628,-24.46707278,13.99971228,0:0:255
359,-48.70917277,-24.5640868,-9999,255:255:255
360,-48.15875236,-24.63135319,12.0,19:19:255
361,-48.7348111,-24.57193043,-9999,255:255:255
362,-48.36997614,-24.89712028,3.00040424,255:197:197
363,-48.83883231,-24.79256289,-9999,255:255:255
364,-48.76803474,-24.52733709,3.99976694,176:176:255
365,-48.08309778,-24.01535481,3.0,196:196:255
366,-48.11029417,-24.94745786,-9999,255:255:255
367,-48.67235065,-24.3076883,3.99978928,176:176:255
368,-48.65079908,-24.95561507,37.00034699,255:0:0
369,-48.95948131,-24.70624259,1.00021634,255:236:236
370,-48.98270731,-24.572461,10.99981512,39:39:255
371,-48.66731764,-24.81661698,4.00031621,255:177:177
372,-48.83719386,-24.47129758,2.00070776,255:216:216
373,-48.37015772,-24.17122297,7.0,117:117:255
374,-48.36791356,-24.17449405,14.0,0:0:255
375,-48.72235823,-24.70799866,5.00028081,255:157:157
376,-48.53334034,-24.45396138,5.0,255:157:157
377,-48.54861492,-24.68660014,-9999,255:255:255
378,-48.97758473,-24.76325567,5.99977838,137:137:255
379,-48.9298631,-24.57036435,0.99969607,255:236:236
380,-48.5086397,-24.17242473,3.0,196:196:255
381,-48.47231373,-24.87590606,10.0,255:59:59
382,-48.1826968,-24.10428302,9.0,255:79:79
383,-48.81412361,-24.67940155,2.99974882,196:196:255
384,-48.8609428,-24.48873464,8.9997986,78:78:255
385,-48.72314586,-24.83061524,4.00030439,255:177:177
386,-48.83405927,-24.88720425,18.00028489,255:0:0
387,-48.03427443,-24.87287005,-9999,255:255:255
388,-48.68816399,-24.90179141,15.99967292,0:0:255
389,-48.55801406,-24.85645587,-9999,255:255:255
390,-48.08737629,-24.60890593,8.00031875,98:98:255
391,-48.4324519,-24.86027778,6.99961755,117:117:255
392,-48.59319376,-24.87743107,15.99965315,0:0:255
393,-48.41290844,-24.16636047,2.00046216,255:216:216
394,-48.15257028,-24.85295412,23.0,0:0:255
395,-48.15993579,-24.16386152,7.99959683,98:98:255
396,-48.72999008,-24.5320217,40.0002271,0:0:255
397,-48.63639739,-24.03730837,1.0,255:236:236
398,-48.9902371,-24.64089689,2.00030445,215:215:255
399,-48.83279635,-24.8186423,6.00043273,137:137:255
400,-48.38457492,-24.92504116,4.0,176:176:255
401,-48.13123687,-24.29692591,10.99962266,39:39:255
402,-48.92248704,-24.17313187,0.000122799999986,255:255:255
403,-48.59062996,-24.44871638,1.0,255:236:236
404,-48.85677612,-24.99515292,10.00029786,255:59:59
405,-48.41743139,-24.07215856,7.00021362,255:118:118
406,-48.04094205,-24.90961729,-9999,255:255:255
407,-48.0661262,-24.42649293,1.0,235:235:255
408,-48.75775627,-24.1445685,1.00015627,255:236:236
409,-48.85502844,-24.22266642,1.0,255:236:236
410,-48.54556341,-24.35973803,17.0,0:0:255
411,-48.55012913,-24.56891544,3.99986822,255:177:177
412,-48.21485394,-24.06669148,3.0,255:197:197
413,-48.86554883,-24.39250093,5.99981889,137:137:255
414,-48.58290954,-24.15513287,3.99980222,176:176:255
415,-48.65907658,-24.05304761,2.99930783,196:196:255
416,-48.93859957,-24.62901385,-9999,255:255:255
417,-48.74947312,-24.38240019,3.99949841,176:176:255
418,-48.35437707,-24.9213932,9.4009999998e-05,255:255:255
419,-48.10363576,-24.281634,2.99962696,196:196:255
420,-48.57590376,-24.80194289,20.0,255:0:0
421,-48.44272261,-24.19962355,3.00023763,255:197:197
422,-48.80134423,-24.79953122,6.00027763,255:138:138
423,-48.41529227,-24.90185214,9.0,255:79:79
424,-48.27666941,-24.17776058,4.00042894,255:177:177
425,-48.41356663,-24.45118662,8.9996997,78:78:255
426,-48.84667017,-24.30438518,1.99946525,215:215:255
427,-48.82975524,-24.69757424,2.00045799,215:215:255
428,-48.32614736,-24.79346961,11.0,39:39:255
429,-48.04570976,-24.36883665,8.0003465,255:99:99
430,-48.2668414,-24.8562034,5.0,156:156:255
431,-48.74235379,-24.0227946,3.99986609,176:176:255
432,-48.03930697,-24.57619539,-9999,255:255:255
433,-48.7531879,-24.98992902,4.00032588,255:177:177
434,-48.8067034,-24.04817741,5.0,156:156:255
435,-48.95303308,-24.72282115,3.0002546,196:196:255
436,-48.7327753,-24.91755406,4.99968177,156:156:255
437,-48.74473379,-24.557958,61.0,0:0:255
438,-48.13405589,-24.48444937,1.0,235:235:255
439,-48.19090078,-24.26736755,4.0,176:176:255
440,-48.45032983,-24.87954729,9.0,255:79:79
441,-48.61293608,-24.88091464,4.99965744,156:156:255
442,-48.90368087,-24.26100003,2.00014502,255:216:216
443,-48.45619128,-24.2784342,0.0,255:255:255
444,-48.54470668,-24.3928173,25.99974154,0:0:255
445,-48.62716379,-24.9165704,18.00034573,255:0:0
446,-48.28324687,-24.48985268,6.0,137:137:255
447,-48.51854422,-24.72407377,-9999,255:255:255
448,-48.14617894,-24.16032561,3.0,196:196:255
449,-48.91608613,-24.60352163,-9999,255:255:255
450,-48.2449985,-24.26235596,6.99970806,117:117:255
451,-48.36404985,-24.23066651,8.0,255:99:99
452,-48.77091247,-24.78566748,6.99971687,117:117:255
453,-48.33978747,-24.67830798,5.0,255:157:157
454,-48.18958009,-24.39020596,5.99962306,137:137:255
455,-48.5608857,-24.97067607,-9999,255:255:255
456,-48.74284148,-24.94338694,14.0,0:0:255
457,-48.27393625,-24.80569011,25.0,0:0:255
458,-48.71851386,-24.88673504,1.99968374,215:215:255
459,-48.90772131,-24.15513317,13.00012278,255:0:0
460,-48.98441662,-24.06502572,3.99991388,176:176:255
461,-48.30706496,-24.58542089,9.0,78:78:255
462,-48.77088948,-24.3923547,0.0,255:255:255
463,-48.50543824,-24.81104609,-9999,255:255:255
464,-48.94613632,-24.47355864,1.00070057,255:236:236
465,-48.83148441,-24.30937122,9.00070365,255:79:79
466,-48.78323087,-24.49654053,4.00071114,255:177:177
467,-48.63801718,-24.2799298,1.00070775,255:236:236
468,-48.72372158,-24.93280007,3.00032345,255:197:197
469,-48.08028855,-24.54310961,10.0003278,58:58:255
470,-48.89917034,-24.75716257,56.0,0:0:255
471,-48.82147004,-24.02667209,-9999,255:255:255
472,-48.59595666,-24.03789558,0.000169030000052,255:255:255
473,-48.51578525,-24.6520356,-9999,255:255:255
474,-48.66173788,-24.21219302,3.00051071,255:197:197
475,-48.7611073,-24.20563245,0.99983164,235:235:255
476,-48.50578808,-24.43685226,4.00071726,255:177:177
477,-48.8438632,-24.13061263,4.00013319,255:177:177
478,-48.6643966,-24.56788771,2.99981661,255:197:197
479,-48.09976897,-24.06644024,6.0,137:137:255
480,-48.21182198,-24.79804484,4.0,255:177:177
481,-48.84650276,-24.51143972,0.000209680000012,255:255:255
482,-48.65043311,-24.23358769,13.00070488,255:0:0
483,-48.01732441,-24.28428914,4.0,176:176:255
484,-48.62583138,-24.30972482,1.000222,255:236:236
485,-48.76996149,-24.60677332,-9999,255:255:255
486,-48.85132505,-24.86159509,1.99972459,215:215:255
487,-48.40105202,-24.52310836,15.99968117,0:0:255
488,-48.00259953,-24.97784171,4.0,176:176:255
489,-48.05508818,-24.88721575,-9999,255:255:255
490,-48.49501677,-24.39954201,28.0,0:0:255
491,-48.31560771,-24.85494366,8.0,255:99:99
492,-48.2990795,-24.56916995,4.00037247,176:176:255
493,-48.67159549,-24.83980402,11.99968036,19:19:255
494,-48.43076968,-24.43381635,-9999,255:255:255
495,-48.40022081,-24.70094632,21.0003572,255:0:0
496,-48.91751327,-24.79715871,7.0,255:118:118
497,-48.43967666,-24.72046785,10.9996477,39:39:255
498,-48.47892424,-24.31058168,9.0,78:78:255
499,-48.07143108,-24.87991133,1.0,235:235:255
500,-48.79827127,-24.66554479,11.00025268,255:40:40
501,-48.2566877,-24.16420744,4.0,255:177:177
502,-48.17639957,-24.38350393,4.0,176:176:255
503,-48.64589059,-24.56632143,15.0,0:0:255
504,-48.14856589,-24.24517772,2.0,255:216:216
505,-48.65721018,-24.72142486,6.00011919,137:137:255
506,-48.04132037,-24.4253737,5.0,156:156:255
507,-48.7751627,-24.90395654,10.99969578,39:39:255
508,-48.05805533,-24.8664113,6.99980508,117:117:255
509,-48.23201157,-24.522308,5.0,156:156:255
