,X,Y,srtm30_wgs84-aster30_wgs84_abs,srtm30_wgs84-aster30_wgs84_color
1467,-56.70291919,-18.29780344,2.0,182:182:255
1468,-56.24098858,-18.55463505,7.0,255:0:0
1469,-56.17595544,-18.04728935,6.0,255:37:37
1470,-56.97586714,-18.44324575,3.0,145:145:255
1471,-56.2524308,-18.90110808,1.0,218:218:255
1472,-56.07995798,-18.84513274,5.0,72:72:255
1473,-56.67317025,-18.93271852,2.0,182:182:255
1474,-56.83951859,-18.26038541,6.0,255:37:37
1475,-56.0671711,-18.11313803,4.0,255:110:110
1476,-56.54547039,-18.92782626,9.0,0:0:255
1477,-56.5285304,-18.43794787,3.0,255:146:146
1478,-56.58695021,-18.33694836,5.0,255:73:73
1479,-56.77735669,-18.5366454,2.0,255:183:183
1480,-56.21141418,-18.12160503,7.0,255:0:0
1481,-56.28099577,-18.47179174,5.0,255:73:73
1482,-56.63546515,-18.24381191,3.0,255:146:146
1483,-56.91816393,-18.06927441,8.0,255:0:0
1484,-56.64405192,-18.41695773,1.0,218:218:255
1485,-56.76922121,-18.75028549,1.0,255:219:219
1486,-56.75001988,-18.91392856,1.0,255:219:219
1487,-56.06242694,-18.65351745,4.0,255:110:110
1488,-56.49746428,-18.59038436,2.0,255:183:183
1489,-56.08468763,-18.73817953,1.0,218:218:255
1490,-56.86201499,-18.69041193,3.0,255:146:146
1491,-56.64256859,-18.53935482,1.0,255:219:219
1492,-56.27606862,-18.56953373,0.0,255:255:255
1493,-56.68546245,-18.49893241,9.0,255:0:0
1494,-56.95687548,-18.34668722,2.0,255:183:183
1495,-56.81380638,-18.89391348,1.0,255:219:219
1496,-56.75992994,-18.84139148,1.0,255:219:219
1497,-56.62377598,-18.85748289,9.0,255:0:0
1498,-56.1243607,-18.3102618,1.0,218:218:255
1499,-56.76396267,-18.21578304,0.0,255:255:255
1500,-56.98752689,-18.8378081,4.0,255:110:110
1501,-56.5066507,-18.65915123,0.0,255:255:255
1502,-56.64324328,-18.66386063,7.0,255:0:0
1503,-56.93942166,-18.16282236,0.0,255:255:255
1504,-56.75455825,-18.48576484,2.0,182:182:255
1505,-56.27339273,-18.21683878,5.0,255:73:73
1506,-56.9698481,-18.18684633,5.0,72:72:255
1507,-56.00632732,-18.67024628,1.0,218:218:255
1508,-56.48522173,-18.05899091,1.0,255:219:219
1509,-56.2159528,-18.1551919,7.0,255:0:0
1510,-56.03533177,-18.64127653,5.0,255:73:73
1511,-56.44729748,-18.47498982,7.0,255:0:0
1512,-56.84248646,-18.77595175,3.0,255:146:146
1513,-56.76396212,-18.80312626,2.0,255:183:183
1514,-56.88126619,-18.05904068,3.0,145:145:255
1515,-56.374902,-18.24292546,6.0,255:37:37
1516,-56.70390994,-18.74803808,0.0,255:255:255
1517,-56.32849981,-18.96425015,1.0,218:218:255
1518,-56.41320062,-18.51078864,1.0,255:219:219
1519,-56.96395762,-18.05319842,5.0,72:72:255
1520,-56.88658769,-18.96033374,8.0,0:0:255
1521,-56.16707887,-18.85808517,5.0,255:73:73
1522,-56.69792196,-18.24846167,4.0,255:110:110
1523,-56.32724252,-18.18011377,11.0,255:0:0
1524,-56.86531702,-18.36308861,5.0,255:73:73
1525,-56.56354878,-18.21398951,4.0,255:110:110
1526,-56.52699713,-18.42893691,7.0,0:0:255
1527,-56.31731809,-18.34464889,1.0,255:219:219
1528,-56.40782377,-18.34055636,6.0,36:36:255
1529,-56.17408124,-18.99539758,1.0,255:219:219
1530,-56.90612002,-18.51749764,1.0,255:219:219
1531,-56.68642937,-18.31739322,6.0,255:37:37
1532,-56.62513865,-18.1088877,8.0,0:0:255
1533,-56.78448279,-18.00607941,9.0,255:0:0
1534,-56.18043367,-18.81056656,0.0,255:255:255
1535,-56.00447673,-18.14077591,1.0,255:219:219
1536,-56.08848833,-18.85813201,2.0,182:182:255
1537,-56.86199086,-18.29489918,6.0,255:37:37
1538,-56.87836223,-18.13453627,4.0,109:109:255
1539,-56.37122495,-18.01469852,2.0,182:182:255
1540,-56.9403304,-18.90505719,6.0,255:37:37
1541,-56.62055957,-18.83394389,1.0,255:219:219
1542,-56.24295032,-18.20187489,8.0,255:0:0
1543,-56.08452953,-18.03563655,4.0,109:109:255
1544,-56.97973184,-18.05153287,3.0,145:145:255
1545,-56.1034049,-18.54045496,2.0,255:183:183
1546,-56.24702775,-18.32037136,6.0,255:37:37
1547,-56.28457982,-18.49002725,1.0,218:218:255
1548,-56.54386235,-18.86384839,6.0,36:36:255
1549,-56.31810735,-18.37990776,1.0,218:218:255
1550,-56.56782713,-18.34294071,2.0,255:183:183
1551,-56.10002113,-18.0390637,1.0,255:219:219
1552,-56.26001755,-18.39588933,2.0,255:183:183
1553,-56.33259037,-18.70065098,0.0,255:255:255
1554,-56.17348946,-18.05348007,7.0,255:0:0
1555,-56.81223974,-18.17023525,1.0,218:218:255
1556,-56.88774768,-18.99603573,1.0,218:218:255
1557,-56.59640621,-18.17516898,10.0,0:0:255
1558,-56.47808068,-18.45162741,5.0,255:73:73
1559,-56.03786307,-18.27308201,16.0,255:0:0
1560,-56.09916543,-18.36455798,5.0,255:73:73
1561,-56.52944433,-18.96532078,1.0,218:218:255
1562,-56.3175677,-18.9218233,3.0,145:145:255
1563,-56.33730666,-18.18028533,10.0,255:0:0
1564,-56.10753761,-18.89388317,8.0,0:0:255
1565,-56.60478181,-18.08551869,2.0,255:183:183
1566,-56.63529998,-18.54883634,1.0,218:218:255
1567,-56.09153022,-18.3236383,3.0,145:145:255
1568,-56.10939879,-18.0352213,0.0,255:255:255
1569,-56.02614803,-18.14604264,15.0,255:0:0
1570,-56.82491791,-18.32503264,5.0,255:73:73
1571,-56.97445862,-18.62649764,4.0,255:110:110
1572,-56.97260753,-18.82663862,3.0,255:146:146
1573,-56.49247796,-18.84647192,8.0,0:0:255
1574,-56.22864705,-18.83942331,5.0,255:73:73
1575,-56.08107212,-18.99450301,6.0,255:37:37
1576,-56.01031641,-18.70283007,0.0,255:255:255
1577,-56.07825664,-18.02511073,1.0,255:219:219
1578,-56.63139387,-18.85330845,3.0,255:146:146
1579,-56.36913486,-18.89477942,4.0,109:109:255
1580,-56.91644208,-18.02678511,2.0,182:182:255
1581,-56.6116629,-18.91346473,1.0,255:219:219
1582,-56.5120678,-18.76367691,0.0,255:255:255
1583,-56.82595277,-18.91625431,4.0,255:110:110
1584,-56.49897027,-18.75759757,5.0,255:73:73
1585,-56.07263096,-18.29510056,1.0,218:218:255
1586,-56.83362353,-18.09806434,4.0,109:109:255
1587,-56.8923442,-18.78149156,4.0,109:109:255
1588,-56.08975977,-18.94430107,2.0,255:183:183
1589,-56.97646384,-18.71601533,8.0,255:0:0
1590,-56.77732929,-18.3410932,3.0,255:146:146
1591,-56.54795882,-18.70056061,2.0,255:183:183
1592,-56.89923743,-18.03840328,5.0,255:73:73
1593,-56.7690308,-18.07001627,4.0,255:110:110
1594,-56.79397996,-18.48431461,0.0,255:255:255
1595,-56.89085604,-18.90253911,5.0,72:72:255
1596,-56.94670058,-18.90145512,2.0,182:182:255
1597,-56.29721306,-18.00923919,7.0,0:0:255
1598,-56.87881948,-18.84126736,2.0,255:183:183
1599,-56.50739267,-18.09853254,3.0,145:145:255
1600,-56.96643192,-18.98036223,2.0,182:182:255
1601,-56.09035443,-18.5691245,2.0,182:182:255
1602,-56.03582495,-18.95601164,7.0,0:0:255
1603,-56.82538528,-18.4854527,4.0,255:110:110
1604,-56.16043265,-18.89218463,12.0,0:0:255
1605,-56.69912787,-18.40185014,3.0,255:146:146
1606,-56.42311623,-18.63605889,1.0,255:219:219
1607,-56.54549367,-18.92171965,5.0,255:73:73
1608,-56.24361051,-18.13996448,6.0,36:36:255
1609,-56.68842218,-18.47594676,4.0,109:109:255
1610,-56.84134833,-18.49300166,5.0,255:73:73
1611,-56.14598362,-18.33965729,8.0,0:0:255
1612,-56.66941716,-18.23788048,5.0,72:72:255
1613,-56.11843601,-18.30677174,1.0,255:219:219
1614,-56.70215232,-18.31277255,1.0,218:218:255
1615,-56.01950707,-18.31538195,7.0,0:0:255
1616,-56.60528417,-18.10208771,0.0,255:255:255
1617,-56.81786641,-18.65749941,2.0,255:183:183
1618,-56.78952129,-18.49197801,2.0,182:182:255
1619,-56.61420162,-18.52180451,4.0,109:109:255
1620,-56.37920311,-18.43542399,1.0,255:219:219
1621,-56.34649704,-18.5087254,0.0,255:255:255
1622,-56.38337382,-18.7599337,3.0,255:146:146
1623,-56.77404692,-18.33597129,0.0,255:255:255
1624,-56.08225447,-18.35033442,4.0,109:109:255
1625,-56.95010434,-18.39273752,9.0,0:0:255
1626,-56.26562743,-18.00377189,5.0,72:72:255
1627,-56.48568707,-18.96597451,12.0,255:0:0
1628,-56.48700683,-18.81359534,11.0,255:0:0
1629,-56.7637592,-18.27265389,1.0,218:218:255
1630,-56.87360919,-18.97532216,2.0,182:182:255
1631,-56.29337578,-18.67831178,5.0,255:73:73
1632,-56.73805244,-18.41554343,2.0,255:183:183
1633,-56.05253383,-18.00427622,1.0,255:219:219
1634,-56.2365303,-18.68553167,0.0,255:255:255
1635,-56.51473724,-18.13273289,2.0,182:182:255
1636,-56.55746345,-18.55049643,1.0,218:218:255
1637,-56.97043056,-18.42758105,4.0,255:110:110
1638,-56.14543718,-18.79026483,4.0,255:110:110
1639,-56.02395061,-18.82277377,1.0,218:218:255
1640,-56.26296485,-18.50697419,6.0,255:37:37
1641,-56.54500691,-18.81383001,3.0,255:146:146
1642,-56.31728178,-18.09880281,0.0,255:255:255
1643,-56.13392378,-18.54645805,3.0,255:146:146
1644,-56.35782077,-18.19740431,1.0,218:218:255
1645,-56.77953205,-18.15250073,3.0,145:145:255
1646,-56.65566142,-18.5547734,1.0,218:218:255
1647,-56.04506062,-18.82879001,8.0,255:0:0
1648,-56.06589093,-18.87656039,9.0,255:0:0
1649,-56.62629921,-18.64942806,6.0,255:37:37
1650,-56.35487091,-18.66323119,6.0,255:37:37
1651,-56.39726072,-18.93703383,1.0,218:218:255
1652,-56.05947849,-18.10349496,6.0,36:36:255
1653,-56.39053924,-18.26413014,1.0,255:219:219
1654,-56.79507037,-18.08494908,1.0,255:219:219
1655,-56.79760988,-18.48836769,3.0,255:146:146
1656,-56.97728013,-18.36877829,3.0,255:146:146
1657,-56.93770819,-18.72133049,4.0,255:110:110
1658,-56.4238579,-18.16057362,1.0,255:219:219
1659,-56.35448761,-18.57993218,0.0,255:255:255
1660,-56.73015876,-18.04115055,1.0,218:218:255
1661,-56.00810866,-18.66085511,1.0,218:218:255
1662,-56.08698131,-18.83716256,10.0,255:0:0
1663,-56.45707337,-18.57180456,7.0,255:0:0
1664,-56.22815964,-18.96707309,1.0,218:218:255
1665,-56.39907648,-18.55368786,4.0,255:110:110
1666,-56.26633364,-18.17491056,1.0,255:219:219
1667,-56.44689146,-18.33789022,7.0,255:0:0
1668,-56.0771267,-18.89308664,1.0,218:218:255
1669,-56.71042367,-18.21293662,5.0,72:72:255
1670,-56.09913751,-18.34285313,0.0,255:255:255
1671,-56.75638238,-18.44762209,0.0,255:255:255
1672,-56.1407679,-18.66243564,6.0,36:36:255
1673,-56.51445133,-18.8103533,3.0,145:145:255
1674,-56.81509017,-18.25241648,0.0,255:255:255
1675,-56.28169251,-18.84781564,6.0,255:37:37
1676,-56.15676251,-18.48030954,3.0,255:146:146
1677,-56.00548371,-18.80604063,0.0,255:255:255
1678,-56.74934792,-18.41337686,5.0,255:73:73
1679,-56.62797127,-18.43978326,3.0,145:145:255
1680,-56.95556827,-18.64061986,2.0,255:183:183
1681,-56.50025468,-18.28587389,3.0,145:145:255
1682,-56.51408282,-18.86775466,5.0,72:72:255
1683,-56.75237058,-18.26823418,1.0,218:218:255
1684,-56.23941925,-18.48393708,8.0,255:0:0
1685,-56.24120009,-18.44339498,0.0,255:255:255
1686,-56.36982917,-18.50616976,2.0,255:183:183
1687,-56.94144443,-18.89756743,0.0,255:255:255
1688,-56.42742491,-18.61163966,2.0,255:183:183
1689,-56.23825279,-18.0465551,7.0,255:0:0
1690,-56.69421033,-18.49412405,3.0,145:145:255
1691,-56.92641031,-18.00552274,3.0,145:145:255
1692,-56.21088378,-18.94418977,7.0,255:0:0
1693,-56.85645037,-18.29136954,4.0,255:110:110
1694,-56.54852989,-18.93157773,3.0,255:146:146
1695,-56.86429864,-18.09702903,3.0,255:146:146
1696,-56.25048068,-18.08858303,3.0,255:146:146
1697,-56.29877834,-18.70160926,3.0,145:145:255
1698,-56.27513424,-18.19019654,2.0,182:182:255
1699,-56.41979509,-18.87135098,5.0,255:73:73
1700,-56.80289052,-18.00638264,3.0,255:146:146
1701,-56.37528248,-18.31401804,1.0,218:218:255
1702,-56.38778761,-18.27404099,3.0,145:145:255
1703,-56.96786281,-18.76777202,3.0,255:146:146
1704,-56.01678451,-18.56242871,2.0,255:183:183
1705,-56.1165718,-18.06076625,14.0,255:0:0
1706,-56.54530431,-18.13964435,3.0,145:145:255
1707,-56.1191811,-18.18918435,2.0,255:183:183
1708,-56.57502091,-18.42652159,9.0,0:0:255
1709,-56.05524886,-18.6841119,9.0,0:0:255
1710,-56.41148907,-18.50190678,3.0,255:146:146
1711,-56.13909346,-18.2448264,8.0,255:0:0
1712,-56.27797388,-18.81545001,0.0,255:255:255
1713,-56.83227328,-18.99234173,1.0,255:219:219
1714,-56.72255212,-18.50766773,1.0,218:218:255
1715,-56.09803435,-18.46438103,4.0,255:110:110
1716,-56.91895412,-18.8481313,0.0,255:255:255
1717,-56.20338984,-18.48143903,5.0,255:73:73
1718,-56.9114747,-18.74697975,1.0,255:219:219
1719,-56.64109087,-18.98271775,1.0,218:218:255
1720,-56.36232547,-18.06793819,3.0,145:145:255
1721,-56.33700968,-18.13462559,5.0,255:73:73
1722,-56.41656014,-18.81389436,7.0,255:0:0
1723,-56.40211531,-18.36034481,0.0,255:255:255
1724,-56.42341751,-18.01721554,3.0,255:146:146
1725,-56.36967462,-18.2936322,6.0,255:37:37
1726,-56.05224873,-18.64800584,8.0,255:0:0
1727,-56.29117767,-18.43737572,6.0,36:36:255
1728,-56.90124509,-18.26137667,4.0,255:110:110
1729,-56.67568654,-18.23357008,5.0,72:72:255
1730,-56.00220899,-18.76223285,9.0,0:0:255
1731,-56.05254724,-18.88237594,5.0,255:73:73
1732,-56.72431781,-18.91377371,1.0,218:218:255
1733,-56.91774732,-18.22053433,2.0,182:182:255
1734,-56.55012636,-18.47162098,3.0,145:145:255
1735,-56.69510765,-18.12133174,4.0,109:109:255
1736,-56.53977576,-18.54584551,7.0,255:0:0
1737,-56.17650757,-18.28112494,4.0,255:110:110
1738,-56.26925083,-18.11572338,0.0,255:255:255
1739,-56.13130581,-18.8612913,2.0,255:183:183
1740,-56.46941724,-18.24607135,0.0,255:255:255
1741,-56.85661454,-18.45009975,1.0,218:218:255
1742,-56.20877004,-18.94988207,4.0,109:109:255
1743,-56.78944986,-18.96871122,2.0,255:183:183
1744,-56.04496064,-18.9603342,10.0,255:0:0
1745,-56.47990924,-18.31118323,4.0,109:109:255
1746,-56.53895234,-18.75813973,4.0,255:110:110
1747,-56.17431913,-18.05056519,0.0,255:255:255
1748,-56.25055135,-18.87788544,0.0,255:255:255
1749,-56.2944499,-18.02207305,2.0,255:183:183
1750,-56.02763702,-18.90533367,7.0,255:0:0
1751,-56.60141886,-18.00882993,2.0,255:183:183
1752,-56.98390512,-18.37178913,2.0,182:182:255
1753,-56.03951162,-18.67396949,8.0,0:0:255
1754,-56.73229571,-18.54405774,9.0,255:0:0
1755,-56.30146923,-18.40367174,0.0,255:255:255
1756,-56.29876813,-18.53921885,2.0,182:182:255
1757,-56.4469803,-18.62517901,1.0,255:219:219
1758,-56.0031806,-18.27264962,2.0,255:183:183
1759,-56.13639921,-18.7407592,2.0,255:183:183
1760,-56.32014065,-18.97212067,5.0,255:73:73
1761,-56.66085109,-18.85481847,6.0,255:37:37
1762,-56.63702176,-18.90531628,3.0,255:146:146
1763,-56.56063704,-18.38248933,5.0,255:73:73
1764,-56.39890095,-18.60750188,2.0,255:183:183
1765,-56.79795743,-18.28429966,2.0,182:182:255
1766,-56.11471815,-18.07022494,0.0,255:255:255
1767,-56.64813841,-18.52602896,5.0,255:73:73
1768,-56.67240012,-18.02204303,1.0,255:219:219
1769,-56.23057404,-18.42966032,2.0,182:182:255
1770,-56.85224429,-18.45425768,5.0,72:72:255
1771,-56.85453492,-18.4630575,0.0,255:255:255
1772,-56.85997052,-18.83907206,3.0,145:145:255
1773,-56.76800733,-18.58610617,1.0,218:218:255
1774,-56.32769877,-18.22567903,2.0,182:182:255
1775,-56.23505929,-18.77269266,4.0,109:109:255
1776,-56.59417298,-18.07651871,5.0,72:72:255
1777,-56.96943535,-18.55714491,2.0,255:183:183
1778,-56.58956033,-18.00284543,0.0,255:255:255
1779,-56.55442214,-18.35165622,3.0,145:145:255
1780,-56.47644399,-18.6797469,3.0,145:145:255
1781,-56.10068977,-18.6648561,1.0,218:218:255
1782,-56.75667437,-18.91606751,3.0,255:146:146
1783,-56.73836927,-18.67128252,2.0,255:183:183
1784,-56.06541556,-18.62872776,0.0,255:255:255
1785,-56.31685904,-18.49620544,1.0,255:219:219
1786,-56.67852611,-18.50171812,3.0,145:145:255
1787,-56.4839004,-18.80210718,8.0,255:0:0
1788,-56.23276207,-18.18857778,3.0,255:146:146
1789,-56.12088829,-18.52455819,8.0,255:0:0
1790,-56.4085976,-18.24668551,4.0,255:110:110
1791,-56.29362064,-18.76173846,3.0,255:146:146
1792,-56.43955042,-18.96788029,7.0,255:0:0
1793,-56.92298285,-18.00797854,5.0,72:72:255
1794,-56.76206396,-18.39444932,1.0,218:218:255
1795,-56.37883791,-18.33437649,3.0,145:145:255
1796,-56.03967784,-18.67039656,4.0,109:109:255
1797,-56.06069082,-18.40944936,6.0,36:36:255
1798,-56.17414106,-18.66168168,5.0,72:72:255
1799,-56.60710239,-18.66019851,6.0,36:36:255
1800,-56.3593958,-18.06083942,3.0,255:146:146
1801,-56.18602229,-18.15236536,2.0,255:183:183
1802,-56.77381056,-18.77974413,2.0,255:183:183
1803,-56.19607215,-18.59498778,3.0,145:145:255
1804,-56.04583382,-18.83053979,5.0,255:73:73
1805,-56.78170983,-18.85172064,5.0,72:72:255
1806,-56.95055197,-18.45528751,3.0,255:146:146
1807,-56.09192077,-18.8555935,1.0,255:219:219
1808,-56.64492466,-18.43842009,1.0,255:219:219
1809,-56.32845406,-18.92213504,1.0,255:219:219
1810,-56.36461251,-18.57801404,2.0,182:182:255
1811,-56.75389313,-18.57143441,2.0,255:183:183
1812,-56.04163654,-18.63915918,1.0,218:218:255
1813,-56.45033009,-18.72367102,9.0,0:0:255
1814,-56.96412707,-18.13430323,5.0,72:72:255
1815,-56.40585243,-18.59829319,5.0,72:72:255
1816,-56.86375992,-18.39437765,3.0,145:145:255
1817,-56.15493263,-18.37133971,0.0,255:255:255
1818,-56.98932018,-18.6087327,3.0,255:146:146
1819,-56.14141031,-18.37570932,4.0,109:109:255
1820,-56.1648709,-18.1228,3.0,255:146:146
1821,-56.04366116,-18.10096039,8.0,255:0:0
1822,-56.51371286,-18.1705667,7.0,0:0:255
1823,-56.68403028,-18.54660595,5.0,255:73:73
1824,-56.22207105,-18.28849858,3.0,255:146:146
1825,-56.37801771,-18.38992663,2.0,255:183:183
1826,-56.87772637,-18.10118612,1.0,255:219:219
1827,-56.1317581,-18.84625041,4.0,109:109:255
1828,-56.52862904,-18.98745291,3.0,255:146:146
1829,-56.97901063,-18.0043748,2.0,182:182:255
1830,-56.4787064,-18.87646836,6.0,36:36:255
1831,-56.85424906,-18.0117386,6.0,36:36:255
1832,-56.55904437,-18.38485413,7.0,0:0:255
1833,-56.73470485,-18.05280094,1.0,218:218:255
1834,-56.09494148,-18.68369179,2.0,182:182:255
1835,-56.47569622,-18.78302943,1.0,218:218:255
1836,-56.52201175,-18.32005782,4.0,109:109:255
1837,-56.66848353,-18.12950968,8.0,0:0:255
1838,-56.02585241,-18.73716071,3.0,145:145:255
1839,-56.86115401,-18.34787787,3.0,255:146:146
1840,-56.59235762,-18.45217612,7.0,0:0:255
1841,-56.04741484,-18.52920923,4.0,109:109:255
1842,-56.3466923,-18.32507206,2.0,182:182:255
1843,-56.43751306,-18.22719168,1.0,218:218:255
1844,-56.38269276,-18.61446213,1.0,255:219:219
1845,-56.40285206,-18.49701858,1.0,255:219:219
1846,-56.00870258,-18.53994701,1.0,218:218:255
1847,-56.40780258,-18.27135946,2.0,255:183:183
1848,-56.14509694,-18.30546257,5.0,255:73:73
1849,-56.90751225,-18.87718149,5.0,72:72:255
1850,-56.10397674,-18.03712817,5.0,255:73:73
1851,-56.26424137,-18.82458389,1.0,255:219:219
1852,-56.20781949,-18.02310889,10.0,255:0:0
1853,-56.66512906,-18.56056754,2.0,255:183:183
1854,-56.58192347,-18.05441981,1.0,218:218:255
1855,-56.94906584,-18.66144551,0.0,255:255:255
1856,-56.88631235,-18.57631926,0.0,255:255:255
1857,-56.77758706,-18.6678862,1.0,218:218:255
1858,-56.00920223,-18.38807217,5.0,72:72:255
1859,-56.45204748,-18.97168685,6.0,255:37:37
1860,-56.85585627,-18.04725395,3.0,145:145:255
1861,-56.76431751,-18.69537691,6.0,255:37:37
1862,-56.54970941,-18.8362557,8.0,255:0:0
1863,-56.14106258,-18.69503589,2.0,182:182:255
1864,-56.13791565,-18.2641917,9.0,255:0:0
1865,-56.02064771,-18.28612057,5.0,255:73:73
1866,-56.38238074,-18.02433501,5.0,72:72:255
1867,-56.6902567,-18.13289958,8.0,0:0:255
1868,-56.19685928,-18.84628462,0.0,255:255:255
1869,-56.56359782,-18.15722507,6.0,36:36:255
1870,-56.93337752,-18.9531588,3.0,145:145:255
1871,-56.76429593,-18.99869346,2.0,182:182:255
1872,-56.53988224,-18.04154061,1.0,218:218:255
1873,-56.67003769,-18.93577478,4.0,109:109:255
1874,-56.97114882,-18.45187985,6.0,36:36:255
1875,-56.22382898,-18.43980115,4.0,255:110:110
1876,-56.89230476,-18.97073592,5.0,255:73:73
1877,-56.05475304,-18.55003046,3.0,145:145:255
1878,-56.17779191,-18.0632813,1.0,218:218:255
1879,-56.2953885,-18.86366809,8.0,0:0:255
1880,-56.82372653,-18.86316224,7.0,0:0:255
1881,-56.6533021,-18.84297691,5.0,72:72:255
1882,-56.88232611,-18.28811076,4.0,255:110:110
1883,-56.07920084,-18.43594597,0.0,255:255:255
1884,-56.3279754,-18.60387351,4.0,109:109:255
1885,-56.60192194,-18.56962053,2.0,182:182:255
1886,-56.31958462,-18.3145354,1.0,218:218:255
1887,-56.80328919,-18.46315896,0.0,255:255:255
1888,-56.6209781,-18.16325338,4.0,109:109:255
1889,-56.67639453,-18.89474165,1.0,255:219:219
1890,-56.89542152,-18.06167777,1.0,218:218:255
1891,-56.1462606,-18.61492833,0.0,255:255:255
1892,-56.48454213,-18.33323643,3.0,145:145:255
1893,-56.84280847,-18.30203851,6.0,255:37:37
1894,-56.31221122,-18.97754684,2.0,182:182:255
1895,-56.69055064,-18.4358593,3.0,145:145:255
1896,-56.12889381,-18.81346939,3.0,145:145:255
1897,-56.06152864,-18.97731371,7.0,255:0:0
1898,-56.08994101,-18.40994033,2.0,182:182:255
1899,-56.50082611,-18.21488139,2.0,182:182:255
1900,-56.41036175,-18.06630575,1.0,255:219:219
1901,-56.49426532,-18.64673087,5.0,255:73:73
1902,-56.54369913,-18.57558629,0.0,255:255:255
1903,-56.98875362,-18.15588255,0.0,255:255:255
1904,-56.5698987,-18.06112196,3.0,145:145:255
1905,-56.51264307,-18.58601375,3.0,145:145:255
1906,-56.91854684,-18.20256196,3.0,255:146:146
1907,-56.58734522,-18.57925545,1.0,218:218:255
1908,-56.55964336,-18.9534888,3.0,145:145:255
1909,-56.66170837,-18.50820088,5.0,255:73:73
1910,-56.39251715,-18.53165063,1.0,255:219:219
1911,-56.44938055,-18.49647328,8.0,255:0:0
1912,-56.71425648,-18.86881179,5.0,72:72:255
1913,-56.05686211,-18.86726185,9.0,255:0:0
1914,-56.52706292,-18.70466999,1.0,218:218:255
1915,-56.96064109,-18.27165047,4.0,109:109:255
1916,-56.57651957,-18.08688225,2.0,255:183:183
1917,-56.69810796,-18.25420553,1.0,218:218:255
1918,-56.44531504,-18.01595219,2.0,255:183:183
1919,-56.5474174,-18.91346144,5.0,72:72:255
1920,-56.28722809,-18.43518973,3.0,255:146:146
1921,-56.27849889,-18.12357069,3.0,145:145:255
1922,-56.2600166,-18.38422523,3.0,255:146:146
1923,-56.20837591,-18.04165687,6.0,255:37:37
1924,-56.14169105,-18.30480047,1.0,255:219:219
1925,-56.19834177,-18.57431538,3.0,145:145:255
1926,-56.74735214,-18.74641005,5.0,72:72:255
1927,-56.7346895,-18.22422254,0.0,255:255:255
1928,-56.85248477,-18.19118849,0.0,255:255:255
1929,-56.42406162,-18.963668,3.0,255:146:146
1930,-56.89685233,-18.36570712,1.0,255:219:219
1931,-56.4425083,-18.67908885,6.0,36:36:255
1932,-56.25319614,-18.64982931,4.0,109:109:255
1933,-56.3484834,-18.28964916,7.0,255:0:0
1934,-56.17225454,-18.97032311,8.0,0:0:255
1935,-56.84341342,-18.53896168,1.0,218:218:255
1936,-56.75279975,-18.23696538,2.0,255:183:183
1937,-56.0123879,-18.71252484,1.0,218:218:255
1938,-56.23914798,-18.83593116,9.0,0:0:255
1939,-56.3583708,-18.7656738,0.0,255:255:255
1940,-56.78648967,-18.90218858,6.0,36:36:255
1941,-56.57713957,-18.86283713,0.0,255:255:255
1942,-56.68231042,-18.7372411,1.0,255:219:219
1943,-56.44767375,-18.41344357,8.0,0:0:255
1944,-56.89705049,-18.01194495,2.0,182:182:255
1945,-56.23344557,-18.40993343,3.0,255:146:146
1946,-56.21311004,-18.91777616,2.0,182:182:255
1947,-56.31409607,-18.33619142,1.0,218:218:255
1948,-56.37139818,-18.14046029,10.0,0:0:255
1949,-56.27723818,-18.33675915,2.0,182:182:255
1950,-56.90383368,-18.86113505,3.0,145:145:255
1951,-56.24150997,-18.43584555,4.0,255:110:110
1952,-56.60932146,-18.97374896,3.0,255:146:146
1953,-56.66250332,-18.72139563,6.0,36:36:255
1954,-56.66431899,-18.64380979,5.0,255:73:73
1955,-56.18097139,-18.49523538,3.0,255:146:146
1956,-56.53465153,-18.46826291,3.0,145:145:255
1957,-56.28170824,-18.19134605,1.0,218:218:255
1958,-56.0641961,-18.66430512,1.0,255:219:219
1959,-56.08702536,-18.13521539,8.0,255:0:0
1960,-56.40140481,-18.20144942,2.0,255:183:183
1961,-56.65328772,-18.36145015,2.0,255:183:183
1962,-56.50314177,-18.68426194,2.0,255:183:183
1963,-56.85690299,-18.10120051,4.0,109:109:255
1964,-56.68657365,-18.88822535,4.0,109:109:255
1965,-56.78528202,-18.14972455,1.0,218:218:255
1966,-56.92794881,-18.69604947,1.0,218:218:255
1967,-56.32440636,-18.30507022,2.0,255:183:183
1968,-56.39425455,-18.13447894,1.0,255:219:219
1969,-56.20440796,-18.18718396,3.0,255:146:146
1970,-56.8094232,-18.41250635,3.0,255:146:146
1971,-56.32052305,-18.72577787,6.0,36:36:255
1972,-56.87914794,-18.80363789,3.0,145:145:255
1973,-56.50718864,-18.28822865,5.0,72:72:255
1974,-56.92902391,-18.12595374,3.0,145:145:255
1975,-56.21796734,-18.57297753,1.0,255:219:219
1976,-56.19695738,-18.11068102,4.0,255:110:110
1977,-56.11774304,-18.95854034,7.0,0:0:255
1978,-56.92401394,-18.72617165,5.0,72:72:255
1979,-56.93257402,-18.22516999,4.0,255:110:110
1980,-56.33005584,-18.78343078,6.0,255:37:37
1981,-56.08579746,-18.90929231,1.0,255:219:219
1982,-56.2243276,-18.42474669,3.0,255:146:146
