,X,Y,srtm30_wgs84-aster30_wgs84_abs,srtm30_wgs84-aster30_wgs84_color
81,-63.14958346,0.69242033,4.0,208:208:255
82,-63.36846015,0.04851276,23.0,255:0:0
83,-63.34446235,0.24497287,12.0,255:116:116
84,-63.70504737,0.43491372,6.0,185:185:255
85,-63.23540296,0.38048876,12.0,255:116:116
86,-63.9419151,0.74450045,3.0,255:221:221
87,-63.15162212,0.98616207,19.0,255:35:35
88,-63.98712656,0.65044338,6.0,255:186:186
89,-63.66929929,0.98271149,14.0,255:93:93
90,-63.62753871,0.84911259,7.0,255:174:174
91,-63.40618286,0.77990967,8.0,162:162:255
92,-63.65038699,0.3124552,10.0,255:140:140
93,-63.25027147,0.49040581,1.0,243:243:255
94,-63.35491551,0.53368657,8.0,255:163:163
95,-63.75174283,0.10782359,14.0,255:93:93
96,-63.08754248,0.2483418,5.0,255:198:198
97,-63.47633999,0.83820718,7.0,255:174:174
98,-63.8401881,0.36013368,3.0,255:221:221
99,-63.28301832,0.36811253,14.0,255:93:93
100,-63.27691909,0.98128192,27.0,255:0:0
101,-63.8640015,0.17454889,3.0,255:221:221
102,-63.40846064,0.91382566,21.0,11:11:255
103,-63.12800326,0.67078697,9.0,255:151:151
104,-63.03424202,0.79437156,6.0,255:186:186
105,-63.28143522,0.37768845,1.0,255:244:244
106,-63.91710265,0.21853624,8.0,162:162:255
107,-63.30022991,0.33203207,1.0,255:244:244
108,-63.52616883,0.50948806,2.0,255:232:232
109,-63.38895625,0.06403619,25.0,255:0:0
110,-63.88299165,0.38692944,4.0,208:208:255
111,-63.87711419,0.02942977,9.0,255:151:151
112,-63.41560784,0.00908051,0.0,255:255:255
113,-63.82168814,0.53429084,4.0,255:209:209
114,-63.58426306,0.89078504,8.0,255:163:163
115,-63.8715908,0.25877298,7.0,173:173:255
116,-63.71896242,0.7407533,0.0,255:255:255
117,-63.85993492,0.8572396,0.0,255:255:255
118,-63.25673422,0.26749793,24.0,0:0:255
119,-63.36725039,0.89805962,8.0,162:162:255
120,-63.76606898,0.01964807,1.0,243:243:255
121,-63.07574829,0.0199812,14.0,92:92:255
122,-63.0260924,0.84248377,1.0,255:244:244
123,-63.13764638,0.4022599,9.0,150:150:255
124,-63.13994388,0.07852042,6.0,185:185:255
125,-63.93005968,0.30509969,0.0,255:255:255
126,-63.88281919,0.76694543,20.0,255:24:24
127,-63.2958822,0.72537631,5.0,255:198:198
128,-63.32009163,0.12821712,2.0,255:232:232
129,-63.93070657,0.67765061,11.0,255:128:128
130,-63.52567198,0.01985432,2.0,255:232:232
131,-63.67043509,0.28029327,11.0,127:127:255
132,-63.00400112,0.4720248,8.0,162:162:255
133,-63.70182908,0.47478876,6.0,255:186:186
134,-63.96374071,0.97170423,8.0,255:163:163
135,-63.8987083,0.62245124,10.0,255:140:140
136,-63.88988545,0.17799747,2.0,231:231:255
137,-63.91042312,0.4449141,9.0,255:151:151
138,-63.30340252,0.17220516,16.0,69:69:255
139,-63.41419499,0.58536125,12.0,255:116:116
140,-63.58240295,0.33766575,13.0,255:105:105
141,-63.24416165,0.64716008,10.0,255:140:140
142,-63.5660414,0.51807616,7.0,255:174:174
143,-63.9914217,0.04365656,7.0,255:174:174
144,-63.35409934,0.33315057,14.0,255:93:93
145,-63.63066269,0.72109042,2.0,255:232:232
146,-63.83069139,0.24082217,13.0,255:105:105
147,-63.64193283,0.55639382,15.0,255:82:82
148,-63.74008125,0.27518615,6.0,255:186:186
149,-63.27379301,0.00517934,1.0,243:243:255
150,-63.60268415,0.88506595,8.0,255:163:163
151,-63.93326778,0.80767172,3.0,255:221:221
152,-63.45278889,0.26131637,3.0,220:220:255
153,-63.29582656,0.21496819,11.0,255:128:128
154,-63.43919225,0.82975432,10.0,139:139:255
155,-63.16183378,0.95571581,25.0,255:0:0
156,-63.32787555,0.90785372,7.0,255:174:174
157,-63.30067836,0.29104225,17.0,255:58:58
158,-63.36389051,0.93834483,20.0,23:23:255
159,-63.8523297,0.90214045,5.0,255:198:198
160,-63.01069508,0.72424517,2.0,231:231:255
161,-63.79523364,0.35584738,5.0,255:198:198
162,-63.05881819,0.65775578,14.0,255:93:93
163,-63.30534185,0.76127565,9.0,255:151:151
164,-63.78468985,0.98931333,2.0,255:232:232
165,-63.45209164,0.84893985,1.0,243:243:255
166,-63.79929625,0.66415632,3.0,220:220:255
167,-63.06720297,0.84074641,0.0,255:255:255
168,-63.35638195,0.44234853,15.0,255:82:82
169,-63.79381784,0.0739779,6.0,185:185:255
170,-63.39919548,0.86818481,6.0,255:186:186
171,-63.37034215,0.61879709,13.0,255:105:105
172,-63.93439454,0.07700688,3.0,255:221:221
173,-63.19890157,0.92844117,6.0,185:185:255
174,-63.34509445,0.93139088,18.0,255:47:47
175,-63.57819764,0.13542117,5.0,255:198:198
176,-63.56903868,0.80308506,14.0,255:93:93
177,-63.64277271,0.19890009,5.0,255:198:198
178,-63.83941971,0.14494922,11.0,255:128:128
179,-63.17822818,0.0018215,2.0,231:231:255
180,-63.31093897,0.57303327,10.0,255:140:140
181,-63.31004374,0.80022031,15.0,81:81:255
182,-63.64940737,0.61321946,14.0,255:93:93
183,-63.78343313,0.70909347,6.0,255:186:186
184,-63.26775927,0.53094844,11.0,255:128:128
185,-63.96008839,0.88532438,6.0,255:186:186
186,-63.70992182,0.74762692,14.0,92:92:255
187,-63.2327385,0.89967847,18.0,255:47:47
188,-63.41252299,0.77804805,2.0,255:232:232
189,-63.55749731,0.13136335,9.0,150:150:255
190,-63.07744816,0.48659065,5.0,255:198:198
191,-63.20116724,0.80583401,1.0,255:244:244
192,-63.95987085,0.82842652,7.0,255:174:174
193,-63.34908994,0.35607047,6.0,255:186:186
194,-63.53794674,0.83767941,23.0,255:0:0
195,-63.64129893,0.69424289,4.0,255:209:209
196,-63.07180882,0.79227852,8.0,162:162:255
197,-63.98411357,0.18174766,1.0,243:243:255
198,-63.37510409,0.00855981,0.0,255:255:255
199,-63.94942739,0.15544532,10.0,139:139:255
200,-63.48538949,0.732652,16.0,255:70:70
201,-63.93500036,0.85021916,5.0,255:198:198
202,-63.18459251,0.82021484,26.0,255:0:0
203,-63.47620803,0.69590708,10.0,255:140:140
204,-63.63403704,0.62995689,11.0,255:128:128
205,-63.93043282,0.71599464,9.0,255:151:151
206,-63.33539324,0.34283277,8.0,162:162:255
207,-63.04748889,0.81849151,5.0,197:197:255
208,-63.83394026,0.51156672,4.0,208:208:255
209,-63.20521553,0.98201265,6.0,255:186:186
210,-63.62655332,0.87204667,7.0,255:174:174
211,-63.61335479,0.58751662,8.0,255:163:163
212,-63.85854374,0.7894505,5.0,255:198:198
213,-63.49416529,0.07725431,20.0,23:23:255
214,-63.74681681,0.87807077,6.0,255:186:186
215,-63.26097134,0.27545825,12.0,255:116:116
216,-63.56848586,0.84627306,2.0,255:232:232
217,-63.03839226,0.75217192,1.0,243:243:255
218,-63.429655,0.3668327,12.0,255:116:116
219,-63.29025964,0.772089,12.0,115:115:255
220,-63.40155837,0.74109464,1.0,243:243:255
221,-63.66730043,0.639588,6.0,255:186:186
222,-63.30594959,0.94141722,34.0,255:0:0
223,-63.21330113,0.93017831,28.0,255:0:0
224,-63.26696629,0.31284773,10.0,255:140:140
225,-63.80061506,0.20818297,9.0,255:151:151
226,-63.72396697,0.54186847,6.0,255:186:186
227,-63.67308089,0.33595462,0.0,255:255:255
228,-63.39929469,0.35821034,7.0,255:174:174
229,-63.06084855,0.8449736,13.0,104:104:255
230,-63.54868141,0.46637123,5.0,255:198:198
231,-63.8310142,0.2728536,23.0,255:0:0
232,-63.78845952,0.28724457,10.0,139:139:255
233,-63.97382078,0.22373597,11.0,255:128:128
234,-63.72171983,0.47864819,6.0,255:186:186
235,-63.61383053,0.02352965,15.0,255:82:82
236,-63.05023024,0.22401563,3.0,255:221:221
237,-63.88600721,0.23896502,1.0,255:244:244
238,-63.19534284,0.02354653,12.0,255:116:116
239,-63.87885017,0.49194972,2.0,255:232:232
240,-63.78473116,0.85101457,3.0,220:220:255
241,-63.96232499,0.05988459,4.0,255:209:209
242,-63.51945322,0.29059508,1.0,255:244:244
243,-63.5143949,0.2732509,4.0,208:208:255
244,-63.19410218,0.99811579,7.0,255:174:174
245,-63.71308435,0.3457959,4.0,255:209:209
246,-63.61451844,0.86601876,18.0,255:47:47
247,-63.37281528,0.33693456,8.0,255:163:163
248,-63.7110489,0.57342317,19.0,255:35:35
249,-63.49770727,0.28162549,15.0,81:81:255
250,-63.09476371,0.32640252,5.0,255:198:198
251,-63.79305726,0.98627312,1.0,255:244:244
252,-63.70253066,0.62098433,10.0,255:140:140
253,-63.47579905,0.86922503,13.0,104:104:255
254,-63.38867144,0.47787811,7.0,173:173:255
255,-63.03536804,0.51527762,10.0,139:139:255
256,-63.64189515,0.18714596,24.0,255:0:0
257,-63.4304774,0.2334806,12.0,255:116:116
258,-63.04571809,0.20621604,7.0,173:173:255
259,-63.8720708,0.29034917,7.0,255:174:174
260,-63.03231318,0.07332313,6.0,185:185:255
261,-63.22861958,0.56967903,9.0,255:151:151
262,-63.21177392,0.54526819,11.0,127:127:255
263,-63.67660854,0.85732213,7.0,255:174:174
264,-63.4677193,0.1600759,9.0,255:151:151
265,-63.65885785,0.62629795,15.0,255:82:82
266,-63.72744235,0.61042551,19.0,255:35:35
267,-63.8714322,0.12088422,0.0,255:255:255
268,-63.54731656,0.6894168,23.0,255:0:0
269,-63.29858803,0.25125539,15.0,255:82:82
270,-63.56495691,0.29360633,17.0,255:58:58
271,-63.44882818,0.90158743,1.0,255:244:244
272,-63.53812883,0.99487661,21.0,255:12:12
273,-63.50068259,0.85486928,28.0,255:0:0
274,-63.01559231,0.93712601,6.0,255:186:186
275,-63.30435753,0.96947516,19.0,255:35:35
276,-63.18852592,0.64957274,2.0,231:231:255
277,-63.70061928,0.59390698,23.0,255:0:0
278,-63.80076512,0.75284436,11.0,255:128:128
279,-63.32900395,0.4407541,5.0,255:198:198
280,-63.5249261,0.76076769,6.0,255:186:186
281,-63.96382576,0.45209571,13.0,255:105:105
282,-63.97035698,0.23434447,12.0,255:116:116
283,-63.0240638,0.64731685,6.0,255:186:186
284,-63.76419261,0.2464651,11.0,255:128:128
285,-63.00655166,0.08663691,2.0,255:232:232
286,-63.41992125,0.72454312,6.0,255:186:186
287,-63.93479727,0.92503005,5.0,255:198:198
288,-63.20515582,0.87862979,3.0,255:221:221
289,-63.11373838,0.59031545,17.0,57:57:255
290,-63.18734104,0.19691895,3.0,255:221:221
291,-63.46931078,0.37667711,4.0,255:209:209
292,-63.54315627,0.83367717,14.0,255:93:93
293,-63.27326519,0.05679036,14.0,92:92:255
294,-63.44657541,0.03019784,7.0,173:173:255
295,-63.87434442,0.44479075,12.0,115:115:255
296,-63.00983558,0.54086864,1.0,243:243:255
297,-63.07358474,0.76404041,3.0,220:220:255
298,-63.60311825,0.49545575,1.0,243:243:255
299,-63.89775979,0.95821263,6.0,255:186:186
300,-63.96429858,0.02196363,17.0,255:58:58
301,-63.14397293,0.74853791,6.0,255:186:186
302,-63.89883507,0.01966591,4.0,255:209:209
303,-63.26860194,0.30833227,0.0,255:255:255
304,-63.54830004,0.35157881,4.0,255:209:209
305,-63.12313478,0.73073133,1.0,255:244:244
306,-63.97344283,0.27607919,4.0,255:209:209
307,-63.78155711,0.16521842,6.0,255:186:186
308,-63.12371943,0.68973032,7.0,255:174:174
309,-63.83932942,0.58040261,12.0,255:116:116
310,-63.41094172,0.31171221,7.0,255:174:174
311,-63.867237,0.99327106,5.0,255:198:198
312,-63.90109694,0.82039952,8.0,255:163:163
313,-63.88698223,0.44737391,5.0,197:197:255
314,-63.16105117,0.33472758,5.0,197:197:255
315,-63.86865179,0.88797347,1.0,243:243:255
316,-63.26860883,0.71895593,15.0,255:82:82
317,-63.45128982,0.10719092,10.0,255:140:140
318,-63.09178033,0.32560156,1.0,255:244:244
319,-63.30502924,0.48156969,16.0,255:70:70
320,-63.27613099,0.23505637,19.0,255:35:35
321,-63.72082287,0.12050106,14.0,255:93:93
322,-63.75768155,0.22853821,15.0,255:82:82
323,-63.5862088,0.89216603,2.0,255:232:232
324,-63.81292072,0.05625662,6.0,255:186:186
325,-63.74269195,0.82594553,11.0,255:128:128
326,-63.70147843,0.34333181,5.0,255:198:198
327,-63.51547727,0.68836316,11.0,255:128:128
328,-63.64325942,0.17293453,19.0,255:35:35
329,-63.11644105,0.58593965,6.0,185:185:255
330,-63.42138494,0.43940302,6.0,255:186:186
331,-63.47908016,0.36495171,14.0,255:93:93
332,-63.39483781,0.73102087,1.0,243:243:255
333,-63.53932295,0.79854557,5.0,255:198:198
334,-63.19367138,0.61651505,6.0,255:186:186
335,-63.13177947,0.86370563,3.0,255:221:221
336,-63.20180105,0.49113031,2.0,255:232:232
337,-63.25171656,0.05194226,1.0,243:243:255
338,-63.63539507,0.65106597,16.0,255:70:70
339,-63.2366484,0.70051837,2.0,255:232:232
340,-63.21964917,0.83851888,29.0,255:0:0
341,-63.77877075,0.11533803,7.0,255:174:174
342,-63.60558146,0.40007865,26.0,255:0:0
343,-63.86258537,0.48405274,15.0,81:81:255
344,-63.99342812,0.05727983,2.0,255:232:232
345,-63.71137845,0.77549802,12.0,115:115:255
346,-63.38877147,0.24117181,37.0,0:0:255
347,-63.56545791,0.2241018,4.0,208:208:255
348,-63.37404524,0.21561686,20.0,255:24:24
349,-63.35165034,0.49469152,18.0,255:47:47
350,-63.18137796,0.75687179,17.0,255:58:58
351,-63.33089028,0.25674,9.0,255:151:151
352,-63.64966836,0.75006472,4.0,255:209:209
353,-63.89739597,0.49649867,11.0,127:127:255
354,-63.54172445,0.22346544,8.0,255:163:163
355,-63.71290168,0.76921662,2.0,255:232:232
356,-63.95896774,0.60020359,1.0,243:243:255
357,-63.03583321,0.80262169,1.0,243:243:255
358,-63.48635628,0.53292722,16.0,255:70:70
359,-63.70917277,0.4359132,4.0,255:209:209
360,-63.15875236,0.36864681,3.0,220:220:255
361,-63.7348111,0.42806957,2.0,255:232:232
362,-63.36997614,0.10287972,23.0,255:0:0
363,-63.83883231,0.20743711,1.0,243:243:255
364,-63.76803474,0.47266291,8.0,162:162:255
365,-63.08309778,0.98464519,8.0,162:162:255
366,-63.11029417,0.05254214,5.0,255:198:198
367,-63.67235065,0.6923117,7.0,255:174:174
368,-63.65079908,0.04438493,22.0,255:0:0
369,-63.95948131,0.29375741,4.0,255:209:209
370,-63.98270731,0.427539,3.0,255:221:221
371,-63.66731764,0.18338302,7.0,255:174:174
372,-63.83719386,0.52870242,12.0,115:115:255
373,-63.37015772,0.82877703,15.0,255:82:82
374,-63.36791356,0.82550595,12.0,255:116:116
375,-63.72235823,0.29200134,12.0,255:116:116
376,-63.53334034,0.54603862,11.0,255:128:128
377,-63.54861492,0.31339986,22.0,255:0:0
378,-63.97758473,0.23674433,5.0,255:198:198
379,-63.9298631,0.42963565,6.0,255:186:186
380,-63.5086397,0.82757527,33.0,255:0:0
381,-63.47231373,0.12409394,6.0,255:186:186
382,-63.1826968,0.89571698,3.0,255:221:221
383,-63.81412361,0.32059845,2.0,231:231:255
384,-63.8609428,0.51126536,17.0,57:57:255
385,-63.72314586,0.16938476,10.0,255:140:140
386,-63.83405927,0.11279575,0.0,255:255:255
387,-63.03427443,0.12712995,6.0,255:186:186
388,-63.68816399,0.09820859,15.0,255:82:82
389,-63.55801406,0.14354413,4.0,208:208:255
390,-63.08737629,0.39109407,0.0,255:255:255
391,-63.4324519,0.13972222,5.0,197:197:255
392,-63.59319376,0.12256893,1.0,255:244:244
393,-63.41290844,0.83363953,12.0,115:115:255
394,-63.15257028,0.14704588,2.0,255:232:232
395,-63.15993579,0.83613848,10.0,255:140:140
396,-63.72999008,0.4679783,2.0,231:231:255
397,-63.63639739,0.96269163,5.0,255:198:198
398,-63.9902371,0.35910311,8.0,255:163:163
399,-63.83279635,0.1813577,7.0,173:173:255
400,-63.38457492,0.07495884,20.0,255:24:24
401,-63.13123687,0.70307409,8.0,255:163:163
402,-63.92248704,0.82686813,2.0,255:232:232
403,-63.59062996,0.55128362,14.0,255:93:93
404,-63.85677612,0.00484708,10.0,255:140:140
405,-63.41743139,0.92784144,4.0,255:209:209
406,-63.04094205,0.09038271,1.0,255:244:244
407,-63.0661262,0.57350707,12.0,255:116:116
408,-63.75775627,0.8554315,7.0,255:174:174
409,-63.85502844,0.77733358,1.0,255:244:244
410,-63.54556341,0.64026197,8.0,255:163:163
411,-63.55012913,0.43108456,4.0,255:209:209
412,-63.21485394,0.93330852,0.0,255:255:255
413,-63.86554883,0.60749907,1.0,243:243:255
414,-63.58290954,0.84486713,3.0,255:221:221
415,-63.65907658,0.94695239,10.0,255:140:140
416,-63.93859957,0.37098615,5.0,197:197:255
417,-63.74947312,0.61759981,10.0,255:140:140
418,-63.35437707,0.0786068,8.0,162:162:255
419,-63.10363576,0.718366,4.0,255:209:209
420,-63.57590376,0.19805711,1.0,243:243:255
421,-63.44272261,0.80037645,13.0,255:105:105
422,-63.80134423,0.20046878,19.0,255:35:35
423,-63.41529227,0.09814786,3.0,255:221:221
424,-63.27666941,0.82223942,15.0,255:82:82
425,-63.41356663,0.54881338,13.0,255:105:105
426,-63.84667017,0.69561482,7.0,255:174:174
427,-63.82975524,0.30242576,12.0,115:115:255
428,-63.32614736,0.20653039,18.0,255:47:47
429,-63.04570976,0.63116335,1.0,243:243:255
430,-63.2668414,0.1437966,8.0,162:162:255
431,-63.74235379,0.9772054,1.0,255:244:244
432,-63.03930697,0.42380461,9.0,255:151:151
433,-63.7531879,0.01007098,2.0,255:232:232
434,-63.8067034,0.95182259,5.0,197:197:255
435,-63.95303308,0.27717885,2.0,255:232:232
436,-63.7327753,0.08244594,8.0,255:163:163
437,-63.74473379,0.442042,5.0,255:198:198
438,-63.13405589,0.51555063,10.0,255:140:140
439,-63.19090078,0.73263245,14.0,255:93:93
440,-63.45032983,0.12045271,17.0,255:58:58
441,-63.61293608,0.11908536,33.0,255:0:0
442,-63.90368087,0.73899997,11.0,255:128:128
443,-63.45619128,0.7215658,31.0,255:0:0
444,-63.54470668,0.6071827,0.0,255:255:255
445,-63.62716379,0.0834296,22.0,255:0:0
446,-63.28324687,0.51014732,8.0,162:162:255
447,-63.51854422,0.27592623,6.0,255:186:186
448,-63.14617894,0.83967439,1.0,255:244:244
449,-63.91608613,0.39647837,1.0,255:244:244
450,-63.2449985,0.73764404,5.0,255:198:198
451,-63.36404985,0.76933349,11.0,255:128:128
452,-63.77091247,0.21433252,16.0,255:70:70
453,-63.33978747,0.32169202,8.0,255:163:163
454,-63.18958009,0.60979404,2.0,255:232:232
455,-63.5608857,0.02932393,2.0,255:232:232
456,-63.74284148,0.05661306,7.0,255:174:174
457,-63.27393625,0.19430989,5.0,255:198:198
458,-63.71851386,0.11326496,22.0,255:0:0
459,-63.90772131,0.84486683,11.0,255:128:128
460,-63.98441662,0.93497428,11.0,255:128:128
461,-63.30706496,0.41457911,12.0,255:116:116
462,-63.77088948,0.6076453,11.0,255:128:128
463,-63.50543824,0.18895391,1.0,243:243:255
464,-63.94613632,0.52644136,8.0,255:163:163
465,-63.83148441,0.69062878,10.0,255:140:140
466,-63.78323087,0.50345947,14.0,92:92:255
467,-63.63801718,0.7200702,6.0,255:186:186
468,-63.72372158,0.06719993,2.0,231:231:255
469,-63.08028855,0.45689039,6.0,255:186:186
470,-63.89917034,0.24283743,12.0,255:116:116
471,-63.82147004,0.97332791,18.0,255:47:47
472,-63.59595666,0.96210442,5.0,255:198:198
473,-63.51578525,0.3479644,12.0,255:116:116
474,-63.66173788,0.78780698,5.0,255:198:198
475,-63.7611073,0.79436755,18.0,255:47:47
476,-63.50578808,0.56314774,14.0,255:93:93
477,-63.8438632,0.86938737,8.0,255:163:163
478,-63.6643966,0.43211229,6.0,255:186:186
479,-63.09976897,0.93355976,19.0,255:35:35
480,-63.21182198,0.20195516,1.0,255:244:244
481,-63.84650276,0.48856028,9.0,150:150:255
482,-63.65043311,0.76641231,2.0,255:232:232
483,-63.01732441,0.71571086,7.0,255:174:174
484,-63.62583138,0.69027518,7.0,255:174:174
485,-63.76996149,0.39322668,15.0,255:82:82
486,-63.85132505,0.13840491,5.0,255:198:198
487,-63.40105202,0.47689164,8.0,255:163:163
488,-63.00259953,0.02215829,7.0,255:174:174
489,-63.05508818,0.11278425,5.0,197:197:255
490,-63.49501677,0.60045799,10.0,255:140:140
491,-63.31560771,0.14505634,16.0,69:69:255
492,-63.2990795,0.43083005,8.0,255:163:163
493,-63.67159549,0.16019598,11.0,255:128:128
494,-63.43076968,0.56618365,18.0,255:47:47
495,-63.40022081,0.29905368,5.0,255:198:198
496,-63.91751327,0.20284129,4.0,255:209:209
497,-63.43967666,0.27953215,6.0,185:185:255
498,-63.47892424,0.68941832,3.0,255:221:221
499,-63.07143108,0.12008867,2.0,255:232:232
500,-63.79827127,0.33445521,0.0,255:255:255
501,-63.2566877,0.83579256,8.0,255:163:163
502,-63.17639957,0.61649607,5.0,255:198:198
503,-63.64589059,0.43367857,3.0,255:221:221
504,-63.14856589,0.75482228,13.0,255:105:105
505,-63.65721018,0.27857514,3.0,220:220:255
506,-63.04132037,0.5746263,7.0,173:173:255
507,-63.7751627,0.09604346,4.0,255:209:209
508,-63.05805533,0.1335887,14.0,255:93:93
509,-63.23201157,0.477692,0.0,255:255:255
510,-63.79643411,0.37158716,2.0,231:231:255
511,-63.63059668,0.10843788,20.0,255:24:24
512,-63.54625761,0.35534595,8.0,255:163:163
513,-63.02245839,0.45468328,4.0,208:208:255
514,-63.37896998,0.46767363,1.0,243:243:255
515,-63.74065497,0.33229865,1.0,243:243:255
516,-63.75358354,0.36979786,7.0,173:173:255
517,-63.54591171,0.61641261,5.0,255:198:198
518,-63.21667971,0.80962112,1.0,243:243:255
519,-63.08680912,0.54776209,13.0,255:105:105
520,-63.68099299,0.02661089,3.0,255:221:221
521,-63.84552312,0.89199098,17.0,255:58:58
522,-63.59274512,0.10466318,16.0,255:70:70
523,-63.25046456,0.85297583,27.0,255:0:0
524,-63.11547551,0.56141216,4.0,255:209:209
525,-63.19250277,0.14798861,6.0,255:186:186
526,-63.86717232,0.97445171,18.0,255:47:47
527,-63.98736265,0.28095173,12.0,255:116:116
528,-63.77182497,0.91997239,6.0,255:186:186
529,-63.39507619,0.23445281,4.0,208:208:255
530,-63.51472481,0.82362214,32.0,255:0:0
531,-63.42445463,0.7381127,22.0,255:0:0
532,-63.71696347,0.06879656,10.0,255:140:140
533,-63.2275849,0.93022326,13.0,255:105:105
534,-63.00926048,0.44355022,1.0,243:243:255
535,-63.13613573,0.40218238,6.0,255:186:186
536,-63.41219312,0.74155716,9.0,150:150:255
537,-63.22399448,0.7043707,5.0,255:198:198
538,-63.39578848,0.05242335,3.0,255:221:221
539,-63.09263214,0.9990383,6.0,255:186:186
540,-63.16140963,0.78333337,6.0,255:186:186
541,-63.96780295,0.49460077,6.0,255:186:186
542,-63.293284,0.14911446,16.0,255:70:70
543,-63.98578887,0.58535141,4.0,255:209:209
544,-63.94907095,0.87162748,8.0,255:163:163
545,-63.33722008,0.8858567,16.0,255:70:70
546,-63.14629949,0.77835126,2.0,255:232:232
547,-63.7509254,0.75740297,0.0,255:255:255
548,-63.00952102,0.07965734,0.0,255:255:255
549,-63.75961567,0.0251936,3.0,220:220:255
550,-63.85907359,0.4130457,6.0,185:185:255
551,-63.41409932,0.4819099,9.0,255:151:151
552,-63.51744471,0.59038388,10.0,255:140:140
553,-63.01858735,0.063728,7.0,255:174:174
554,-63.80392052,0.04798805,2.0,231:231:255
555,-63.32020802,0.88188508,0.0,255:255:255
