,aster30_wgs84_Barcelos,aster30_slope_Barcelos
1944,37.53459695,8.710088
1945,41.22510214,1.18234
1946,36.54315754,3.673518
1947,48.3688905,8.872731
1948,28.3582145,6.818414
1949,48.2781096,3.838428
1950,33.20460306,12.39097
1951,38.26439475,2.970556
1952,20.55735558,4.60489
1953,22.51243465,7.433497
1954,31.46138872,14.00945
1955,43.15895623,4.158074
1956,52.01244795,4.158077
1957,48.17733949,5.005245
1958,53.99472791,8.710881
1959,38.65262103,4.158471
1960,48.47992075,8.395275
1961,60.22273493,4.469808
1962,12.0930676,7.836548
1963,35.51178019,4.826175
1964,44.6890413,22.73059
1965,48.3777141,5.553051
1966,37.14700803,7.095335
1967,46.3704999,4.448328
1968,22.40958661,1.865146
1969,46.9835811,4.158065
1970,57.64444058,11.85081
1971,39.67244266,4.783669
1972,31.10369048,2.94496
1973,20.80746638,7.187346
1974,36.70694606,6.568424
1975,48.30774106,1.92066
1976,40.90525713,2.208731
1977,42.33674173,4.633028
1978,22.15911071,0.00131701
1979,50.79691616,2.29995
1980,43.7369193,1.357338
1981,40.22351223,6.313725
1982,38.21349141,6.90497
1983,47.6704214,8.648711
1984,11.92906274,6.028514
1985,40.17481385,6.609907
1986,18.01421203,1.774253
1987,25.55382626,3.022142
1988,26.5751626,6.573235
1989,33.16062132,8.790601
1990,50.72793486,33.26607
1991,48.56447842,1.647577
1992,57.36854965,6.039687
1993,43.0361024,3.848449
1994,45.62941911,8.764709
1995,47.87517577,7.931067
1996,31.10087884,3.725922
1997,40.47891118,10.60359
1998,14.91413096,1.853536
1999,18.46734103,3.528456
2000,39.87899379,0.7375944
2001,52.99051333,22.90322
2002,22.52761364,6.721687
2003,47.72188379,4.623654
2004,33.61847672,7.22273
2005,28.48811423,5.895972
2006,39.73509472,4.253388
2007,18.62824116,6.33572
2008,40.39927476,7.642632
2009,39.97471619,8.262247
2010,46.46352304,10.66502
2011,34.70502098,2.081673
2012,36.27834618,0.4645278
2013,50.65519164,0.3292707
2014,49.72636488,13.13834
2015,38.87998223,5.199132
2016,44.12611378,7.814249
2017,21.11352731,6.473498
2018,50.31881649,3.016061
2019,44.83685631,1.041535
2020,52.94673533,3.986411
2021,23.2937329,4.933299
2022,52.06923175,1.351853
2023,31.82960514,6.602448
2024,18.68770318,4.289548
2025,63.22729516,7.862315
2026,37.99929262,2.650461
2027,39.05451762,8.375559
2028,50.61826766,1.04221
2029,37.20107863,0.3292901
2030,42.60622444,3.974755
2031,53.62022039,0.9276345
2032,18.24427519,6.765533
2033,40.18480641,3.030592
2034,25.33707273,3.748029
2035,24.17396243,5.244527
2036,49.8276613,7.910961
2037,48.51197447,3.342328
2038,33.13423607,5.018946
2039,42.05196995,5.935845
2040,39.45747039,4.862415
2041,44.29214357,8.015004
2042,38.83014169,4.448404
2043,46.66591781,2.817115
2044,39.10787379,1.995049
2045,42.40524624,3.994192
2046,50.32376273,7.558474
2047,39.26648809,5.268517
2048,37.77672786,0.4645205
2049,22.3886203,6.943587
2050,44.26775708,6.606919
2051,30.65593998,5.358358
2052,20.15129512,2.324486
2053,27.34401242,2.626234
2054,42.05115392,6.104803
2055,50.89212974,4.399621
2056,52.94679681,6.250651
2057,1.55058226,NaN
2058,45.81597555,0.4659232
2059,26.70858528,11.96105
2060,54.114612,8.592267
2061,36.12749728,1.353999
2062,52.50661401,6.336039
2063,28.2051651,7.21697
2064,47.99645769,6.689273
2065,55.86050838,12.13357
2066,48.93678996,3.542587
2067,46.65861193,8.342373
2068,8.61141651,1.041067
2069,41.03119898,1.353594
2070,31.19096496,8.78025
2071,10.19846535,4.280704
2072,51.85076883,6.269037
2073,46.97152157,7.766626
2074,20.27681312,1.357348
2075,35.949489,9.447668
2076,35.51123902,7.053812
2077,29.53655784,7.87361
2078,35.81042166,2.954726
2079,49.80371435,6.308081
2080,44.79927288,10.63605
2081,52.24051319,11.19928
2082,48.94777202,5.587111
2083,46.97225723,8.948946
2084,58.59238181,11.66789
2085,37.27367108,23.02207
2086,16.30925678,1.643533
2087,42.31181034,6.525167
2088,47.8401339,5.610726
2089,51.26623129,1.851017
2090,23.40504244,3.300557
2091,12.62050484,2.494318
2092,43.86935639,9.904797
2093,36.15309862,5.884827
2094,49.58448662,2.712716
2095,28.5848068,10.64793
2096,34.29167985,10.88751
2097,44.09302776,3.674299
2098,53.86145056,7.225675
2099,35.92523894,7.32927
2100,33.99397459,3.10981
2101,47.31131921,5.315755
2102,28.03812947,6.975391
2103,32.19804294,2.711426
2104,51.57546158,1.398362
2105,48.90601851,4.932932
2106,39.21571915,3.344429
2107,39.89567212,5.893802
2108,48.84119465,2.626304
2109,42.47028612,5.165133
2110,27.79099114,4.676267
2111,46.20230035,2.359995
2112,8.89992551,3.122042
2113,51.22250326,2.375324
2114,26.03553933,3.240654
2115,31.51732253,5.66073
2116,31.57017035,3.298149
2117,30.84475257,4.74392
2118,27.7305905,8.186112
2119,58.40168957,0.9251963
2120,43.05632461,3.389379
2121,42.69504486,9.691197
2122,12.67023541,6.509224
2123,49.37463316,2.385796
2124,61.06768842,9.465579
2125,35.14370268,5.893174
2126,27.33323262,16.92841
2127,18.23864984,10.43969
2128,37.93936261,5.116063
2129,37.82358651,16.92862
2130,57.23141579,0.7318377
2131,22.12463823,5.352821
2132,35.39710965,2.945657
2133,50.44741188,6.028244
2134,55.6617076,8.533459
2135,37.85349605,7.860489
2136,22.31896274,2.801159
2137,48.84988082,7.747228
2138,53.39588744,4.319396
2139,41.05416495,8.642549
2140,18.58710763,1.920657
2141,11.52293811,10.60966
2142,18.39462214,12.65124
2143,52.00405267,7.619858
2144,40.62033318,7.069921
2145,36.47095552,7.599294
2146,50.23039882,11.28026
2147,26.48752852,3.296488
2148,24.28718744,12.48137
2149,31.33987244,8.764855
2150,20.94073329,3.664338
2151,34.87025216,5.394666
2152,50.82836847,4.390355
2153,44.07209057,2.801058
2154,41.49749869,6.516573
2155,53.62452979,1.357973
2156,21.58172332,6.506532
2157,48.00289054,9.192229
2158,41.28480975,4.188891
2159,32.95749813,4.578434
2160,49.91367753,2.388435
2161,35.84873612,9.340417
2162,27.30622714,3.974103
2163,26.97721699,8.509566
2164,42.96748509,9.127573
2165,55.7105478,11.51095
2166,40.29652108,4.26405
2167,43.60335809,5.007607
2168,45.95317707,2.095459
2169,45.101235,9.886423
2170,21.29667313,12.62818
2171,39.86383564,10.9614
2172,52.27190615,6.280623
2173,43.68439913,1.353601
2174,20.45532276,4.280108
2175,38.04947667,3.432559
2176,22.41535862,5.887776
2177,50.94270243,0.9321908
2178,40.386042,9.545965
2179,44.48663942,1.035797
2180,40.01816827,7.945704
2181,59.30718181,11.14217
2182,52.53702929,1.911107
2183,20.41987466,2.097893
2184,23.09103889,5.279202
2185,24.36668306,6.034046
2186,57.77896151,6.219377
2187,37.99649291,13.5614
2188,42.18381428,3.089779
2189,55.63374379,8.906508
2190,32.78822877,5.578088
2191,60.30048755,18.50588
2192,44.51285886,2.298844
2193,38.04068026,7.060186
2194,25.90136295,4.933728
2195,17.59632331,3.561501
2196,40.89741452,8.83297
2197,27.23797699,16.26955
2198,12.86284326,7.193948
2199,34.58995728,9.522305
2200,36.53884033,7.524338
2201,84.12716754,10.755
2202,49.52028841,5.902558
2203,50.53468528,1.464199
2204,39.50100298,6.335709
2205,39.78850815,2.001577
2206,51.14928775,6.729572
2207,17.89209142,1.036218
2208,51.69786731,2.298779
2209,25.07683663,1.042191
2210,53.03532081,5.358793
2211,23.32735158,0.7367758
2212,57.25640603,4.932914
2213,35.01593745,11.99706
2214,45.54414472,7.699561
2215,45.45224543,4.289479
2216,37.36245933,16.12415
2217,44.33105279,3.12134
2218,40.06640389,2.300551
2219,33.18055098,9.256642
2220,50.94997589,1.677148
2221,46.19405693,2.927983
2222,42.02725646,12.38002
2223,43.05218853,3.964063
2224,34.06176531,1.677155
2225,42.7354398,1.040411
2226,22.09765067,14.49291
2227,26.8466334,6.55162
2228,40.60873036,11.11987
2229,20.20268208,3.30215
2230,37.47565518,6.609515
2231,43.38162909,3.273901
2232,41.92067042,10.75961
2233,45.9718358,5.610352
2234,44.01506133,7.936251
2235,24.56196037,7.652075
2236,11.05176402,1.356026
2237,33.97653226,18.16207
2238,37.04409279,6.72157
2239,55.67426053,1.672388
2240,30.33319533,3.661396
2241,39.73320502,6.126145
2242,34.85802463,10.60451
2243,36.32333698,6.030022
2244,47.38689277,1.356673
2245,47.78683091,12.03391
2246,14.58515622,3.623934
2247,42.46438695,3.953044
2248,26.75441371,5.329041
2249,45.06497535,5.102326
2250,24.90398721,0.7368985
2251,35.87798279,1.642226
2252,41.96619893,3.748585
2253,29.36744412,5.99537
2254,46.08180244,5.542957
2255,61.23061291,12.17903
2256,47.96415306,6.582527
2257,37.11330702,6.877949
2258,14.88933874,4.92531
2259,35.07092499,5.890891
2260,37.80871669,3.284159
2261,46.88258153,4.646963
2262,34.11225285,7.617895
2263,39.25832136,0.00131549
2264,58.18851636,10.78089
2265,24.0352128,9.125391
2266,34.32183372,5.298886
2267,55.67646403,20.52255
2268,38.7952197,2.074456
2269,32.58310972,7.515048
2270,25.04575785,3.611616
2271,32.76593393,1.676531
2272,51.72529913,1.864329
2273,39.89747062,2.639174
2274,43.59179293,0.3280515
2275,30.55308448,7.060129
2276,71.82833973,9.780454
2277,45.79413268,7.750675
2278,37.31266922,0.00131576
2279,54.23403045,12.07905
2280,38.49523784,2.944181
2281,34.77459622,4.932946
2282,13.55731116,2.375851
2283,46.59747617,2.507372
2284,15.62924738,9.044162
2285,45.24669199,6.569054
2286,44.38682136,5.167412
2287,43.45749273,4.121866
2288,34.45352307,5.198396
2289,45.72857017,2.395744
2290,30.88079011,6.582323
2291,40.6173124,4.606317
2292,26.60924955,2.975265
2293,43.45524847,2.945654
2294,40.11663198,4.641671
2295,43.78241347,14.82757
2296,71.91664872,31.22592
2297,64.1718792,4.274856
2298,34.35328979,6.27812
2299,26.77057531,6.501243
2300,44.93268151,5.083407
2301,49.66933922,4.28066
2302,30.0117661,5.411461
2303,21.12115726,9.207034
2304,43.14382018,6.418249
2305,17.9075977,9.081461
2306,51.16753895,5.925409
2307,38.1626659,5.59718
2308,45.55652943,2.930478
2309,55.77641434,0.9251357
2310,49.13519235,4.21552
2311,21.48070047,14.23037
2312,27.4205869,1.908682
2313,44.71829102,8.165586
2314,35.50166892,9.205833
2315,44.72618224,6.308577
2316,46.60734027,1.466725
2317,48.35776207,4.381838
2318,15.52074924,0.7342425
2319,44.19949819,7.438779
2320,45.46756735,7.191285
2321,53.33582431,4.853737
2322,51.88070966,3.84915
2323,17.63547272,2.944186
2324,38.68902378,4.320041
2325,34.53851985,2.970738
2326,47.54506003,2.319402
2327,45.22563199,1.038459
2328,48.29434365,5.604471
2329,41.34956418,14.17633
2330,48.4873887,6.36341
2331,30.77758665,4.766774
2332,39.17557577,8.925057
2333,46.13126253,8.464025
2334,47.02989551,15.04158
2335,20.43616102,11.31686
2336,47.08755964,2.970632
2337,28.40135943,3.541061
2338,46.26108989,3.674941
2339,50.49202753,4.96431
2340,44.06540404,4.854513
2341,39.08645161,7.601468
2342,39.96438943,2.198774
2343,51.88183028,8.772472
2344,70.60839911,14.93989
2345,44.19533053,3.109524
2346,55.58285542,11.52642
2347,34.80000556,4.275614
2348,36.94700715,7.040461
2349,50.20187901,3.240684
2350,45.78566655,4.74389
2351,26.34925616,2.321413
2352,38.29966018,3.224378
2353,44.50826879,4.311071
2354,44.92061278,6.931276
2355,31.60706509,10.5642
2356,37.99316084,6.198124
2357,51.91904286,3.986349
2358,51.77791765,4.412513
2359,16.06624384,7.520343
2360,54.88893722,3.991621
2361,82.15131461,5.009457
2362,39.75597259,8.18182
2363,44.97061267,5.894492
2364,17.74255274,9.125625
2365,53.01468111,6.473136
2366,54.35950513,6.734455
2367,40.82971877,9.451249
2368,34.02681328,6.58101
2369,74.30971654,15.33481
2370,23.66570083,8.802495
2371,56.54398303,0.9251279
2372,30.65179719,6.429649
2373,19.11873099,3.831873
2374,37.81915249,7.83788
2375,40.37479453,10.17305
2376,52.60769159,2.628597
2377,29.4030311,7.846229
2378,67.11094337,20.47775
2379,45.78947883,6.47298
2380,45.01974211,3.848485
2381,59.83196401,3.562008
2382,46.19515472,4.541929
2383,43.68605235,17.33186
2384,41.68802876,2.507576
2385,59.25356618,14.47579
2386,35.88300304,1.864335
2387,14.47331368,4.856559
2388,17.28743304,2.508289
2389,43.32231487,5.270322
2390,54.94496313,6.517374
2391,46.94804198,6.754389
2392,49.39448528,4.903283
2393,30.19450836,1.315044
2394,32.18962734,17.43661
2395,42.50313356,3.753846
2396,37.50967955,11.47537
2397,41.98520754,4.605704
2398,17.5312319,4.387634
2399,57.90964156,17.8033
2400,38.2644808,6.219424
2401,15.23530589,0.6561888
2402,17.82554647,4.624166
2403,49.78439096,3.297889
2404,47.06449264,0.3280369
2405,20.1818677,3.848466
2406,40.6348912,5.480676
2407,39.74494056,2.313693
2408,45.76586447,1.766273
2409,35.12693258,0.4619624
2410,30.03690555,21.11411
2411,54.71019456,1.67855
2412,23.68526177,6.001177
2413,47.81548803,3.10693
2414,20.75622966,3.47897
2415,46.17196417,2.300065
2416,21.04556743,5.604964
2417,42.92639713,5.118049
2418,43.34114452,1.911358
2419,35.46409091,4.053716
2420,44.81235041,7.699539
2421,38.33162416,2.954122
2422,41.66883912,1.187823
2423,38.8915343,5.873534
2424,59.27704935,2.110921
2425,60.93678502,8.332563
2426,39.18725617,3.371598
2427,34.18302215,6.727516
2428,47.28501374,2.07459
2429,37.0682798,8.341585
2430,33.298576,10.11046
2431,29.84160353,6.364039
2432,33.57557388,0.6584676
2433,54.26752009,8.346981
2434,35.66671915,16.78859
2435,62.07267084,3.838269
2436,30.91014406,8.590735
2437,33.90762534,5.021468
2438,52.9725944,3.609918
2439,37.4224008,5.596941
2440,48.11371446,11.01231
2441,23.21936388,2.388392
2442,24.99287706,2.972702
2443,86.5226338,8.010904
2444,39.66815401,3.949982
2445,51.95873239,1.674137
2446,32.86033701,3.986221
2447,29.39541181,2.37611
2448,31.44615844,9.103019
2449,34.03517628,3.939667
2450,21.3993562,6.894873
2451,39.13220344,3.120198
2452,46.05672117,7.361556
2453,22.11766127,4.142938
2454,47.75244939,3.036961
2455,26.54699211,5.083846
2456,38.95947408,2.199022
2457,55.95518675,2.55805
2458,42.64548579,11.37386
2459,38.96324247,9.014081
2460,43.82583195,4.290827
2461,44.52062484,13.39655
2462,31.83549004,4.017995
2463,26.782004,4.925201
2464,47.20411123,3.351826
2465,47.59425332,1.636418
2466,14.70980399,3.260551
2467,23.36373158,6.160431
2468,45.86367811,1.6388
2469,59.61940443,9.586082
2470,34.5198811,6.196167
2471,41.94308166,1.399189
2472,20.63804043,4.919044
2473,40.96974522,3.543298
2474,26.99040722,5.191783
2475,36.52365298,12.22862
2476,39.27409913,8.174607
2477,14.63547964,5.734619
2478,35.44222937,2.558191
2479,36.88061689,5.596951
2480,14.8922721,4.544568
2481,40.86870164,12.2963
2482,26.91405172,3.96487
2483,49.88135242,1.038085
2484,36.5032206,4.980673
2485,43.4966669,6.19816
2486,31.79594333,8.384623
2487,42.21581824,1.638879
2488,21.92544534,2.360022
2489,42.26446372,1.04221
2490,23.43612818,2.65477
2491,28.33425151,5.00762
2492,39.44605437,8.161488
2493,42.44742423,5.329503
2494,32.73661686,13.19851
2495,44.30186054,6.828567
2496,40.3811787,1.774251
2497,10.88424955,5.814373
2498,49.55668511,5.118155
2499,26.06632372,8.885766
2500,48.38994326,2.208749
2501,43.27427378,10.30242
2502,35.29438831,2.00011
2503,18.60880456,2.097992
2504,36.6990875,3.749266
2505,33.44597168,7.601224
2506,46.62161822,4.163156
2507,44.77661719,4.454134
2508,11.05724793,4.256244
2509,48.99903505,6.784475
2510,44.60004361,6.623963
2511,22.82920683,5.352841
2512,21.93949374,6.250992
2513,48.09443667,8.590934
2514,49.00196217,8.161571
2515,22.7834815,1.399184
2516,104.19454731,18.77483
2517,29.68314164,4.854509
2518,39.76921866,7.222875
2519,46.63864855,4.690015
2520,33.79730761,7.865477
2521,39.66266892,12.64085
2522,52.15153054,2.316229
2523,24.82826643,3.73719
2524,54.57041441,14.90289
2525,36.02213038,6.624154
2526,38.78501435,6.1999
2527,62.76360319,1.970591
2528,38.45760403,9.229493
2529,48.0897247,5.935785
2530,44.63616843,2.376581
2531,19.88261021,2.646643
2532,36.67936819,2.954114
2533,29.55513744,3.609256
2534,51.96517444,3.609916
2535,53.24885977,6.028542
2536,34.64861273,1.038049
2537,49.04582804,5.019536
2538,44.0821976,1.35603
2539,47.39581938,9.691388
2540,47.85744334,3.353234
2541,55.45248768,0.3274767
2542,26.21991374,10.23494
2543,27.84018815,4.21479
2544,44.42342816,6.308557
2545,19.69101891,3.089489
2546,41.28712439,4.932055
2547,48.86986604,6.913461
2548,24.25643146,4.559278
2549,45.18344024,4.958142
2550,30.7921486,3.292959
2551,50.1918437,3.95256
2552,35.68148686,5.096167
2553,37.27981496,4.018408
2554,24.04145797,7.1538
2555,27.50868641,2.638976
2556,41.54112314,6.257915
2557,50.73508402,4.253471
2558,31.12126006,11.52644
2559,45.686976,4.966546
2560,57.73219305,0.6561255
2561,45.5882162,3.368883
2562,35.96665337,6.730007
2563,61.02216403,12.88109
2564,20.1443316,1.970089
2565,37.98815886,7.199064
2566,21.83532818,1.473435
2567,35.52706691,0.00131553
2568,69.73488045,2.833694
2569,45.56993737,2.110892
2570,6.90920147,1.672059
2571,57.06416004,4.276318
2572,41.77754486,7.52003
2573,31.4317291,9.734292
2574,20.13186555,0.4619822
2575,51.4678245,3.284171
2576,53.69785531,3.734733
2577,34.3781951,9.415814
2578,76.54765728,2.072245
2579,37.64912835,1.038045
2580,41.25189659,0.00131593
2581,22.24881371,1.315103
2582,34.34997105,2.199248
2583,58.07425505,8.830796
2584,33.16872964,10.1517
2585,50.37175778,8.442352
2586,30.92855438,6.639706
2587,63.18491601,3.84949
2588,40.58538441,8.378052
2589,39.65765192,12.90069
2590,48.28061606,2.313617
2591,17.88018653,2.639125
2592,56.05775085,3.562011
2593,26.88718831,0.9870664
2594,51.48404219,2.074812
2595,42.21291286,8.802498
2596,42.8367889,0.3280384
2597,29.97514186,5.288357
2598,48.83025888,9.772835
2599,26.37672516,6.229937
2600,51.02833281,3.238117
2601,54.85387018,5.981765
2602,46.79293795,17.54153
2603,47.68948934,12.11298
2604,41.32931283,3.018497
2605,56.69092688,1.35357
2606,53.14373351,5.191911
2607,33.44557345,2.834058
2608,1.45005176,NaN
2609,40.96355671,7.029615
2610,43.90784978,5.905761
2611,45.05147298,8.051375
2612,28.18938584,2.07268
2613,30.22671687,0.3298209
2614,52.23329806,4.311083
2615,32.22593825,7.4298
2616,17.12457111,4.966014
2617,6.17033977,1.864387
2618,53.73979327,14.04189
2619,19.80753369,7.264322
2620,53.3920431,5.192584
2621,43.19008082,17.21049
2622,20.45630662,11.35977
2623,39.91618169,12.19009
2624,45.06633585,0.7376292
2625,34.36564698,5.242664
2626,50.28118482,13.10853
2627,30.35604597,2.778444
2628,35.1573749,8.837666
2629,55.6337269,1.636244
2630,46.3618167,9.090741
2631,37.32968106,2.110578
2632,43.46699826,6.734562
2633,28.61045239,11.48791
2634,41.57240527,4.290012
2635,45.04045294,2.64693
2636,39.0938552,4.157432
2637,33.58536294,5.584593
2638,16.53688338,3.814961
2639,42.38607907,5.172987
2640,51.74024342,4.163037
2641,48.09744274,5.081646
2642,45.69452871,2.313635
2643,50.94088805,0.7342386
2644,37.89244034,1.677151
2645,30.02578868,4.931318
2646,30.20428702,7.223439
2647,40.05023684,4.932944
2648,33.51136631,0.4667756
2649,47.07228922,4.716053
2650,23.35871562,0.7339525
2651,7.69015016,4.280043
2652,39.12997612,3.561504
2653,40.04492981,8.400911
2654,42.55265124,8.579922
2655,33.89638633,3.371505
2656,48.72779673,1.921275
2657,33.37288153,3.352628
2658,71.61591913,3.674177
2659,15.67282808,5.617415
2660,54.71306755,9.058002
2661,39.26000046,2.385916
2662,53.61998468,2.300545
2663,46.90645233,15.17264
2664,69.92745124,13.34896
2665,15.23468964,5.14433
2666,57.1974967,32.45211
2667,42.21596634,5.43837
2668,52.53831192,13.30378
2669,38.32992165,5.844757
2670,47.83142328,10.93901
2671,15.37766887,6.033407
2672,29.08026035,3.10796
2673,39.61330201,9.727247
2674,42.85699158,7.745558
2675,37.17422079,12.46403
2676,39.46842278,2.930785
2677,32.64453404,5.844414
2678,25.69165807,4.053339
2679,46.64596835,14.22335
2680,72.77534521,9.158237
2681,28.91087063,5.470078
2682,28.0636063,3.736775
2683,30.69575568,4.865037
2684,33.41560463,1.040415
2685,22.49006046,8.780383
2686,51.93520065,2.834038
2687,26.79519834,1.638858
2688,53.60484066,2.388325
2689,49.3645473,3.624478
2690,25.66029551,6.072141
2691,37.11296147,9.806791
2692,31.93151723,9.158538
2693,36.0610903,6.858048
2694,34.16891037,4.856631
2695,27.77266431,8.294744
2696,44.85637688,3.838422
2697,40.74409354,3.501211
2698,42.90306554,12.83883
2699,49.65665509,11.04209
2700,35.72730893,2.648917
2701,41.93863084,2.930658
2702,15.42613315,6.692232
2703,40.20009773,11.23238
2704,21.43643596,3.974771
2705,42.91393011,3.609853
2706,41.15249334,0.7318106
2707,35.7785359,7.126948
2708,55.8417285,2.208758
2709,24.86260409,3.540576
2710,45.08193695,4.427818
2711,21.14243768,4.390721
2712,40.80768886,2.39458
2713,19.12624433,0.9322467
2714,47.65425664,5.278985
2715,34.35536775,1.677943
2716,49.91890237,1.911195
2717,29.35301523,1.674561
2718,43.94900462,4.687857
2719,32.47415867,4.065846
2720,48.65318198,6.573495
2721,81.17296178,7.891658
2722,39.730203,5.921988
2723,45.41046602,2.110603
2724,49.48213304,1.351861
2725,55.37065619,2.574166
2726,17.88312521,2.833295
2727,35.36989186,9.67926
2728,46.20672681,17.12728
2729,49.09511163,7.328464
2730,38.83855715,3.737013
2731,21.47668515,6.441034
2732,27.78792525,10.9359
2733,29.67854064,4.917139
2734,21.44799068,4.388094
2735,43.70348246,8.802506
2736,44.3627222,9.25691
2737,8.24872604,9.525003
2738,25.73220257,5.411857
2739,43.78455228,1.997451
2740,33.09563625,3.754563
2741,27.01294186,6.828605
2742,17.42594006,2.95659
2743,35.53571669,12.9667
2744,37.26330974,5.995354
2745,57.15452679,12.89986
2746,28.92437454,5.935815
2747,41.6023978,6.224707
2748,43.1521128,0.4619689
2749,48.73358312,3.736558
2750,56.80859954,0.7368002
2751,53.19618796,10.40745
2752,38.79865832,4.933673
2753,15.1420023,1.970617
2754,46.98847945,7.515114
2755,42.87512523,5.256755
2756,33.56555185,7.840562
2757,40.57810467,6.136482
2758,20.83611763,6.98172
2759,37.01640989,2.71215
2760,27.4581601,8.690578
2761,47.01663333,6.222896
2762,45.61775873,1.036156
2763,39.46610003,3.018893
2764,12.06243967,8.309226
2765,41.93930696,5.009188
2766,31.05745766,5.553325
2767,39.85145161,6.522764
2768,44.11600825,3.666476
2769,37.24795075,2.109834
2770,57.02455973,13.56879
2771,19.01298352,3.674908
2772,44.61100799,8.136943
2773,46.78835149,3.226831
2774,43.41841917,0.9870595
2775,48.03115852,10.22007
2776,38.1673639,5.982503
2777,53.59158478,22.80782
2778,54.41057421,0.9864505
2779,36.70240907,4.158467
2780,39.00897297,8.805044
2781,22.96610098,6.999854
2782,32.42089433,8.395446
2783,12.90696748,4.121879
2784,39.22354277,4.383718
2785,40.22054746,2.319782
2786,37.02249825,4.646914
2787,44.50268961,16.9384
2788,23.55720131,10.1007
2789,32.82919579,7.619407
2790,32.19564209,0.3292906
2791,30.55946506,4.427184
2792,58.47531461,1.853571
2793,37.78614567,10.60371
2794,33.0809933,9.447199
2795,28.91880856,5.580183
2796,36.76281202,5.355917
2797,32.69746065,6.463208
2798,46.66557253,2.494036
2799,46.31289008,7.362531
2800,32.96405997,5.746875
2801,24.88761257,4.903862
2802,41.67969002,6.516525
2803,20.67256204,2.198755
2804,21.35407315,0.9251117
2805,26.8922281,2.375319
2806,42.11277661,6.639295
2807,43.686076,4.289454
2808,45.95590995,2.362456
2809,33.7587045,13.24161
2810,59.62232617,3.292956
2811,20.22919262,4.371119
2812,51.92820893,7.465198
2813,25.30450595,3.274001
2814,31.56926472,6.057971
2815,44.03180271,12.89964
2816,3.07154555,8.335318
2817,42.12899446,12.52094
2818,52.8939485,4.889792
2819,39.19072296,8.773313
2820,30.91005576,11.46239
2821,35.80784313,10.57209
2822,27.41180838,2.557998
2823,50.19956546,3.478993
2824,39.63688523,4.933736
2825,39.11716464,6.545867
2826,28.46471382,9.541088
2827,44.43433591,1.970588
2828,52.04065935,7.630412
2829,28.36665663,1.464593
2830,55.3844348,11.75809
2831,33.89979842,3.419605
2832,29.30390524,4.390451
2833,22.46472171,2.072717
2834,37.82992327,2.110877
2835,45.53344204,5.192513
2836,14.49336748,3.937023
2837,33.17415418,20.55255
2838,26.53891719,8.579264
2839,48.44025698,0.4659625
2840,39.87173069,2.330067
2841,43.56925571,2.494001
2842,53.95056379,7.599366
2843,29.92532004,11.76492
2844,15.38725082,10.07252
2845,20.57080809,2.655447
2846,30.43422658,6.345812
2847,66.10276369,11.81938
2848,44.79348016,3.433263
2849,45.68412706,3.292987
2850,40.16718846,5.096241
2851,35.60473553,5.009483
2852,65.22190246,5.437982
2853,39.92042414,1.355974
2854,41.93682288,13.32846
2855,49.57924057,3.964087
2856,44.12588101,3.018757
2857,44.43250353,4.600407
2858,42.72521476,3.237903
2859,25.99617637,3.938281
2860,24.40883496,3.371718
2861,48.04584425,2.930209
2862,59.21086991,7.129601
2863,44.65672466,2.388355
2864,34.35224527,5.597724
2865,47.24870005,3.388711
2866,43.36483687,10.17854
2867,40.74335284,4.163106
2868,22.83108219,7.862232
2869,39.10898157,3.674888
2870,17.46840433,3.661163
2871,38.20931532,10.98276
2872,44.0690703,12.96526
2873,40.28566418,3.74735
2874,56.99347452,6.136448
2875,38.19065275,4.311835
2876,47.51442492,0.9321849
2877,43.50249423,1.474198
2878,44.90591658,4.934037
2879,53.75079752,2.955903
2880,21.6475961,8.512225
2881,33.80623939,2.074838
2882,34.68289944,14.92607
2883,44.06351476,6.134355
2884,40.20472358,3.754269
2885,47.40475379,10.84994
2886,49.30316733,5.661199
2887,30.15839358,3.293718
2888,26.75689273,7.438397
2889,40.15234325,3.849511
2890,58.13305367,12.47764
2891,36.34299611,11.47321
2892,50.84076724,2.573891
2893,42.03136443,2.573894
2894,47.39166291,2.814693
2895,40.758575,7.838305
2896,42.63232989,0.4667306
2897,37.80860244,3.298521
2898,52.10278831,11.03786
2899,43.62219129,5.904998
2900,32.11133223,4.68189
2901,42.80789833,8.341556
2902,40.15358995,5.307579
2903,27.51139081,1.036155
2904,43.28925864,4.957478
2905,39.24491863,3.544281
2906,29.72017062,3.293323
2907,70.16362691,7.250627
2908,27.92363897,9.359747
2909,52.7359538,5.144209
2910,23.24017056,9.466295
2911,44.29518736,8.896582
2912,49.77329588,3.956
2913,69.35448851,5.734747
2914,55.6203457,9.545028
2915,26.46252077,3.627122
2916,42.64642988,3.087271
2917,39.45455489,0.9329774
2918,36.0331224,5.501893
2919,14.20611423,4.890546
2920,23.94294782,35.74405
2921,48.34545361,1.188351
2922,35.21074315,3.479224
2923,47.97474013,13.05072
2924,38.29695141,5.287849
2925,59.02182538,4.278929
2926,69.19790496,15.47534
2927,75.06720823,3.754631
2928,48.37521746,9.516743
2929,18.88155221,11.28695
2930,37.28606374,0.00131613
2931,49.63847405,6.440228
2932,29.43862589,2.975166
2933,45.12678202,1.64173
2934,NaN,NaN
2935,30.5515659,13.98903
2936,43.93338093,3.371367
2937,45.47085448,4.933241
2938,48.58781509,5.19916
