,X,Y,srtm30_wgs84-aw3d30_wgs84_abs,srtm30_wgs84-aw3d30_wgs84_color
64,-47.4879031,-22.96210371,1.0,204:204:255
65,-47.81788429,-22.54322711,0.000181069999996,254:254:255
66,-47.64332651,-22.56068708,0.99983608,255:205:205
67,-47.14300741,-22.06394443,0.0,255:255:255
68,-47.0073986,-22.80449652,3.99965779,255:52:52
69,-47.13958011,-22.08351196,1.0,204:204:255
70,-47.45386255,-22.55601468,2.00014703,152:152:255
71,-47.23467633,-22.71696767,4.00049739,50:50:255
72,-47.83028603,-22.38549455,2.00049291,255:153:153
73,-47.32158903,-22.28941127,1.00030582,255:204:204
74,-47.72650808,-22.63351637,7.00016406,0:0:255
75,-47.88638444,-22.56106586,9.00018538,0:0:255
76,-47.65315006,-22.47744042,3.99953002,51:51:255
77,-47.15171324,-22.19846434,4.0,255:51:51
78,-47.1799505,-22.61266051,1.99988552,255:154:154
79,-47.9774082,-22.7900769,1.00016989,203:203:255
80,-47.96236607,-22.97070811,0.99985464,255:205:205
81,-47.14958346,-22.30757967,1.0,204:204:255
82,-47.36846015,-22.95148724,3.0,102:102:255
83,-47.34446235,-22.75502713,0.000398079999968,254:254:255
84,-47.70504737,-22.56508628,0.000465350000013,254:254:255
85,-47.23540296,-22.61951124,1.99959275,255:154:154
86,-47.9419151,-22.25549955,1.00029714,255:204:204
87,-47.15162212,-22.01383793,1.0,204:204:255
88,-47.98712656,-22.34955662,0.000209910000081,254:254:255
89,-47.66929929,-22.01728851,1.00020276,203:203:255
90,-47.62753871,-22.15088741,2.0,255:153:153
91,-47.40618286,-22.22009033,3.0,255:102:102
92,-47.65038699,-22.6875448,0.000596500000029,254:254:255
93,-47.25027147,-22.50959419,6.00029409,255:0:0
94,-47.35491551,-22.46631343,5.0002969,255:0:0
95,-47.75174283,-22.89217641,0.9998648,255:205:205
96,-47.08754248,-22.7516582,2.0,153:153:255
97,-47.47633999,-22.16179282,6.00018094,0:0:255
98,-47.8401881,-22.63986632,3.99982631,255:52:52
99,-47.28301832,-22.63188747,1.99987766,255:154:154
100,-47.27691909,-22.01871808,1.99982748,255:154:154
101,-47.8640015,-22.82545111,1.00015489,203:203:255
102,-47.40846064,-22.08617434,1.0,204:204:255
103,-47.12800326,-22.32921303,0.0,255:255:255
104,-47.03424202,-22.20562844,7.0,0:0:255
105,-47.28143522,-22.62231155,1.00041217,203:203:255
106,-47.91710265,-22.78146376,3.00016524,101:101:255
107,-47.30022991,-22.66796793,1.99988029,255:154:154
108,-47.52616883,-22.49051194,2.99954315,102:102:255
109,-47.38895625,-22.93596381,1.0,255:204:204
110,-47.88299165,-22.61307056,0.99934187,255:205:205
111,-47.87711419,-22.97057023,0.000136749999967,254:254:255
112,-47.41560784,-22.99091949,2.0,255:153:153
113,-47.82168814,-22.46570916,2.99951449,102:102:255
114,-47.58426306,-22.10921496,1.0,204:204:255
115,-47.8715908,-22.74122702,0.99983437,255:205:205
116,-47.71896242,-22.2592467,6.0,255:0:0
117,-47.85993492,-22.1427604,4.00030046,255:51:51
118,-47.25673422,-22.73250207,4.00039045,50:50:255
119,-47.36725039,-22.10194038,1.99950935,153:153:255
120,-47.76606898,-22.98035193,2.00012403,152:152:255
121,-47.07574829,-22.9800188,14.0,255:0:0
122,-47.0260924,-22.15751623,0.0,255:255:255
123,-47.13764638,-22.5977401,3.0,102:102:255
124,-47.13994388,-22.92147958,0.0,255:255:255
125,-47.93005968,-22.69490031,0.9998239,255:205:205
126,-47.88281919,-22.23305457,14.0002986,255:0:0
127,-47.2958822,-22.27462369,5.0,0:0:255
128,-47.32009163,-22.87178288,2.0,255:153:153
129,-47.93070657,-22.32234939,3.00020724,101:101:255
130,-47.52567198,-22.98014568,1.0,255:204:204
131,-47.67043509,-22.71970673,2.00014925,152:152:255
132,-47.00400112,-22.5279752,0.0003971000001,255:255:255
133,-47.70182908,-22.52521124,1.00029673,255:204:204
134,-47.96374071,-22.02829577,0.00022292999995,254:254:255
135,-47.8987083,-22.37754876,2.0002011,152:152:255
136,-47.88988545,-22.82200253,2.00015779,152:152:255
137,-47.91042312,-22.5550859,0.99932648,255:205:205
138,-47.30340252,-22.82779484,0.99962004,255:205:205
139,-47.41419499,-22.41463875,0.000456269999972,255:255:255
140,-47.58240295,-22.66233425,6.99985247,255:0:0
141,-47.24416165,-22.35283992,0.000147040000002,254:254:255
142,-47.5660414,-22.48192384,2.00029707,255:153:153
143,-47.9914217,-22.95634344,0.000150270000006,254:254:255
144,-47.35409934,-22.66684943,1.99987488,255:154:154
145,-47.63066269,-22.27890958,0.99981384,255:205:205
146,-47.83069139,-22.75917783,6.00061784,0:0:255
147,-47.64193283,-22.44360618,0.000298030000067,255:255:255
148,-47.74008125,-22.72481385,1.99984479,255:154:154
149,-47.27379301,-22.99482066,3.0,102:102:255
150,-47.60268415,-22.11493405,0.99980651,255:205:205
151,-47.93326778,-22.19232828,2.00021452,152:152:255
152,-47.45278889,-22.73868363,2.00041463,152:152:255
153,-47.29582656,-22.78503181,2.00049064,152:152:255
154,-47.43919225,-22.17024568,0.000487359999966,255:255:255
155,-47.16183378,-22.04428419,1.0,255:204:204
156,-47.32787555,-22.09214628,0.0,255:255:255
157,-47.30067836,-22.70895775,4.99959985,255:1:1
158,-47.36389051,-22.06165517,4.99950514,0:0:255
159,-47.8523297,-22.09785955,11.99978718,255:0:0
160,-47.01069508,-22.27575483,14.0,255:0:0
161,-47.79523364,-22.64415262,3.0001692,101:101:255
162,-47.05881819,-22.34224422,2.0,153:153:255
163,-47.30534185,-22.23872435,0.0,255:255:255
164,-47.78468985,-22.01068667,2.99978878,255:103:103
165,-47.45209164,-22.15106015,5.0,0:0:255
166,-47.79929625,-22.33584368,3.99980401,255:52:52
167,-47.06720297,-22.15925359,28.0,0:0:255
168,-47.35638195,-22.55765147,3.00013771,101:101:255
169,-47.79381784,-22.9260221,2.00013469,152:152:255
170,-47.39919548,-22.13181519,2.0,255:153:153
171,-47.37034215,-22.38120291,1.0,255:204:204
172,-47.93439454,-22.92299312,1.00014911,203:203:255
173,-47.19890157,-22.07155883,3.0,255:102:102
174,-47.34509445,-22.06860912,3.99950688,51:51:255
175,-47.57819764,-22.86457883,4.00012167,50:50:255
176,-47.56903868,-22.19691494,3.0003061,255:102:102
177,-47.64277271,-22.80109991,1.99986345,255:154:154
178,-47.83941971,-22.85505078,0.99985127,255:205:205
179,-47.17822818,-22.9981785,2.0,255:153:153
180,-47.31093897,-22.42696673,0.0,255:255:255
181,-47.31004374,-22.19977969,1.0,204:204:255
182,-47.64940737,-22.38678054,2.00017989,152:152:255
183,-47.78343313,-22.29090653,0.99980233,255:205:205
184,-47.26775927,-22.46905156,3.99970362,51:51:255
185,-47.96008839,-22.11467562,0.000219780000066,254:254:255
186,-47.70992182,-22.25237308,2.99980576,255:103:103
187,-47.2327385,-22.10032153,4.0001644,50:50:255
188,-47.41252299,-22.22195195,1.0,255:204:204
189,-47.55749731,-22.86863665,0.000528049999957,254:254:255
190,-47.07744816,-22.51340935,0.0,255:255:255
191,-47.20116724,-22.19416599,5.00046883,255:0:0
192,-47.95987085,-22.17157348,3.00021741,101:101:255
193,-47.34908994,-22.64392953,1.99945604,255:154:154
194,-47.53794674,-22.16232059,0.000185869999996,254:254:255
195,-47.64129893,-22.30575711,1.99969861,153:153:255
196,-47.07180882,-22.20772148,15.00045749,255:0:0
197,-47.98411357,-22.81825234,0.000167209999972,254:254:255
198,-47.37510409,-22.99144019,4.0,255:51:51
199,-47.94942739,-22.84455468,1.0001607,203:203:255
200,-47.48538949,-22.267348,2.0,255:153:153
201,-47.93500036,-22.14978084,1.0,255:204:204
202,-47.18459251,-22.17978516,2.0,153:153:255
203,-47.47620803,-22.30409292,0.99952511,204:204:255
204,-47.63403704,-22.37004311,2.00017988,152:152:255
205,-47.93043282,-22.28400536,0.9997905,255:205:205
206,-47.33539324,-22.65716723,0.0,255:255:255
207,-47.04748889,-22.18150849,0.99985718,255:205:205
208,-47.83394026,-22.48843328,0.99981273,255:205:205
209,-47.20521553,-22.01798735,1.0,255:204:204
210,-47.62655332,-22.12795333,1.99980532,255:154:154
211,-47.61335479,-22.41248338,0.99952643,204:204:255
212,-47.85854374,-22.2105495,0.99970056,204:204:255
213,-47.49416529,-22.92274569,0.99989522,255:205:205
214,-47.74681681,-22.12192923,0.000304099999994,255:255:255
215,-47.26097134,-22.72454175,1.0,255:204:204
216,-47.56848586,-22.15372694,7.00018879,0:0:255
217,-47.03839226,-22.24782808,2.0,153:153:255
218,-47.429655,-22.6331673,1.99986365,255:154:154
219,-47.29025964,-22.227911,0.000160989999927,254:254:255
220,-47.40155837,-22.25890536,0.99983163,255:205:205
221,-47.66730043,-22.360412,15.0,255:0:0
222,-47.30594959,-22.05858278,2.0,255:153:153
223,-47.21330113,-22.06982169,1.99983546,255:154:154
224,-47.26696629,-22.68715227,2.0,255:153:153
225,-47.80061506,-22.79181703,3.99984703,255:52:52
226,-47.72396697,-22.45813153,2.00018045,152:152:255
227,-47.67308089,-22.66404538,2.0,255:153:153
228,-47.39929469,-22.64178966,7.0,0:0:255
229,-47.06084855,-22.1550264,13.0,0:0:255
230,-47.54868141,-22.53362877,0.99954634,255:205:205
231,-47.8310142,-22.7271464,3.00016346,101:101:255
232,-47.78845952,-22.71275543,2.99983886,255:103:103
233,-47.97382078,-22.77626403,1.00017114,203:203:255
234,-47.72171983,-22.52135181,0.000471539999921,255:255:255
235,-47.61383053,-22.97647035,5.00010898,0:0:255
236,-47.05023024,-22.77598437,2.0,153:153:255
237,-47.88600721,-22.76103498,0.99983529,255:205:205
238,-47.19534284,-22.97645347,1.0,255:204:204
239,-47.87885017,-22.50805028,10.00029726,255:0:0
240,-47.78473116,-22.14898543,7.0,0:0:255
241,-47.96232499,-22.94011541,6.99985044,255:0:0
242,-47.51945322,-22.70940492,5.0,255:0:0
243,-47.5143949,-22.7267491,2.9998666,255:103:103
244,-47.19410218,-22.00188421,1.0,204:204:255
245,-47.71308435,-22.6542041,2.00045633,152:152:255
246,-47.61451844,-22.13398124,2.0,255:153:153
247,-47.37281528,-22.66306544,3.99958358,255:52:52
248,-47.7110489,-22.42657683,4.00029816,255:51:51
249,-47.49770727,-22.71837451,2.00055605,152:152:255
250,-47.09476371,-22.67359748,0.0,255:255:255
251,-47.79305726,-22.01372688,2.0,255:153:153
252,-47.70253066,-22.37901567,3.0,102:102:255
253,-47.47579905,-22.13077497,0.000182669999958,254:254:255
254,-47.38867144,-22.52212189,1.00043918,255:204:204
255,-47.03536804,-22.48472238,1.0,255:204:204
256,-47.64189515,-22.81285404,2.00013493,152:152:255
257,-47.4304774,-22.7665194,3.99987986,255:52:52
258,-47.04571809,-22.79378396,2.0,255:153:153
259,-47.8720708,-22.70965083,0.000169210000081,254:254:255
260,-47.03231318,-22.92667687,0.000319519999948,254:254:255
261,-47.22861958,-22.43032097,3.0,255:102:102
262,-47.21177392,-22.45473181,0.0,255:255:255
263,-47.67660854,-22.14267787,2.00019778,152:152:255
264,-47.4677193,-22.8399241,4.99988601,255:1:1
265,-47.65885785,-22.37370205,1.00018169,203:203:255
266,-47.72744235,-22.38957449,1.99981377,255:154:154
267,-47.8714322,-22.87911578,7.99985124,255:0:0
268,-47.54731656,-22.3105832,2.0,255:153:153
269,-47.29858803,-22.74874461,2.99989068,255:103:103
270,-47.56495691,-22.70639367,3.00057376,101:101:255
271,-47.44882818,-22.09841257,1.00018226,203:203:255
272,-47.53812883,-22.00512339,5.0,0:0:255
273,-47.50068259,-22.14513072,1.0,255:204:204
274,-47.01559231,-22.06287399,6.0,0:0:255
275,-47.30435753,-22.03052484,3.0,102:102:255
276,-47.18852592,-22.35042726,0.0,255:255:255
277,-47.70061928,-22.40609302,0.000481260000015,255:255:255
278,-47.80076512,-22.24715564,0.9996999,204:204:255
279,-47.32900395,-22.5592459,1.99957255,255:154:154
280,-47.5249261,-22.23923231,4.0001801,50:50:255
281,-47.96382576,-22.54790429,1.00019318,203:203:255
282,-47.97035698,-22.76565553,5.00017204,0:0:255
283,-47.0240638,-22.35268315,3.99956966,51:51:255
284,-47.76419261,-22.7535349,6.0,255:0:0
285,-47.00655166,-22.91336309,0.0,255:255:255
286,-47.41992125,-22.27545688,3.99983124,255:52:52
287,-47.93479727,-22.07496995,6.99978053,255:0:0
288,-47.20515582,-22.12137021,0.99952127,204:204:255
289,-47.11373838,-22.40968455,0.000429279999935,255:255:255
290,-47.18734104,-22.80308105,2.00036814,152:152:255
291,-47.46931078,-22.62332289,2.0,255:153:153
292,-47.54315627,-22.16632283,1.0,255:204:204
293,-47.27326519,-22.94320964,1.00007874,203:203:255
294,-47.44657541,-22.96980216,9.26700000718e-05,254:254:255
295,-47.87434442,-22.55520925,0.000184880000006,254:254:255
296,-47.00983558,-22.45913136,0.99958961,204:204:255
297,-47.07358474,-22.23595959,2.0,153:153:255
298,-47.60311825,-22.50454425,4.0,51:51:255
299,-47.89775979,-22.04178737,1.99978197,255:154:154
300,-47.96429858,-22.97803637,0.99985547,255:205:205
301,-47.14397293,-22.25146209,0.0,255:255:255
302,-47.89883507,-22.98033409,0.99986245,255:205:205
303,-47.26860194,-22.69166773,0.000512680000043,254:254:255
304,-47.54830004,-22.64842119,0.99941525,255:205:205
305,-47.12313478,-22.26926867,0.0,255:255:255
306,-47.97344283,-22.72392081,5.00065448,0:0:255
307,-47.78155711,-22.83478158,4.00014572,50:50:255
308,-47.12371943,-22.31026968,10.99955399,0:0:255
309,-47.83932942,-22.41959739,15.00019323,0:0:255
310,-47.41094172,-22.68828779,2.0,153:153:255
311,-47.867237,-22.00672894,2.0,153:153:255
312,-47.90109694,-22.17960048,2.00021277,152:152:255
313,-47.88698223,-22.55262609,1.0001862,203:203:255
314,-47.16105117,-22.66527242,1.0,204:204:255
315,-47.86865179,-22.11202653,4.00021342,50:50:255
316,-47.26860883,-22.28104407,2.00030687,255:153:153
317,-47.45128982,-22.89280908,2.99989521,255:103:103
318,-47.09178033,-22.67439844,1.0,204:204:255
319,-47.30502924,-22.51843031,3.0,255:102:102
320,-47.27613099,-22.76494363,3.0,255:102:102
321,-47.72082287,-22.87949894,5.00013381,0:0:255
322,-47.75768155,-22.77146179,0.000151340000002,254:254:255
323,-47.5862088,-22.10783397,3.0,255:102:102
324,-47.81292072,-22.94374338,0.000134120000041,254:254:255
325,-47.74269195,-22.17405447,5.99979877,255:0:0
326,-47.70147843,-22.65666819,0.000614069999983,254:254:255
327,-47.51547727,-22.31163684,0.000302699999907,255:255:255
328,-47.64325942,-22.82706547,0.9998668,255:205:205
329,-47.11644105,-22.41406035,3.9995712,51:51:255
330,-47.42138494,-22.56059698,0.9994194,255:205:205
331,-47.47908016,-22.63504829,0.99942626,255:205:205
332,-47.39483781,-22.26897913,4.0,255:51:51
333,-47.53932295,-22.20145443,0.000183669999956,254:254:255
334,-47.19367138,-22.38348495,3.0,255:102:102
335,-47.13177947,-22.13629437,1.0,255:204:204
336,-47.20180105,-22.50886969,1.99957812,153:153:255
337,-47.25171656,-22.94805774,0.000349860000028,254:254:255
338,-47.63539507,-22.34893403,9.0001816,0:0:255
339,-47.2366484,-22.29948163,0.000150810000036,254:254:255
340,-47.21964917,-22.16148112,0.0,255:255:255
341,-47.77877075,-22.88466197,0.000138890000017,254:254:255
342,-47.60558146,-22.59992135,2.0,153:153:255
343,-47.86258537,-22.51594726,9.00018736,0:0:255
344,-47.99342812,-22.94272017,7.99984769,255:0:0
345,-47.71137845,-22.22450198,2.00019601,152:152:255
346,-47.38877147,-22.75882819,1.0,204:204:255
347,-47.56545791,-22.7758982,0.99986778,255:205:205
348,-47.37404524,-22.78438314,4.0,255:51:51
349,-47.35165034,-22.50530848,2.99985729,255:103:103
350,-47.18137796,-22.24312821,0.000150269999949,254:254:255
351,-47.33089028,-22.74326,10.0,255:0:0
352,-47.64966836,-22.24993528,4.99969717,0:0:255
353,-47.89739597,-22.50350133,16.00029724,255:0:0
354,-47.54172445,-22.77653456,2.0,255:153:153
355,-47.71290168,-22.23078338,0.000302160000047,255:255:255
356,-47.95896774,-22.39979641,1.99979562,255:154:154
357,-47.03583321,-22.19737831,2.00014059,152:152:255
358,-47.48635628,-22.46707278,0.000158769999985,254:254:255
359,-47.70917277,-22.5640868,1.0,204:204:255
360,-47.15875236,-22.63135319,0.0,255:255:255
361,-47.7348111,-22.57193043,0.99982895,255:205:205
362,-47.36997614,-22.89712028,0.99990418,255:205:205
363,-47.83883231,-22.79256289,4.00015651,50:50:255
364,-47.76803474,-22.52733709,3.00017819,101:101:255
365,-47.08309778,-22.01535481,4.0,255:51:51
366,-47.11029417,-22.94745786,1.0,204:204:255
367,-47.67235065,-22.3076883,1.99981237,255:154:154
368,-47.65079908,-22.95561507,0.000115919999985,254:254:255
369,-47.95948131,-22.70624259,0.000177559999997,254:254:255
370,-47.98270731,-22.572461,2.99980736,255:103:103
371,-47.66731764,-22.81661698,1.00013696,203:203:255
372,-47.83719386,-22.47129758,4.00029734,255:51:51
373,-47.37015772,-22.17122297,2.0,255:153:153
374,-47.36791356,-22.17449405,3.0,102:102:255
375,-47.72235823,-22.70799866,2.0001555,152:152:255
376,-47.53334034,-22.45396138,1.0,204:204:255
377,-47.54861492,-22.68660014,3.0,102:102:255
378,-47.97758473,-22.76325567,5.99982701,255:0:0
379,-47.9298631,-22.57036435,0.99932568,255:205:205
380,-47.5086397,-22.17242473,1.0,204:204:255
381,-47.47231373,-22.87590606,5.0,255:0:0
382,-47.1826968,-22.10428302,3.0,255:102:102
383,-47.81412361,-22.67940155,0.000167180000005,254:254:255
384,-47.8609428,-22.48873464,0.99981046,255:205:205
385,-47.72314586,-22.83061524,0.000140579999993,254:254:255
386,-47.83405927,-22.88720425,1.99985598,255:154:154
387,-47.03427443,-22.87287005,4.0,255:51:51
388,-47.68816399,-22.90179141,2.00012749,152:152:255
389,-47.55801406,-22.85645587,2.00012075,152:152:255
390,-47.08737629,-22.60890593,1.00039161,203:203:255
391,-47.4324519,-22.86027778,2.00010758,152:152:255
392,-47.59319376,-22.87743107,2.00012139,152:152:255
393,-47.41290844,-22.16636047,0.99951382,204:204:255
394,-47.15257028,-22.85295412,2.0,153:153:255
395,-47.15993579,-22.16386152,2.99952989,102:102:255
396,-47.72999008,-22.5320217,2.00064559,152:152:255
397,-47.63639739,-22.03730837,3.0,102:102:255
398,-47.9902371,-22.64089689,0.000672970000039,254:254:255
399,-47.83279635,-22.8186423,1.00045197,203:203:255
400,-47.38457492,-22.92504116,1.0,204:204:255
401,-47.13123687,-22.29692591,0.99955132,204:204:255
402,-47.92248704,-22.17313187,10.99978538,255:0:0
403,-47.59062996,-22.44871638,1.0,204:204:255
404,-47.85677612,-22.99515292,2.00013114,152:152:255
405,-47.41743139,-22.07215856,2.00018113,152:152:255
406,-47.04094205,-22.90961729,2.0,255:153:153
407,-47.0661262,-22.42649293,3.0,102:102:255
408,-47.75775627,-22.1445685,0.99979617,255:205:205
409,-47.85502844,-22.22266642,1.0,255:204:204
410,-47.54556341,-22.35973803,3.0,255:102:102
411,-47.55012913,-22.56891544,3.999396,255:52:52
412,-47.21485394,-22.06669148,3.0,255:102:102
413,-47.86554883,-22.39250093,0.000197360000016,254:254:255
414,-47.58290954,-22.15513287,4.99981015,255:1:1
415,-47.65907658,-22.05304761,3.00030886,255:102:102
416,-47.93859957,-22.62901385,2.00018353,152:152:255
417,-47.74947312,-22.38240019,2.00048723,255:153:153
418,-47.35437707,-22.9213932,0.9995387,255:205:205
419,-47.10363576,-22.281634,0.99955125,204:204:255
420,-47.57590376,-22.80194289,2.0,255:153:153
421,-47.44272261,-22.19962355,2.99982414,255:103:103
422,-47.80134423,-22.79953122,9.00015207,0:0:255
423,-47.41529227,-22.90185214,0.0,255:255:255
424,-47.27666941,-22.17776058,3.00047614,255:102:102
425,-47.41356663,-22.45118662,1.99984635,255:154:154
426,-47.84667017,-22.30438518,3.99949972,51:51:255
427,-47.82975524,-22.69757424,0.000464380000039,254:254:255
428,-47.32614736,-22.79346961,1.0,255:204:204
429,-47.04570976,-22.36883665,1.00042963,255:204:204
430,-47.2668414,-22.8562034,0.0,255:255:255
431,-47.74235379,-22.0227946,6.99979219,255:0:0
432,-47.03930697,-22.57619539,3.00039205,101:101:255
433,-47.7531879,-22.98992902,1.99987869,255:154:154
434,-47.8067034,-22.04817741,4.0,255:51:51
435,-47.95303308,-22.72282115,4.0006506,50:50:255
436,-47.7327753,-22.91755406,1.00012973,203:203:255
437,-47.74473379,-22.557958,1.0,255:204:204
438,-47.13405589,-22.48444937,2.0,153:153:255
439,-47.19090078,-22.26736755,2.0,153:153:255
440,-47.45032983,-22.87954729,4.0,255:51:51
441,-47.61293608,-22.88091464,2.99987714,255:103:103
442,-47.90368087,-22.26100003,3.00020878,101:101:255
443,-47.45619128,-22.2784342,1.0,204:204:255
444,-47.54470668,-22.3928173,3.00017041,101:101:255
445,-47.62716379,-22.9165704,4.00011924,50:50:255
446,-47.28324687,-22.48985268,3.0,102:102:255
447,-47.51854422,-22.72407377,0.99986585,255:205:205
448,-47.14617894,-22.16032561,1.0,204:204:255
449,-47.91608613,-22.60352163,2.00018401,152:152:255
450,-47.2449985,-22.26235596,4.99984552,255:1:1
451,-47.36404985,-22.23066651,0.0,255:255:255
452,-47.77091247,-22.78566748,1.00015089,203:203:255
453,-47.33978747,-22.67830798,6.0,255:0:0
454,-47.18958009,-22.39020596,4.00043948,255:51:51
455,-47.5608857,-22.97067607,0.0,255:255:255
456,-47.74284148,-22.94338694,0.0,255:255:255
457,-47.27393625,-22.80569011,1.0,255:204:204
458,-47.71851386,-22.88673504,3.0001326,101:101:255
459,-47.90772131,-22.15513317,2.00021437,152:152:255
460,-47.98441662,-22.06502572,3.99977683,255:52:52
461,-47.30706496,-22.58542089,4.0,51:51:255
462,-47.77088948,-22.3923547,0.0,255:255:255
463,-47.50543824,-22.81104609,5.00012172,0:0:255
464,-47.94613632,-22.47355864,3.00029701,255:102:102
465,-47.83148441,-22.30937122,6.99970134,0:0:255
466,-47.78323087,-22.49654053,10.00029724,255:0:0
467,-47.63801718,-22.2799298,3.00030216,255:102:102
468,-47.72372158,-22.93280007,3.00012667,101:101:255
469,-47.08028855,-22.54310961,0.99959718,255:205:205
470,-47.89917034,-22.75716257,2.0,153:153:255
471,-47.82147004,-22.02667209,5.99978674,255:0:0
472,-47.59595666,-22.03789558,0.99980347,255:205:205
473,-47.51578525,-22.6520356,2.0005771,152:152:255
474,-47.66173788,-22.21219302,5.00049652,255:0:0
475,-47.7611073,-22.20563245,0.99979906,255:205:205
476,-47.50578808,-22.43685226,2.99970167,102:102:255
477,-47.8438632,-22.13061263,3.00021082,101:101:255
478,-47.6643966,-22.56788771,4.00062617,50:50:255
479,-47.09976897,-22.06644024,1.0,255:204:204
480,-47.21182198,-22.79804484,6.0,255:0:0
481,-47.84650276,-22.51143972,1.99981363,255:154:154
482,-47.65043311,-22.23358769,10.99969671,0:0:255
483,-47.01732441,-22.28428914,20.0,255:0:0
484,-47.62583138,-22.30972482,8.99981638,255:0:0
485,-47.76996149,-22.60677332,0.00063812999997,254:254:255
486,-47.85132505,-22.86159509,2.00014907,152:152:255
487,-47.40105202,-22.52310836,5.99985448,255:0:0
488,-47.00259953,-22.97784171,3.0,255:102:102
489,-47.05508818,-22.88721575,2.0,153:153:255
490,-47.49501677,-22.39954201,1.0,204:204:255
491,-47.31560771,-22.85494366,4.0,255:51:51
492,-47.2990795,-22.56916995,1.99957737,255:154:154
493,-47.67159549,-22.83980402,1.00013429,203:203:255
494,-47.43076968,-22.43381635,0.99970155,204:204:255
495,-47.40022081,-22.70094632,0.99987453,255:205:205
496,-47.91751327,-22.79715871,0.0,255:255:255
497,-47.43967666,-22.72046785,3.99987308,255:52:52
498,-47.47892424,-22.31058168,1.0,255:204:204
499,-47.07143108,-22.87991133,4.0,255:51:51
500,-47.79827127,-22.66554479,1.00016722,203:203:255
501,-47.2566877,-22.16420744,0.0,255:255:255
502,-47.17639957,-22.38350393,4.0,255:51:51
503,-47.64589059,-22.56632143,3.0,102:102:255
504,-47.14856589,-22.24517772,11.0,255:0:0
