,X,Y,srtm30_wgs84-aster30_wgs84_abs,srtm30_wgs84-aster30_wgs84_color
89,-44.03424202,-22.28822253,5.0,199:199:255
90,-44.28143522,-22.87227336,6.0,188:188:255
91,-44.91710265,-23.0953517,11.0,255:134:134
92,-44.30022991,-22.93626838,7.0,177:177:255
93,-44.52616883,-22.68753423,2.0,255:233:233
94,-44.88299165,-22.85932057,14.0,255:100:100
95,-44.87711419,-23.36041594,4.0,210:210:255
96,-44.82168814,-22.65276901,2.0,255:233:233
97,-44.58426306,-22.15308297,7.0,255:178:178
98,-44.8715908,-23.0389532,13.0,255:111:111
99,-44.71896242,-22.36337746,15.0,255:89:89
100,-44.85993492,-22.20010249,2.0,255:233:233
101,-44.36725039,-22.14288643,10.0,144:144:255
102,-44.0260924,-22.22078525,10.0,144:144:255
103,-44.13764638,-22.83783238,10.0,144:144:255
104,-44.93005968,-22.97401861,9.0,255:156:156
105,-44.88281919,-22.32666482,2.0,255:233:233
106,-44.2958822,-22.38493087,2.0,255:233:233
107,-44.93070657,-22.45182639,8.0,255:167:167
108,-44.67043509,-23.00878894,11.0,255:134:134
109,-44.00400112,-22.74004523,16.0,255:78:78
110,-44.70182908,-22.73617109,13.0,255:111:111
111,-44.96374071,-22.03966123,18.0,255:56:56
112,-44.8987083,-22.52919751,40.0,255:0:0
113,-44.88988545,-23.15217354,13.0,255:111:111
114,-44.91042312,-22.7780454,12.0,255:122:122
115,-44.30340252,-23.16029243,3.0,221:221:255
116,-44.41419499,-22.58118532,1.0,255:244:244
117,-44.58240295,-22.92837184,16.0,77:77:255
118,-44.24416165,-22.49456396,4.0,255:211:211
119,-44.5660414,-22.67549659,7.0,255:178:178
120,-44.9914217,-23.34047473,15.0,255:89:89
121,-44.63066269,-22.39093826,8.0,166:166:255
122,-44.83069139,-23.06411426,19.0,255:45:45
123,-44.64193283,-22.62178799,3.0,255:222:222
124,-44.74008125,-23.01594741,2.0,232:232:255
125,-44.60268415,-22.16109922,7.0,177:177:255
126,-44.93326778,-22.26958014,1.0,243:243:255
127,-44.43919225,-22.23862769,13.0,110:110:255
128,-44.16183378,-22.06207167,4.0,210:210:255
129,-44.32787555,-22.12915837,1.0,243:243:255
130,-44.30067836,-22.99372245,9.0,255:156:156
131,-44.36389051,-22.08642,7.0,255:178:178
132,-44.8523297,-22.13716646,6.0,255:189:189
133,-44.01069508,-22.38651636,8.0,255:167:167
134,-44.79523364,-22.90288726,8.0,255:167:167
135,-44.05881819,-22.47971231,1.0,255:244:244
136,-44.30534185,-22.33461197,3.0,255:222:222
137,-44.78468985,-22.01497915,3.0,221:221:255
138,-44.45209164,-22.21173597,22.0,255:12:12
139,-44.79929625,-22.47074089,4.0,255:211:211
140,-44.06720297,-22.22322044,24.0,0:0:255
141,-44.35638195,-22.78164148,22.0,255:12:12
142,-44.79381784,-23.29797431,20.0,33:33:255
143,-44.39919548,-22.18476095,3.0,221:221:255
144,-44.37034215,-22.53431942,5.0,199:199:255
145,-44.93439454,-23.29372869,1.0,243:243:255
146,-44.19890157,-22.10030163,1.0,255:244:244
147,-44.34509445,-22.09616711,8.0,166:166:255
148,-44.56903868,-22.27600911,28.0,255:0:0
149,-44.83941971,-23.19849618,10.0,255:145:145
150,-44.31093897,-22.59846503,1.0,255:244:244
151,-44.31004374,-22.28002453,5.0,255:200:200
152,-44.64940737,-22.54213739,12.0,255:122:122
153,-44.78343313,-22.40775399,22.0,255:12:12
154,-44.26775927,-22.65745394,6.0,255:189:189
155,-44.96008839,-22.160737,3.0,255:222:222
156,-44.70992182,-22.35374293,14.0,255:100:100
157,-44.2327385,-22.14061735,0.0,255:255:255
158,-44.41252299,-22.31110265,4.0,255:211:211
159,-44.07744816,-22.71962878,3.0,255:222:222
160,-44.20116724,-22.27215599,8.0,255:167:167
161,-44.95987085,-22.24048883,1.0,243:243:255
162,-44.34908994,-22.90257456,10.0,255:145:145
163,-44.53794674,-22.22751937,4.0,255:211:211
164,-44.64129893,-22.42856955,3.0,255:222:222
165,-44.07180882,-22.29115628,2.0,255:233:233
166,-44.98411357,-23.14691703,12.0,255:122:122
167,-44.94942739,-23.18378414,24.0,255:0:0
168,-44.48538949,-22.37473277,1.0,243:243:255
169,-44.93500036,-22.2099428,5.0,255:200:200
170,-44.18459251,-22.25199887,8.0,255:167:167
171,-44.47620803,-22.42623691,2.0,232:232:255
172,-44.63403704,-22.51867709,2.0,232:232:255
173,-44.93043282,-22.39808084,8.0,166:166:255
174,-44.33539324,-22.9211294,7.0,177:177:255
175,-44.04748889,-22.2544144,5.0,199:199:255
176,-44.83394026,-22.68462065,9.0,155:155:255
177,-44.20521553,-22.02521227,10.0,255:145:145
178,-44.62655332,-22.17934791,1.0,255:244:244
179,-44.61335479,-22.57816421,3.0,255:222:222
180,-44.85854374,-22.29512022,8.0,255:167:167
181,-44.74681681,-22.17090414,1.0,243:243:255
182,-44.56848586,-22.21547393,24.0,255:0:0
183,-44.03839226,-22.34737236,14.0,99:99:255
184,-44.429655,-22.8874895,9.0,255:156:156
185,-44.29025964,-22.31945525,3.0,221:221:255
186,-44.40155837,-22.36289901,1.0,243:243:255
187,-44.66730043,-22.50517748,13.0,255:111:111
188,-44.30594959,-22.08211353,0.0,255:255:255
189,-44.21330113,-22.09786674,2.0,232:232:255
190,-44.26696629,-22.96315843,8.0,166:166:255
191,-44.80061506,-23.10986354,28.0,255:0:0
192,-44.72396697,-22.64214769,6.0,255:189:189
193,-44.67308089,-22.93077027,49.0,255:0:0
194,-44.39929469,-22.89957517,4.0,255:211:211
195,-44.06084855,-22.21729533,0.0,255:255:255
196,-44.54868141,-22.74796965,12.0,255:122:122
197,-44.8310142,-23.01921687,27.0,255:0:0
198,-44.78845952,-22.99904553,18.0,255:56:56
199,-44.97382078,-23.08806342,6.0,255:189:189
200,-44.72171983,-22.73076145,15.0,255:89:89
201,-44.88600721,-23.06671736,12.0,255:122:122
202,-44.87885017,-22.71211714,10.0,255:145:145
203,-44.78473116,-22.20882791,1.0,243:243:255
204,-44.96232499,-23.31772843,6.0,255:189:189
205,-44.51945322,-22.99434922,1.0,243:243:255
206,-44.5143949,-23.01865999,14.0,255:100:100
207,-44.19410218,-22.00264103,5.0,199:199:255
208,-44.71308435,-22.91697609,10.0,255:145:145
209,-44.61451844,-22.18779703,2.0,255:233:233
210,-44.37281528,-22.92939672,6.0,188:188:255
211,-44.7110489,-22.59791852,25.0,255:0:0
212,-44.49770727,-23.00692161,0.0,255:255:255
213,-44.09476371,-22.94415913,6.0,188:188:255
214,-44.79305726,-22.01924051,18.0,255:56:56
215,-44.70253066,-22.53125363,27.0,255:0:0
216,-44.47579905,-22.18330292,2.0,232:232:255
217,-44.38867144,-22.73184085,14.0,255:100:100
218,-44.03536804,-22.67941921,12.0,255:122:122
219,-44.8720708,-22.99469391,8.0,255:167:167
220,-44.22861958,-22.60316656,6.0,255:189:189
221,-44.21177392,-22.63738242,1.0,243:243:255
222,-44.67660854,-22.19998681,4.0,255:211:211
223,-44.65885785,-22.52380571,13.0,255:111:111
224,-44.72744235,-22.54605357,10.0,255:145:145
225,-44.8714322,-23.23222728,22.0,255:12:12
226,-44.54731656,-22.43533412,15.0,255:89:89
227,-44.56495691,-22.99012847,1.0,243:243:255
228,-44.44882818,-22.13794161,2.0,255:233:233
229,-44.53812883,-22.00718128,24.0,255:0:0
230,-44.50068259,-22.20342489,8.0,255:167:167
231,-44.01559231,-22.08812838,9.0,155:155:255
232,-44.30435753,-22.04278565,4.0,255:211:211
233,-44.18852592,-22.49118221,13.0,110:110:255
234,-44.70061928,-22.56920705,17.0,255:67:67
235,-44.80076512,-22.34642982,8.0,255:167:167
236,-44.32900395,-22.78387634,1.0,255:244:244
237,-44.5249261,-22.33532395,3.0,255:222:222
238,-44.96382576,-22.76797917,1.0,255:244:244
239,-44.97035698,-23.07319383,15.0,255:89:89
240,-44.0240638,-22.49434422,7.0,255:178:178
241,-44.76419261,-23.05620475,10.0,255:145:145
242,-44.41992125,-22.38609873,1.0,255:244:244
243,-44.93479727,-22.10508288,14.0,255:100:100
244,-44.20515582,-22.17012058,2.0,232:232:255
245,-44.11373838,-22.57424118,24.0,0:0:255
246,-44.18734104,-23.12565193,11.0,133:133:255
247,-44.46931078,-22.87369092,6.0,255:189:189
248,-44.54315627,-22.23312917,4.0,255:211:211
249,-44.87434442,-22.7782183,12.0,255:122:122
250,-44.00983558,-22.64354912,17.0,255:67:67
251,-44.07358474,-22.3307367,0.0,255:255:255
252,-44.60311825,-22.70720285,3.0,221:221:255
253,-44.89775979,-22.05857196,9.0,255:156:156
254,-44.96429858,-23.37088098,28.0,255:0:0
255,-44.14397293,-22.35246603,3.0,255:222:222
256,-44.26860194,-22.9694876,8.0,255:167:167
257,-44.54830004,-22.90887036,2.0,255:233:233
258,-44.12313478,-22.37742491,1.0,243:243:255
259,-44.97344283,-23.01469567,11.0,255:134:134
260,-44.78155711,-23.17008552,8.0,255:167:167
261,-44.12371943,-22.43489467,4.0,210:210:255
262,-44.83932942,-22.58813568,22.0,255:12:12
263,-44.867237,-22.00943173,8.0,255:167:167
264,-44.90109694,-22.25174001,4.0,255:211:211
265,-44.88698223,-22.77459758,5.0,255:200:200
266,-44.16105117,-22.93249018,11.0,133:133:255
267,-44.86865179,-22.15702386,2.0,232:232:255
268,-44.26860883,-22.3939301,14.0,255:100:100
269,-44.09178033,-22.94528181,8.0,166:166:255
270,-44.30502924,-22.72666648,5.0,255:200:200
271,-44.72082287,-23.23276435,7.0,177:177:255
272,-44.75768155,-23.08133228,13.0,110:110:255
273,-44.5862088,-22.15114729,0.0,255:255:255
274,-44.81292072,-23.32281364,25.0,0:0:255
275,-44.74269195,-22.24396635,7.0,255:178:178
276,-44.70147843,-22.92042991,14.0,255:100:100
277,-44.51547727,-22.43681097,13.0,255:111:111
278,-44.11644105,-22.58037459,9.0,155:155:255
279,-44.42138494,-22.78577009,7.0,255:178:178
280,-44.47908016,-22.89012603,6.0,188:188:255
281,-44.39483781,-22.37701908,18.0,255:56:56
282,-44.53932295,-22.28237195,6.0,255:189:189
283,-44.19367138,-22.53751807,2.0,232:232:255
284,-44.13177947,-22.19103927,16.0,77:77:255
285,-44.20180105,-22.71326568,16.0,77:77:255
286,-44.63539507,-22.48908919,3.0,255:222:222
287,-44.2366484,-22.41977342,5.0,255:200:200
288,-44.21964917,-22.22634271,11.0,255:134:134
289,-44.77877075,-23.24000119,18.0,255:56:56
290,-44.60558146,-22.84088975,33.0,255:0:0
291,-44.86258537,-22.72318608,4.0,210:210:255
292,-44.99342812,-23.32137944,11.0,255:134:134
293,-44.71137845,-22.31467695,15.0,255:89:89
294,-44.35165034,-22.70827405,2.0,255:233:233
295,-44.18137796,-22.34078471,2.0,255:233:233
296,-44.64966836,-22.35032595,10.0,255:145:145
297,-44.89739597,-22.70574103,15.0,255:89:89
298,-44.71290168,-22.32348137,15.0,255:89:89
299,-44.95896774,-22.5603813,4.0,255:211:211
300,-44.03583321,-22.27665859,12.0,121:121:255
301,-44.48635628,-22.65468034,0.0,255:255:255
302,-44.70917277,-22.79066167,8.0,255:167:167
303,-44.15875236,-22.88494672,20.0,33:33:255
304,-44.7348111,-22.80165582,10.0,255:145:145
305,-44.83883231,-23.11090898,12.0,255:122:122
306,-44.76803474,-22.73915082,4.0,255:211:211
307,-44.08309778,-22.02152233,8.0,166:166:255
308,-44.67235065,-22.43127643,15.0,255:89:89
309,-44.95948131,-22.98991669,7.0,255:178:178
310,-44.98270731,-22.8023995,2.0,255:233:233
311,-44.83719386,-22.66060211,10.0,255:145:145
312,-44.37015772,-22.23999753,5.0,199:199:255
313,-44.36791356,-22.2445825,7.0,255:178:178
314,-44.72235823,-22.99237812,2.0,255:233:233
315,-44.53334034,-22.63630253,12.0,255:122:122
316,-44.54861492,-22.96238453,8.0,166:166:255
317,-44.97758473,-23.06983003,0.0,255:255:255
318,-44.9298631,-22.7994607,9.0,255:156:156
319,-44.5086397,-22.24168199,9.0,255:156:156
320,-44.1826968,-22.14617003,7.0,177:177:255
321,-44.81412361,-22.95229451,35.0,255:0:0
322,-44.8609428,-22.68504306,4.0,255:211:211
323,-44.72314586,-23.1642457,15.0,255:89:89
324,-44.83405927,-23.24356462,15.0,255:89:89
325,-44.68816399,-23.26401095,7.0,255:178:178
326,-44.08737629,-22.85348314,4.0,210:210:255
327,-44.41290844,-22.23318193,0.0,255:255:255
328,-44.15993579,-22.22967923,4.0,255:211:211
329,-44.72999008,-22.74571708,13.0,255:111:111
330,-44.63639739,-22.0522939,22.0,255:12:12
331,-44.9902371,-22.8983238,16.0,255:78:78
332,-44.83279635,-23.14746363,2.0,232:232:255
333,-44.13123687,-22.41619115,2.0,255:233:233
334,-44.92248704,-22.24267318,8.0,255:167:167
335,-44.59062996,-22.62895079,7.0,255:178:178
336,-44.41743139,-22.10114225,30.0,255:0:0
337,-44.0661262,-22.59780092,8.0,255:167:167
338,-44.75775627,-22.20263684,24.0,255:0:0
339,-44.85502844,-22.3121041,19.0,255:45:45
340,-44.54556341,-22.50423281,1.0,255:244:244
341,-44.55012913,-22.7974298,5.0,255:200:200
342,-44.21485394,-22.09347922,14.0,99:99:255
343,-44.86554883,-22.55015546,15.0,255:89:89
344,-44.58290954,-22.21744458,20.0,255:34:34
345,-44.65907658,-22.07435506,18.0,255:56:56
346,-44.93859957,-22.88166775,33.0,255:0:0
347,-44.74947312,-22.5359976,7.0,255:178:178
348,-44.10363576,-22.39475698,3.0,221:221:255
349,-44.44272261,-22.27980568,0.0,255:255:255
350,-44.80134423,-23.12067626,26.0,255:0:0
351,-44.27666941,-22.24916108,12.0,255:122:122
352,-44.41356663,-22.63241324,4.0,255:211:211
353,-44.84667017,-22.42664656,11.0,255:134:134
354,-44.82975524,-22.97776655,2.0,232:232:255
355,-44.04570976,-22.51698604,0.0,255:255:255
356,-44.74235379,-22.03195043,6.0,255:189:189
357,-44.03930697,-22.80763388,4.0,255:211:211
358,-44.8067034,-22.06752866,14.0,255:100:100
359,-44.95303308,-23.01315432,5.0,255:200:200
360,-44.7327753,-23.28610495,5.0,199:199:255
361,-44.74473379,-22.78207113,13.0,255:111:111
362,-44.13405589,-22.67903654,2.0,232:232:255
363,-44.19090078,-22.37476018,5.0,255:200:200
364,-44.90368087,-22.36583504,3.0,255:222:222
365,-44.45619128,-22.39027194,1.0,255:244:244
366,-44.54470668,-22.55059891,12.0,255:122:122
367,-44.62716379,-23.28472617,5.0,255:200:200
368,-44.28324687,-22.68661017,5.0,199:199:255
369,-44.51854422,-23.01491007,4.0,210:210:255
370,-44.14617894,-22.22472307,7.0,255:178:178
371,-44.91608613,-22.84593616,7.0,255:178:178
372,-44.2449985,-22.36773561,7.0,177:177:255
373,-44.36404985,-22.32331756,20.0,33:33:255
374,-44.77091247,-23.10124392,17.0,255:67:67
375,-44.18958009,-22.54693869,8.0,166:166:255
376,-44.74284148,-23.32231403,9.0,155:155:255
377,-44.27393625,-23.12930897,9.0,155:155:255
378,-44.71851386,-23.24290694,8.0,255:167:167
379,-44.90772131,-22.21744499,5.0,255:200:200
380,-44.98441662,-22.09114438,1.0,243:243:255
381,-44.30706496,-22.82056495,9.0,155:155:255
382,-44.77088948,-22.5499505,24.0,255:0:0
383,-44.94613632,-22.66377136,7.0,255:178:178
384,-44.83148441,-22.43363533,8.0,255:167:167
385,-44.78323087,-22.69598431,27.0,255:0:0
386,-44.63801718,-22.39236828,16.0,255:78:78
387,-44.72372158,-23.30747476,3.0,221:221:255
388,-44.08028855,-22.76125863,12.0,255:122:122
389,-44.89917034,-23.06128954,32.0,255:0:0
390,-44.82147004,-22.03738538,5.0,255:200:200
391,-44.59595666,-22.05311697,7.0,255:178:178
392,-44.51578525,-22.91393656,4.0,255:211:211
393,-44.66173788,-22.29742388,1.0,255:244:244
394,-44.7611073,-22.28822815,6.0,255:189:189
395,-44.50578808,-22.61232125,11.0,255:134:134
396,-44.8438632,-22.18307537,50.0,0:0:255
397,-44.6643966,-22.79598927,6.0,255:189:189
398,-44.09976897,-22.09312707,8.0,255:167:167
399,-44.21182198,-23.11859285,7.0,177:177:255
400,-44.84650276,-22.716868,2.0,255:233:233
401,-44.65043311,-22.32741208,14.0,255:100:100
402,-44.01732441,-22.39847861,6.0,188:188:255
403,-44.62583138,-22.43413096,14.0,255:100:100
404,-44.76996149,-22.85049394,9.0,255:156:156
405,-44.85132505,-23.20766912,2.0,255:233:233
406,-44.40105202,-22.73322355,10.0,255:145:145
407,-44.49501677,-22.56002472,1.0,255:244:244
408,-44.2990795,-22.79778654,17.0,66:66:255
409,-44.43076968,-22.60806592,2.0,255:233:233
410,-44.91751327,-23.11735079,10.0,255:145:145
411,-44.47892424,-22.43533198,9.0,155:155:255
412,-44.79827127,-22.93287195,7.0,255:178:178
413,-44.2566877,-22.2301641,8.0,166:166:255
414,-44.17639957,-22.53754467,5.0,255:200:200
415,-44.64589059,-22.79379387,20.0,255:34:34
416,-44.14856589,-22.34365744,8.0,166:166:255
417,-44.65721018,-23.01119717,19.0,255:45:45
418,-44.04132037,-22.59623214,4.0,255:211:211
419,-44.7751627,-23.26704576,17.0,255:67:67
420,-44.23201157,-22.73210171,5.0,255:200:200
421,-44.79643411,-22.88082533,2.0,255:233:233
422,-44.63059668,-23.2496729,7.0,177:177:255
423,-44.54625761,-22.90359009,2.0,255:233:233
424,-44.02245839,-22.76435227,2.0,255:233:233
425,-44.37896998,-22.74614413,6.0,188:188:255
426,-44.74065497,-22.93589473,10.0,255:145:145
427,-44.75358354,-22.88333333,7.0,255:178:178
428,-44.54591171,-22.53766165,5.0,255:200:200
429,-44.21667971,-22.26684772,12.0,255:122:122
430,-44.08680912,-22.6338868,7.0,177:177:255
431,-44.84552312,-22.15139264,19.0,255:45:45
432,-44.59274512,-23.25496377,5.0,199:199:255
433,-44.25046456,-22.20607888,7.0,177:177:255
434,-44.11547551,-22.61475396,1.0,255:244:244
435,-44.19250277,-23.19423597,2.0,232:232:255
436,-44.86717232,-22.03581019,30.0,255:0:0
437,-44.98736265,-23.00786599,20.0,255:34:34
438,-44.77182497,-22.11217204,20.0,255:34:34
439,-44.51472481,-22.24722296,8.0,255:167:167
440,-44.42445463,-22.36707871,1.0,243:243:255
441,-44.71696347,-23.30523683,14.0,255:100:100
442,-44.2275849,-22.09780373,14.0,255:100:100
443,-44.00926048,-22.7799571,0.0,255:255:255
444,-44.13613573,-22.83794103,7.0,177:177:255
445,-44.41219312,-22.36225071,16.0,77:77:255
446,-44.22399448,-22.41437373,1.0,255:244:244
447,-44.09263214,-22.00134798,24.0,255:0:0
448,-44.16140963,-22.30369439,12.0,255:122:122
449,-44.96780295,-22.70840125,10.0,255:145:145
450,-44.98578887,-22.58119911,16.0,255:78:78
451,-44.94907095,-22.17993548,15.0,88:88:255
452,-44.33722008,-22.15999086,4.0,210:210:255
453,-44.14629949,-22.31067765,4.0,255:211:211
454,-44.7509254,-22.34004017,17.0,255:67:67
455,-44.75961567,-23.36635364,20.0,255:34:34
456,-44.85907359,-22.82271427,2.0,255:233:233
457,-44.41409932,-22.72618963,11.0,133:133:255
458,-44.51744471,-22.57414526,13.0,255:111:111
459,-44.80392052,-23.33440342,16.0,255:78:78
460,-44.32020802,-22.16555775,7.0,255:178:178
461,-44.21342998,-22.40100326,4.0,255:211:211
462,-44.38231702,-22.76265342,3.0,255:222:222
463,-44.6289053,-22.80768487,19.0,255:45:45
464,-44.06402317,-22.20924923,15.0,88:88:255
465,-44.91422743,-22.50471593,14.0,255:100:100
466,-44.78975785,-22.47124424,24.0,255:0:0
467,-44.40079467,-22.31091506,14.0,255:100:100
468,-44.52940786,-22.51434724,7.0,255:178:178
469,-44.53533468,-22.70572058,3.0,255:222:222
470,-44.69294012,-22.70505569,8.0,255:167:167
471,-44.93729679,-22.64824357,18.0,255:56:56
472,-44.15119722,-22.98979388,11.0,133:133:255
473,-44.37405428,-22.47822616,1.0,255:244:244
474,-44.2088369,-22.24850186,5.0,199:199:255
475,-44.97349126,-23.07088838,9.0,255:156:156
476,-44.30325281,-22.30714611,6.0,255:189:189
477,-44.52780703,-22.4822903,7.0,255:178:178
478,-44.90116643,-23.09492594,11.0,255:134:134
479,-44.71666471,-22.12369658,17.0,255:67:67
480,-44.83616385,-22.22269483,2.0,255:233:233
481,-44.82726583,-22.14609604,43.0,255:0:0
482,-44.38467192,-22.62486552,9.0,255:156:156
483,-44.72924586,-22.49670345,19.0,255:45:45
484,-44.74379479,-22.73088232,25.0,255:0:0
485,-44.9394559,-22.88134671,20.0,255:34:34
486,-44.90186611,-22.03820278,0.0,255:255:255
487,-44.50370069,-22.70832436,3.0,221:221:255
488,-44.2982411,-22.01901822,2.0,255:233:233
489,-44.84371122,-22.93186664,9.0,255:156:156
490,-44.91731732,-22.89145414,11.0,255:134:134
491,-44.74822036,-22.75251425,15.0,255:89:89
492,-44.79606001,-22.38288482,32.0,255:0:0
493,-44.9757012,-23.17470445,3.0,255:222:222
494,-44.70213366,-22.52582894,24.0,255:0:0
495,-44.80935377,-23.00650201,18.0,255:56:56
496,-44.78779813,-22.99388047,10.0,255:145:145
497,-44.61090071,-22.4005827,5.0,255:200:200
498,-44.84155944,-22.502368,1.0,255:244:244
499,-44.17084584,-22.03597833,3.0,221:221:255
500,-44.76402041,-22.41952872,16.0,255:78:78
501,-44.50163411,-22.45918925,8.0,255:167:167
502,-44.80710065,-22.29906508,8.0,255:167:167
503,-44.19485427,-22.54229161,11.0,255:134:134
504,-44.28185848,-22.74756233,7.0,177:177:255
505,-44.75803059,-22.59133424,17.0,255:67:67
506,-44.98611729,-22.73592857,17.0,255:67:67
507,-44.73305431,-23.00398199,19.0,255:45:45
508,-44.01766009,-22.26360617,11.0,133:133:255
509,-44.91285738,-22.03397995,6.0,255:189:189
510,-44.15396843,-22.04662853,2.0,232:232:255
511,-44.49687719,-22.8655521,11.0,255:134:134
512,-44.80212197,-22.26879083,10.0,144:144:255
513,-44.73833205,-22.93493616,14.0,255:100:100
514,-44.25205522,-22.20137066,8.0,166:166:255
515,-44.9290226,-22.84906602,2.0,232:232:255
516,-44.9946122,-22.69596898,13.0,255:111:111
517,-44.96243998,-22.45572962,0.0,255:255:255
518,-44.51469719,-22.24630013,18.0,255:56:56
519,-44.59434933,-22.78753859,7.0,255:178:178
520,-44.48701117,-23.00798981,1.0,255:244:244
521,-44.89758543,-22.55747198,11.0,255:134:134
522,-44.88974332,-22.28164385,26.0,255:0:0
523,-44.66029063,-23.29709701,5.0,255:200:200
524,-44.46965477,-22.10090987,4.0,255:211:211
525,-44.79399988,-22.37352659,10.0,255:145:145
526,-44.29828944,-22.93000774,3.0,221:221:255
527,-44.93554395,-22.73700437,4.0,210:210:255
528,-44.53536491,-22.32726177,8.0,255:167:167
529,-44.12447531,-22.13909127,3.0,255:222:222
530,-44.79715615,-22.53005138,10.0,255:145:145
531,-44.71335755,-22.55788881,26.0,255:0:0
532,-44.26026254,-22.91254112,6.0,255:189:189
533,-44.89998027,-22.06624972,3.0,221:221:255
