,X,Y,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos
1859,-62.45204748,-0.97168685,25.93911,24.46913,34.0,27.16849699,36.0,29.16849699,34.0,27.16849699
1860,-62.85585627,-0.04725395,47.71611,47.85648,54.0,47.46434474,48.0,41.46434474,56.0,49.46457666
1861,-62.76431751,-0.69537691,33.56933,33.47285,38.0,31.74476144,56.0,49.74476144,NaN,NaN
1862,-62.54970941,-0.8362557,19.9019,19.97472,32.0,25.3157735,28.0,21.3157735,NaN,NaN
1863,-62.14106258,-0.69503589,44.57932,46.37875,52.0,44.20639786,53.0,45.20639786,53.0,45.20659888
1864,-62.13791565,-0.2641917,41.19425,41.24738,48.0,39.87812388,58.0,49.87812388,50.0,41.87833666
1865,-62.02064771,-0.28612057,42.88652,44.99093,51.0,42.60463679,59.0,50.60463679,53.0,44.60484865
1866,-62.38238074,-0.02433501,42.13137,40.51457,50.0,42.29241505,49.0,41.29241505,NaN,NaN
1867,-62.6902567,-0.13289958,45.26543,45.37265,54.0,47.13279545,76.0,69.13279545,54.0,47.13234295
1868,-62.19685928,-0.84628462,42.7794,42.08028,51.0,43.45254566,58.0,50.45254566,49.0,41.45254566
1869,-62.56359782,-0.15722507,29.28094,30.09393,38.0,30.84308448,25.0,17.84308448,39.0,31.84262577
1870,-62.93337752,-0.9531588,7.156801,5.910291,19.0,13.34081032,22.0,16.34081032,27.0,21.34012757
1871,-62.76429593,-0.99869346,29.01865,24.71478,33.0,26.95547854,40.0,33.95547854,34.0,27.95479537
1872,-62.53988224,-0.04154061,31.23858,32.28631,42.0,34.69231277,42.0,34.69231277,41.0,33.69185993
1873,-62.67003769,-0.93577478,34.51128,6.826532,20.0,13.68054163,95.0,88.68054163,28.0,21.68054163
1874,-62.97114882,-0.45187985,48.69804,47.79045,55.0,49.07041233,60.0,54.07041233,54.0,48.06973482
1875,-62.22382898,-0.43980115,36.85296,42.8093,57.0,49.22404021,51.0,43.22404021,58.0,50.22356121
1876,-62.89230476,-0.97073592,22.64554,22.24476,30.0,24.25155477,39.0,33.25155477,28.0,22.25087185
1877,-62.05475304,-0.55003046,47.26849,46.5343,54.0,45.8873809,55.0,46.8873809,54.0,45.88758612
1878,-62.17779191,-0.0632813,40.85343,41.49352,50.0,41.8206042,46.0,37.8206042,48.0,39.82082342
1879,-62.2953885,-0.86366809,41.42541,47.84002,50.0,42.70791861,50.0,42.70791861,54.0,46.70791861
1880,-62.82372653,-0.86316224,29.34011,24.80328,35.0,29.00945207,36.0,30.00945207,32.0,26.00876888
1881,-62.6533021,-0.84297691,24.8779,24.8979,31.0,24.57563835,73.0,66.57563835,NaN,NaN
1882,-62.88232611,-0.28811076,47.55827,45.67605,54.0,47.72537875,58.0,51.72537875,51.0,44.72492361
1883,-62.07920084,-0.43594597,46.27847,44.0274,55.0,46.86300192,57.0,48.86300192,56.0,47.8632099
1884,-62.3279754,-0.60387351,38.33239,37.73151,48.0,40.6028202,50.0,42.6028202,44.0,36.60213411
1885,-62.60192194,-0.56962053,39.82587,39.86539,45.0,38.25328895,50.0,43.25328895,NaN,NaN
1886,-62.31958462,-0.3145354,50.67286,50.18449,56.0,48.36538788,58.0,50.36538788,59.0,51.36560013
1887,-62.80328919,-0.46315896,47.51682,47.53118,50.0,43.66815158,63.0,56.66815158,NaN,NaN
1888,-62.6209781,-0.16325338,37.17068,35.74977,43.0,35.98833421,39.0,31.98833421,46.0,38.98787721
1889,-62.67639453,-0.89474165,28.61181,28.95296,37.0,30.6681356,46.0,39.6681356,NaN,NaN
1890,-62.89542152,-0.06167777,30.02192,29.89683,39.0,32.57236327,43.0,36.57236327,40.0,33.57192478
1891,-62.1462606,-0.61492833,47.43441,46.68634,51.0,43.16125627,62.0,54.16125627,52.0,44.16125627
1892,-62.48454213,-0.33323643,43.89045,44.57748,55.0,47.78613261,65.0,57.78613261,NaN,NaN
1893,-62.84280847,-0.30203851,42.60448,39.8022,48.0,41.63963788,55.0,48.63963788,47.0,40.63985738
1894,-62.31221122,-0.97754684,20.65958,21.53367,29.0,21.82879909,25.0,17.82879909,28.0,20.82811599
1895,-62.69055064,-0.4358593,47.10983,48.84565,51.0,44.3709817,62.0,55.3709817,55.0,48.37051113
1896,-62.12889381,-0.81346939,33.34846,35.19881,46.0,38.26214654,56.0,48.26214654,48.0,40.26214654
1897,-62.06152864,-0.97731371,43.23701,43.07856,53.0,45.21218472,62.0,54.21218472,29.0,21.21218472
1898,-62.08994101,-0.40994033,47.92479,45.62962,51.0,42.86976861,54.0,45.86976861,55.0,46.86976861
1899,-62.50082611,-0.21488139,48.43008,48.14088,58.0,50.73465218,68.0,60.73465218,NaN,NaN
1900,-62.41036175,-0.06630575,25.54188,25.28062,35.0,27.39482596,29.0,21.39482596,8.0,0.39504808
1901,-62.49426532,-0.64673087,42.9849,43.87645,49.0,42.04388306,57.0,50.04388306,NaN,NaN
1902,-62.54369913,-0.57558629,47.59134,46.74533,56.0,49.11390742,58.0,51.11390742,NaN,NaN
1903,-62.98875362,-0.15588255,33.57888,31.39252,37.0,30.87607952,34.0,27.87607952,42.0,35.87563856
1904,-62.5698987,-0.06112196,30.04806,29.99175,42.0,34.78152654,39.0,31.78152654,40.0,32.7810737
1905,-62.51264307,-0.58601375,43.97007,46.43287,54.0,47.04566075,48.0,41.04566075,NaN,NaN
1906,-62.91854684,-0.20256196,49.19836,47.74659,55.0,48.74429491,56.0,49.74429491,55.0,48.74384727
1907,-62.58734522,-0.57925545,35.32543,36.48345,45.0,38.22467101,31.0,24.22467101,46.0,39.22419106
1908,-62.55964336,-0.9534888,28.37898,23.45219,22.0,15.42122713,34.0,27.42122713,NaN,NaN
1909,-62.66170837,-0.50820088,35.56741,35.5507,40.0,33.35466425,55.0,48.35466425,NaN,NaN
1910,-62.39251715,-0.53165063,44.39327,45.71865,53.0,45.70892804,63.0,55.70892804,NaN,NaN
1911,-62.44938055,-0.49647328,36.32579,39.22078,44.0,36.82326756,47.0,39.82326756,NaN,NaN
1912,-62.71425648,-0.86881179,28.94715,30.36951,43.0,36.74400566,45.0,38.74400566,NaN,NaN
1913,-62.05686211,-0.86726185,50.86958,49.26866,60.0,52.12259062,43.0,35.12259062,63.0,55.12259062
1914,-62.52706292,-0.70466999,35.19034,32.99546,44.0,37.16652378,40.0,33.16652378,NaN,NaN
1915,-62.96064109,-0.27165047,49.34251,48.45783,55.0,48.90265959,48.0,41.90265959,56.0,49.90198541
1916,-62.57651957,-0.08688225,26.84211,26.96846,37.0,29.81846346,5.0,-2.18153654,37.0,29.81800935
1917,-62.69810796,-0.25420553,47.67907,48.53785,56.0,49.24867927,55.0,48.24867927,55.0,48.24889841
1918,-62.44531504,-0.01595219,27.79136,28.14835,39.0,31.4401235,33.0,25.4401235,NaN,NaN
1919,-62.5474174,-0.91346144,38.11106,40.60741,51.0,44.36377288,49.0,42.36377288,NaN,NaN
1920,-62.28722809,-0.43518973,44.63336,43.492,53.0,45.37724661,44.0,36.37724661,52.0,44.37724661
1921,-62.27849889,-0.12357069,47.5933,45.44607,51.0,43.11591186,52.0,44.11591186,53.0,45.11613018
1922,-62.2600166,-0.38422523,44.61425,43.52646,52.0,44.27155323,49.0,41.27155323,52.0,44.27176287
1923,-62.20837591,-0.04165687,36.09522,36.98486,44.0,35.8790063,44.0,35.8790063,47.0,38.8790063
1924,-62.14169105,-0.30480047,44.90808,44.95324,52.0,43.91872696,50.0,41.91872696,55.0,46.91893858
1925,-62.19834177,-0.57431538,44.06498,44.19922,52.0,44.26068377,61.0,53.26068377,55.0,47.26068377
1926,-62.74735214,-0.74641005,30.58424,28.99914,38.0,31.73946298,46.0,39.73946298,36.0,29.73897715
1927,-62.7346895,-0.22422254,34.15538,34.32915,42.0,35.31444032,50.0,43.31444032,41.0,34.31398374
1928,-62.85248477,-0.19118849,46.39766,46.3339,56.0,49.57461413,61.0,54.57461413,53.0,46.57416443
1929,-62.42406162,-0.963668,33.7817,34.61659,42.0,35.09464155,45.0,38.09464155,39.0,32.09395804
1930,-62.89685233,-0.36570712,44.47219,45.37748,52.0,45.82172034,58.0,51.82172034,51.0,44.82126047
1931,-62.4425083,-0.67908885,17.10921,17.06493,26.0,18.93990562,25.0,17.93990562,NaN,NaN
1932,-62.25319614,-0.64982931,46.15245,46.13279,54.0,46.45108647,55.0,47.45108647,54.0,46.45108647
1933,-62.3484834,-0.28964916,49.44186,49.66194,55.0,47.41769516,54.0,46.41769516,60.0,52.41769516
1934,-62.17225454,-0.97032311,40.70162,40.54789,52.0,44.47959854,48.0,40.47959854,51.0,43.47959854
1935,-62.84341342,-0.53896168,39.95512,41.59743,45.0,38.82407864,68.0,61.82407864,NaN,NaN
1936,-62.75279975,-0.23696538,32.45516,32.9709,41.0,34.36865265,50.0,43.36865265,40.0,33.36887352
1937,-62.0123879,-0.71252484,50.88693,49.88758,56.0,47.90133529,48.0,39.90133529,NaN,NaN
1938,-62.23914798,-0.83593116,20.12781,20.86815,31.0,23.55004905,32.0,24.55004905,29.0,21.5493642
1939,-62.3583708,-0.7656738,48.67469,46.65189,56.0,48.79420249,55.0,47.79420249,52.0,44.79420249
1940,-62.78648967,-0.90218858,51.62597,59.95849,23.0,16.94467363,28.0,21.94467363,28.0,21.94399025
1941,-62.57713957,-0.86283713,20.24624,19.92294,28.0,21.40207493,30.0,23.40207493,NaN,NaN
1942,-62.68231042,-0.7372411,21.1165,21.08115,27.0,20.57228541,45.0,38.57228541,NaN,NaN
1943,-62.44767375,-0.41344357,35.6205,37.27908,46.0,38.75692315,42.0,34.75692315,NaN,NaN
1944,-62.89705049,-0.01194495,31.68011,31.1851,38.0,31.53459695,44.0,37.53459695,45.0,38.53416222
1945,-62.23344557,-0.40993343,40.88717,40.61589,45.0,37.22510214,49.0,41.22510214,48.0,40.22510214
1946,-62.21311004,-0.91777616,33.5318,35.4716,45.0,37.54315754,44.0,36.54315754,42.0,34.54315754
1947,-62.31409607,-0.33619142,48.63628,47.85596,55.0,47.3688905,56.0,48.3688905,57.0,49.36841645
1948,-62.37139818,-0.14046029,25.93895,26.64369,35.0,27.3582145,36.0,28.3582145,NaN,NaN
1949,-62.27723818,-0.33675915,49.51002,48.7373,54.0,46.2781096,56.0,48.2781096,55.0,47.27832084
1950,-62.90383368,-0.86113505,32.52634,25.27271,22.0,16.20460306,39.0,33.20460306,27.0,21.20411293
1951,-62.24150997,-0.43584555,44.49374,40.96729,50.0,42.26439475,46.0,38.26439475,48.0,40.26460274
1952,-62.60932146,-0.97374896,18.48854,17.29694,19.0,12.55735558,27.0,20.55735558,NaN,NaN
1953,-62.66250332,-0.72139563,30.13377,28.90899,34.0,27.51243465,29.0,22.51243465,NaN,NaN
1954,-62.66431899,-0.64380979,29.97543,31.67394,36.0,29.46138872,38.0,31.46138872,NaN,NaN
1955,-62.18097139,-0.49523538,45.98217,44.83835,56.0,48.15895623,51.0,43.15895623,54.0,46.15895623
1956,-62.53465153,-0.46826291,47.6796,48.30769,53.0,46.01244795,59.0,52.01244795,NaN,NaN
1957,-62.28170824,-0.19134605,41.85979,43.06404,52.0,44.17733949,56.0,48.17733949,51.0,43.17733949
1958,-62.0641961,-0.66430512,43.12193,41.65522,48.0,39.99472791,62.0,53.99472791,49.0,40.99472791
1959,-62.08702536,-0.13521539,39.58577,39.95697,49.0,40.65262103,47.0,38.65262103,50.0,41.65283729
1960,-62.40140481,-0.20144942,43.31039,42.8602,50.0,42.47992075,56.0,48.47992075,NaN,NaN
1961,-62.65328772,-0.36145015,48.53556,49.07866,54.0,47.22273493,67.0,60.22273493,NaN,NaN
1962,-62.50314177,-0.68426194,18.08411,17.96435,24.0,17.0930676,19.0,12.0930676,NaN,NaN
1963,-62.85690299,-0.10120051,50.69004,50.21413,55.0,48.51178019,42.0,35.51178019,57.0,50.51133701
1964,-62.68657365,-0.88822535,27.93004,29.56581,36.0,29.6890413,51.0,44.6890413,35.0,28.68835751
1965,-62.78528202,-0.14972455,5.420213,8.680761,31.0,24.3777141,55.0,48.3777141,31.0,24.3779396
1966,-62.92794881,-0.69604947,33.72331,34.03535,42.0,36.14700803,43.0,37.14700803,40.0,34.14632662
1967,-62.32440636,-0.30507022,43.94609,44.55596,51.0,43.3704999,54.0,46.3704999,51.0,43.37002731
1968,-62.39425455,-0.13447894,26.39461,26.18189,37.0,29.40958661,30.0,22.40958661,NaN,NaN
1969,-62.20440796,-0.18718396,41.65372,40.53816,48.0,39.9835811,55.0,46.9835811,48.0,39.98289524
1970,-62.8094232,-0.41250635,47.96287,46.95413,56.0,49.64444058,64.0,57.64444058,NaN,NaN
1971,-62.32052305,-0.72577787,44.12152,43.3943,49.0,41.67244266,47.0,39.67244266,51.0,43.67175698
1972,-62.87914794,-0.80363789,25.35862,24.86059,33.0,27.10369048,37.0,31.10369048,27.0,21.10320322
1973,-62.50718864,-0.28822865,27.70527,28.57442,37.0,29.80746638,28.0,20.80746638,40.0,32.80699885
1974,-62.92902391,-0.12595374,50.21345,50.24101,52.0,45.70694606,43.0,36.70694606,56.0,49.70650448
1975,-62.21796734,-0.57297753,46.67644,45.94261,52.0,44.30774106,56.0,48.30774106,NaN,NaN
1976,-62.19695738,-0.11068102,41.23961,42.19975,52.0,43.90525713,49.0,40.90525713,50.0,41.90547503
1977,-62.11774304,-0.95854034,39.05546,38.4227,45.0,37.33674173,50.0,42.33674173,49.0,41.33674173
1978,-62.92401394,-0.72617165,28.89368,28.02287,24.0,18.15911071,28.0,22.15911071,27.0,21.1586286
1979,-62.93257402,-0.22516999,38.32637,44.99464,54.0,47.79691616,57.0,50.79691616,50.0,43.79646752
1980,-62.33005584,-0.78343078,41.15384,43.47329,54.0,46.7369193,51.0,43.7369193,49.0,41.7369193
1981,-62.08579746,-0.90929231,47.09,46.77711,51.0,43.22351223,48.0,40.22351223,55.0,47.22351223
1982,-62.2243276,-0.42474669,47.96316,44.69831,53.0,45.21349141,46.0,38.21349141,52.0,44.2136997
1983,-62.03831232,-0.31551419,44.89881,45.88943,53.0,44.6704214,56.0,47.6704214,53.0,44.6704214
1984,-62.35354125,-0.97538151,19.07586,18.87544,27.0,19.92906274,19.0,11.92906274,29.0,21.9283795
1985,-62.88565082,-0.88215333,26.68644,24.4655,22.0,16.17481385,46.0,40.17481385,28.0,22.17413097
1986,-62.44238747,-0.78321433,16.40825,17.66191,22.0,15.01421203,25.0,18.01421203,20.0,13.01352702
1987,-62.36405626,-0.41841791,24.9063,25.63151,34.0,26.55382626,33.0,25.55382626,34.0,26.55403524
1988,-62.49341959,-0.03765442,24.76396,25.14754,34.0,26.5751626,34.0,26.5751626,36.0,28.5753872
1989,-62.9863087,-0.52198041,20.76386,20.45536,30.0,24.16062132,39.0,33.16062132,29.0,23.16015387
1990,-62.8911064,-0.26500355,50.08969,50.06417,60.0,53.72793486,57.0,50.72793486,56.0,49.72748165
1991,-62.25043188,-0.81780381,44.44136,44.36396,50.0,42.56447842,56.0,48.56447842,51.0,43.56467512
1992,-62.98845043,-0.79801057,47.91835,36.83555,40.0,34.36854965,63.0,57.36854965,40.0,34.36786796
1993,-62.95577204,-0.45680557,50.88947,50.21124,54.0,48.0361024,49.0,43.0361024,54.0,48.03563841
1994,-62.38204429,-0.45974671,46.51056,45.03026,49.0,41.62941911,53.0,45.62941911,NaN,NaN
1995,-62.04722669,-0.55866184,47.31739,49.39477,55.0,46.87517577,56.0,47.87517577,58.0,49.87538084
1996,-62.96286338,-0.51840885,26.50267,28.20063,39.0,33.10087884,37.0,31.10087884,36.0,30.10041091
1997,-62.58637774,-0.94190741,28.70685,27.9994,40.0,33.47891118,47.0,40.47891118,NaN,NaN
1998,-62.95628831,-0.29956448,20.20581,20.41513,26.0,19.91413096,21.0,14.91413096,27.0,20.91367797
1999,-62.59102973,-0.90788752,18.01466,17.51779,27.0,20.46734103,25.0,18.46734103,NaN,NaN
2000,-62.02077395,-0.65370335,43.88357,44.33258,51.0,42.87899379,48.0,39.87899379,54.0,45.87919691
2001,-62.82786643,-0.82122359,27.90602,26.43127,32.0,25.99051333,59.0,52.99051333,33.0,26.98983026
2002,-62.62059643,-0.89012403,16.58361,16.6969,25.0,18.52761364,29.0,22.52761364,NaN,NaN
2003,-62.4058876,-0.50483633,47.87265,47.88903,57.0,49.72188379,55.0,47.72188379,NaN,NaN
2004,-62.71613963,-0.68519318,36.01405,35.80083,37.0,30.61847672,40.0,33.61847672,41.0,34.61847672
2005,-62.58209868,-0.97053507,25.99874,29.26798,39.0,32.48811423,35.0,28.48811423,NaN,NaN
2006,-62.38057126,-0.6073715,39.16789,40.63253,51.0,43.73509472,47.0,39.73509472,49.0,41.73509472
2007,-62.47560038,-0.15848817,28.17295,23.50666,31.0,23.62824116,26.0,18.62824116,33.0,25.62846076
2008,-62.27532163,-0.50445562,41.19266,42.08934,52.0,44.39927476,48.0,40.39927476,49.0,41.39948065
2009,-62.83653247,-0.76879184,33.44444,33.6152,41.0,34.97471619,46.0,39.97471619,NaN,NaN
2010,-62.99537112,-0.90975586,43.93814,44.93538,51.0,45.46352304,52.0,46.46352304,48.0,42.46284074
2011,-62.32550646,-0.75423121,28.85359,29.58959,39.0,31.70502098,42.0,34.70502098,34.0,26.70453343
2012,-62.15294996,-0.75391974,36.64424,37.83926,45.0,37.27834618,44.0,36.27834618,45.0,37.2785456
2013,-62.42806166,-0.34333285,44.00808,44.63823,57.0,49.65519164,58.0,50.65519164,NaN,NaN
2014,-62.52335117,-0.13451319,40.4035,40.36567,52.0,44.72636488,57.0,49.72636488,52.0,44.72658615
2015,-62.17675559,-0.14228221,38.32626,38.0503,46.0,37.87998223,47.0,38.87998223,46.0,37.88019894
2016,-62.99540018,-0.44780923,50.32999,49.22651,52.0,46.12611378,50.0,44.12611378,53.0,47.12565178
2017,-62.46682596,-0.83888391,18.66148,18.86643,29.0,22.11352731,28.0,21.11352731,NaN,NaN
2018,-62.21806739,-0.58731784,48.74437,51.05582,54.0,46.31881649,58.0,50.31881649,58.0,50.31901998
2019,-62.37155905,-0.78052859,41.37276,41.13858,48.0,40.83685631,52.0,44.83685631,48.0,40.83685631
2020,-62.03872348,-0.6853604,51.70974,50.19336,55.0,46.94673533,61.0,52.94673533,56.0,47.94693758
2021,-62.19023776,-0.64702698,22.19836,22.02822,30.0,22.2937329,31.0,23.2937329,31.0,23.29324828
2022,-62.98665266,-0.40260245,47.70934,47.97908,54.0,48.06923175,58.0,52.06923175,55.0,49.06877261
2023,-62.56002402,-0.15159868,31.75801,31.38126,39.0,31.82960514,39.0,31.82960514,38.0,30.82982633
2024,-62.6576495,-0.99069086,19.31183,18.59333,22.0,15.68770318,25.0,18.68770318,NaN,NaN
2025,-62.63670699,-0.42087682,50.95843,50.04439,55.0,48.22729516,70.0,63.22729516,57.0,50.22750624
2026,-62.9894449,-0.30550056,29.06029,32.32123,41.0,34.99929262,44.0,37.99929262,37.0,30.99929262
2027,-62.15608973,-0.43735636,48.01169,46.51298,52.0,44.05451762,47.0,39.05451762,56.0,48.05403813
2028,-62.84699748,-0.26156656,47.19756,47.19112,54.0,47.61826766,57.0,50.61826766,49.0,42.61781295
2029,-62.94923408,-0.69815592,33.18319,34.00899,41.0,35.20107863,43.0,37.20107863,39.0,33.20039743
2030,-62.0770455,-0.10719848,44.84292,44.77273,50.0,41.60622444,51.0,42.60622444,52.0,43.60622444
2031,-62.85182497,-0.24951898,48.57243,48.4711,55.0,48.62022039,60.0,53.62022039,56.0,49.61976667
2032,-62.60355687,-0.55192549,30.48537,30.51616,42.0,35.24427519,25.0,18.24427519,35.0,28.24359146
2033,-62.56090873,-0.61453088,37.51271,34.88865,46.0,39.18480641,47.0,40.18480641,NaN,NaN
2034,-62.39921957,-0.02814369,29.10103,29.22092,40.0,32.33707273,33.0,25.33707273,NaN,NaN
2035,-62.98783446,-0.53407819,20.24407,19.89439,29.0,23.17396243,30.0,24.17396243,29.0,23.17328383
2036,-62.09167879,-0.34782745,46.81794,47.30616,54.0,45.8276613,58.0,49.8276613,56.0,47.82787161
2037,-62.74400079,-0.44839283,47.86392,47.07324,55.0,48.51197447,55.0,48.51197447,NaN,NaN
2038,-62.43410017,-0.98582005,35.95449,36.94337,42.0,35.13423607,40.0,33.13423607,44.0,37.13355282
2039,-62.94654373,-0.50665613,45.57227,45.40488,50.0,44.05196995,48.0,42.05196995,50.0,44.05129114
2040,-62.83527508,-0.09909509,46.85494,48.13482,55.0,48.45747039,46.0,39.45747039,55.0,48.45702637
2041,-62.58523565,-0.67928555,44.84631,43.79762,49.0,42.29214357,51.0,44.29214357,NaN,NaN
2042,-62.86528594,-0.47656407,32.60223,32.64487,42.0,35.83014169,45.0,38.83014169,41.0,34.83014169
2043,-62.5203534,-0.06846958,39.49848,42.34261,54.0,46.66591781,54.0,46.66591781,55.0,47.66614167
2044,-62.05784645,-0.8430048,50.1342,49.54662,58.0,50.10787379,47.0,39.10787379,57.0,49.10787379
2045,-62.99236106,-0.83658695,25.93959,26.28865,30.0,24.40524624,48.0,42.40524624,34.0,28.40456431
2046,-62.65225646,-0.49818318,40.8257,44.01183,52.0,45.32376273,57.0,50.32376273,NaN,NaN
2047,-62.13561259,-0.7964467,33.77168,33.85224,43.0,35.26648809,47.0,39.26648809,43.0,35.26648809
2048,-62.37512779,-0.68381084,42.38866,40.87958,50.0,42.77672786,45.0,37.77672786,48.0,40.77672786
2049,-62.74846281,-0.27513825,32.21568,30.38918,27.0,20.3886203,29.0,22.3886203,33.0,26.38816103
2050,-62.50408125,-0.92909758,45.44776,44.41833,49.0,42.26775708,51.0,44.26775708,NaN,NaN
2051,-62.53547188,-0.01010933,26.17379,26.26792,38.0,30.65593998,38.0,30.65593998,36.0,28.65548883
2052,-62.87588967,-0.88260555,19.94393,20.79516,30.0,24.15129512,26.0,20.15129512,24.0,18.15061218
2053,-62.36477379,-0.14321898,25.64072,25.95168,34.0,26.34401242,35.0,27.34401242,40.0,32.34423109
2054,-62.97004913,-0.4306322,45.64149,47.00323,54.0,48.05115392,48.0,42.05115392,52.0,46.05069222
2055,-62.86122811,-0.57159336,37.266,37.78512,44.0,37.89212974,57.0,50.89212974,43.0,36.89144884
2056,-62.8586936,-0.65411612,37.35658,37.02029,45.0,38.94679681,59.0,52.94679681,44.0,37.94611502
2057,-62.79092188,-0.34914073,29.24517,30.33214,34.0,27.55058226,8.0,1.55058226,34.0,27.54990342
2058,-62.93035203,-0.25533548,46.89779,46.55285,54.0,47.81597555,52.0,45.81597555,52.0,45.81552465
2059,-62.26592967,-0.96874556,13.49384,14.44134,21.0,13.70858528,34.0,26.70858528,23.0,15.70858528
2060,-62.13865734,-0.57672755,43.76139,42.28557,51.0,43.114612,62.0,54.114612,NaN,NaN
2061,-62.22152802,-0.31995678,47.07449,45.02195,47.0,39.12749728,44.0,36.12749728,50.0,42.12749728
2062,-62.31645499,-0.51231916,47.2591,45.18699,54.0,46.50661401,60.0,52.50661401,53.0,45.5068197
2063,-62.16081185,-0.6253507,22.09499,22.17082,29.0,21.2051651,36.0,28.2051651,39.0,31.20468102
2064,-62.52061797,-0.49363566,49.97514,48.78818,53.0,45.99645769,55.0,47.99645769,55.0,47.99666481
2065,-62.88452363,-0.45416446,21.08432,27.3043,36.0,29.86050838,62.0,55.86050838,33.0,26.85982941
2066,-62.05977869,-0.60024686,52.39008,49.99542,57.0,48.93678996,57.0,48.93678996,57.0,48.93678996
2067,-62.7714905,-0.55357489,40.86216,40.19511,47.0,40.65861193,53.0,46.65861193,NaN,NaN
2068,-62.23492861,-0.93903672,12.40972,13.32603,20.0,12.61141651,16.0,8.61141651,23.0,15.61141651
2069,-62.95110716,-0.46524065,46.39856,45.49068,53.0,47.03119898,47.0,41.03119898,49.0,43.0305209
2070,-62.18869625,-0.51252235,33.96485,33.5767,43.0,35.19096496,39.0,31.19096496,43.0,35.19117066
2071,-62.87554827,-0.95365159,26.0925,36.85248,18.0,12.19846535,16.0,10.19846535,27.0,21.19778235
2072,-62.44030996,-0.56423476,49.67037,48.72033,56.0,48.85076883,59.0,51.85076883,55.0,47.85097295
2073,-62.5083808,-0.500454,42.47481,44.42512,56.0,48.97152157,54.0,46.97152157,NaN,NaN
2074,-62.53185957,-0.84333985,19.56933,19.44242,27.0,20.27681312,27.0,20.27681312,NaN,NaN
2075,-62.83686484,-0.73230323,24.08542,23.26542,31.0,24.949489,42.0,35.949489,NaN,NaN
2076,-62.26489658,-0.69320756,38.45138,37.45357,48.0,40.51123902,43.0,35.51123902,50.0,42.51123902
2077,-62.86875005,-0.09631921,45.16344,46.3842,50.0,43.53655784,36.0,29.53655784,51.0,44.53611557
2078,-62.98915494,-0.07658087,47.02651,48.2726,54.0,47.81042166,42.0,35.81042166,55.0,48.80998676
2079,-62.44731011,-0.47762617,47.53376,45.53269,53.0,45.80371435,57.0,49.80371435,NaN,NaN
2080,-62.84143864,-0.512351,36.70206,38.40602,44.0,37.79927288,51.0,44.79927288,NaN,NaN
2081,-62.63735915,-0.43560417,49.80559,46.03772,54.0,47.24051319,59.0,52.24051319,54.0,47.24004131
2082,-62.88315054,-0.57422506,29.88456,31.60239,39.0,32.94777202,55.0,48.94777202,39.0,32.94729826
2083,-62.65765101,-0.03303628,29.81626,29.64408,40.0,32.97225723,54.0,46.97225723,40.0,32.97180977
2084,-62.81449005,-0.3297823,42.46685,43.55773,46.0,39.59238181,65.0,58.59238181,NaN,NaN
2085,-62.74927514,-0.12889919,38.83413,37.23849,49.0,42.27367108,44.0,37.27367108,47.0,40.27322125
2086,-62.57112407,-0.75225789,16.2226,16.55178,23.0,16.30925678,23.0,16.30925678,NaN,NaN
2087,-62.22300816,-0.56087003,48.03262,45.39116,52.0,44.31181034,50.0,42.31181034,53.0,45.31132782
2088,-62.38465169,-0.73880917,47.65975,44.53996,51.0,43.8401339,55.0,47.8401339,50.0,42.83944848
2089,-62.74779859,-0.12496433,38.2309,39.36224,46.0,39.26623129,58.0,51.26623129,48.0,41.26645715
2090,-62.58240219,-0.84840572,19.54002,19.96803,28.0,21.40504244,30.0,23.40504244,NaN,NaN
2091,-62.22210087,-0.99747751,14.55592,15.07412,22.0,14.62050484,20.0,12.62050484,24.0,16.62050484
2092,-62.99524113,-0.12917752,46.98726,48.07287,56.0,49.86935639,50.0,43.86935639,55.0,48.86891776
2093,-62.57702282,-0.5175647,45.61028,45.40771,54.0,47.15309862,43.0,36.15309862,NaN,NaN
2094,-62.83394084,-0.25893141,45.47668,44.29034,49.0,42.58448662,56.0,49.58448662,50.0,43.58403157
2095,-62.6238788,-0.96187304,22.36957,22.81825,31.0,24.5848068,35.0,28.5848068,NaN,NaN
2096,-62.75719665,-0.12782863,32.27132,31.83356,44.0,37.29167985,41.0,34.29167985,40.0,33.29123042
2097,-62.07531055,-0.76209009,45.59875,44.95345,51.0,43.09302776,52.0,44.09302776,54.0,46.09302776
2098,-62.48933147,-0.41582994,46.56174,46.47805,53.0,45.86145056,61.0,53.86145056,NaN,NaN
2099,-62.78186807,-0.89059111,21.41219,21.34468,30.0,23.92523894,42.0,35.92523894,29.0,22.92455553
2100,-62.00503929,-0.86559033,45.50217,47.13755,48.0,39.99397459,42.0,33.99397459,53.0,44.9941736
2101,-62.69831043,-0.33336372,44.63721,45.3734,52.0,45.31131921,54.0,47.31131921,53.0,46.31085472
2102,-62.26761813,-0.0588469,29.85698,31.9403,39.0,31.03812947,36.0,28.03812947,39.0,31.03834986
2103,-62.31944929,-0.09932496,38.76058,38.06835,44.0,36.19804294,40.0,32.19804294,NaN,NaN
2104,-62.44613316,-0.18308087,43.57651,44.19449,53.0,45.57546158,59.0,51.57546158,54.0,46.57567983
