,X,Y,srtm30_wgs84-tdx12_abs,srtm30_wgs84-tdx12_color
90,-47.62753871,-22.15088741,6.46002561,255:87:87
91,-47.40618286,-22.22009033,8.09711669,255:44:44
92,-47.65038699,-22.6875448,7.43318319,255:61:61
93,-47.25027147,-22.50959419,12.17496698,255:0:0
94,-47.35491551,-22.46631343,8.89122254,255:23:23
95,-47.75174283,-22.89217641,2.16201883,255:199:199
96,-47.08754248,-22.7516582,3.57368117,255:162:162
97,-47.47633999,-22.16179282,2.84553672,255:181:181
98,-47.8401881,-22.63986632,6.92685814,255:75:75
99,-47.28301832,-22.63188747,8.23668822,255:40:40
100,-47.27691909,-22.01871808,5.57533334,255:110:110
101,-47.8640015,-22.82545111,3.47756751,255:165:165
102,-47.40846064,-22.08617434,3.67606339,255:160:160
103,-47.12800326,-22.32921303,5.59892722,255:109:109
104,-47.03424202,-22.20562844,0.29318235,255:248:248
105,-47.28143522,-22.62231155,4.36242277,255:142:142
106,-47.91710265,-22.78146376,0.24150476,255:249:249
107,-47.30022991,-22.66796793,3.59213524,255:162:162
108,-47.52616883,-22.49051194,4.56152051,255:136:136
109,-47.38895625,-22.93596381,9.33689736,255:12:12
110,-47.88299165,-22.61307056,5.04076568,255:124:124
111,-47.87711419,-22.97057023,6.11587767,255:96:96
112,-47.41560784,-22.99091949,5.25714297,255:118:118
113,-47.82168814,-22.46570916,0.0572058199999,255:254:254
114,-47.58426306,-22.10921496,7.22962946,255:67:67
115,-47.8715908,-22.74122702,4.85957008,255:129:129
116,-47.71896242,-22.2592467,10.79112161,255:0:0
117,-47.85993492,-22.1427604,7.41595754,255:62:62
118,-47.25673422,-22.73250207,1.42918331,255:218:218
119,-47.36725039,-22.10194038,6.56572515,255:84:84
120,-47.76606898,-22.98035193,6.28697778,255:91:91
121,-47.07574829,-22.9800188,18.09791686,255:0:0
122,-47.0260924,-22.15751623,1.3059259,255:221:221
123,-47.13764638,-22.5977401,3.85208028,255:155:155
124,-47.13994388,-22.92147958,2.86980544,255:181:181
125,-47.93005968,-22.69490031,5.51819279,255:111:111
126,-47.88281919,-22.23305457,18.3872444,255:0:0
127,-47.2958822,-22.27462369,0.1649429,250:250:255
128,-47.32009163,-22.87178288,5.66283775,255:108:108
129,-47.93070657,-22.32234939,0.0129857999999,254:254:255
130,-47.52567198,-22.98014568,6.44680532,255:87:87
131,-47.67043509,-22.71970673,5.04954687,255:124:124
132,-47.00400112,-22.5279752,3.076474,255:175:175
133,-47.70182908,-22.52521124,4.26457808,255:144:144
134,-47.96374071,-22.02829577,6.27207126,255:92:92
135,-47.8987083,-22.37754876,3.24727434,255:171:171
136,-47.88988545,-22.82200253,1.36714347,255:220:220
137,-47.91042312,-22.5550859,6.14583445,255:95:95
138,-47.30340252,-22.82779484,4.97286211,255:126:126
139,-47.41419499,-22.41463875,4.122733,255:148:148
140,-47.58240295,-22.66233425,9.04928362,255:19:19
141,-47.24416165,-22.35283992,5.83818346,255:103:103
142,-47.5660414,-22.48192384,7.51950612,255:59:59
143,-47.9914217,-22.95634344,6.48494612,255:86:86
144,-47.35409934,-22.66684943,3.72424232,255:158:158
145,-47.63066269,-22.27890958,6.8874189,255:76:76
146,-47.83069139,-22.75917783,2.43121959,255:192:192
147,-47.64193283,-22.44360618,6.4998317,255:86:86
148,-47.74008125,-22.72481385,8.47543688,255:34:34
149,-47.27379301,-22.99482066,4.43404884,255:140:140
150,-47.60268415,-22.11493405,4.01893539,255:151:151
151,-47.93326778,-22.19232828,9.5135225,6:6:255
152,-47.45278889,-22.73868363,3.80178687,255:156:156
153,-47.29582656,-22.78503181,2.61948781,255:187:187
154,-47.43919225,-22.17024568,4.24460258,255:145:145
155,-47.16183378,-22.04428419,2.72473757,255:184:184
156,-47.32787555,-22.09214628,3.2593102,255:170:170
157,-47.30067836,-22.70895775,8.87384113,255:24:24
158,-47.36389051,-22.06165517,3.15229316,255:173:173
159,-47.8523297,-22.09785955,17.93856017,255:0:0
160,-47.01069508,-22.27575483,10.82777378,255:0:0
161,-47.79523364,-22.64415262,6.06046506,255:97:97
162,-47.05881819,-22.34224422,5.35079323,255:116:116
163,-47.30534185,-22.23872435,2.11329305,255:200:200
164,-47.78468985,-22.01068667,5.86539228,255:102:102
165,-47.45209164,-22.15106015,2.35577779,255:194:194
166,-47.79929625,-22.33584368,8.62798104,255:30:30
167,-47.06720297,-22.15925359,4.51916502,137:137:255
168,-47.35638195,-22.55765147,2.88186395,255:180:180
169,-47.79381784,-22.9260221,6.50273746,255:86:86
170,-47.39919548,-22.13181519,4.99531066,255:125:125
171,-47.37034215,-22.38120291,6.04482246,255:98:98
172,-47.93439454,-22.92299312,5.58893282,255:110:110
173,-47.19890157,-22.07155883,6.80023484,255:78:78
174,-47.34509445,-22.06860912,0.06113995,255:254:254
175,-47.57819764,-22.86457883,5.61175918,255:109:109
176,-47.56903868,-22.19691494,9.96920674,255:0:0
177,-47.64277271,-22.80109991,9.5414866,255:6:6
178,-47.83941971,-22.85505078,5.7479446,255:105:105
179,-47.17822818,-22.9981785,7.78959796,255:52:52
180,-47.31093897,-22.42696673,5.11743425,255:122:122
181,-47.31004374,-22.19977969,5.04790145,255:124:124
182,-47.64940737,-22.38678054,2.67868099,255:186:186
183,-47.78343313,-22.29090653,4.81494067,255:130:130
184,-47.26775927,-22.46905156,3.52461839,255:163:163
185,-47.96008839,-22.11467562,5.58548798,255:110:110
186,-47.70992182,-22.25237308,13.65664404,255:0:0
187,-47.2327385,-22.10032153,1.2228717,255:224:224
188,-47.41252299,-22.22195195,6.21632672,255:93:93
189,-47.55749731,-22.86863665,10.83903788,255:0:0
190,-47.07744816,-22.51340935,6.41688164,255:88:88
191,-47.20116724,-22.19416599,4.89013326,255:128:128
192,-47.95987085,-22.17157348,0.22567328,249:249:255
193,-47.34908994,-22.64392953,6.647659,255:82:82
194,-47.53794674,-22.16232059,4.67470144,255:133:133
195,-47.64129893,-22.30575711,4.19735222,255:146:146
196,-47.07180882,-22.20772148,17.1170369,255:0:0
197,-47.98411357,-22.81825234,3.22414348,255:171:171
198,-47.37510409,-22.99144019,9.28892537,255:13:13
199,-47.94942739,-22.84455468,4.78392322,255:131:131
200,-47.48538949,-22.267348,6.16079734,255:95:95
201,-47.93500036,-22.14978084,3.60260549,255:161:161
202,-47.18459251,-22.17978516,16.57464367,0:0:255
203,-47.47620803,-22.30409292,3.05299399,255:176:176
204,-47.63403704,-22.37004311,3.09711028,255:175:175
205,-47.93043282,-22.28400536,10.13103726,0:0:255
206,-47.33539324,-22.65716723,4.20596443,255:146:146
207,-47.04748889,-22.18150849,5.57431136,255:110:110
208,-47.83394026,-22.48843328,5.32044691,255:117:117
209,-47.20521553,-22.01798735,3.20208413,255:172:172
210,-47.62655332,-22.12795333,6.70463019,255:80:80
211,-47.61335479,-22.41248338,7.45743746,255:61:61
212,-47.85854374,-22.2105495,4.95608406,255:126:126
213,-47.49416529,-22.92274569,7.27225072,255:66:66
214,-47.74681681,-22.12192923,3.25727409,255:170:170
215,-47.26097134,-22.72454175,1.83560348,255:208:208
216,-47.56848586,-22.15372694,1.19764016,255:224:224
217,-47.03839226,-22.24782808,5.54188809,255:111:111
218,-47.429655,-22.6331673,5.48397219,255:112:112
219,-47.29025964,-22.227911,3.80745155,255:156:156
220,-47.40155837,-22.25890536,5.5204455,255:111:111
221,-47.66730043,-22.360412,21.60614295,255:0:0
222,-47.30594959,-22.05858278,6.23496905,255:93:93
223,-47.21330113,-22.06982169,3.4459008,255:166:166
224,-47.26696629,-22.68715227,3.67009118,255:160:160
225,-47.80061506,-22.79181703,9.3333512,255:12:12
226,-47.72396697,-22.45813153,3.79590078,255:156:156
227,-47.67308089,-22.66404538,7.66410673,255:55:55
228,-47.39929469,-22.64178966,1.42276335,217:217:255
229,-47.06084855,-22.1550264,1.86911863,206:206:255
230,-47.54868141,-22.53362877,5.99539589,255:99:99
231,-47.8310142,-22.7271464,4.52277829,255:137:137
232,-47.78845952,-22.71275543,7.90959961,255:49:49
233,-47.97382078,-22.77626403,2.33606864,255:195:195
234,-47.72171983,-22.52135181,5.04176496,255:124:124
235,-47.61383053,-22.97647035,4.39676142,255:141:141
236,-47.05023024,-22.77598437,1.50807051,215:215:255
237,-47.88600721,-22.76103498,5.64646107,255:108:108
238,-47.19534284,-22.97645347,5.54006428,255:111:111
239,-47.87885017,-22.50805028,9.91840041,255:0:0
240,-47.78473116,-22.14898543,11.94819789,255:0:0
241,-47.96232499,-22.94011541,10.52636461,255:0:0
242,-47.51945322,-22.70940492,6.31014262,255:91:91
243,-47.5143949,-22.7267491,7.15538131,255:69:69
244,-47.19410218,-22.00188421,2.02729618,255:203:203
245,-47.71308435,-22.6542041,5.54529148,255:111:111
246,-47.61451844,-22.13398124,7.76279849,255:53:53
247,-47.37281528,-22.66306544,6.45637172,255:87:87
248,-47.7110489,-22.42657683,6.59097869,255:83:83
249,-47.49770727,-22.71837451,3.80973636,255:156:156
250,-47.09476371,-22.67359748,5.70550784,255:107:107
251,-47.79305726,-22.01372688,5.05543637,255:124:124
252,-47.70253066,-22.37901567,2.70125096,255:185:185
253,-47.47579905,-22.13077497,7.95528865,255:48:48
254,-47.38867144,-22.52212189,4.85692545,255:129:129
255,-47.03536804,-22.48472238,4.71062809,255:133:133
256,-47.64189515,-22.81285404,4.9869476,255:125:125
257,-47.4304774,-22.7665194,9.89155146,255:0:0
258,-47.04571809,-22.79378396,7.93272398,255:48:48
259,-47.8720708,-22.70965083,2.96178166,255:178:178
260,-47.03231318,-22.92667687,6.17562085,255:94:94
261,-47.22861958,-22.43032097,6.75682731,255:79:79
262,-47.21177392,-22.45473181,4.20877718,255:146:146
263,-47.67660854,-22.14267787,3.00844127,255:177:177
264,-47.4677193,-22.8399241,5.02036397,255:124:124
265,-47.65885785,-22.37370205,1.89246473,255:206:206
266,-47.72744235,-22.38957449,6.59535661,255:83:83
267,-47.8714322,-22.87911578,9.72785122,255:2:2
268,-47.54731656,-22.3105832,3.21046367,255:172:172
269,-47.29858803,-22.74874461,9.25494383,255:14:14
270,-47.56495691,-22.70639367,2.24141213,255:197:197
271,-47.44882818,-22.09841257,5.31722216,255:117:117
272,-47.53812883,-22.00512339,3.19314618,255:172:172
273,-47.50068259,-22.14513072,7.40534505,255:62:62
274,-47.01559231,-22.06287399,1.09210689,226:226:255
275,-47.30435753,-22.03052484,2.74514464,255:184:184
276,-47.18852592,-22.35042726,5.25612132,255:118:118
277,-47.70061928,-22.40609302,6.83963674,255:77:77
278,-47.80076512,-22.24715564,4.17772522,255:146:146
279,-47.32900395,-22.5592459,7.06100716,255:71:71
280,-47.5249261,-22.23923231,2.12267063,255:200:200
281,-47.96382576,-22.54790429,6.93323185,255:74:74
282,-47.97035698,-22.76565553,0.58764221,255:240:240
283,-47.0240638,-22.35268315,1.27052196,255:222:222
284,-47.76419261,-22.7535349,8.21449678,255:41:41
285,-47.00655166,-22.91336309,5.7507992,255:105:105
286,-47.41992125,-22.27545688,6.87101105,255:76:76
287,-47.93479727,-22.07496995,9.14808098,255:17:17
288,-47.20515582,-22.12137021,0.59368045,255:240:240
289,-47.11373838,-22.40968455,6.27882406,255:92:92
290,-47.18734104,-22.80308105,6.25722915,255:92:92
291,-47.46931078,-22.62332289,6.87166396,255:76:76
292,-47.54315627,-22.16632283,6.3705692,255:89:89
293,-47.27326519,-22.94320964,4.90736266,255:127:127
294,-47.44657541,-22.96980216,5.65663994,255:108:108
295,-47.87434442,-22.55520925,15.24385789,255:0:0
296,-47.00983558,-22.45913136,4.37231487,255:141:141
297,-47.07358474,-22.23595959,3.13288018,255:174:174
298,-47.60311825,-22.50454425,2.77466311,255:183:183
299,-47.89775979,-22.04178737,10.35515201,255:0:0
300,-47.96429858,-22.97803637,4.14982773,255:147:147
301,-47.14397293,-22.25146209,3.59396148,255:162:162
302,-47.89883507,-22.98033409,6.52984805,255:85:85
303,-47.26860194,-22.69166773,3.65059733,255:160:160
304,-47.54830004,-22.64842119,9.68519702,255:3:3
305,-47.12313478,-22.26926867,4.10398757,255:148:148
306,-47.97344283,-22.72392081,1.09099156,226:226:255
307,-47.78155711,-22.83478158,1.06999734,255:228:228
308,-47.12371943,-22.31026968,4.67317283,255:133:133
309,-47.83932942,-22.41959739,5.62217362,255:109:109
310,-47.41094172,-22.68828779,3.84129703,255:155:155
311,-47.867237,-22.00672894,5.60312872,255:109:109
312,-47.90109694,-22.17960048,27.70898878,0:0:255
313,-47.88698223,-22.55262609,3.76137592,255:157:157
314,-47.16105117,-22.66527242,6.23907632,255:93:93
315,-47.86865179,-22.11202653,2.48561148,255:191:191
316,-47.26860883,-22.28104407,2.25262669,255:197:197
317,-47.45128982,-22.89280908,7.81567314,255:51:51
318,-47.09178033,-22.67439844,5.09352994,255:123:123
319,-47.30502924,-22.51843031,2.34039612,255:194:194
320,-47.27613099,-22.76494363,6.51255629,255:85:85
321,-47.72082287,-22.87949894,4.20696996,255:146:146
322,-47.75768155,-22.77146179,4.94352448,255:126:126
323,-47.5862088,-22.10783397,10.39377477,255:0:0
324,-47.81292072,-22.94374338,3.27058368,255:170:170
325,-47.74269195,-22.17405447,9.70076826,255:2:2
326,-47.70147843,-22.65666819,7.16155049,255:69:69
327,-47.51547727,-22.31163684,2.28339865,255:196:196
328,-47.64325942,-22.82706547,5.60577733,255:109:109
329,-47.11644105,-22.41406035,2.03599189,255:202:202
330,-47.42138494,-22.56059698,6.78509334,255:78:78
331,-47.47908016,-22.63504829,6.72877973,255:80:80
332,-47.39483781,-22.26897913,9.06409924,255:19:19
333,-47.53932295,-22.20145443,6.61246523,255:83:83
334,-47.19367138,-22.38348495,7.06438231,255:71:71
335,-47.13177947,-22.13629437,3.17615963,255:173:173
336,-47.20180105,-22.50886969,3.06092206,255:176:176
337,-47.25171656,-22.94805774,5.65617243,255:108:108
338,-47.63539507,-22.34893403,9.36336558,255:11:11
339,-47.2366484,-22.29948163,5.30044502,255:117:117
340,-47.21964917,-22.16148112,3.38648208,255:167:167
341,-47.77877075,-22.88466197,4.39507631,255:141:141
342,-47.60558146,-22.59992135,4.61498135,255:135:135
343,-47.86258537,-22.51594726,5.14852595,255:121:121
344,-47.99342812,-22.94272017,11.57158085,255:0:0
345,-47.71137845,-22.22450198,2.43595205,255:192:192
346,-47.38877147,-22.75882819,4.87400785,255:128:128
347,-47.56545791,-22.7758982,5.23384321,255:119:119
348,-47.37404524,-22.78438314,9.20249933,255:15:15
349,-47.35165034,-22.50530848,6.06447471,255:97:97
350,-47.18137796,-22.24312821,3.61268729,255:161:161
351,-47.33089028,-22.74326,6.84921727,255:77:77
352,-47.64966836,-22.24993528,0.449537,255:244:244
353,-47.89739597,-22.50350133,3.13725809,173:173:255
354,-47.54172445,-22.77653456,1.51214509,215:215:255
355,-47.71290168,-22.23078338,3.0381341,255:176:176
356,-47.95896774,-22.39979641,11.17355124,255:0:0
357,-47.03583321,-22.19737831,1.34617076,255:220:220
358,-47.48635628,-22.46707278,3.85862661,255:155:155
359,-47.70917277,-22.5640868,4.87759293,255:128:128
360,-47.15875236,-22.63135319,5.78047326,255:105:105
361,-47.7348111,-22.57193043,6.69772346,255:81:81
362,-47.36997614,-22.89712028,3.64132412,255:160:160
363,-47.83883231,-22.79256289,1.5043095,255:216:216
364,-47.76803474,-22.52733709,5.56524116,255:110:110
365,-47.08309778,-22.01535481,2.93675704,255:179:179
366,-47.11029417,-22.94745786,2.64867124,255:186:186
367,-47.67235065,-22.3076883,6.29529893,255:91:91
368,-47.65079908,-22.95561507,5.67558443,255:107:107
369,-47.95948131,-22.70624259,4.40658485,255:140:140
370,-47.98270731,-22.572461,6.90999397,255:75:75
371,-47.66731764,-22.81661698,6.58932649,255:83:83
372,-47.83719386,-22.47129758,6.66856605,255:81:81
373,-47.37015772,-22.17122297,4.83011001,255:129:129
374,-47.36791356,-22.17449405,3.05957368,255:176:176
375,-47.72235823,-22.70799866,6.90635266,255:75:75
376,-47.53334034,-22.45396138,4.50596122,255:138:138
377,-47.54861492,-22.68660014,0.45126893,255:244:244
378,-47.97758473,-22.76325567,4.35808955,255:142:142
379,-47.9298631,-22.57036435,6.89588063,255:75:75
380,-47.5086397,-22.17242473,4.45358496,255:139:139
381,-47.47231373,-22.87590606,9.10576972,255:18:18
382,-47.1826968,-22.10428302,2.96206155,255:178:178
383,-47.81412361,-22.67940155,7.06772525,255:71:71
384,-47.8609428,-22.48873464,2.90265592,255:180:180
385,-47.72314586,-22.83061524,6.29985965,255:91:91
386,-47.83405927,-22.88720425,3.99219247,255:151:151
387,-47.03427443,-22.87287005,5.26806396,255:118:118
388,-47.68816399,-22.90179141,2.18127456,255:199:199
389,-47.55801406,-22.85645587,3.85546802,255:155:155
390,-47.08737629,-22.60890593,3.25711786,255:170:170
391,-47.4324519,-22.86027778,6.55440858,255:84:84
392,-47.59319376,-22.87743107,5.72287881,255:106:106
393,-47.41290844,-22.16636047,3.36024828,255:168:168
394,-47.15257028,-22.85295412,4.14344592,255:147:147
395,-47.15993579,-22.16386152,3.10443455,255:174:174
396,-47.72999008,-22.5320217,3.45424081,255:165:165
397,-47.63639739,-22.03730837,7.95609041,47:47:255
398,-47.9902371,-22.64089689,5.39670283,255:115:115
399,-47.83279635,-22.8186423,4.38681142,255:141:141
400,-47.38457492,-22.92504116,6.14908979,255:95:95
401,-47.13123687,-22.29692591,6.79110672,255:78:78
402,-47.92248704,-22.17313187,6.11297346,255:96:96
403,-47.59062996,-22.44871638,5.81214144,255:104:104
404,-47.85677612,-22.99515292,4.54221084,255:137:137
405,-47.41743139,-22.07215856,2.83313659,255:182:182
406,-47.04094205,-22.90961729,6.02488392,255:98:98
407,-47.0661262,-22.42649293,4.49281504,255:138:138
408,-47.75775627,-22.1445685,3.86653663,255:155:155
409,-47.85502844,-22.22266642,4.74788556,255:132:132
410,-47.54556341,-22.35973803,8.52098276,255:33:33
411,-47.55012913,-22.56891544,7.96160439,255:48:48
412,-47.21485394,-22.06669148,4.65533165,255:134:134
413,-47.86554883,-22.39250093,6.67160382,255:81:81
414,-47.58290954,-22.15513287,8.48597934,255:34:34
415,-47.65907658,-22.05304761,6.83314942,255:77:77
416,-47.93859957,-22.62901385,5.49502972,255:112:112
417,-47.74947312,-22.38240019,6.41369839,255:88:88
418,-47.35437707,-22.9213932,2.92779194,255:179:179
419,-47.10363576,-22.281634,5.15766924,255:121:121
420,-47.57590376,-22.80194289,2.90437258,255:180:180
421,-47.44272261,-22.19962355,7.92642165,255:49:49
422,-47.80134423,-22.79953122,2.61933771,186:186:255
423,-47.41529227,-22.90185214,3.44754642,255:165:165
424,-47.27666941,-22.17776058,5.61178453,255:109:109
425,-47.41356663,-22.45118662,3.81939602,255:156:156
426,-47.84667017,-22.30438518,18.94955918,0:0:255
427,-47.82975524,-22.69757424,5.05266773,255:124:124
428,-47.32614736,-22.79346961,5.59274555,255:109:109
429,-47.04570976,-22.36883665,3.43926733,255:166:166
430,-47.2668414,-22.8562034,5.40722498,255:114:114
431,-47.74235379,-22.0227946,11.46924456,255:0:0
432,-47.03930697,-22.57619539,3.51279546,255:164:164
433,-47.7531879,-22.98992902,5.91647116,255:101:101
434,-47.8067034,-22.04817741,6.88829654,255:76:76
435,-47.95303308,-22.72282115,0.21916714,249:249:255
436,-47.7327753,-22.91755406,5.20690728,255:120:120
437,-47.74473379,-22.557958,5.67546025,255:107:107
438,-47.13405589,-22.48444937,3.86922346,255:154:154
439,-47.19090078,-22.26736755,1.96334739,255:204:204
440,-47.45032983,-22.87954729,9.28122306,255:13:13
441,-47.61293608,-22.88091464,10.01358781,255:0:0
442,-47.90368087,-22.26100003,1.10138645,255:227:227
443,-47.45619128,-22.2784342,4.62961237,255:135:135
444,-47.54470668,-22.3928173,4.13296586,255:148:148
445,-47.62716379,-22.9165704,3.51074208,255:164:164
446,-47.28324687,-22.48985268,4.36963821,255:141:141
447,-47.51854422,-22.72407377,6.4529293,255:87:87
448,-47.14617894,-22.16032561,3.559148,162:162:255
449,-47.91608613,-22.60352163,8.32027375,255:38:38
450,-47.2449985,-22.26235596,8.10854467,255:44:44
451,-47.36404985,-22.23066651,5.59380013,255:109:109
452,-47.77091247,-22.78566748,0.23608001,248:248:255
453,-47.33978747,-22.67830798,8.72746215,255:28:28
454,-47.18958009,-22.39020596,8.09117471,255:44:44
455,-47.5608857,-22.97067607,4.6616905,255:134:134
456,-47.74284148,-22.94338694,5.07059583,255:123:123
457,-47.27393625,-22.80569011,10.54245739,255:0:0
458,-47.71851386,-22.88673504,3.60530286,255:161:161
459,-47.90772131,-22.15513317,1.91768936,255:205:205
460,-47.98441662,-22.06502572,7.4755918,255:60:60
461,-47.30706496,-22.58542089,0.7740757,255:235:235
462,-47.77088948,-22.3923547,3.53020204,255:163:163
463,-47.50543824,-22.81104609,2.57172961,255:188:188
464,-47.94613632,-22.47355864,8.30037202,255:39:39
465,-47.83148441,-22.30937122,3.22640951,170:170:255
466,-47.78323087,-22.49654053,13.21652072,255:0:0
467,-47.63801718,-22.2799298,6.75892645,255:79:79
468,-47.72372158,-22.93280007,3.35850021,167:167:255
469,-47.08028855,-22.54310961,7.05769742,255:71:71
470,-47.89917034,-22.75716257,2.50586534,255:190:190
471,-47.82147004,-22.02667209,8.56226042,255:32:32
472,-47.59595666,-22.03789558,6.44074549,255:87:87
473,-47.51578525,-22.6520356,6.07804431,255:97:97
474,-47.66173788,-22.21219302,8.61856712,255:30:30
475,-47.7611073,-22.20563245,4.18218317,255:146:146
476,-47.50578808,-22.43685226,3.31410046,255:169:169
477,-47.8438632,-22.13061263,2.88867895,255:180:180
478,-47.6643966,-22.56788771,4.08225929,255:149:149
479,-47.09976897,-22.06644024,5.69078206,255:107:107
480,-47.21182198,-22.79804484,13.863443,255:0:0
481,-47.84650276,-22.51143972,4.99321907,255:125:125
482,-47.65043311,-22.23358769,1.19763026,223:223:255
483,-47.01732441,-22.28428914,15.12979383,255:0:0
484,-47.62583138,-22.30972482,2.56848162,255:188:188
485,-47.76996149,-22.60677332,6.7461206,255:79:79
486,-47.85132505,-22.86159509,6.59647326,255:83:83
487,-47.40105202,-22.52310836,8.09391995,255:44:44
488,-47.00259953,-22.97784171,6.15440155,255:95:95
489,-47.05508818,-22.88721575,4.89803978,255:128:128
490,-47.49501677,-22.39954201,2.99265711,255:177:177
491,-47.31560771,-22.85494366,7.53424735,255:59:59
492,-47.2990795,-22.56916995,7.55947282,255:58:58
493,-47.67159549,-22.83980402,5.03450387,255:124:124
494,-47.43076968,-22.43381635,13.55796477,255:0:0
495,-47.40022081,-22.70094632,6.73092742,255:80:80
496,-47.91751327,-22.79715871,2.0077946,255:203:203
