,X,Y,srtm30_wgs84-aw3d30_wgs84_abs,srtm30_wgs84-aw3d30_wgs84_color
1345,-56.62313779,-18.5695207,1.99949123,255:128:128
1346,-56.78905963,-18.30074268,1.99903936,127:127:255
1347,-56.86754402,-18.06365625,0.00095417,255:255:255
1348,-56.8615917,-18.00015681,3.99904132,0:0:255
1349,-56.89981765,-18.64042713,0.000913890000007,255:255:255
1350,-56.37866167,-18.71783778,2.00048554,127:127:255
1351,-56.58429225,-18.49072226,3.00152486,255:64:64
1352,-56.09884562,-18.98763756,2.0,127:127:255
1353,-56.5446163,-18.15569322,0.00101297999998,255:255:255
1354,-56.45774138,-18.87809845,6.99895729,0:0:255
1355,-56.19623465,-18.42562605,5.0,0:0:255
1356,-56.48007741,-18.79743309,1.0,191:191:255
1357,-56.90253,-18.55923968,0.99958352,191:191:255
1358,-56.13692731,-18.06825851,1.99893271,127:127:255
1359,-56.43736271,-18.1840501,2.0,255:128:128
1360,-56.98669885,-18.82413693,0.00087237000001,255:255:255
1361,-56.92779438,-18.0888356,2.0,127:127:255
1362,-56.1004878,-18.83815157,3.0,63:63:255
1363,-56.2570107,-18.25896151,2.0,127:127:255
1364,-56.62969131,-18.4475467,0.99900472,191:191:255
1365,-56.12142439,-18.06727129,3.0,63:63:255
1366,-56.74987112,-18.0721507,2.00097661,255:128:128
1367,-56.99765916,-18.50705159,1.99910784,127:127:255
1368,-56.75409519,-18.45389888,0.000964119999992,255:255:255
1369,-56.98922474,-18.37239133,0.99909502,191:191:255
1370,-56.40347683,-18.51711956,1.99948705,127:127:255
1371,-56.06338729,-18.99913889,1.0,191:191:255
1372,-56.84957044,-18.52357774,2.99855621,63:63:255
1373,-56.69016652,-18.53498752,1.00097888,255:192:192
1374,-56.46860861,-18.44816395,1.00103184,255:192:192
1375,-56.94390216,-18.7338235,0.0,255:255:255
1376,-56.26543306,-18.46988889,1.99948679,127:127:255
1377,-56.94123957,-18.67354202,1.99910155,127:127:255
1378,-56.1263649,-18.50475683,1.00110013,255:192:192
1379,-56.28714071,-18.52343264,1.0,191:191:255
1380,-56.7377465,-18.22793731,0.99902541,191:191:255
1381,-56.23747807,-18.69872998,1.00109067,255:192:192
1382,-56.32631506,-18.11460199,2.0010464,255:128:128
1383,-56.24188627,-18.84855319,0.00109726999997,255:255:255
1384,-56.10121546,-18.79754106,1.00046014,191:191:255
1385,-56.41079576,-18.42699269,1.00104335,255:192:192
1386,-56.82694586,-18.19930096,2.0,127:127:255
1387,-56.88883052,-18.71232115,3.99908647,0:0:255
1388,-56.61748597,-18.43065573,1.0009983,255:192:192
1389,-56.91140933,-18.84055675,2.00046169,127:127:255
1390,-56.17617652,-18.08601656,1.0,191:191:255
1391,-56.28408161,-18.64387481,0.0,255:255:255
1392,-56.25107236,-18.89131758,0.00109714999999,255:255:255
1393,-56.6706991,-18.77080648,0.99901956,191:191:255
1394,-56.17423938,-18.7475347,1.99952806,255:128:128
1395,-56.41518513,-18.6533437,3.99944687,0:0:255
1396,-56.07095213,-18.50209584,4.00049685,255:0:0
1397,-56.26095816,-18.20334552,3.0,63:63:255
1398,-56.75379013,-18.37718575,0.00149637,255:255:255
1399,-56.35007533,-18.04543242,4.0,255:0:0
1400,-56.96571589,-18.90106269,2.99912497,63:63:255
1401,-56.36908984,-18.78746369,1.99893614,127:127:255
1402,-56.83850364,-18.04589734,0.99903921,191:191:255
1403,-56.59967276,-18.48768336,4.00152154,255:0:0
1404,-56.60822501,-18.77105443,2.00099895,255:128:128
1405,-56.45828154,-18.45173716,0.0010341,255:255:255
1406,-56.57526253,-18.16023455,2.0015628,255:128:128
1407,-56.44263198,-18.30110803,1.00053909,255:192:192
1408,-56.2765867,-18.6503443,0.9995092,255:192:192
1409,-56.3112364,-18.39343756,4.0,0:0:255
1410,-56.08436257,-18.9697904,2.0,127:127:255
1411,-56.82543153,-18.80893024,0.99954053,191:191:255
1412,-56.77584781,-18.00073836,3.0,63:63:255
1413,-56.88478426,-18.62523901,1.00091947,255:192:192
1414,-56.22932552,-18.48999184,2.99949112,63:63:255
1415,-56.7738784,-18.22317769,0.000966899999995,255:255:255
1416,-56.46245793,-18.78362575,2.00056149,255:128:128
1417,-56.30959785,-18.37194612,1.0,255:192:192
1418,-56.79968306,-18.39568322,1.00095441,255:192:192
1419,-56.77633369,-18.463909,0.99904203,191:191:255
1420,-56.76395147,-18.49287544,4.0,255:0:0
1421,-56.73815892,-18.44679983,2.99903159,63:63:255
1422,-56.3376084,-18.38826365,3.99947397,0:0:255
1423,-56.73959541,-18.75271314,2.00095972,255:128:128
1424,-56.73152093,-18.11000776,0.000979010000009,255:255:255
1425,-56.17377983,-18.47615667,1.0,191:191:255
1426,-56.76803303,-18.88433517,0.000946759999991,255:255:255
1427,-56.21231078,-18.57713443,0.0,255:255:255
1428,-56.04464159,-18.30424347,1.0,255:192:192
1429,-56.04499032,-18.04841033,0.99892488,191:191:255
1430,-56.14177649,-18.95953857,3.0,255:64:64
1431,-56.12682492,-18.72785137,2.99952831,255:64:64
1432,-56.59548473,-18.99842982,1.00100214,255:192:192
1433,-56.56142297,-18.2439868,3.0,255:64:64
1434,-56.53649641,-18.10341205,0.0,255:255:255
1435,-56.25916792,-18.62338848,1.00049356,191:191:255
1436,-56.7667149,-18.59017434,2.0,255:128:128
1437,-56.28482614,-18.15477537,4.0,0:0:255
1438,-56.32956622,-18.49872705,1.0,255:192:192
1439,-56.55097781,-18.88110912,0.0010158,255:255:255
1440,-56.83897902,-18.66261824,0.99906806,191:191:255
1441,-56.65422642,-18.16076288,4.0,0:0:255
1442,-56.2433165,-18.18398517,2.99893843,63:63:255
1443,-56.9009672,-18.40709182,1.99907296,127:127:255
1444,-56.54290523,-18.27611351,0.0010142,255:255:255
1445,-56.74665528,-18.52684621,3.00147602,255:64:64
1446,-56.33381679,-18.24587254,0.00105095000001,255:255:255
1447,-56.71335447,-18.76572392,1.0,191:191:255
1448,-56.63305832,-18.31371658,1.0,191:191:255
1449,-56.4602236,-18.08236418,5.99897429,0:0:255
1450,-56.25128443,-18.22786265,1.0,191:191:255
1451,-56.50466137,-18.8725728,0.99897069,191:191:255
1452,-56.8957417,-18.10108862,3.99850166,0:0:255
1453,-56.74752391,-18.00899336,5.0,255:0:0
1454,-56.92941922,-18.54335787,0.000408949999994,255:255:255
1455,-56.00846637,-18.51705823,4.0,0:0:255
1456,-56.20586265,-18.45443282,2.99948822,63:63:255
1457,-56.97409113,-18.38909805,0.99857492,191:191:255
1458,-56.38298492,-18.1114133,0.00103812,255:255:255
1459,-56.19201094,-18.7660161,3.0,255:64:64
1460,-56.9767348,-18.5759645,0.000893530000013,255:255:255
1461,-56.94555871,-18.84684263,4.0,255:0:0
1462,-56.51267382,-18.65796676,1.00102465,255:192:192
1463,-56.29277375,-18.0924075,0.99895006,191:191:255
1464,-56.56649807,-18.04068592,1.0,255:192:192
1465,-56.45168603,-18.17941855,2.00055177,255:128:128
1466,-56.9729564,-18.56650434,0.000399720000004,255:255:255
1467,-56.70291919,-18.29780344,0.99901951,191:191:255
1468,-56.24098858,-18.55463505,2.0,127:127:255
1469,-56.17595544,-18.04728935,4.0,255:0:0
1470,-56.97586714,-18.44324575,1.99858588,127:127:255
1471,-56.2524308,-18.90110808,2.00109728,255:128:128
1472,-56.07995798,-18.84513274,3.0,255:64:64
1473,-56.67317025,-18.93271852,1.00097729,255:192:192
1474,-56.83951859,-18.26038541,0.000950420000009,255:255:255
1475,-56.0671711,-18.11313803,2.0,255:128:128
1476,-56.54547039,-18.92782626,5.00101771,255:0:0
1477,-56.5285304,-18.43794787,1.00154363,255:192:192
1478,-56.58695021,-18.33694836,1.0,191:191:255
1479,-56.77735669,-18.5366454,0.99904484,191:191:255
1480,-56.21141418,-18.12160503,2.0,127:127:255
1481,-56.28099577,-18.47179174,2.0,127:127:255
1482,-56.63546515,-18.24381191,0.9990043,191:191:255
1483,-56.91816393,-18.06927441,1.00094355,255:192:192
1484,-56.64405192,-18.41695773,4.00099214,255:0:0
1485,-56.76922121,-18.75028549,0.99951881,255:192:192
1486,-56.75001988,-18.91392856,4.0,255:0:0
1487,-56.06242694,-18.65351745,1.0,255:192:192
1488,-56.49746428,-18.59038436,2.000522,255:128:128
1489,-56.08468763,-18.73817953,0.0,255:255:255
1490,-56.86201499,-18.69041193,3.00092333,255:64:64
1491,-56.64256859,-18.53935482,3.0,255:64:64
1492,-56.27606862,-18.56953373,0.99942524,191:191:255
1493,-56.68546245,-18.49893241,0.000980769999998,255:255:255
1494,-56.95687548,-18.34668722,1.99908423,127:127:255
1495,-56.81380638,-18.89391348,2.00047249,255:128:128
1496,-56.75992994,-18.84139148,0.99951731,191:191:255
1497,-56.62377598,-18.85748289,1.00099381,255:192:192
1498,-56.1243607,-18.3102618,4.99947754,0:0:255
1499,-56.76396267,-18.21578304,2.00151617,255:128:128
1500,-56.98752689,-18.8378081,1.99958619,127:127:255
1501,-56.5066507,-18.65915123,2.99897378,63:63:255
1502,-56.64324328,-18.66386063,2.00098977,255:128:128
1503,-56.93942166,-18.16282236,0.000932809999995,255:255:255
1504,-56.75455825,-18.48576484,0.00147996,255:255:255
1505,-56.27339273,-18.21683878,2.0,127:127:255
1506,-56.9698481,-18.18684633,0.99907602,191:191:255
1507,-56.00632732,-18.67024628,1.0,191:191:255
1508,-56.48522173,-18.05899091,1.99897856,127:127:255
1509,-56.2159528,-18.1551919,2.0,255:128:128
1510,-56.03533177,-18.64127653,2.0,255:128:128
1511,-56.44729748,-18.47498982,0.00051929,255:255:255
1512,-56.84248646,-18.77595175,0.000925789999997,255:255:255
1513,-56.76396212,-18.80312626,0.99904948,191:191:255
1514,-56.88126619,-18.05904068,2.0009517,255:128:128
1515,-56.374902,-18.24292546,2.00104406,255:128:128
1516,-56.70390994,-18.74803808,1.0,255:192:192
1517,-56.32849981,-18.96425015,2.0,127:127:255
1518,-56.41320062,-18.51078864,3.00051403,255:64:64
1519,-56.96395762,-18.05319842,0.000935080000005,255:255:255
1520,-56.88658769,-18.96033374,1.00090143,255:192:192
1521,-56.16707887,-18.85808517,3.99954455,255:1:1
1522,-56.69792196,-18.24846167,1.99901739,127:127:255
1523,-56.32724252,-18.18011377,1.0,191:191:255
1524,-56.86531702,-18.36308861,3.99906106,0:0:255
1525,-56.56354878,-18.21398951,0.99899011,191:191:255
1526,-56.52699713,-18.42893691,1.0,191:191:255
1527,-56.31731809,-18.34464889,1.00053006,255:192:192
1528,-56.40782377,-18.34055636,1.0,191:191:255
1529,-56.17408124,-18.99539758,2.0,255:128:128
1530,-56.90612002,-18.51749764,0.000506270000002,255:255:255
1531,-56.68642937,-18.31739322,1.0,191:191:255
1532,-56.62513865,-18.1088877,3.00155869,255:64:64
1533,-56.78448279,-18.00607941,3.0,255:64:64
1534,-56.18043367,-18.81056656,1.99953674,255:128:128
1535,-56.00447673,-18.14077591,1.0,255:192:192
1536,-56.08848833,-18.85813201,0.0,255:255:255
1537,-56.86199086,-18.29489918,2.99905669,63:63:255
1538,-56.87836223,-18.13453627,4.0,0:0:255
1539,-56.37122495,-18.01469852,2.0,255:128:128
1540,-56.9403304,-18.90505719,2.0008843,255:128:128
1541,-56.62055957,-18.83394389,0.0,255:255:255
1542,-56.24295032,-18.20187489,3.0,63:63:255
1543,-56.08452953,-18.03563655,1.0,255:192:192
1544,-56.97973184,-18.05153287,1.99906813,127:127:255
1545,-56.1034049,-18.54045496,2.0,255:128:128
1546,-56.24702775,-18.32037136,1.0,255:192:192
1547,-56.28457982,-18.49002725,4.0,0:0:255
1548,-56.54386235,-18.86384839,2.99898215,63:63:255
1549,-56.31810735,-18.37990776,1.99947385,127:127:255
1550,-56.56782713,-18.34294071,4.0,255:0:0
1551,-56.10002113,-18.0390637,1.0,191:191:255
1552,-56.26001755,-18.39588933,3.0,63:63:255
1553,-56.33259037,-18.70065098,3.0,63:63:255
1554,-56.17348946,-18.05348007,1.0,191:191:255
1555,-56.81223974,-18.17023525,0.000549640000003,255:255:255
1556,-56.88774768,-18.99603573,0.000899230000002,255:255:255
1557,-56.59640621,-18.17516898,2.0,127:127:255
1558,-56.47808068,-18.45162741,1.00052273,255:192:192
1559,-56.03786307,-18.27308201,7.0,255:0:0
1560,-56.09916543,-18.36455798,1.00109422,255:192:192
1561,-56.52944433,-18.96532078,2.00102287,255:128:128
1562,-56.3175677,-18.9218233,3.0,255:64:64
1563,-56.33730666,-18.18028533,1.0,255:192:192
1564,-56.10753761,-18.89388317,1.0,191:191:255
1565,-56.60478181,-18.08551869,4.0,255:0:0
1566,-56.63529998,-18.54883634,2.0,255:128:128
1567,-56.09153022,-18.3236383,1.0,191:191:255
1568,-56.10939879,-18.0352213,3.0,63:63:255
1569,-56.02614803,-18.14604264,1.0,255:192:192
1570,-56.82491791,-18.32503264,6.999049,0:0:255
1571,-56.97445862,-18.62649764,2.00089063,255:128:128
1572,-56.97260753,-18.82663862,0.9991226,191:191:255
1573,-56.49247796,-18.84647192,0.00103245999999,255:255:255
1574,-56.22864705,-18.83942331,1.0,255:192:192
1575,-56.08107212,-18.99450301,5.0,255:0:0
1576,-56.01031641,-18.70283007,0.000466499999987,254:254:255
1577,-56.07825664,-18.02511073,1.0,191:191:255
1578,-56.63139387,-18.85330845,2.0,255:128:128
1579,-56.36913486,-18.89477942,2.99893272,63:63:255
1580,-56.91644208,-18.02678511,2.00094657,255:128:128
1581,-56.6116629,-18.91346473,2.00099728,255:128:128
1582,-56.5120678,-18.76367691,2.0,127:127:255
1583,-56.82595277,-18.91625431,0.9990745,191:191:255
1584,-56.49897027,-18.75759757,0.0,255:255:255
1585,-56.07263096,-18.29510056,1.0,191:191:255
1586,-56.83362353,-18.09806434,0.0,255:255:255
1587,-56.8923442,-18.78149156,0.000908600000017,255:255:255
1588,-56.08975977,-18.94430107,0.0,255:255:255
1589,-56.97646384,-18.71601533,1.99911636,127:127:255
1590,-56.77732929,-18.3410932,0.00149510999999,255:255:255
1591,-56.54795882,-18.70056061,0.000524630000001,255:255:255
1592,-56.89923743,-18.03840328,1.00094928,255:192:192
1593,-56.7690308,-18.07001627,2.00097306,255:128:128
1594,-56.79397996,-18.48431461,5.00146823,255:0:0
1595,-56.89085604,-18.90253911,0.0,255:255:255
1596,-56.94670058,-18.90145512,2.00088212,255:128:128
1597,-56.29721306,-18.00923919,2.99895476,63:63:255
1598,-56.87881948,-18.84126736,2.00091024,255:128:128
1599,-56.50739267,-18.09853254,0.00101860999999,255:255:255
1600,-56.96643192,-18.98036223,0.00086958,255:255:255
1601,-56.09035443,-18.5691245,0.0,255:255:255
1602,-56.03582495,-18.95601164,0.00114987000001,255:255:255
1603,-56.82538528,-18.4854527,3.00145817,255:64:64
1604,-56.16043265,-18.89218463,0.0,255:255:255
1605,-56.69912787,-18.40185014,4.00150761,255:0:0
1606,-56.42311623,-18.63605889,1.0,191:191:255
1607,-56.54549367,-18.92171965,0.00101768,255:255:255
1608,-56.24361051,-18.13996448,3.99839387,0:0:255
1609,-56.68842218,-18.47594676,3.0009804,255:64:64
1610,-56.84134833,-18.49300166,0.99854822,191:191:255
1611,-56.14598362,-18.33965729,0.000520859999995,255:255:255
1612,-56.66941716,-18.23788048,3.99901119,0:0:255
1613,-56.11843601,-18.30677174,5.0,255:0:0
1614,-56.70215232,-18.31277255,0.00151873,255:255:255
1615,-56.01950707,-18.31538195,3.0,255:64:64
1616,-56.60528417,-18.10208771,2.0,255:128:128
1617,-56.81786641,-18.65749941,2.00093871,255:128:128
1618,-56.78952129,-18.49197801,0.99904662,191:191:255
1619,-56.61420162,-18.52180451,1.00051494,255:192:192
1620,-56.37920311,-18.43542399,1.0,191:191:255
1621,-56.34649704,-18.5087254,1.0,191:191:255
1622,-56.38337382,-18.7599337,2.0,127:127:255
1623,-56.77404692,-18.33597129,1.99903705,127:127:255
1624,-56.08225447,-18.35033442,1.0,191:191:255
1625,-56.95010434,-18.39273752,1.99856722,127:127:255
1626,-56.26562743,-18.00377189,3.0,63:63:255
1627,-56.48568707,-18.96597451,2.0,127:127:255
1628,-56.48700683,-18.81359534,2.0,255:128:128
1629,-56.7637592,-18.27265389,2.99903253,63:63:255
1630,-56.87360919,-18.97532216,0.99909442,191:191:255
1631,-56.29337578,-18.67831178,4.0,255:0:0
1632,-56.73805244,-18.41554343,2.00149521,255:128:128
1633,-56.05253383,-18.00427622,2.0,127:127:255
1634,-56.2365303,-18.68553167,2.0,127:127:255
1635,-56.51473724,-18.13273289,2.0,255:128:128
1636,-56.55746345,-18.55049643,0.99898739,191:191:255
1637,-56.97043056,-18.42758105,0.99909379,191:191:255
1638,-56.14543718,-18.79026483,1.0,255:192:192
1639,-56.02395061,-18.82277377,0.0,255:255:255
1640,-56.26296485,-18.50697419,4.0,0:0:255
1641,-56.54500691,-18.81383001,0.0,255:255:255
1642,-56.31728178,-18.09880281,3.0,255:64:64
1643,-56.13392378,-18.54645805,3.99950398,255:1:1
1644,-56.35782077,-18.19740431,1.0,191:191:255
1645,-56.77953205,-18.15250073,2.99903187,63:63:255
1646,-56.65566142,-18.5547734,0.00047726999999,255:255:255
1647,-56.04506062,-18.82879001,0.0,255:255:255
1648,-56.06589093,-18.87656039,1.0,255:192:192
1649,-56.62629921,-18.64942806,1.00099458,255:192:192
1650,-56.35487091,-18.66323119,1.0,255:192:192
1651,-56.39726072,-18.93703383,2.0,127:127:255
1652,-56.05947849,-18.10349496,1.0,191:191:255
1653,-56.39053924,-18.26413014,0.00158364000001,255:255:255
1654,-56.79507037,-18.08494908,0.000967520000003,255:255:255
1655,-56.79760988,-18.48836769,2.99904868,63:63:255
1656,-56.97728013,-18.36877829,0.000908569999993,255:255:255
1657,-56.93770819,-18.72133049,0.000896640000008,255:255:255
1658,-56.4238579,-18.16057362,2.0010334,255:128:128
1659,-56.35448761,-18.57993218,1.0,191:191:255
1660,-56.73015876,-18.04115055,0.000981069999995,255:255:255
1661,-56.00810866,-18.66085511,0.99952811,255:192:192
1662,-56.08698131,-18.83716256,0.0,255:255:255
1663,-56.45707337,-18.57180456,2.0,255:128:128
1664,-56.22815964,-18.96707309,3.0,63:63:255
1665,-56.39907648,-18.55368786,1.00054132,255:192:192
1666,-56.26633364,-18.17491056,2.99894218,63:63:255
1667,-56.44689146,-18.33789022,0.00103389999998,255:255:255
1668,-56.0771267,-18.89308664,0.0,255:255:255
1669,-56.71042367,-18.21293662,5.99901927,0:0:255
1670,-56.09913751,-18.34285313,1.0,191:191:255
1671,-56.75638238,-18.44762209,2.00096374,255:128:128
1672,-56.1407679,-18.66243564,1.0,255:192:192
1673,-56.51445133,-18.8103533,1.0,255:192:192
1674,-56.81509017,-18.25241648,4.99904352,0:0:255
1675,-56.28169251,-18.84781564,1.00046291,191:191:255
1676,-56.15676251,-18.48030954,1.0,191:191:255
1677,-56.00548371,-18.80604063,2.0,255:128:128
1678,-56.74934792,-18.41337686,6.00096654,255:0:0
1679,-56.62797127,-18.43978326,1.00099575,255:192:192
1680,-56.95556827,-18.64061986,1.9995914,127:127:255
1681,-56.50025468,-18.28587389,0.00102262,255:255:255
1682,-56.51408282,-18.86775466,1.99897347,127:127:255
1683,-56.75237058,-18.26823418,1.99902982,127:127:255
1684,-56.23941925,-18.48393708,0.99892114,191:191:255
1685,-56.24120009,-18.44339498,1.0,191:191:255
1686,-56.36982917,-18.50616976,4.0,0:0:255
1687,-56.94144443,-18.89756743,0.99911566,191:191:255
1688,-56.42742491,-18.61163966,0.00104467999998,255:255:255
1689,-56.23825279,-18.0465551,1.0,191:191:255
1690,-56.69421033,-18.49412405,2.00051742,255:128:128
1691,-56.92641031,-18.00552274,0.000945969999989,255:255:255
1692,-56.21088378,-18.94418977,1.0,255:192:192
1693,-56.85645037,-18.29136954,2.99851997,63:63:255
1694,-56.54852989,-18.93157773,1.9989832,127:127:255
1695,-56.86429864,-18.09702903,2.99904691,63:63:255
1696,-56.25048068,-18.08858303,6.0,0:0:255
1697,-56.29877834,-18.70160926,4.0,255:0:0
1698,-56.27513424,-18.19019654,8.0,0:0:255
1699,-56.41979509,-18.87135098,1.0,255:192:192
1700,-56.80289052,-18.00638264,1.00096916,255:192:192
1701,-56.37528248,-18.31401804,1.0,255:192:192
1702,-56.38778761,-18.27404099,2.0,127:127:255
1703,-56.96786281,-18.76777202,1.9991169,127:127:255
1704,-56.01678451,-18.56242871,2.0,255:128:128
1705,-56.1165718,-18.06076625,2.0,255:128:128
1706,-56.54530431,-18.13964435,2.0,127:127:255
1707,-56.1191811,-18.18918435,4.0,255:0:0
1708,-56.57502091,-18.42652159,1.0,191:191:255
1709,-56.05524886,-18.6841119,1.0,191:191:255
1710,-56.41148907,-18.50190678,1.00051508,255:192:192
1711,-56.13909346,-18.2448264,1.0,255:192:192
1712,-56.27797388,-18.81545001,2.0,255:128:128
1713,-56.83227328,-18.99234173,0.000920119999989,255:255:255
1714,-56.72255212,-18.50766773,0.99948489,191:191:255
1715,-56.09803435,-18.46438103,1.00160526,255:192:192
1716,-56.91895412,-18.8481313,2.00089552,255:128:128
1717,-56.20338984,-18.48143903,3.0,63:63:255
1718,-56.9114747,-18.74697975,1.99957136,127:127:255
1719,-56.64109087,-18.98271775,2.99901269,63:63:255
1720,-56.36232547,-18.06793819,1.0,191:191:255
1721,-56.33700968,-18.13462559,1.0,255:192:192
1722,-56.41656014,-18.81389436,0.00057975,255:255:255
1723,-56.40211531,-18.36034481,3.00104307,255:64:64
1724,-56.42341751,-18.01721554,2.0,255:128:128
1725,-56.36967462,-18.2936322,1.00104678,255:192:192
1726,-56.05224873,-18.64800584,2.0,255:128:128
1727,-56.29117767,-18.43737572,7.0,0:0:255
1728,-56.90124509,-18.26137667,1.00147148,255:192:192
1729,-56.67568654,-18.23357008,1.00153478,255:192:192
1730,-56.00220899,-18.76223285,0.000457690000019,254:254:255
1731,-56.05254724,-18.88237594,1.0,191:191:255
1732,-56.72431781,-18.91377371,1.00096067,255:192:192
1733,-56.91774732,-18.22053433,1.99852677,127:127:255
1734,-56.55012636,-18.47162098,1.0015351,255:192:192
1735,-56.69510765,-18.12133174,1.99901431,127:127:255
1736,-56.53977576,-18.54584551,0.9994882,255:192:192
1737,-56.17650757,-18.28112494,1.0,191:191:255
1738,-56.26925083,-18.11572338,6.0,0:0:255
1739,-56.13130581,-18.8612913,0.0,255:255:255
1740,-56.46941724,-18.24607135,1.00157316,255:192:192
1741,-56.85661454,-18.45009975,1.99906311,127:127:255
1742,-56.20877004,-18.94988207,0.0,255:255:255
1743,-56.78944986,-18.96871122,3.0,255:64:64
1744,-56.04496064,-18.9603342,3.0,63:63:255
1745,-56.47990924,-18.31118323,3.99897305,0:0:255
1746,-56.53895234,-18.75813973,1.0,191:191:255
1747,-56.17431913,-18.05056519,2.0,255:128:128
1748,-56.25055135,-18.87788544,1.00109665,255:192:192
1749,-56.2944499,-18.02207305,3.0,63:63:255
1750,-56.02763702,-18.90533367,2.0,255:128:128
1751,-56.60141886,-18.00882993,1.0,191:191:255
1752,-56.98390512,-18.37178913,2.99909351,63:63:255
1753,-56.03951162,-18.67396949,1.00047269,191:191:255
1754,-56.73229571,-18.54405774,1.0,191:191:255
1755,-56.30146923,-18.40367174,2.0,127:127:255
1756,-56.29876813,-18.53921885,0.000506269999988,254:254:255
1757,-56.4469803,-18.62517901,1.0,191:191:255
1758,-56.0031806,-18.27264962,1.0,255:192:192
1759,-56.13639921,-18.7407592,1.0,255:192:192
1760,-56.32014065,-18.97212067,0.0,255:255:255
1761,-56.66085109,-18.85481847,2.0,255:128:128
1762,-56.63702176,-18.90531628,3.0,255:64:64
1763,-56.56063704,-18.38248933,5.00053174,255:0:0
1764,-56.39890095,-18.60750188,0.9994988,255:192:192
1765,-56.79795743,-18.28429966,4.99904082,0:0:255
1766,-56.11471815,-18.07022494,1.99893016,127:127:255
1767,-56.64813841,-18.52602896,2.00051414,255:128:128
1768,-56.67240012,-18.02204303,2.00099147,255:128:128
1769,-56.23057404,-18.42966032,4.9994839,0:0:255
1770,-56.85224429,-18.45425768,3.0,63:63:255
1771,-56.85453492,-18.4630575,4.00093677,255:0:0
1772,-56.85997052,-18.83907206,2.00091695,255:128:128
1773,-56.76800733,-18.58610617,2.00095618,255:128:128
1774,-56.32769877,-18.22567903,2.99894894,63:63:255
1775,-56.23505929,-18.77269266,0.0,255:255:255
1776,-56.59417298,-18.07651871,0.0,255:255:255
1777,-56.96943535,-18.55714491,1.00089725,255:192:192
1778,-56.58956033,-18.00284543,0.00100494000002,255:255:255
1779,-56.55442214,-18.35165622,2.99845243,63:63:255
1780,-56.47644399,-18.6797469,0.99950677,255:192:192
1781,-56.10068977,-18.6648561,3.0,255:64:64
1782,-56.75667437,-18.91606751,2.0,255:128:128
1783,-56.73836927,-18.67128252,2.0,255:128:128
1784,-56.06541556,-18.62872776,1.0,255:192:192
1785,-56.31685904,-18.49620544,0.00106463,255:255:255
1786,-56.67852611,-18.50171812,0.000982500000006,255:255:255
1787,-56.4839004,-18.80210718,3.0,255:64:64
1788,-56.23276207,-18.18857778,1.99839482,127:127:255
1789,-56.12088829,-18.52455819,4.0,255:0:0
1790,-56.4085976,-18.24668551,0.99896154,191:191:255
1791,-56.29362064,-18.76173846,4.0,0:0:255
1792,-56.43955042,-18.96788029,1.0,191:191:255
1793,-56.92298285,-18.00797854,0.000946510000006,255:255:255
1794,-56.76206396,-18.39444932,0.99903607,191:191:255
1795,-56.37883791,-18.33437649,2.00158018,255:128:128
1796,-56.03967784,-18.67039656,1.0,191:191:255
1797,-56.06069082,-18.40944936,2.0,255:128:128
1798,-56.17414106,-18.66168168,4.00061791,255:0:0
1799,-56.60710239,-18.66019851,1.00099975,255:192:192
1800,-56.3593958,-18.06083942,1.99896042,127:127:255
1801,-56.18602229,-18.15236536,3.0,63:63:255
1802,-56.77381056,-18.77974413,0.99952866,191:191:255
1803,-56.19607215,-18.59498778,0.99890667,191:191:255
1804,-56.04583382,-18.83053979,2.0,255:128:128
1805,-56.78170983,-18.85172064,2.0,127:127:255
1806,-56.95055197,-18.45528751,0.99908996,191:191:255
1807,-56.09192077,-18.8555935,0.000679980000001,255:255:255
1808,-56.64492466,-18.43842009,2.00099172,255:128:128
1809,-56.32845406,-18.92213504,0.0,255:255:255
1810,-56.36461251,-18.57801404,4.0,0:0:255
1811,-56.75389313,-18.57143441,1.99949387,255:128:128
1812,-56.04163654,-18.63915918,1.0,255:192:192
1813,-56.45033009,-18.72367102,2.00048658,127:127:255
1814,-56.96412707,-18.13430323,1.00092918,255:192:192
1815,-56.40585243,-18.59829319,1.0,191:191:255
1816,-56.86375992,-18.39437765,4.99853888,0:0:255
1817,-56.15493263,-18.37133971,2.00051801,255:128:128
1818,-56.98932018,-18.6087327,0.0008871,255:255:255
1819,-56.14141031,-18.37570932,1.0,191:191:255
1820,-56.1648709,-18.1228,1.0,191:191:255
1821,-56.04366116,-18.10096039,0.0,255:255:255
1822,-56.51371286,-18.1705667,1.0,191:191:255
1823,-56.68403028,-18.54660595,1.00098028,255:192:192
1824,-56.22207105,-18.28849858,1.0,191:191:255
1825,-56.37801771,-18.38992663,6.00157599,255:0:0
1826,-56.87772637,-18.10118612,1.0009501,255:192:192
1827,-56.1317581,-18.84625041,0.0,255:255:255
1828,-56.52862904,-18.98745291,3.0,255:64:64
1829,-56.97901063,-18.0043748,3.00093564,255:64:64
1830,-56.4787064,-18.87646836,3.0,255:64:64
1831,-56.85424906,-18.0117386,2.00095944,255:128:128
1832,-56.55904437,-18.38485413,3.00101151,255:64:64
1833,-56.73470485,-18.05280094,1.99902004,127:127:255
1834,-56.09494148,-18.68369179,0.99952447,255:192:192
1835,-56.47569622,-18.78302943,2.0,127:127:255
1836,-56.52201175,-18.32005782,1.0,191:191:255
