,X,Y,srtm30_wgs84-aster30_wgs84_abs,srtm30_wgs84-aster30_wgs84_color
64,-62.4879031,-0.96210371,9.0,46:46:255
65,-62.81788429,-0.54322711,21.0,0:0:255
66,-62.64332651,-0.56068708,3.0,185:185:255
67,-62.14300741,-0.06394443,0.0,255:255:255
68,-62.0073986,-0.80449652,8.0,69:69:255
69,-62.13958011,-0.08351196,7.0,255:93:93
70,-62.45386255,-0.55601468,9.0,255:47:47
71,-62.23467633,-0.71696767,2.0,255:209:209
72,-62.83028603,-0.38549455,5.0,139:139:255
73,-62.32158903,-0.28941127,7.0,255:93:93
74,-62.72650808,-0.63351637,9.0,255:47:47
75,-62.88638444,-0.56106586,15.0,0:0:255
76,-62.65315006,-0.47744042,3.0,185:185:255
77,-62.15171324,-0.19846434,3.0,255:186:186
78,-62.1799505,-0.61266051,5.0,255:140:140
79,-62.9774082,-0.7900769,19.0,0:0:255
80,-62.96236607,-0.97070811,7.0,92:92:255
81,-62.14958346,-0.30757967,0.0,255:255:255
82,-62.36846015,-0.95148724,4.0,255:163:163
83,-62.34446235,-0.75502713,1.0,255:232:232
84,-62.70504737,-0.56508628,3.0,185:185:255
85,-62.23540296,-0.61951124,2.0,255:209:209
86,-62.9419151,-0.25549955,1.0,255:232:232
87,-62.15162212,-0.01383793,9.0,255:47:47
88,-62.98712656,-0.34955662,12.0,255:0:0
89,-62.66929929,-0.01728851,0.0,255:255:255
90,-62.62753871,-0.15088741,13.0,255:0:0
91,-62.40618286,-0.22009033,4.0,255:163:163
92,-62.65038699,-0.6875448,7.0,255:93:93
93,-62.25027147,-0.50959419,5.0,255:140:140
94,-62.35491551,-0.46631343,7.0,92:92:255
95,-62.75174283,-0.89217641,9.0,46:46:255
96,-62.08754248,-0.7516582,0.0,255:255:255
97,-62.47633999,-0.16179282,3.0,185:185:255
98,-62.8401881,-0.63986632,6.0,115:115:255
99,-62.28301832,-0.63188747,8.0,255:70:70
100,-62.27691909,-0.01871808,6.0,255:116:116
101,-62.8640015,-0.82545111,6.0,115:115:255
102,-62.40846064,-0.08617434,6.0,255:116:116
103,-62.12800326,-0.32921303,10.0,23:23:255
104,-62.03424202,-0.20562844,0.0,255:255:255
105,-62.28143522,-0.62231155,1.0,231:231:255
106,-62.91710265,-0.78146376,8.0,69:69:255
107,-62.30022991,-0.66796793,1.0,231:231:255
108,-62.52616883,-0.49051194,2.0,208:208:255
109,-62.38895625,-0.93596381,10.0,255:24:24
110,-62.88299165,-0.61307056,2.0,208:208:255
111,-62.87711419,-0.97057023,2.0,255:209:209
112,-62.41560784,-0.99091949,4.0,162:162:255
113,-62.82168814,-0.46570916,12.0,0:0:255
114,-62.58426306,-0.10921496,7.0,255:93:93
115,-62.8715908,-0.74122702,20.0,0:0:255
116,-62.71896242,-0.2592467,2.0,208:208:255
117,-62.85993492,-0.1427604,6.0,115:115:255
118,-62.25673422,-0.73250207,3.0,255:186:186
119,-62.36725039,-0.10194038,3.0,255:186:186
120,-62.76606898,-0.98035193,1.0,231:231:255
121,-62.07574829,-0.9800188,8.0,255:70:70
122,-62.0260924,-0.15751623,5.0,255:140:140
123,-62.13764638,-0.5977401,6.0,115:115:255
124,-62.13994388,-0.92147958,0.0,255:255:255
125,-62.93005968,-0.69490031,1.0,231:231:255
126,-62.88281919,-0.23305457,6.0,255:116:116
127,-62.2958822,-0.27462369,4.0,255:163:163
128,-62.32009163,-0.87178288,3.0,185:185:255
129,-62.93070657,-0.32234939,0.0,255:255:255
130,-62.52567198,-0.98014568,2.0,255:209:209
131,-62.67043509,-0.71970673,16.0,0:0:255
132,-62.00400112,-0.5279752,1.0,255:232:232
133,-62.70182908,-0.52521124,4.0,255:163:163
134,-62.96374071,-0.02829577,5.0,139:139:255
135,-62.8987083,-0.37754876,5.0,139:139:255
136,-62.88988545,-0.82200253,26.0,0:0:255
137,-62.91042312,-0.5550859,14.0,0:0:255
138,-62.30340252,-0.82779484,1.0,255:232:232
139,-62.41419499,-0.41463875,5.0,255:140:140
140,-62.58240295,-0.66233425,3.0,255:186:186
141,-62.24416165,-0.35283992,1.0,231:231:255
142,-62.5660414,-0.48192384,3.0,185:185:255
143,-62.9914217,-0.95634344,3.0,185:185:255
144,-62.35409934,-0.66684943,5.0,255:140:140
145,-62.63066269,-0.27890958,14.0,0:0:255
146,-62.83069139,-0.75917783,4.0,255:163:163
147,-62.64193283,-0.44360618,2.0,208:208:255
148,-62.74008125,-0.72481385,13.0,0:0:255
149,-62.27379301,-0.99482066,4.0,162:162:255
150,-62.60268415,-0.11493405,2.0,255:209:209
151,-62.93326778,-0.19232828,13.0,0:0:255
152,-62.45278889,-0.73868363,2.0,255:209:209
153,-62.29582656,-0.78503181,1.0,255:232:232
154,-62.43919225,-0.17024568,9.0,255:47:47
155,-62.16183378,-0.04428419,2.0,255:209:209
156,-62.32787555,-0.09214628,5.0,255:140:140
157,-62.30067836,-0.70895775,4.0,255:163:163
158,-62.36389051,-0.06165517,9.0,255:47:47
159,-62.8523297,-0.09785955,9.0,255:47:47
160,-62.01069508,-0.27575483,2.0,208:208:255
161,-62.79523364,-0.64415262,3.0,255:186:186
162,-62.05881819,-0.34224422,1.0,255:232:232
163,-62.30534185,-0.23872435,1.0,255:232:232
164,-62.78468985,-0.01068667,3.0,185:185:255
165,-62.45209164,-0.15106015,6.0,115:115:255
166,-62.79929625,-0.33584368,8.0,69:69:255
167,-62.06720297,-0.15925359,10.0,255:24:24
168,-62.35638195,-0.55765147,5.0,255:140:140
169,-62.79381784,-0.9260221,30.0,0:0:255
170,-62.39919548,-0.13181519,3.0,185:185:255
171,-62.37034215,-0.38120291,1.0,255:232:232
172,-62.93439454,-0.92299312,1.0,231:231:255
173,-62.19890157,-0.07155883,5.0,139:139:255
174,-62.34509445,-0.06860912,6.0,255:116:116
175,-62.57819764,-0.86457883,0.0,255:255:255
176,-62.56903868,-0.19691494,9.0,255:47:47
177,-62.64277271,-0.80109991,12.0,0:0:255
178,-62.83941971,-0.85505078,6.0,115:115:255
179,-62.17822818,-0.9981785,7.0,92:92:255
180,-62.31093897,-0.42696673,1.0,255:232:232
181,-62.31004374,-0.19977969,1.0,231:231:255
182,-62.64940737,-0.38678054,0.0,255:255:255
183,-62.78343313,-0.29090653,10.0,23:23:255
184,-62.26775927,-0.46905156,4.0,255:163:163
185,-62.96008839,-0.11467562,3.0,255:186:186
186,-62.70992182,-0.25237308,5.0,139:139:255
187,-62.2327385,-0.10032153,1.0,255:232:232
188,-62.41252299,-0.22195195,9.0,255:47:47
189,-62.55749731,-0.86863665,1.0,255:232:232
190,-62.07744816,-0.51340935,12.0,0:0:255
191,-62.20116724,-0.19416599,4.0,162:162:255
192,-62.95987085,-0.17157348,5.0,255:140:140
193,-62.34908994,-0.64392953,5.0,255:140:140
194,-62.53794674,-0.16232059,4.0,255:163:163
195,-62.64129893,-0.30575711,20.0,0:0:255
196,-62.07180882,-0.20772148,10.0,23:23:255
197,-62.98411357,-0.81825234,11.0,0:0:255
198,-62.37510409,-0.99144019,3.0,255:186:186
199,-62.94942739,-0.84455468,2.0,208:208:255
200,-62.48538949,-0.267348,0.0,255:255:255
201,-62.93500036,-0.14978084,13.0,255:0:0
202,-62.18459251,-0.17978516,0.0,255:255:255
203,-62.47620803,-0.30409292,2.0,255:209:209
204,-62.63403704,-0.37004311,7.0,92:92:255
205,-62.93043282,-0.28400536,8.0,255:70:70
206,-62.33539324,-0.65716723,1.0,255:232:232
207,-62.04748889,-0.18150849,1.0,255:232:232
208,-62.83394026,-0.48843328,2.0,208:208:255
209,-62.20521553,-0.01798735,1.0,231:231:255
210,-62.62655332,-0.12795333,1.0,231:231:255
211,-62.61335479,-0.41248338,4.0,162:162:255
212,-62.85854374,-0.2105495,3.0,185:185:255
213,-62.49416529,-0.92274569,5.0,139:139:255
214,-62.74681681,-0.12192923,0.0,255:255:255
215,-62.26097134,-0.72454175,1.0,231:231:255
216,-62.56848586,-0.15372694,15.0,255:0:0
217,-62.03839226,-0.24782808,5.0,139:139:255
218,-62.429655,-0.6331673,2.0,208:208:255
219,-62.29025964,-0.227911,0.0,255:255:255
220,-62.40155837,-0.25890536,2.0,208:208:255
221,-62.66730043,-0.360412,2.0,208:208:255
222,-62.30594959,-0.05858278,1.0,231:231:255
223,-62.21330113,-0.06982169,1.0,231:231:255
224,-62.26696629,-0.68715227,5.0,255:140:140
225,-62.80061506,-0.79181703,24.0,0:0:255
226,-62.72396697,-0.45813153,5.0,139:139:255
227,-62.67308089,-0.66404538,9.0,46:46:255
228,-62.39929469,-0.64178966,1.0,255:232:232
229,-62.06084855,-0.1550264,3.0,255:186:186
230,-62.54868141,-0.53362877,7.0,92:92:255
231,-62.8310142,-0.7271464,1.0,255:232:232
232,-62.78845952,-0.71275543,27.0,0:0:255
233,-62.97382078,-0.77626403,31.0,0:0:255
234,-62.72171983,-0.52135181,4.0,162:162:255
235,-62.61383053,-0.97647035,16.0,0:0:255
236,-62.05023024,-0.77598437,12.0,255:0:0
237,-62.88600721,-0.76103498,5.0,139:139:255
238,-62.19534284,-0.97645347,5.0,139:139:255
239,-62.87885017,-0.50805028,16.0,0:0:255
240,-62.78473116,-0.14898543,17.0,0:0:255
241,-62.96232499,-0.94011541,7.0,92:92:255
242,-62.51945322,-0.70940492,6.0,115:115:255
243,-62.5143949,-0.7267491,2.0,255:209:209
244,-62.19410218,-0.00188421,8.0,69:69:255
245,-62.71308435,-0.6542041,4.0,255:163:163
246,-62.61451844,-0.13398124,1.0,231:231:255
247,-62.37281528,-0.66306544,8.0,255:70:70
248,-62.7110489,-0.42657683,9.0,46:46:255
249,-62.49770727,-0.71837451,5.0,255:140:140
250,-62.09476371,-0.67359748,2.0,255:209:209
251,-62.79305726,-0.01372688,4.0,162:162:255
252,-62.70253066,-0.37901567,4.0,162:162:255
253,-62.47579905,-0.13077497,4.0,162:162:255
254,-62.38867144,-0.52212189,5.0,139:139:255
255,-62.03536804,-0.48472238,5.0,139:139:255
256,-62.64189515,-0.81285404,13.0,0:0:255
257,-62.4304774,-0.7665194,6.0,115:115:255
258,-62.04571809,-0.79378396,3.0,255:186:186
259,-62.8720708,-0.70965083,9.0,46:46:255
260,-62.03231318,-0.92667687,6.0,115:115:255
261,-62.22861958,-0.43032097,1.0,255:232:232
262,-62.21177392,-0.45473181,12.0,255:0:0
263,-62.67660854,-0.14267787,20.0,0:0:255
264,-62.4677193,-0.8399241,3.0,255:186:186
265,-62.65885785,-0.37370205,10.0,23:23:255
266,-62.72744235,-0.38957449,12.0,0:0:255
267,-62.8714322,-0.87911578,4.0,162:162:255
268,-62.54731656,-0.3105832,3.0,185:185:255
269,-62.29858803,-0.74874461,1.0,231:231:255
270,-62.56495691,-0.70639367,19.0,0:0:255
271,-62.44882818,-0.09841257,1.0,231:231:255
272,-62.53812883,-0.00512339,14.0,255:0:0
273,-62.50068259,-0.14513072,4.0,255:163:163
274,-62.01559231,-0.06287399,2.0,255:209:209
275,-62.30435753,-0.03052484,1.0,231:231:255
276,-62.18852592,-0.35042726,1.0,255:232:232
277,-62.70061928,-0.40609302,10.0,23:23:255
278,-62.80076512,-0.24715564,8.0,69:69:255
279,-62.32900395,-0.5592459,3.0,185:185:255
280,-62.5249261,-0.23923231,16.0,255:0:0
281,-62.96382576,-0.54790429,1.0,231:231:255
282,-62.97035698,-0.76565553,21.0,0:0:255
283,-62.0240638,-0.35268315,10.0,23:23:255
284,-62.76419261,-0.7535349,4.0,162:162:255
285,-62.00655166,-0.91336309,7.0,255:93:93
286,-62.41992125,-0.27545688,0.0,255:255:255
287,-62.93479727,-0.07496995,8.0,255:70:70
288,-62.20515582,-0.12137021,1.0,255:232:232
289,-62.11373838,-0.40968455,3.0,185:185:255
290,-62.18734104,-0.80308105,8.0,69:69:255
291,-62.46931078,-0.62332289,2.0,208:208:255
292,-62.54315627,-0.16632283,7.0,255:93:93
293,-62.27326519,-0.94320964,2.0,255:209:209
294,-62.44657541,-0.96980216,2.0,255:209:209
295,-62.87434442,-0.55520925,16.0,0:0:255
296,-62.00983558,-0.45913136,3.0,255:186:186
297,-62.07358474,-0.23595959,6.0,115:115:255
298,-62.60311825,-0.50454425,6.0,115:115:255
299,-62.89775979,-0.04178737,1.0,231:231:255
300,-62.96429858,-0.97803637,12.0,0:0:255
301,-62.14397293,-0.25146209,1.0,231:231:255
302,-62.89883507,-0.98033409,1.0,231:231:255
303,-62.26860194,-0.69166773,0.0,255:255:255
304,-62.54830004,-0.64842119,9.0,46:46:255
305,-62.12313478,-0.26926867,12.0,0:0:255
306,-62.97344283,-0.72392081,16.0,0:0:255
307,-62.78155711,-0.83478158,6.0,115:115:255
308,-62.12371943,-0.31026968,7.0,255:93:93
309,-62.83932942,-0.41959739,15.0,0:0:255
310,-62.41094172,-0.68828779,13.0,0:0:255
311,-62.867237,-0.00672894,4.0,162:162:255
312,-62.90109694,-0.17960048,5.0,255:140:140
313,-62.88698223,-0.55262609,13.0,0:0:255
314,-62.16105117,-0.66527242,2.0,208:208:255
315,-62.86865179,-0.11202653,14.0,255:0:0
316,-62.26860883,-0.28104407,13.0,255:0:0
317,-62.45128982,-0.89280908,1.0,255:232:232
318,-62.09178033,-0.67439844,2.0,208:208:255
319,-62.30502924,-0.51843031,2.0,255:209:209
320,-62.27613099,-0.76494363,6.0,255:116:116
321,-62.72082287,-0.87949894,27.0,0:0:255
322,-62.75768155,-0.77146179,8.0,255:70:70
323,-62.5862088,-0.10783397,2.0,208:208:255
324,-62.81292072,-0.94374338,15.0,0:0:255
325,-62.74269195,-0.17405447,12.0,0:0:255
326,-62.70147843,-0.65666819,5.0,255:140:140
327,-62.51547727,-0.31163684,0.0,255:255:255
328,-62.64325942,-0.82706547,14.0,0:0:255
329,-62.11644105,-0.41406035,1.0,255:232:232
330,-62.42138494,-0.56059698,0.0,255:255:255
331,-62.47908016,-0.63504829,3.0,255:186:186
332,-62.39483781,-0.26897913,2.0,255:209:209
333,-62.53932295,-0.20145443,5.0,255:140:140
334,-62.19367138,-0.38348495,6.0,255:116:116
335,-62.13177947,-0.13629437,0.0,255:255:255
336,-62.20180105,-0.50886969,9.0,255:47:47
337,-62.25171656,-0.94805774,0.0,255:255:255
338,-62.63539507,-0.34893403,19.0,0:0:255
339,-62.2366484,-0.29948163,6.0,255:116:116
340,-62.21964917,-0.16148112,3.0,255:186:186
341,-62.77877075,-0.88466197,4.0,162:162:255
342,-62.60558146,-0.59992135,14.0,255:0:0
343,-62.86258537,-0.51594726,7.0,92:92:255
344,-62.99342812,-0.94272017,4.0,162:162:255
345,-62.71137845,-0.22450198,11.0,255:0:0
346,-62.38877147,-0.75882819,7.0,255:93:93
347,-62.56545791,-0.7758982,17.0,0:0:255
348,-62.37404524,-0.78438314,7.0,92:92:255
349,-62.35165034,-0.50530848,5.0,139:139:255
350,-62.18137796,-0.24312821,3.0,255:186:186
351,-62.33089028,-0.74326,1.0,255:232:232
352,-62.64966836,-0.24993528,4.0,255:163:163
353,-62.89739597,-0.50350133,0.0,255:255:255
354,-62.54172445,-0.77653456,4.0,255:163:163
355,-62.71290168,-0.23078338,13.0,0:0:255
356,-62.95896774,-0.39979641,1.0,231:231:255
357,-62.03583321,-0.19737831,3.0,185:185:255
358,-62.48635628,-0.46707278,5.0,139:139:255
359,-62.70917277,-0.5640868,5.0,255:140:140
360,-62.15875236,-0.63135319,1.0,231:231:255
361,-62.7348111,-0.57193043,4.0,255:163:163
362,-62.36997614,-0.89712028,6.0,255:116:116
363,-62.83883231,-0.79256289,17.0,0:0:255
364,-62.76803474,-0.52733709,0.0,255:255:255
365,-62.08309778,-0.01535481,3.0,185:185:255
366,-62.11029417,-0.94745786,5.0,255:140:140
367,-62.67235065,-0.3076883,6.0,115:115:255
368,-62.65079908,-0.95561507,2.0,255:209:209
369,-62.95948131,-0.70624259,10.0,23:23:255
370,-62.98270731,-0.572461,8.0,69:69:255
371,-62.66731764,-0.81661698,4.0,162:162:255
372,-62.83719386,-0.47129758,16.0,0:0:255
373,-62.37015772,-0.17122297,2.0,208:208:255
374,-62.36791356,-0.17449405,1.0,231:231:255
375,-62.72235823,-0.70799866,14.0,0:0:255
376,-62.53334034,-0.45396138,6.0,115:115:255
377,-62.54861492,-0.68660014,2.0,255:209:209
378,-62.97758473,-0.76325567,21.0,0:0:255
379,-62.9298631,-0.57036435,7.0,92:92:255
380,-62.5086397,-0.17242473,8.0,255:70:70
381,-62.47231373,-0.87590606,6.0,115:115:255
382,-62.1826968,-0.10428302,4.0,255:163:163
383,-62.81412361,-0.67940155,15.0,0:0:255
384,-62.8609428,-0.48873464,10.0,23:23:255
385,-62.72314586,-0.83061524,9.0,46:46:255
386,-62.83405927,-0.88720425,1.0,231:231:255
387,-62.03427443,-0.87287005,18.0,255:0:0
388,-62.68816399,-0.90179141,16.0,0:0:255
389,-62.55801406,-0.85645587,2.0,208:208:255
390,-62.08737629,-0.60890593,4.0,255:163:163
391,-62.4324519,-0.86027778,8.0,255:70:70
392,-62.59319376,-0.87743107,4.0,162:162:255
393,-62.41290844,-0.16636047,5.0,255:140:140
394,-62.15257028,-0.85295412,9.0,255:47:47
395,-62.15993579,-0.16386152,1.0,231:231:255
396,-62.72999008,-0.5320217,3.0,255:186:186
397,-62.63639739,-0.03730837,3.0,185:185:255
398,-62.9902371,-0.64089689,13.0,0:0:255
399,-62.83279635,-0.8186423,15.0,0:0:255
400,-62.38457492,-0.92504116,1.0,255:232:232
401,-62.13123687,-0.29692591,3.0,255:186:186
402,-62.92248704,-0.17313187,8.0,255:70:70
403,-62.59062996,-0.44871638,17.0,255:0:0
404,-62.85677612,-0.99515292,3.0,255:186:186
405,-62.41743139,-0.07215856,11.0,255:0:0
406,-62.04094205,-0.90961729,17.0,255:0:0
407,-62.0661262,-0.42649293,2.0,208:208:255
408,-62.75775627,-0.1445685,-9999,255:255:255
409,-62.85502844,-0.22266642,5.0,139:139:255
410,-62.54556341,-0.35973803,3.0,255:186:186
411,-62.55012913,-0.56891544,2.0,255:209:209
412,-62.21485394,-0.06669148,1.0,231:231:255
413,-62.86554883,-0.39250093,10.0,23:23:255
414,-62.58290954,-0.15513287,5.0,255:140:140
415,-62.65907658,-0.05304761,12.0,255:0:0
416,-62.93859957,-0.62901385,13.0,0:0:255
417,-62.74947312,-0.38240019,21.0,0:0:255
418,-62.35437707,-0.9213932,1.0,231:231:255
419,-62.10363576,-0.281634,6.0,115:115:255
420,-62.57590376,-0.80194289,0.0,255:255:255
421,-62.44272261,-0.19962355,6.0,255:116:116
422,-62.80134423,-0.79953122,3.0,185:185:255
423,-62.41529227,-0.90185214,7.0,255:93:93
424,-62.27666941,-0.17776058,4.0,255:163:163
425,-62.41356663,-0.45118662,2.0,208:208:255
426,-62.84667017,-0.30438518,8.0,69:69:255
427,-62.82975524,-0.69757424,4.0,162:162:255
428,-62.32614736,-0.79346961,2.0,255:209:209
429,-62.04570976,-0.36883665,16.0,0:0:255
430,-62.2668414,-0.8562034,7.0,92:92:255
431,-62.74235379,-0.0227946,4.0,162:162:255
432,-62.03930697,-0.57619539,2.0,208:208:255
433,-62.7531879,-0.98992902,15.0,0:0:255
434,-62.8067034,-0.04817741,3.0,185:185:255
435,-62.95303308,-0.72282115,1.0,231:231:255
436,-62.7327753,-0.91755406,6.0,255:116:116
437,-62.74473379,-0.557958,15.0,255:0:0
438,-62.13405589,-0.48444937,6.0,115:115:255
439,-62.19090078,-0.26736755,9.0,46:46:255
440,-62.45032983,-0.87954729,2.0,255:209:209
441,-62.61293608,-0.88091464,3.0,185:185:255
442,-62.90368087,-0.26100003,10.0,23:23:255
443,-62.45619128,-0.2784342,3.0,185:185:255
444,-62.54470668,-0.3928173,19.0,0:0:255
445,-62.62716379,-0.9165704,6.0,115:115:255
446,-62.28324687,-0.48985268,2.0,255:209:209
447,-62.51854422,-0.72407377,1.0,255:232:232
448,-62.14617894,-0.16032561,5.0,255:140:140
449,-62.91608613,-0.60352163,14.0,0:0:255
450,-62.2449985,-0.26235596,10.0,255:24:24
451,-62.36404985,-0.23066651,3.0,185:185:255
452,-62.77091247,-0.78566748,3.0,255:186:186
453,-62.33978747,-0.67830798,2.0,255:209:209
454,-62.18958009,-0.39020596,4.0,255:163:163
455,-62.5608857,-0.97067607,2.0,208:208:255
456,-62.74284148,-0.94338694,4.0,162:162:255
457,-62.27393625,-0.80569011,0.0,255:255:255
458,-62.71851386,-0.88673504,21.0,0:0:255
459,-62.90772131,-0.15513317,0.0,255:255:255
460,-62.98441662,-0.06502572,20.0,255:0:0
461,-62.30706496,-0.58542089,3.0,255:186:186
462,-62.77088948,-0.3923547,16.0,0:0:255
463,-62.50543824,-0.81104609,5.0,139:139:255
464,-62.94613632,-0.47355864,1.0,231:231:255
465,-62.83148441,-0.30937122,15.0,0:0:255
466,-62.78323087,-0.49654053,1.0,255:232:232
467,-62.63801718,-0.2799298,17.0,255:0:0
468,-62.72372158,-0.93280007,11.0,0:0:255
469,-62.08028855,-0.54310961,2.0,208:208:255
470,-62.89917034,-0.75716257,2.0,208:208:255
471,-62.82147004,-0.02667209,4.0,162:162:255
472,-62.59595666,-0.03789558,16.0,255:0:0
473,-62.51578525,-0.6520356,7.0,255:93:93
474,-62.66173788,-0.21219302,18.0,0:0:255
475,-62.7611073,-0.20563245,10.0,23:23:255
476,-62.50578808,-0.43685226,5.0,139:139:255
477,-62.8438632,-0.13061263,6.0,115:115:255
478,-62.6643966,-0.56788771,3.0,185:185:255
479,-62.09976897,-0.06644024,5.0,255:140:140
480,-62.21182198,-0.79804484,2.0,208:208:255
481,-62.84650276,-0.51143972,11.0,0:0:255
482,-62.65043311,-0.23358769,7.0,92:92:255
483,-62.01732441,-0.28428914,3.0,185:185:255
484,-62.62583138,-0.30972482,4.0,255:163:163
485,-62.76996149,-0.60677332,17.0,0:0:255
486,-62.85132505,-0.86159509,6.0,115:115:255
487,-62.40105202,-0.52310836,3.0,185:185:255
488,-62.00259953,-0.97784171,18.0,255:0:0
489,-62.05508818,-0.88721575,14.0,255:0:0
490,-62.49501677,-0.39954201,15.0,0:0:255
491,-62.31560771,-0.85494366,6.0,115:115:255
492,-62.2990795,-0.56916995,0.0,255:255:255
493,-62.67159549,-0.83980402,2.0,208:208:255
494,-62.43076968,-0.43381635,10.0,23:23:255
495,-62.40022081,-0.70094632,2.0,208:208:255
496,-62.91751327,-0.79715871,24.0,0:0:255
497,-62.43967666,-0.72046785,6.0,255:116:116
498,-62.47892424,-0.31058168,4.0,255:163:163
499,-62.07143108,-0.87991133,19.0,255:0:0
500,-62.79827127,-0.66554479,2.0,208:208:255
501,-62.2566877,-0.16420744,5.0,255:140:140
502,-62.17639957,-0.38350393,7.0,255:93:93
503,-62.64589059,-0.56632143,1.0,255:232:232
504,-62.14856589,-0.24517772,6.0,115:115:255
505,-62.65721018,-0.72142486,2.0,208:208:255
506,-62.04132037,-0.4253737,6.0,115:115:255
507,-62.7751627,-0.90395654,14.0,0:0:255
508,-62.05805533,-0.8664113,14.0,255:0:0
509,-62.23201157,-0.522308,3.0,255:186:186
510,-62.79643411,-0.62841284,8.0,69:69:255
511,-62.63059668,-0.89156212,2.0,208:208:255
512,-62.54625761,-0.64465405,11.0,0:0:255
513,-62.02245839,-0.54531672,4.0,162:162:255
514,-62.37896998,-0.53232637,4.0,255:163:163
515,-62.74065497,-0.66770135,6.0,255:116:116
516,-62.75358354,-0.63020214,2.0,208:208:255
517,-62.54591171,-0.38358739,2.0,208:208:255
518,-62.21667971,-0.19037888,14.0,0:0:255
519,-62.08680912,-0.45223791,4.0,255:163:163
520,-62.68099299,-0.97338911,11.0,0:0:255
521,-62.84552312,-0.10800902,9.0,255:47:47
522,-62.59274512,-0.89533682,8.0,69:69:255
523,-62.25046456,-0.14702417,6.0,255:116:116
524,-62.11547551,-0.43858784,4.0,255:163:163
525,-62.19250277,-0.85201139,5.0,255:140:140
526,-62.86717232,-0.02554829,5.0,255:140:140
527,-62.98736265,-0.71904827,6.0,255:116:116
528,-62.77182497,-0.08002761,11.0,0:0:255
529,-62.39507619,-0.76554719,0.0,255:255:255
530,-62.51472481,-0.17637786,8.0,69:69:255
531,-62.42445463,-0.2618873,7.0,255:93:93
532,-62.71696347,-0.93120344,6.0,115:115:255
533,-62.2275849,-0.06977674,5.0,255:140:140
534,-62.00926048,-0.55644978,1.0,255:232:232
