 0.000000 132.547852
 28.905729 134.688675
 57.811457 129.866379
 86.717186 124.929474
 115.623070 119.301918
 144.528955 113.593048
 173.434840 108.039673
 202.340724 108.039673
 231.246609 99.060066
 260.152493 98.429420
 289.058377 118.146683
 317.964418 118.550461
 346.870458 120.348251
 375.776499 130.621338
 404.682539 130.109955
 433.588579 143.079086
 462.494619 141.382797
 491.400660 150.955521
 520.306856 144.785873
 549.213052 130.023621
 578.119248 130.023621
 607.025444 132.755219
 635.931640 137.580490
 664.837837 134.075714
 693.744033 136.758774
 722.650385 127.084259
 751.556737 125.954788
 780.463089 136.129990
 809.369441 124.716461
 838.275793 113.832024
 867.182144 117.311333
 896.088496 128.053757
 924.995004 131.808304
 953.901512 135.158356
 982.808020 150.280121
 1011.714528 141.022400
 1040.621035 139.315079
 1069.527543 133.484283
 1098.434207 130.448380
 1127.340870 143.688095
 1156.247534 134.147980
 1185.154198 130.201187
 1214.060861 121.376839
 1242.967525 123.347168
 1271.874188 114.981819
 1300.781008 122.834106
 1329.687827 112.579163
 1358.594647 106.294174
 1387.501466 93.458160
 1416.408285 84.198067
 1445.315105 73.412682
 1474.221924 62.271816
 1503.128899 32.498699
 1532.035875 12.346643
 1560.942850 *
 1589.849825 *
 1618.756800 *
 1647.663776 *
 1676.570751 *
 1705.477882 *
 1734.385013 *
 1763.292144 *
 1792.199275 *
 1821.106406 *
 1850.013537 *
 1878.920824 *
 1907.828111 *
 1936.735398 *
 1965.642685 *
 1994.549972 13.623085
 2023.457258 13.623085
 2052.364545 42.952217
 2081.271988 64.524834
 2110.179431 83.014183
 2139.086873 93.567902
 2167.994316 106.521561
 2196.901759 115.399551
 2225.809201 124.962288
 2254.716644 142.379669
 2283.624243 148.169662
 2312.531841 170.235733
 2341.439440 169.609161
 2370.347038 173.503906
 2399.254637 173.503906
 2428.162235 175.871323
 2457.069833 176.264160
 2485.977588 176.172882
 2514.885342 176.593994
 2543.793096 174.641891
 2572.700851 174.641891
 2601.608605 168.020630
 2630.516359 155.352966
 2659.424114 144.261032
 2688.332024 131.051819
 2717.239934 118.208969
 2746.147844 109.854698
 2775.055754 109.854698
 2803.963664 107.960403
 2832.871574 108.199379
 2861.779640 106.251129
 2890.687706 105.656136
 2919.595772 104.079803
 2948.503838 104.079803
 2977.411904 102.944389
 3006.319970 101.683205
 3035.228036 98.820244
 3064.136258 98.406441
 3093.044479 100.678215
 3121.952701 99.761818
 3150.860923 98.692757
 3179.769145 82.557999
 3208.677366 76.411209
 3237.585588 75.987480
 3266.493966 77.258873
 3295.402343 83.393265
 3324.310721 83.393265
 3353.219098 85.174911
 3382.127476 83.017372
 3411.035853 78.140152
 3439.944231 72.277908
 3468.852764 67.767685
 3497.761298 66.491989
 3526.669831 59.377644
 3555.578364 55.118473
 3584.486898 51.938953
 3613.395431 57.732529
 3642.304120 58.231850
 3671.212810 57.521755
 3700.121499 56.110298
 3729.030188 49.615551
 3757.938877 49.170052
 3786.847566 53.001244
 3815.756255 45.613670
 3844.665100 49.659283
 3873.573945 49.624252
 3902.482790 52.137638
 3931.391635 67.017731
 3960.300480 69.529434
 3989.209325 77.530464
 4018.118170 76.935577
 4047.027171 83.967178
 4075.936172 85.339409
 4104.845173 81.759964
 4133.754173 80.885117
 4162.663174 75.225098
 4191.572175 69.328270
 4220.481176 69.328270
 4249.390332 64.353119
 4278.299489 52.186672
